gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	0	0	0
ACTRT3	chr3	1	12	6	0
ACVR1	chr2	51	78	217	0
ACVR1B	chr12	816	740	1699	0
ACVR1C	chr2	3	5	6	0
ACVR2A	chr2	168	140	1184	0
ACVR2B	chr3	1080	1225	3227	3
ACVRL1	chr12	0	0	0	0
ACY1	chr3	87	96	217	0
ACY3	chr11	0	0	1	0
ACYP1	chr14	67	70	484	0
ACYP2	chr2	59	88	61	0
ADA2	chr22	735	892	719	1
ADAD1	chr4	0	0	0	0
ADAD2	chr16	0	0	0	0
ADAL	chr15	87	102	163	0
ADAM10	chr15	208	226	1316	0
ADAM11	chr17	412	342	639	0
ADAM12	chr10	318	569	755	0
ADAM15	chr1	222	145	586	0
ADAM17	chr2	200	281	306	1
ADAM18	chr8	0	0	0	0
ADAM19	chr5	281	346	522	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	3	0	1	0
ADAM21	chr14	3	0	2	0
ADAM22	chr7	255	269	624	2
ADAM23	chr2	210	146	660	0
ADAM28	chr8	2	2	6	0
ADAM29	chr4	1	2	3	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	1	1	30	0
ADAM7	chr8	2	0	1	0
ADAM8	chr10	114	26	64	0
ADAM9	chr8	49	59	284	0
ADAMDEC1	chr8	0	1	1	0
ADAMTS1	chr21	19	16	67	0
ADAMTS10	chr19	760	726	1855	1
ADAMTS12	chr5	3	3	6	0
ADAMTS13	chr9	591	1297	694	2
ADAMTS14	chr10	10	6	7	0
ADAMTS15	chr11	7	5	6	0
ADAMTS16	chr5	5	2	14	0
ADAMTS17	chr15	0	3	3	0
ADAMTS18	chr16	5	1	3	0
ADAMTS19	chr5	1	0	2	0
ADAMTS2	chr5	89	11	24	0
ADAMTS20	chr12	21	8	32	0
ADAMTS3	chr4	2	2	0	0
ADAMTS4	chr1	20	24	25	0
ADAMTS5	chr21	5	12	19	0
ADAMTS6	chr5	2	5	10	0
ADAMTS7	chr15	2137	2847	3341	2
ADAMTS8	chr11	0	0	0	0
ADAMTS9	chr3	1	0	2	0
ADAMTSL1	chr9	112	38	112	0
ADAMTSL2	chr9	6	5	15	1
ADAMTSL3	chr15	9	1	11	0
ADAMTSL4	chr1	14	30	50	0
ADAMTSL5	chr19	1	1	4	0
ADAP1	chr7	421	417	595	5
ADAP2	chr17	3	23	5	0
ADAR	chr1	973	1034	4100	2
ADARB1	chr21	216	131	307	0
ADARB2	chr10	6	6	10	0
ADAT1	chr16	341	411	252	5
ADAT2	chr6	60	54	74	0
ADAT3	chr19	26	9	30	0
ADCK1	chr14	101	98	95	0
ADCK2	chr7	108	100	375	0
ADCK5	chr8	170	149	227	0
ADCY1	chr7	365	431	578	0
ADCY10	chr1	3	0	5	0
ADCY2	chr5	44	42	154	0
ADCY3	chr2	222	124	565	0
ADCY4	chr14	0	5	7	0
ADCY5	chr3	251	302	674	0
ADCY6	chr12	677	675	1535	1
ADCY7	chr16	147	265	370	0
ADCY8	chr8	30	13	44	0
ADCY9	chr16	165	231	488	0
ADCYAP1	chr18	8	19	6	0
ADCYAP1R1	chr7	85	152	156	1
ADD1	chr4	1596	1529	3234	2
ADD2	chr2	1049	1104	2350	2
ADD3	chr10	218	204	472	0
ADGB	chr6	0	1	1	0
ADGRA1	chr10	62	58	82	0
ADGRA2	chr8	240	234	327	0
ADGRA3	chr4	373	237	868	1
ADGRB1	chr8	336	257	934	2
ADGRB2	chr1	279	387	1199	0
ADGRB3	chr6	142	114	598	0
ADGRD1	chr12	11	6	1	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	3	1	2	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	4	5	3	0
ADGRF1	chr6	0	0	0	0
ADGRF2	chr6	0	0	0	0
ADGRF3	chr2	7	9	6	0
ADGRF4	chr6	0	0	0	0
ADGRF5	chr6	0	0	0	0
ADGRG1	chr16	999	998	764	0
ADGRG2	chrX	8	10	37	0
ADGRG3	chr16	13	1	1	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	1	0	1	0
ADGRG6	chr6	0	0	5	0
ADGRG7	chr3	0	0	0	0
ADGRL1	chr19	959	795	3512	0
ADGRL2	chr1	509	671	1766	1
ADGRL3	chr4	918	1086	3013	0
ADGRL4	chr1	0	0	0	0
ADGRV1	chr5	40	34	80	0
ADH1A	chr4	0	0	1	0
ADH1B	chr4	1	2	1	0
ADH1C	chr4	4	0	2	0
ADH4	chr4	0	0	0	0
ADH5	chr4	441	373	1682	0
ADH6	chr4	0	0	9	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	29	20	17	0
ADI1	chr2	39	48	193	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	252	209	542	0
ADIPOR2	chr12	159	191	432	0
ADIRF	chr10	4	0	2	0
ADK	chr10	69	68	293	0
ADM	chr11	4	1	16	0
ADM2	chr22	42	57	37	0
ADM5	chr19	104	254	119	0
ADNP2	chr18	217	223	674	0
ADO	chr10	186	147	459	0
ADORA1	chr1	82	38	112	0
ADORA2A	chr22	124	49	157	0
ADORA2B	chr17	17	5	8	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	131	130	362	0
ADPRH	chr3	0	2	0	0
ADPRHL1	chr13	57	50	31	1
ADPRM	chr17	40	16	57	0
ADRA1A	chr8	9	3	7	0
ADRA1B	chr5	0	0	1	0
ADRA2A	chr10	1	1	4	0
ADRA2B	chr2	0	0	0	0
ADRA2C	chr4	12	5	33	0
ADRB1	chr10	3	1	4	0
ADRB2	chr5	0	1	2	0
ADRB3	chr8	0	0	0	0
ADSL	chr22	391	445	570	1
ADTRP	chr6	1	1	0	0
AEBP1	chr7	120	151	729	0
AEBP2	chr12	62	74	304	0
AEN	chr15	76	83	194	0
AFAP1	chr4	896	899	868	1
AFAP1L1	chr5	1	1	4	0
AFAP1L2	chr10	50	22	23	0
AFDN	chr6	1547	1402	2871	2
AFF1	chr4	198	176	350	0
AFF2	chrX	98	139	319	0
AFF3	chr2	1241	1155	1635	3
AFF4	chr5	903	979	2883	1
AFG1L	chr6	29	40	105	0
AFG3L2	chr18	260	280	555	1
AFM	chr4	0	0	0	0
AFMID	chr17	35	37	31	0
AFP	chr4	0	0	0	0
AFTPH	chr2	201	209	619	0
AGA	chr4	48	37	74	0
AGAP1	chr2	1250	1179	831	1
AGAP11	chr10	4	27	36	1
AGAP2	chr12	364	476	1978	0
AGAP3	chr7	491	409	3636	1
AGAP4	chr10	91	27	348	1
AGAP5	chr10	7	9	404	0
AGAP6	chr10	72	59	333	0
AGAP9	chr10	85	3	291	0
AGBL1	chr15	0	0	0	0
AGBL2	chr11	3	1	4	0
AGBL3	chr7	2	1	8	0
AGBL4	chr1	18	14	40	0
AGBL5	chr2	321	237	1170	0
AGER	chr6	0	0	1233	0
AGFG1	chr2	342	353	1519	0
AGFG2	chr7	49	41	61	0
AGGF1	chr5	204	171	213	0
AGK	chr7	24	45	336	0
AGL	chr1	129	129	281	0
AGMAT	chr1	1	1	0	0
AGMO	chr7	1	1	0	0
AGO1	chr1	664	753	2150	1
AGO2	chr8	282	334	1037	1
AGO3	chr1	214	156	624	1
AGO4	chr1	218	175	1038	0
AGPAT1	chr6	0	0	1427	0
AGPAT2	chr9	29	44	13	0
AGPAT3	chr21	313	283	246	3
AGPAT4	chr6	868	578	782	1
AGPAT5	chr8	427	447	186	1
AGPS	chr2	431	420	958	0
AGR2	chr7	0	0	0	0
AGR3	chr7	0	0	0	0
AGRN	chr1	5589	6781	3925	14
AGRP	chr16	1	0	0	0
AGT	chr1	48	45	46	1
AGTPBP1	chr9	255	122	1760	0
AGTR1	chr3	0	1	0	0
AGTR2	chrX	0	0	0	0
AGTRAP	chr1	24	25	64	0
AGXT	chr2	2	0	0	0
AGXT2	chr5	0	0	0	0
AHCTF1	chr1	183	217	623	0
AHCYL1	chr1	617	551	2040	3
AHCYL2	chr7	367	432	722	0
AHDC1	chr1	356	347	1026	0
AHI1	chr6	377	238	431	0
AHNAK	chr11	7	4	12	0
AHNAK2	chr14	164	184	214	1
AHR	chr7	21	26	21	0
AHRR	chr5	59	39	29	0
AHSA1	chr14	304	307	1959	0
AHSG	chr3	1	3	2	0
AHSP	chr16	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	75	92	597	0
AIF1	chr6	0	0	2	0
AIF1L	chr9	60	98	73	0
AIFM1	chrX	142	120	347	0
AIFM2	chr10	33	57	35	1
AIFM3	chr22	3	18	20	0
AIG1	chr6	153	139	331	0
AIM2	chr1	22	17	11	0
AIMP1	chr4	250	251	340	1
AIMP2	chr7	109	151	146	1
AIP	chr11	423	302	536	0
AIPL1	chr17	0	3	0	0
AIRE	chr21	0	0	1	0
AJAP1	chr1	117	42	71	0
AJM1	chr9	353	511	766	0
AJUBA	chr14	7	7	22	0
AK1	chr9	268	229	947	0
AK2	chr1	243	290	1391	0
AK3	chr9	501	446	665	1
AK4	chr1	87	144	475	0
AK5	chr1	5	1	27	0
AK6	chr5	0	0	136	0
AK7	chr14	21	0	11	0
AK8	chr9	9	11	11	0
AK9	chr6	136	36	88	0
AKAIN1	chr18	0	2	0	0
AKAP1	chr17	332	265	326	1
AKAP10	chr17	145	132	230	0
AKAP11	chr13	529	532	1036	0
AKAP12	chr6	1584	1724	2078	5
AKAP13	chr15	136	80	319	0
AKAP14	chrX	2	0	0	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	6	55	26	0
AKAP4	chrX	0	0	1	0
AKAP5	chr14	8	20	56	0
AKAP6	chr14	1206	1146	2823	4
AKAP7	chr6	18	13	44	0
AKAP8	chr19	228	222	443	1
AKAP8L	chr19	2872	2713	7625	1
AKAP9	chr7	875	960	2482	3
AKIP1	chr11	89	89	145	0
AKIRIN1	chr1	158	196	2219	5
AKIRIN2	chr6	353	353	1664	0
AKNA	chr9	135	265	184	1
AKNAD1	chr1	1	0	1	0
AKR1A1	chr1	294	263	1446	0
AKR1B1	chr7	412	393	807	1
AKR1B10	chr7	0	0	0	0
AKR1B15	chr7	0	0	0	0
AKR1C1	chr10	317	139	259	2
AKR1C2	chr10	453	213	345	6
AKR1C3	chr10	4	1	2	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	0	0	0	0
AKR1E2	chr10	14	17	3	0
AKR7A2	chr1	290	329	76	3
AKR7A3	chr1	21	49	22	0
AKR7L	chr1	18	8	12	0
AKT1	chr14	2033	1591	1950	1
AKT1S1	chr19	298	290	134	0
AKT2	chr19	1182	1023	939	3
AKT3	chr1	0	0	884	0
AKTIP	chr16	92	110	333	0
ALAD	chr9	589	225	283	0
ALAS1	chr3	245	202	638	0
ALAS2	chrX	0	0	0	0
ALB	chr4	12	14	24	0
ALCAM	chr3	165	80	309	0
ALDH16A1	chr19	131	93	97	0
ALDH18A1	chr10	229	201	993	0
ALDH1A1	chr9	0	0	0	0
ALDH1A2	chr15	293	21	359	0
ALDH1A3	chr15	1	0	0	0
ALDH1B1	chr9	169	193	300	0
ALDH1L1	chr3	5	0	0	0
ALDH1L2	chr12	142	130	246	0
ALDH2	chr12	511	717	1240	1
ALDH3A1	chr17	1	4	3	0
ALDH3A2	chr17	355	371	579	0
ALDH3B1	chr11	6	2	1	0
ALDH3B2	chr11	0	0	0	0
ALDH4A1	chr1	82	66	123	0
ALDH5A1	chr6	216	250	195	0
ALDH6A1	chr14	38	56	81	0
ALDH7A1	chr5	643	434	810	5
ALDH8A1	chr6	64	23	50	0
ALDH9A1	chr1	83	118	203	0
ALDOA	chr16	4642	4716	7031	3
ALDOB	chr9	2	7	5	0
ALDOC	chr17	1131	1097	2423	0
ALG1	chr16	86	62	244	0
ALG10	chr12	16	25	31	0
ALG10B	chr12	56	74	170	1
ALG11	chr13	141	165	406	0
ALG12	chr22	152	185	201	1
ALG13	chrX	350	377	954	0
ALG14	chr1	30	33	51	0
ALG1L	chr3	15	17	10	0
ALG1L2	chr3	0	1	4	0
ALG2	chr9	64	52	153	0
ALG3	chr3	238	302	194	0
ALG5	chr13	60	58	305	0
ALG6	chr1	50	52	201	1
ALG8	chr11	89	107	321	1
ALG9	chr11	369	321	733	0
ALK	chr2	8	12	30	0
ALKAL1	chr8	0	1	2	0
ALKAL2	chr2	0	3	2	0
ALKBH1	chr14	93	86	155	0
ALKBH2	chr12	124	115	82	0
ALKBH3	chr11	58	46	227	0
ALKBH4	chr7	162	161	58	1
ALKBH5	chr17	0	0	2487	0
ALKBH6	chr19	323	307	317	0
ALKBH7	chr19	242	311	793	0
ALKBH8	chr11	73	175	195	1
ALLC	chr2	0	0	0	0
ALMS1	chr2	411	422	582	1
ALOX12	chr17	5	1	7	0
ALOX12B	chr17	4	6	5	0
ALOX15	chr17	3	3	1	0
ALOX15B	chr17	0	0	1	0
ALOX5	chr10	0	0	6	0
ALOX5AP	chr13	0	3	2	0
ALOXE3	chr17	15	21	34	0
ALPG	chr2	0	0	0	0
ALPI	chr2	1	0	1	0
ALPK1	chr4	23	0	23	0
ALPK2	chr18	0	0	0	0
ALPK3	chr15	67	31	70	0
ALPL	chr1	180	243	115	1
ALPP	chr2	2	0	0	0
ALS2	chr2	310	255	1086	1
ALS2CL	chr3	22	19	39	0
ALX1	chr12	0	0	5	0
ALX3	chr1	77	104	77	0
ALX4	chr11	0	0	0	0
ALYREF	chr17	202	237	102	0
AMACR	chr5	137	122	82	0
AMBN	chr4	0	0	0	0
AMBP	chr9	1	4	3	0
AMBRA1	chr11	351	386	891	0
AMD1	chr6	147	159	1081	0
AMDHD1	chr12	0	6	7	0
AMDHD2	chr16	134	188	101	0
AMELX	chrX	0	0	4	0
AMELY	chrY	0	0	0	0
AMER1	chrX	268	281	446	1
AMER2	chr13	191	162	384	0
AMER3	chr2	293	338	389	2
AMFR	chr16	304	311	1019	0
AMH	chr19	388	45	230	0
AMHR2	chr12	0	0	2	0
AMIGO1	chr1	87	113	377	0
AMIGO2	chr12	4	4	18	0
AMIGO3	chr3	94	101	105	1
AMMECR1	chrX	12	15	50	0
AMMECR1L	chr2	104	91	853	1
AMN	chr14	297	300	127	2
AMN1	chr12	207	168	238	0
AMOT	chrX	140	125	482	0
AMOTL1	chr11	550	552	506	0
AMOTL2	chr3	1070	1049	1200	1
AMPD1	chr1	0	0	0	0
AMPD2	chr1	326	393	1829	0
AMPD3	chr11	8	4	9	0
AMPH	chr7	281	475	585	3
AMT	chr3	428	356	629	0
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	1	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	22	0
AMY2B	chr1	217	303	848	0
AMZ1	chr7	4	7	0	0
AMZ2	chr17	276	250	1035	1
ANAPC1	chr2	77	49	429	0
ANAPC10	chr4	31	21	52	0
ANAPC11	chr17	399	348	112	0
ANAPC13	chr3	409	353	1069	0
ANAPC15	chr11	112	141	362	0
ANAPC16	chr10	217	195	917	0
ANAPC2	chr9	456	475	480	0
ANAPC4	chr4	109	68	521	0
ANAPC5	chr12	510	595	1702	1
ANAPC7	chr12	309	379	1232	1
ANG	chr14	9	2	7	0
ANGEL1	chr14	310	394	302	1
ANGEL2	chr1	159	142	370	0
ANGPT1	chr8	1	0	4	0
ANGPT2	chr8	3	0	0	0
ANGPTL1	chr1	3	2	4	0
ANGPTL2	chr9	8	6	23	0
ANGPTL3	chr1	7	6	7	0
ANGPTL4	chr19	3	3	2	0
ANGPTL5	chr11	0	0	1	0
ANGPTL6	chr19	18	26	4	0
ANGPTL7	chr1	0	0	0	0
ANGPTL8	chr19	0	3	2	0
ANHX	chr12	0	0	0	0
ANK1	chr8	88	69	275	0
ANK2	chr4	820	1103	2488	0
ANK3	chr10	978	829	5045	1
ANKAR	chr2	9	3	14	0
ANKDD1A	chr15	70	112	164	0
ANKDD1B	chr5	1	4	0	0
ANKFN1	chr17	0	12	8	0
ANKFY1	chr17	1112	750	1311	4
ANKH	chr5	157	114	193	0
ANKHD1	chr5	578	562	2004	1
ANKHD1-EIF4EBP3	chr5	583	555	2025	1
ANKIB1	chr7	244	167	1291	1
ANKK1	chr11	11	3	11	0
ANKLE1	chr19	111	83	125	0
ANKLE2	chr12	535	469	579	0
ANKMY1	chr2	86	145	107	1
ANKMY2	chr7	314	330	423	0
ANKRA2	chr5	103	102	259	0
ANKRD1	chr10	0	0	0	0
ANKRD10	chr13	919	912	1672	2
ANKRD11	chr16	1036	1333	2436	1
ANKRD12	chr18	166	213	880	0
ANKRD13A	chr12	258	308	1546	1
ANKRD13B	chr17	1013	890	3534	0
ANKRD13C	chr1	165	169	850	0
ANKRD13D	chr11	931	1043	1117	4
ANKRD16	chr10	86	82	133	0
ANKRD17	chr4	367	442	2983	0
ANKRD18A	chr9	2	1	4	0
ANKRD18B	chr9	4	1	8	0
ANKRD2	chr10	0	3	1	0
ANKRD20A1	chr9	0	0	1	0
ANKRD22	chr10	0	0	0	0
ANKRD23	chr2	159	120	237	1
ANKRD24	chr19	358	118	201	1
ANKRD26	chr10	168	117	260	1
ANKRD27	chr19	176	270	252	0
ANKRD28	chr3	167	255	939	1
ANKRD29	chr18	5	40	43	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	5	0
ANKRD31	chr5	3	5	10	0
ANKRD33	chr12	4	1	5	0
ANKRD33B	chr5	3	2	8	0
ANKRD34A	chr1	69	39	111	0
ANKRD34B	chr5	0	0	0	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	6	9	22	0
ANKRD36	chr2	173	64	282	0
ANKRD36B	chr2	35	32	197	0
ANKRD36C	chr2	75	75	398	0
ANKRD37	chr4	79	119	63	1
ANKRD39	chr2	225	173	432	1
ANKRD40	chr17	188	208	347	0
ANKRD40CL	chr17	0	0	0	0
ANKRD42	chr11	47	46	98	0
ANKRD44	chr2	19	22	108	0
ANKRD45	chr1	7	10	20	0
ANKRD46	chr8	350	411	1256	1
ANKRD49	chr11	75	63	83	0
ANKRD50	chr4	305	215	699	1
ANKRD52	chr12	431	388	2631	1
ANKRD53	chr2	15	12	37	0
ANKRD54	chr22	263	307	348	1
ANKRD55	chr5	1	0	0	0
ANKRD6	chr6	526	295	713	0
ANKRD61	chr7	7	5	6	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	1	0	1	0
ANKRD65	chr1	20	2	7	0
ANKRD66	chr6	0	0	0	0
ANKRD7	chr7	0	3	5	0
ANKRD9	chr14	510	225	407	1
ANKS1A	chr6	1286	1227	2086	0
ANKS1B	chr12	82	72	171	0
ANKS3	chr16	432	441	339	1
ANKS4B	chr16	0	0	0	0
ANKS6	chr9	130	148	301	0
ANKUB1	chr3	0	0	0	0
ANKZF1	chr2	922	874	1668	1
ANLN	chr7	18	42	40	0
ANO1	chr11	4	0	2	0
ANO10	chr3	229	257	336	0
ANO2	chr12	18	7	10	0
ANO3	chr11	1	0	6	0
ANO4	chr12	1	0	15	0
ANO5	chr11	121	141	178	0
ANO6	chr12	274	369	565	0
ANO7	chr2	12	5	6	0
ANO8	chr19	942	978	3550	1
ANO9	chr11	5	2	3	0
ANOS1	chrX	44	60	227	0
ANP32A	chr15	236	250	2326	0
ANP32B	chr9	145	143	1818	2
ANP32C	chr4	0	0	0	0
ANP32D	chr12	0	0	0	0
ANP32E	chr1	239	316	491	0
ANPEP	chr15	3	3	6	0
ANTXR1	chr2	91	76	231	0
ANTXR2	chr4	80	69	143	2
ANTXRL	chr10	0	0	0	0
ANXA1	chr9	0	0	0	0
ANXA10	chr4	0	0	0	0
ANXA11	chr10	4	64	122	0
ANXA13	chr8	0	0	0	0
ANXA2	chr15	351	3200	1882	7
ANXA2R	chr5	3	0	1	0
ANXA3	chr4	0	1	0	0
