gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ADA2	chr22	65	74	90	0
ADAD1	chr4	0	0	1	0
ADAD2	chr16	0	1	2	0
ADAL	chr15	202	152	335	1
ADAM10	chr15	958	947	5927	0
ADAM11	chr17	457	626	931	0
ADAM12	chr10	1483	2243	3467	2
ADAM15	chr1	1244	844	2816	0
ADAM17	chr2	749	974	1330	1
ADAM18	chr8	0	0	69	0
ADAM19	chr5	896	786	1167	0
ADAM2	chr8	0	0	3	0
ADAM20	chr14	1	1	3	0
ADAM21	chr14	5	3	10	0
ADAM22	chr7	53	70	183	0
ADAM23	chr2	163	46	611	0
ADAM28	chr8	32	36	14	0
ADAM29	chr4	0	0	0	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	1	1	46	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	215	212	256	0
ADAM9	chr8	615	353	2736	0
ADAMDEC1	chr8	0	0	1	0
ADAMTS1	chr21	4294	4406	15624	6
ADAMTS10	chr19	2389	2347	5838	3
ADAMTS12	chr5	1943	1755	3151	0
ADAMTS13	chr9	3637	4813	3226	3
ADAMTS14	chr10	186	107	243	1
ADAMTS15	chr11	2872	2065	2577	3
ADAMTS16	chr5	43	16	87	0
ADAMTS17	chr15	167	316	165	1
ADAMTS18	chr16	35	37	37	0
ADAMTS19	chr5	159	94	295	0
ADAMTS2	chr5	5451	3323	2656	6
ADAMTS20	chr12	31	72	83	0
ADAMTS3	chr4	401	489	924	0
ADAMTS4	chr1	332	383	1498	1
ADAMTS5	chr21	648	577	1160	2
ADAMTS6	chr5	293	337	715	0
ADAMTS7	chr15	4217	5049	7052	4
ADAMTS8	chr11	435	202	359	1
ADAMTS9	chr3	3039	3641	7268	4
ADAMTSL1	chr9	406	463	1143	0
ADAMTSL2	chr9	2518	4909	9125	2
ADAMTSL3	chr15	256	129	351	0
ADAMTSL4	chr1	923	1218	1641	1
ADAMTSL5	chr19	135	94	161	0
ADAP1	chr7	233	224	297	0
ADAP2	chr17	28	58	31	0
ADAR	chr1	2885	2634	11281	1
ADARB1	chr21	1000	1045	2405	0
ADARB2	chr10	13	2	8	0
ADAT1	chr16	586	575	381	1
ADAT2	chr6	189	237	444	1
ADAT3	chr19	76	43	182	0
ADCK1	chr14	259	353	265	0
ADCK2	chr7	292	280	975	0
ADCK5	chr8	407	401	513	0
ADCY1	chr7	279	170	320	0
ADCY10	chr1	9	3	20	0
ADCY2	chr5	8	8	37	0
ADCY3	chr2	889	556	2427	1
ADCY4	chr14	96	357	957	0
ADCY5	chr3	469	600	1339	1
ADCY6	chr12	2290	2035	6095	0
ADCY7	chr16	331	676	791	0
ADCY8	chr8	1	0	3	0
ADCY9	chr16	526	448	1092	0
ADCYAP1	chr18	25	0	7	0
ADCYAP1R1	chr7	183	157	245	0
ADD1	chr4	5066	4404	11336	2
ADD2	chr2	171	221	307	0
ADD3	chr10	2192	2307	6271	1
ADGB	chr6	0	0	0	0
ADGRA1	chr10	1	17	6	0
ADGRA2	chr8	11389	13510	21408	9
ADGRA3	chr4	1436	939	2568	1
ADGRB1	chr8	209	124	530	0
ADGRB2	chr1	1336	1661	6021	1
ADGRB3	chr6	112	115	589	0
ADGRD1	chr12	611	673	410	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	2	3	6	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	182	133	236	0
ADGRF1	chr6	1	3	7	0
ADGRF2	chr6	1	9	11	0
ADGRF3	chr2	16	41	44	0
ADGRF4	chr6	27	51	39	0
ADGRF5	chr6	651	756	942	0
ADGRG1	chr16	167	168	126	0
ADGRG2	chrX	9	22	51	0
ADGRG3	chr16	1	5	1	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	49	6	17	0
ADGRG6	chr6	453	332	1000	0
ADGRG7	chr3	9	11	30	0
ADGRL1	chr19	3050	2066	8478	0
ADGRL2	chr1	2729	3258	10400	2
ADGRL3	chr4	338	614	1560	1
ADGRL4	chr1	301	240	369	0
ADGRV1	chr5	119	98	199	0
ADH1A	chr4	35	55	111	0
ADH1B	chr4	0	10	10	0
ADH1C	chr4	9	30	40	0
ADH4	chr4	149	43	210	0
ADH5	chr4	1446	941	3688	3
ADH6	chr4	86	18	140	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	214	142	130	1
ADI1	chr2	209	132	1279	0
ADIPOQ	chr3	0	1	1	0
ADIPOR1	chr1	1001	1004	2352	1
ADIPOR2	chr12	1082	943	1951	0
ADIRF	chr10	11	4	28	0
ADK	chr10	105	136	555	0
ADM	chr11	333	250	2001	0
ADM2	chr22	226	275	168	0
ADM5	chr19	324	476	263	1
ADNP2	chr18	596	719	2516	0
ADO	chr10	394	335	1028	1
ADORA1	chr1	67	49	120	0
ADORA2A	chr22	415	344	753	0
ADORA2B	chr17	67	86	97	0
ADORA3	chr1	0	0	3	0
ADPGK	chr15	741	836	2929	0
ADPRH	chr3	29	87	85	0
ADPRHL1	chr13	218	206	114	0
ADPRM	chr17	126	37	122	0
ADRA1A	chr8	0	2	3	0
ADRA1B	chr5	249	48	759	0
ADRA2A	chr10	45	25	24	0
ADRA2B	chr2	28	54	36	0
ADRA2C	chr4	43	195	388	0
ADRB1	chr10	4	10	24	0
ADRB2	chr5	19	30	78	0
ADRB3	chr8	145	235	216	0
ADSL	chr22	1337	1429	2162	0
ADTRP	chr6	13	16	11	0
AEBP1	chr7	5204	7127	25280	3
AEBP2	chr12	276	289	1743	0
AEN	chr15	382	491	1069	0
AFAP1	chr4	1372	1322	1046	1
AFAP1L1	chr5	493	527	1397	2
AFAP1L2	chr10	949	883	840	0
AFDN	chr6	3804	3388	8943	3
AFF1	chr4	886	958	1312	0
AFF2	chrX	153	140	381	0
AFF3	chr2	320	157	271	0
AFF4	chr5	2499	2628	8078	0
AFG1L	chr6	56	52	258	0
AFG3L2	chr18	1317	1457	2993	0
AFM	chr4	2	34	39	0
AFMID	chr17	617	645	643	0
AFP	chr4	19126	18540	41401	12
AFTPH	chr2	244	267	724	0
AGA	chr4	307	433	660	1
AGAP1	chr2	1320	1205	793	4
AGAP11	chr10	17	35	91	0
AGAP2	chr12	181	207	787	0
AGAP3	chr7	834	866	6496	2
AGAP4	chr10	109	33	548	0
AGAP5	chr10	17	10	587	0
AGAP6	chr10	141	117	567	1
AGAP9	chr10	182	9	482	0
AGBL1	chr15	3	5	2	0
AGBL2	chr11	41	18	88	0
AGBL3	chr7	12	7	75	0
AGBL4	chr1	5	39	78	0
AGBL5	chr2	563	449	2183	0
AGER	chr6	0	0	1448	0
AGFG1	chr2	648	707	3354	0
AGFG2	chr7	471	254	432	0
AGGF1	chr5	363	439	541	0
AGK	chr7	72	81	987	0
AGL	chr1	360	360	1022	0
AGMAT	chr1	90	128	126	0
AGMO	chr7	17	2	13	0
AGO1	chr1	546	649	2204	0
AGO2	chr8	1232	1192	3157	1
AGO3	chr1	555	579	1997	1
AGO4	chr1	440	419	2569	0
AGPAT1	chr6	0	0	2086	0
AGPAT2	chr9	1897	2530	1190	7
AGPAT3	chr21	1605	1118	963	8
AGPAT4	chr6	2079	562	1269	1
AGPAT5	chr8	430	619	243	0
AGPS	chr2	549	524	1110	0
AGR2	chr7	61	33	333	0
AGR3	chr7	7	22	14	0
AGRN	chr1	19815	21014	14533	39
AGRP	chr16	0	3	6	0
AGT	chr1	2351	3034	583	2
AGTPBP1	chr9	157	80	1122	0
AGTR1	chr3	214	139	244	1
AGTR2	chrX	3	4	10	0
AGTRAP	chr1	250	198	573	0
AGXT	chr2	163	98	84	0
AGXT2	chr5	22	46	76	0
AHCTF1	chr1	796	725	2382	1
AHCYL1	chr1	1671	1534	6075	0
AHCYL2	chr7	425	446	942	0
AHDC1	chr1	1669	1796	3829	0
AHI1	chr6	573	386	824	2
AHNAK	chr11	17268	16442	33378	63
AHNAK2	chr14	247	254	249	2
AHR	chr7	726	729	699	1
AHRR	chr5	729	417	298	1
AHSA1	chr14	498	459	2879	0
AHSG	chr3	6545	5520	7203	3
AHSP	chr16	0	0	6	0
AICDA	chr12	0	1	0	0
AIDA	chr1	140	168	1069	0
AIF1	chr6	0	0	290	0
AIF1L	chr9	278	391	223	1
AIFM1	chrX	511	537	1489	0
AIFM2	chr10	179	288	167	0
AIFM3	chr22	18	158	171	0
AIG1	chr6	351	356	682	0
AIM2	chr1	8	1	0	0
AIMP1	chr4	814	757	1259	1
AIMP2	chr7	296	515	445	1
AIP	chr11	983	748	1232	0
AIPL1	chr17	2	21	10	0
AIRE	chr21	1	2	5	0
AJAP1	chr1	482	158	336	0
AJM1	chr9	1514	1719	2767	3
AJUBA	chr14	510	544	2554	0
AK1	chr9	447	245	1798	0
AK2	chr1	685	619	4271	1
AK3	chr9	817	806	1213	0
AK4	chr1	248	394	1274	0
AK5	chr1	2	3	13	0
AK6	chr5	0	0	559	0
AK7	chr14	34	5	24	0
AK8	chr9	28	23	14	0
AK9	chr6	142	181	248	0
AKAIN1	chr18	0	3	1	0
AKAP1	chr17	736	591	616	0
AKAP10	chr17	467	427	743	0
AKAP11	chr13	846	836	1473	1
AKAP12	chr6	5793	4453	6601	3
AKAP13	chr15	1818	1628	5330	2
AKAP14	chrX	0	1	1	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	5	45	30	0
AKAP4	chrX	0	0	2	0
AKAP5	chr14	55	106	247	0
AKAP6	chr14	84	68	212	0
AKAP7	chr6	159	93	302	0
AKAP8	chr19	803	742	1574	1
AKAP8L	chr19	2830	2778	7979	1
AKAP9	chr7	1834	1886	5263	7
AKIP1	chr11	128	131	221	1
AKIRIN1	chr1	447	475	6184	0
AKIRIN2	chr6	429	401	2083	1
AKNA	chr9	1103	908	1000	1
AKNAD1	chr1	1	2	3	0
AKR1A1	chr1	950	898	4715	3
AKR1B1	chr7	1066	1162	2564	0
AKR1B10	chr7	145	37	160	0
AKR1B15	chr7	13	13	9	0
AKR1C1	chr10	307	190	395	0
AKR1C2	chr10	256	101	207	7
AKR1C3	chr10	98	86	127	0
AKR1C4	chr10	10	3	1	0
AKR1D1	chr7	76	49	51	0
AKR1E2	chr10	44	58	8	0
AKR7A2	chr1	1075	890	341	0
AKR7A3	chr1	31	174	64	0
AKR7L	chr1	29	15	28	0
AKT1	chr14	4843	3958	3581	3
AKT1S1	chr19	1986	1919	855	6
AKT2	chr19	4309	4063	3728	5
AKT3	chr1	0	0	924	0
AKTIP	chr16	142	160	629	0
ALAD	chr9	1246	625	692	2
ALAS1	chr3	781	653	1821	0
ALAS2	chrX	1	7	9	0
ALB	chr4	7804	4672	15613	3
ALCAM	chr3	1523	2195	3895	0
ALDH16A1	chr19	871	663	766	0
ALDH18A1	chr10	1332	1332	6112	1
ALDH1A1	chr9	364	511	1545	1
ALDH1A2	chr15	751	644	1541	0
ALDH1A3	chr15	16	23	12	0
ALDH1B1	chr9	341	306	671	0
ALDH1L1	chr3	90	115	167	0
ALDH1L2	chr12	635	547	864	1
ALDH2	chr12	2037	1780	5071	3
ALDH3A1	chr17	1	17	17	0
ALDH3A2	chr17	1625	1389	2203	2
ALDH3B1	chr11	71	34	27	0
ALDH3B2	chr11	1	0	2	0
ALDH4A1	chr1	353	314	659	0
ALDH5A1	chr6	498	524	503	2
ALDH6A1	chr14	376	402	818	3
ALDH7A1	chr5	1161	1269	2742	4
ALDH8A1	chr6	42	13	33	0
ALDH9A1	chr1	1194	1268	2919	0
ALDOA	chr16	11329	10095	18500	4
ALDOB	chr9	125	550	1168	0
ALDOC	chr17	756	730	1549	0
ALG1	chr16	402	323	865	0
ALG10	chr12	32	71	121	0
ALG10B	chr12	88	91	229	0
ALG11	chr13	828	838	2583	0
ALG12	chr22	566	796	1140	0
ALG13	chrX	358	255	976	0
ALG14	chr1	156	119	140	0
ALG1L	chr3	29	54	28	0
ALG1L2	chr3	1	4	9	0
ALG2	chr9	629	384	1009	0
ALG3	chr3	754	1063	673	0
ALG5	chr13	252	220	1257	0
ALG6	chr1	123	125	407	0
ALG8	chr11	457	431	1184	2
ALG9	chr11	603	496	1691	0
ALK	chr2	17	5	9	0
ALKAL1	chr8	1	0	1	0
ALKAL2	chr2	22	17	50	0
ALKBH1	chr14	228	227	447	0
ALKBH2	chr12	337	252	307	0
ALKBH3	chr11	153	168	962	0
ALKBH4	chr7	245	401	165	0
ALKBH5	chr17	0	0	6079	0
ALKBH6	chr19	384	365	411	0
ALKBH7	chr19	728	688	1813	1
ALKBH8	chr11	151	283	366	0
ALLC	chr2	138	5	38	0
ALMS1	chr2	1284	954	1561	2
ALOX12	chr17	12	10	26	0
ALOX12B	chr17	0	2	12	0
ALOX15	chr17	53	267	247	0
ALOX15B	chr17	7	7	11	0
ALOX5	chr10	0	0	81	0
ALOX5AP	chr13	2	0	1	0
ALOXE3	chr17	0	0	2	0
ALPG	chr2	0	0	0	0
ALPI	chr2	14	17	24	0
ALPK1	chr4	225	54	289	0
ALPK2	chr18	741	553	1029	1
ALPK3	chr15	1518	1198	2085	0
ALPL	chr1	1239	1566	819	0
ALPP	chr2	1	2	1	0
ALS2	chr2	580	534	2276	0
ALS2CL	chr3	309	280	509	0
ALX1	chr12	6	1	55	0
ALX3	chr1	89	98	76	0
ALX4	chr11	47	229	154	0
ALYREF	chr17	1339	1505	373	0
AMACR	chr5	423	272	216	1
AMBN	chr4	0	0	1	0
AMBP	chr9	2625	2081	2657	7
AMBRA1	chr11	762	715	1853	1
AMD1	chr6	647	745	4802	5
AMDHD1	chr12	19	13	53	0
AMDHD2	chr16	843	1053	575	1
AMELX	chrX	0	0	0	0
AMELY	chrY	0	0	0	0
AMER1	chrX	486	487	782	0
AMER2	chr13	5	5	13	0
AMER3	chr2	2	2	3	0
AMFR	chr16	948	1133	3802	0
AMH	chr19	464	14	236	1
AMHR2	chr12	379	316	1520	0
AMIGO1	chr1	38	64	203	0
AMIGO2	chr12	471	368	1078	0
AMIGO3	chr3	379	417	478	1
AMMECR1	chrX	142	184	608	0
AMMECR1L	chr2	340	276	2575	0
AMN	chr14	852	775	392	2
AMN1	chr12	98	85	159	0
AMOT	chrX	459	410	1414	0
AMOTL1	chr11	3022	3203	2672	2
AMOTL2	chr3	5599	7058	9092	3
AMPD1	chr1	0	1	1	0
AMPD2	chr1	1669	1828	10037	1
AMPD3	chr11	70	78	150	0
AMPH	chr7	48	180	198	0
AMT	chr3	956	737	1667	2
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	2	87	0
AMY2B	chr1	324	739	1727	0
AMZ1	chr7	17	23	11	0
AMZ2	chr17	319	339	1197	2
ANAPC1	chr2	232	141	1368	0
ANAPC10	chr4	139	112	363	0
ANAPC11	chr17	1181	939	292	1
ANAPC13	chr3	630	506	1666	1
ANAPC15	chr11	246	289	569	0
ANAPC16	chr10	755	446	2413	0
ANAPC2	chr9	1664	1490	1662	1
ANAPC4	chr4	420	336	2155	0
ANAPC5	chr12	1634	1884	7975	1
ANAPC7	chr12	556	631	2016	1
ANG	chr14	203	196	119	0
ANGEL1	chr14	1148	1350	1108	0
ANGEL2	chr1	532	531	1702	1
ANGPT1	chr8	321	386	513	0
ANGPT2	chr8	36	68	57	0
ANGPTL1	chr1	96	171	316	0
ANGPTL2	chr9	979	652	2779	0
ANGPTL3	chr1	78	76	538	0
ANGPTL4	chr19	649	418	928	3
ANGPTL5	chr11	0	0	2	0
ANGPTL6	chr19	2079	2186	1730	1
ANGPTL7	chr1	3	3	3	0
ANGPTL8	chr19	163	111	173	0
ANHX	chr12	0	1	0	0
ANK1	chr8	13	41	66	0
ANK2	chr4	253	195	654	0
ANK3	chr10	602	590	3330	1
ANKAR	chr2	46	53	139	0
ANKDD1A	chr15	95	130	262	0
ANKDD1B	chr5	5	13	31	0
ANKFN1	chr17	2	0	3	0
ANKFY1	chr17	1962	1869	2547	1
ANKH	chr5	450	427	621	0
ANKHD1	chr5	1585	1485	6012	2
ANKHD1-EIF4EBP3	chr5	1656	1529	6129	2
ANKIB1	chr7	457	414	2673	0
ANKK1	chr11	8	8	7	0
ANKLE1	chr19	104	72	94	1
ANKLE2	chr12	2400	2102	2239	5
ANKMY1	chr2	222	317	268	1
ANKMY2	chr7	470	596	719	1
ANKRA2	chr5	246	226	566	0
ANKRD1	chr10	262	261	518	0
ANKRD10	chr13	2009	2253	3949	1
ANKRD11	chr16	4825	6141	10323	1
ANKRD12	chr18	501	531	2383	0
ANKRD13A	chr12	242	250	1475	0
ANKRD13B	chr17	455	258	2013	0
ANKRD13C	chr1	372	394	1410	0
ANKRD13D	chr11	1336	1474	1638	1
ANKRD16	chr10	164	147	336	0
ANKRD17	chr4	869	881	7025	1
ANKRD18A	chr9	16	2	32	0
ANKRD18B	chr9	3	0	11	0
ANKRD2	chr10	3	0	3	0
ANKRD20A1	chr9	0	0	1	0
ANKRD22	chr10	1	3	14	1
ANKRD23	chr2	190	171	345	1
ANKRD24	chr19	77	16	41	0
ANKRD26	chr10	330	298	600	0
ANKRD27	chr19	475	610	658	0
ANKRD28	chr3	335	436	1812	0
ANKRD29	chr18	52	262	215	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	7	0
ANKRD31	chr5	13	4	27	0
ANKRD33	chr12	13	18	15	0
ANKRD33B	chr5	180	92	128	1
ANKRD34A	chr1	73	57	146	0
ANKRD34B	chr5	0	6	9	0
ANKRD34C	chr15	1	0	0	0
ANKRD35	chr1	20	7	44	0
ANKRD36	chr2	194	74	399	0
ANKRD36B	chr2	47	50	339	0
ANKRD36C	chr2	82	127	606	0
ANKRD37	chr4	213	362	151	1
ANKRD39	chr2	244	226	520	1
ANKRD40	chr17	797	884	1960	1
ANKRD40CL	chr17	6	1	0	0
ANKRD42	chr11	348	375	469	1
ANKRD44	chr2	80	43	386	0
ANKRD45	chr1	50	23	77	0
ANKRD46	chr8	218	311	901	0
ANKRD49	chr11	164	163	234	1
ANKRD50	chr4	1407	1378	3846	3
ANKRD52	chr12	924	770	4940	1
ANKRD53	chr2	12	4	11	0
ANKRD54	chr22	429	408	412	1
ANKRD55	chr5	5	1	6	0
ANKRD6	chr6	408	343	810	0
ANKRD61	chr7	27	15	23	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	67	61	133	0
ANKRD65	chr1	34	25	13	0
ANKRD66	chr6	0	1	0	0
ANKRD7	chr7	0	3	17	0
ANKRD9	chr14	935	692	738	0
ANKS1A	chr6	2147	1251	2568	3
ANKS1B	chr12	277	158	920	1
ANKS3	chr16	676	648	483	2
ANKS4B	chr16	27	36	25	0
ANKS6	chr9	940	601	1461	2
ANKUB1	chr3	1	0	3	0
ANKZF1	chr2	1051	794	1935	0
ANLN	chr7	917	929	1208	2
ANO1	chr11	301	299	413	0
ANO10	chr3	473	525	754	0
ANO2	chr12	15	16	19	0
ANO3	chr11	3	6	2	0
ANO4	chr12	106	62	859	0
ANO5	chr11	183	70	230	0
ANO6	chr12	965	1026	2283	0
ANO7	chr2	70	56	72	1
ANO8	chr19	705	724	2813	0
