gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ABR	chr17	8	4	3368	0
ABRA	chr8	15	4	11	0
ABRACL	chr6	88	67	25	0
ABRAXAS1	chr4	176	177	808	0
ABRAXAS2	chr10	208	201	581	0
ABT1	chr6	259	208	364	0
ABTB1	chr3	178	645	651	2
ABTB2	chr11	85	90	95	0
ACAA1	chr3	292	601	1094	0
ACAA2	chr18	339	398	1903	0
ACACA	chr17	76	61	1535	0
ACACB	chr12	233	194	309	0
ACAD10	chr12	485	348	584	0
ACAD11	chr3	536	262	861	0
ACAD8	chr11	355	271	363	0
ACAD9	chr3	333	386	1010	0
ACADL	chr2	20	63	92	0
ACADM	chr1	208	126	858	0
ACADS	chr12	269	269	316	0
ACADSB	chr10	399	328	348	0
ACADVL	chr17	4261	4431	9394	5
ACAN	chr15	219	266	379	0
ACAP1	chr17	95	63	122	0
ACAP2	chr3	526	562	1323	0
ACAP3	chr1	699	499	6589	2
ACAT1	chr11	103	109	710	0
ACAT2	chr6	209	276	783	0
ACBD3	chr1	838	791	2295	2
ACBD4	chr17	157	129	362	0
ACBD5	chr10	340	338	785	0
ACBD6	chr1	314	225	420	0
ACBD7	chr10	14	4	9	0
ACCS	chr11	512	223	326	0
ACCSL	chr11	0	0	0	0
ACD	chr16	196	210	335	0
ACE	chr17	25	24	40	0
ACE2	chrX	23	12	31	0
ACER1	chr19	0	0	0	0
ACER2	chr9	19	22	19	0
ACER3	chr11	81	74	381	0
ACHE	chr7	159	171	1025	0
ACIN1	chr14	1508	1499	8517	0
ACKR1	chr1	8	19	23	0
ACKR2	chr3	25	20	12	0
ACKR3	chr2	1052	1262	1359	0
ACKR4	chr3	2	3	11	0
ACLY	chr17	1447	1507	2919	3
ACMSD	chr2	3	3	1	0
ACO1	chr9	679	833	1933	1
ACO2	chr22	1187	1229	3217	3
ACOD1	chr13	0	20	6	0
ACOT1	chr14	0	0	77	0
ACOT11	chr1	147	162	414	0
ACOT12	chr5	2	0	1	0
ACOT13	chr6	121	122	468	0
ACOT2	chr14	52	22	51	0
ACOT4	chr14	4	3	13	0
ACOT6	chr14	0	32	5	0
ACOT7	chr1	67	68	322	0
ACOT9	chrX	317	368	464	1
ACOX1	chr17	380	436	959	2
ACOX2	chr3	93	59	238	0
ACOX3	chr4	378	207	145	0
ACOXL	chr2	18	8	28	0
ACP1	chr2	453	660	1965	0
ACP2	chr11	561	788	999	1
ACP4	chr19	1	1	2	0
ACP5	chr19	12	10	5	0
ACP6	chr1	369	135	830	0
ACP7	chr19	1	6	4	0
ACR	chr22	16	3	2	0
ACRBP	chr12	62	190	113	0
ACRV1	chr11	0	2	3	0
ACSBG1	chr15	175	97	243	0
ACSBG2	chr19	1	2	1	0
ACSF2	chr17	978	896	1303	1
ACSF3	chr16	348	561	233	1
ACSL1	chr4	588	631	1275	0
ACSL3	chr2	1031	1403	5163	0
ACSL4	chrX	371	485	1850	0
ACSL5	chr10	41	11	30	0
ACSL6	chr5	55	53	82	0
ACSM1	chr16	2	0	1	0
ACSM2A	chr16	0	0	3	0
ACSM2B	chr16	2	3	2	0
ACSM3	chr16	133	411	439	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	0	0	0
ACSM6	chr10	0	0	0	0
ACSS3	chr12	263	137	201	0
ACTA1	chr1	3323	3369	6574	4
ACTA2	chr10	388	1010	880	0
ACTB	chr7	11025	9756	20001	6
ACTBL2	chr5	3	9	1	0
ACTC1	chr15	13041	8780	17721	1
ACTG1	chr17	20629	21743	15833	27
ACTG2	chr2	6	5	15	0
ACTL6A	chr3	77	47	783	0
ACTL6B	chr7	26	22	88	1
ACTL7A	chr9	1	0	0	0
ACTL7B	chr9	0	0	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	1112	1119	2925	0
ACTN2	chr1	1901	2011	4818	2
ACTN3	chr11	190	1189	578	0
ACTN4	chr19	2590	2306	5030	1
ACTR10	chr14	402	481	1529	0
ACTR1A	chr10	685	645	2207	0
ACTR1B	chr2	961	1284	1741	1
ACTR2	chr2	751	790	4137	0
ACTR3	chr2	623	603	2232	1
ACTR3B	chr7	56	56	264	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	118	145	384	0
ACTR8	chr3	468	395	399	1
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	0	0	0
ACTRT3	chr3	23	66	72	0
ACVR1	chr2	276	329	858	0
ACVR1B	chr12	393	441	925	0
ACVR1C	chr2	9	4	15	0
ACVR2A	chr2	370	440	3230	0
ACVR2B	chr3	907	1156	2154	1
ACVRL1	chr12	9	57	58	0
ACY1	chr3	215	345	627	0
ACY3	chr11	1	2	0	0
ACYP1	chr14	19	28	97	0
ACYP2	chr2	63	104	68	1
ADA2	chr22	16	61	58	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	6	5	1	0
ADAL	chr15	144	189	340	0
ADAM10	chr15	1445	912	8898	1
ADAM11	chr17	108	110	221	0
ADAM12	chr10	1563	1729	3047	0
ADAM15	chr1	765	420	1547	1
ADAM17	chr2	511	724	1052	0
ADAM18	chr8	0	1	2	0
ADAM19	chr5	666	529	914	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	1	0	0	0
ADAM21	chr14	7	2	9	0
ADAM22	chr7	61	73	183	0
ADAM23	chr2	59	18	211	0
ADAM28	chr8	66	97	97	0
ADAM29	chr4	1	0	0	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	2	3	19	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	147	171	168	0
ADAM9	chr8	1076	821	5573	0
ADAMDEC1	chr8	0	1	0	0
ADAMTS1	chr21	2052	2185	7362	1
ADAMTS10	chr19	717	749	1853	0
ADAMTS12	chr5	2210	480	2147	0
ADAMTS13	chr9	521	854	523	1
ADAMTS14	chr10	76	88	113	0
ADAMTS15	chr11	2473	1416	2394	3
ADAMTS16	chr5	107	208	727	1
ADAMTS17	chr15	317	306	286	1
ADAMTS18	chr16	326	216	313	0
ADAMTS19	chr5	773	936	3016	0
ADAMTS2	chr5	1818	3410	1465	3
ADAMTS20	chr12	40	90	117	0
ADAMTS3	chr4	151	174	314	1
ADAMTS4	chr1	265	410	1259	2
ADAMTS5	chr21	153	178	252	0
ADAMTS6	chr5	654	594	2018	0
ADAMTS7	chr15	297	249	456	1
ADAMTS8	chr11	13	13	19	0
ADAMTS9	chr3	8384	5711	14660	7
ADAMTSL1	chr9	280	238	670	0
ADAMTSL2	chr9	196	166	412	0
ADAMTSL3	chr15	385	283	609	0
ADAMTSL4	chr1	2529	3101	4563	2
ADAMTSL5	chr19	488	379	654	0
ADAP1	chr7	66	114	128	0
ADAP2	chr17	11	32	21	0
ADAR	chr1	1471	1326	5786	2
ADARB1	chr21	512	581	1341	0
ADARB2	chr10	34	15	29	0
ADAT1	chr16	184	174	118	0
ADAT2	chr6	71	86	190	0
ADAT3	chr19	28	14	49	0
ADCK1	chr14	76	117	83	0
ADCK2	chr7	282	333	1034	0
ADCK5	chr8	151	175	247	0
ADCY1	chr7	272	350	402	0
ADCY10	chr1	3	0	5	0
ADCY2	chr5	264	300	1063	0
ADCY3	chr2	423	178	928	0
ADCY4	chr14	14	27	82	0
ADCY5	chr3	196	181	448	0
ADCY6	chr12	1214	1027	3277	0
ADCY7	chr16	296	695	740	2
ADCY8	chr8	28	10	37	0
ADCY9	chr16	682	539	1399	1
ADCYAP1	chr18	38	47	43	0
ADCYAP1R1	chr7	295	322	476	0
ADD1	chr4	1891	1781	4792	2
ADD2	chr2	263	278	518	0
ADD3	chr10	1829	1952	4958	1
ADGB	chr6	1	3	1	0
ADGRA1	chr10	24	29	43	0
ADGRA2	chr8	4968	6679	10034	5
ADGRA3	chr4	616	620	1599	0
ADGRB1	chr8	48	42	136	0
ADGRB2	chr1	1359	1131	4701	3
ADGRB3	chr6	16	22	112	0
ADGRD1	chr12	163	169	101	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	26	5	19	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	111	103	185	0
ADGRF1	chr6	0	1	0	0
ADGRF2	chr6	1	2	6	0
ADGRF3	chr2	6	12	18	0
ADGRF4	chr6	17	63	65	0
ADGRF5	chr6	8	3	5	0
ADGRG1	chr16	2083	2366	1597	0
ADGRG2	chrX	62	38	203	0
ADGRG3	chr16	12	12	5	0
ADGRG4	chrX	4	3	9	0
ADGRG5	chr16	14	10	3	0
ADGRG6	chr6	103	209	367	0
ADGRG7	chr3	0	0	1	0
ADGRL1	chr19	950	958	3442	0
ADGRL2	chr1	1188	1078	3935	1
ADGRL3	chr4	350	503	1884	0
ADGRL4	chr1	6	10	7	0
ADGRV1	chr5	233	124	275	0
ADH1A	chr4	0	1	2	0
ADH1B	chr4	0	0	0	0
ADH1C	chr4	0	0	0	0
ADH4	chr4	5	0	3	0
ADH5	chr4	802	447	2194	0
ADH6	chr4	1	0	4	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	157	90	78	0
ADI1	chr2	109	76	437	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	1118	1004	2438	0
ADIPOR2	chr12	707	711	1326	0
ADIRF	chr10	3	2	29	0
ADK	chr10	97	86	336	0
ADM	chr11	40	40	309	0
ADM2	chr22	291	310	207	0
ADM5	chr19	8	42	18	0
ADNP2	chr18	186	247	710	0
ADO	chr10	216	167	536	0
ADORA1	chr1	110	45	136	0
ADORA2A	chr22	119	146	241	1
ADORA2B	chr17	187	139	259	0
ADORA3	chr1	0	0	1	0
ADPGK	chr15	575	569	2299	0
ADPRH	chr3	16	42	47	0
ADPRHL1	chr13	438	346	231	0
ADPRM	chr17	109	24	87	0
ADRA1A	chr8	8	11	16	0
ADRA1B	chr5	64	109	464	0
ADRA2A	chr10	26	42	43	0
ADRA2B	chr2	23	30	20	0
ADRA2C	chr4	50	68	245	0
ADRB1	chr10	2	6	4	0
ADRB2	chr5	2	7	5	0
ADRB3	chr8	25	55	45	0
ADSL	chr22	699	802	1102	1
ADTRP	chr6	7	2	2	0
AEBP1	chr7	7263	10840	37048	5
AEBP2	chr12	170	223	1211	0
AEN	chr15	128	156	336	0
AFAP1	chr4	912	838	747	2
AFAP1L1	chr5	591	553	1580	0
AFAP1L2	chr10	625	398	459	0
AFDN	chr6	3181	2209	7103	1
AFF1	chr4	635	805	943	0
AFF2	chrX	333	278	740	0
AFF3	chr2	265	182	227	0
AFF4	chr5	1619	1845	5262	1
AFG1L	chr6	25	64	213	0
AFG3L2	chr18	688	748	1753	0
AFM	chr4	0	2	7	0
AFMID	chr17	305	316	344	1
AFP	chr4	4377	3797	8714	5
AFTPH	chr2	198	209	522	0
AGA	chr4	123	188	280	0
AGAP1	chr2	983	755	532	3
AGAP11	chr10	10	14	43	0
AGAP2	chr12	145	122	524	0
AGAP3	chr7	373	415	3168	0
AGAP4	chr10	49	34	305	0
AGAP5	chr10	13	8	372	0
AGAP6	chr10	54	61	343	0
AGAP9	chr10	45	0	163	0
AGBL1	chr15	41	22	19	0
AGBL2	chr11	26	9	37	0
AGBL3	chr7	3	1	35	0
AGBL4	chr1	0	7	36	0
AGBL5	chr2	245	216	969	0
AGER	chr6	0	0	303	0
AGFG1	chr2	423	567	2398	1
AGFG2	chr7	71	70	93	0
AGGF1	chr5	201	359	392	0
AGK	chr7	42	30	442	0
AGL	chr1	677	671	2010	0
AGMAT	chr1	6	4	3	0
AGMO	chr7	34	81	46	0
AGO1	chr1	320	284	1078	0
AGO2	chr8	580	629	1547	2
AGO3	chr1	425	413	1265	0
AGO4	chr1	161	123	902	1
AGPAT1	chr6	0	0	2075	0
AGPAT2	chr9	681	748	430	0
AGPAT3	chr21	771	600	502	1
AGPAT4	chr6	2439	846	1808	2
AGPAT5	chr8	663	833	342	1
AGPS	chr2	362	324	787	0
AGR2	chr7	0	9	83	0
AGR3	chr7	15	26	18	0
AGRN	chr1	7006	8892	5746	15
AGRP	chr16	0	0	0	0
AGT	chr1	382	874	202	0
AGTPBP1	chr9	101	39	710	0
AGTR1	chr3	106	33	152	0
AGTR2	chrX	16	46	104	0
AGTRAP	chr1	138	114	353	0
AGXT	chr2	1	0	0	0
AGXT2	chr5	4	8	13	0
AHCTF1	chr1	514	611	1952	0
AHCYL1	chr1	2235	2162	8323	4
AHCYL2	chr7	622	872	1542	0
AHDC1	chr1	1521	1538	3490	1
AHI1	chr6	476	289	587	0
AHNAK	chr11	14496	11467	27160	32
AHNAK2	chr14	501	791	682	18
AHR	chr7	331	427	331	1
AHRR	chr5	429	190	138	0
AHSA1	chr14	178	156	1326	0
AHSG	chr3	1226	1048	1279	0
AHSP	chr16	0	0	2	0
AICDA	chr12	0	0	0	0
AIDA	chr1	104	107	863	0
AIF1	chr6	0	0	191	0
AIF1L	chr9	152	135	105	0
AIFM1	chrX	195	221	588	0
AIFM2	chr10	64	116	74	0
AIFM3	chr22	10	170	171	0
AIG1	chr6	260	234	390	1
AIM2	chr1	44	64	24	0
AIMP1	chr4	858	661	1074	1
AIMP2	chr7	110	182	213	0
AIP	chr11	515	434	593	0
AIPL1	chr17	0	1	2	0
AIRE	chr21	7	8	2	0
AJAP1	chr1	79	72	59	0
AJM1	chr9	355	149	414	0
AJUBA	chr14	353	391	1637	0
AK1	chr9	350	213	1404	0
AK2	chr1	685	537	2990	0
AK3	chr9	398	550	641	0
AK4	chr1	548	827	2210	1
AK5	chr1	3	5	42	0
AK6	chr5	0	0	350	0
AK7	chr14	49	12	39	0
AK8	chr9	13	17	10	0
AK9	chr6	76	26	72	0
AKAIN1	chr18	0	3	0	0
AKAP1	chr17	503	541	487	0
AKAP10	chr17	346	323	561	0
AKAP11	chr13	1058	1175	2170	1
AKAP12	chr6	1029	1001	1338	0
AKAP13	chr15	697	656	2237	1
AKAP14	chrX	1	1	1	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	11	51	42	0
AKAP4	chrX	5	33	70	0
AKAP5	chr14	275	408	1171	0
AKAP6	chr14	361	494	1198	0
AKAP7	chr6	69	39	128	0
AKAP8	chr19	366	349	873	0
AKAP8L	chr19	1964	2273	5098	3
AKAP9	chr7	1136	1530	3789	4
AKIP1	chr11	112	108	158	0
AKIRIN1	chr1	155	219	2183	0
AKIRIN2	chr6	225	195	857	0
AKNA	chr9	417	469	415	0
AKNAD1	chr1	25	56	110	0
AKR1A1	chr1	532	604	2624	0
AKR1B1	chr7	688	1036	1639	0
AKR1B10	chr7	194	50	251	0
AKR1B15	chr7	69	28	19	1
AKR1C1	chr10	43	37	52	0
AKR1C2	chr10	44	20	52	1
AKR1C3	chr10	3	2	5	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	8	4	5	0
AKR1E2	chr10	12	7	3	0
AKR7A2	chr1	600	554	196	0
AKR7A3	chr1	8	87	42	0
AKR7L	chr1	4	3	13	0
AKT1	chr14	3718	2700	2622	3
AKT1S1	chr19	859	822	414	1
AKT2	chr19	3277	3130	2845	1
AKT3	chr1	0	0	743	0
AKTIP	chr16	131	116	539	0
ALAD	chr9	1248	520	630	1
ALAS1	chr3	376	326	1012	0
ALAS2	chrX	0	2	0	0
ALB	chr4	60	26	98	0
ALCAM	chr3	937	657	1638	0
ALDH16A1	chr19	162	118	137	0
ALDH18A1	chr10	1331	1439	6471	0
ALDH1A1	chr9	98	83	262	1
ALDH1A2	chr15	41	38	83	0
ALDH1A3	chr15	95	629	444	0
ALDH1B1	chr9	239	263	498	0
ALDH1L1	chr3	28	79	68	0
ALDH1L2	chr12	796	687	1046	0
ALDH2	chr12	300	412	917	1
ALDH3A1	chr17	0	4	2	0
ALDH3A2	chr17	844	717	1149	0
ALDH3B1	chr11	189	48	59	1
ALDH3B2	chr11	7	6	7	0
ALDH4A1	chr1	121	116	228	0
ALDH5A1	chr6	274	313	256	0
ALDH6A1	chr14	537	538	1240	0
ALDH7A1	chr5	560	637	1425	2
ALDH8A1	chr6	9	7	17	0
ALDH9A1	chr1	612	666	1545	0
ALDOA	chr16	14022	12130	23802	2
ALDOB	chr9	6	39	85	0
ALDOC	chr17	1048	932	2127	0
ALG1	chr16	266	212	500	0
ALG10	chr12	47	98	150	0
ALG10B	chr12	160	182	453	0
ALG11	chr13	774	870	2433	2
ALG12	chr22	490	713	940	0
ALG13	chrX	240	197	563	0
ALG14	chr1	64	61	72	0
ALG1L	chr3	3	21	14	0
ALG1L2	chr3	0	2	9	0
ALG2	chr9	543	415	925	1
ALG3	chr3	635	871	653	0
ALG5	chr13	188	179	988	0
ALG6	chr1	100	118	396	0
ALG8	chr11	317	273	819	0
ALG9	chr11	416	377	1113	0
ALK	chr2	83	160	213	0
ALKAL1	chr8	0	2	1	0
ALKAL2	chr2	15	15	19	0
ALKBH1	chr14	115	104	172	0
ALKBH2	chr12	130	158	142	0
ALKBH3	chr11	75	86	399	0
ALKBH4	chr7	159	224	90	1
ALKBH5	chr17	0	0	7460	0
ALKBH6	chr19	285	331	340	0
ALKBH7	chr19	336	379	712	0
ALKBH8	chr11	111	241	250	1
ALLC	chr2	0	0	0	0
ALMS1	chr2	285	256	356	0
ALOX12	chr17	8	6	32	0
ALOX12B	chr17	1	0	3	0
ALOX15	chr17	244	17	215	0
ALOX15B	chr17	13	7	9	0
ALOX5	chr10	0	0	80	0
ALOX5AP	chr13	1	1	1	0
ALOXE3	chr17	1	2	12	0
ALPG	chr2	14	15	38	0
ALPI	chr2	7	4	2	0
ALPK1	chr4	182	72	269	0
ALPK2	chr18	822	427	1003	1
ALPK3	chr15	339	168	348	0
ALPL	chr1	49	110	41	0
ALPP	chr2	4	9	16	1
ALS2	chr2	362	311	1439	1
ALS2CL	chr3	433	704	924	0
ALX1	chr12	9	0	66	0
ALX3	chr1	60	95	58	0
ALX4	chr11	81	63	80	0
ALYREF	chr17	242	326	99	0
AMACR	chr5	247	148	158	0
AMBN	chr4	0	7	21	0
AMBP	chr9	48	88	78	0
AMBRA1	chr11	320	310	905	1
AMD1	chr6	232	251	1950	0
AMDHD1	chr12	3	4	10	0
AMDHD2	chr16	380	428	264	0
AMELX	chrX	0	0	1	0
AMELY	chrY	0	0	0	0
AMER1	chrX	162	243	341	1
AMER2	chr13	50	20	89	0
AMER3	chr2	23	23	19	0
AMFR	chr16	635	711	2677	0
AMH	chr19	127	4	52	0
AMHR2	chr12	18	17	70	0
AMIGO1	chr1	58	77	296	0
AMIGO2	chr12	1741	1626	3619	2
AMIGO3	chr3	127	150	135	0
AMMECR1	chrX	88	119	245	0
AMMECR1L	chr2	105	119	831	0
AMN	chr14	360	486	249	0
AMN1	chr12	96	99	151	0
AMOT	chrX	604	678	2059	0
AMOTL1	chr11	2577	2125	1835	1
AMOTL2	chr3	1020	1043	1498	0
AMPD1	chr1	5	3	28	0
AMPD2	chr1	1288	1244	8053	0
AMPD3	chr11	64	70	162	0
AMPH	chr7	49	57	104	1
AMT	chr3	549	442	952	0
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	18	0
AMY2B	chr1	140	189	605	0
AMZ1	chr7	21	39	21	0
AMZ2	chr17	392	333	1553	0
ANAPC1	chr2	167	101	1183	0
ANAPC10	chr4	48	61	141	0
ANAPC11	chr17	524	410	174	1
ANAPC13	chr3	336	204	872	0
ANAPC15	chr11	62	67	114	0
ANAPC16	chr10	472	307	1590	0
ANAPC2	chr9	799	747	853	1
ANAPC4	chr4	188	124	815	0
ANAPC5	chr12	958	969	4869	2
ANAPC7	chr12	231	256	888	2
ANG	chr14	305	176	164	0
ANGEL1	chr14	646	670	601	1
ANGEL2	chr1	256	224	898	0
ANGPT1	chr8	109	125	155	0
ANGPT2	chr8	18	23	25	0
ANGPTL1	chr1	173	248	437	0
ANGPTL2	chr9	1472	1670	5185	0
ANGPTL3	chr1	7	6	45	0
ANGPTL4	chr19	900	484	1302	1
ANGPTL5	chr11	0	4	3	0
ANGPTL6	chr19	155	178	79	0
ANGPTL7	chr1	9	5	17	0
ANGPTL8	chr19	4	4	5	0
ANHX	chr12	0	4	0	0
ANK1	chr8	115	43	188	0
ANK2	chr4	936	909	2834	0
ANK3	chr10	504	402	2654	0
ANKAR	chr2	31	25	58	0
ANKDD1A	chr15	88	142	195	1
ANKDD1B	chr5	0	0	1	0
ANKFN1	chr17	21	16	26	0
ANKFY1	chr17	1530	1367	1861	2
ANKH	chr5	322	525	702	0
ANKHD1	chr5	1001	982	3973	1
ANKHD1-EIF4EBP3	chr5	1005	978	3934	1
ANKIB1	chr7	342	296	2195	0
ANKK1	chr11	12	3	8	0
ANKLE1	chr19	28	42	44	0
ANKLE2	chr12	1121	1112	1343	1
ANKMY1	chr2	108	184	186	0
ANKMY2	chr7	517	621	968	0
ANKRA2	chr5	268	295	732	0
ANKRD1	chr10	145	160	319	0
ANKRD10	chr13	804	781	1408	0
ANKRD11	chr16	1127	1372	2581	2
ANKRD12	chr18	312	341	1520	0
ANKRD13A	chr12	239	239	1448	0
ANKRD13B	chr17	105	71	503	0
ANKRD13C	chr1	212	236	962	1
ANKRD13D	chr11	709	744	750	0
ANKRD16	chr10	85	99	165	0
ANKRD17	chr4	742	942	6689	0
ANKRD18A	chr9	13	0	11	0
ANKRD18B	chr9	19	3	33	0
ANKRD2	chr10	2	2	0	0
ANKRD20A1	chr9	0	0	4	0
ANKRD22	chr10	9	15	33	0
ANKRD23	chr2	105	119	152	0
ANKRD24	chr19	129	16	66	0
ANKRD26	chr10	250	227	482	0
ANKRD27	chr19	477	498	550	0
ANKRD28	chr3	305	409	1647	0
ANKRD29	chr18	15	38	40	0
ANKRD30A	chr10	2	0	0	0
ANKRD30BL	chr2	0	0	0	0
ANKRD31	chr5	4	5	9	0
ANKRD33	chr12	27	126	93	0
ANKRD33B	chr5	45	84	62	0
ANKRD34A	chr1	40	25	48	0
ANKRD34B	chr5	1	5	7	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	37	11	49	0
ANKRD36	chr2	108	42	213	0
ANKRD36B	chr2	23	18	175	0
ANKRD36C	chr2	52	66	450	0
ANKRD37	chr4	137	206	146	0
ANKRD39	chr2	129	166	277	0
ANKRD40	chr17	371	415	944	0
ANKRD40CL	chr17	0	0	0	0
ANKRD42	chr11	201	200	353	0
ANKRD44	chr2	104	98	515	0
ANKRD45	chr1	15	3	14	0
ANKRD46	chr8	334	406	1161	0
ANKRD49	chr11	188	149	205	0
ANKRD50	chr4	625	564	1581	0
ANKRD52	chr12	625	442	3052	0
ANKRD53	chr2	7	5	13	0
ANKRD54	chr22	214	218	180	0
ANKRD55	chr5	1	5	1	0
ANKRD6	chr6	423	247	723	0
ANKRD61	chr7	26	17	16	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	40	15	37	0
ANKRD65	chr1	10	7	5	0
ANKRD66	chr6	0	1	0	0
ANKRD7	chr7	0	1	7	0
ANKRD9	chr14	329	301	312	1
ANKS1A	chr6	1122	967	1673	1
ANKS1B	chr12	123	101	445	0
ANKS3	chr16	290	200	225	0
ANKS4B	chr16	7	8	1	0
ANKS6	chr9	379	267	650	1
ANKUB1	chr3	0	0	3	0
ANKZF1	chr2	1052	849	1962	0
ANLN	chr7	283	192	317	0
ANO1	chr11	266	362	515	2
ANO10	chr3	268	402	593	0
ANO2	chr12	6	1	0	0
ANO3	chr11	4	15	17	0
ANO4	chr12	7	4	69	0
ANO5	chr11	48	58	94	0
ANO6	chr12	2080	1422	3677	2
ANO7	chr2	41	21	37	1
ANO8	chr19	446	444	1622	0
ANO9	chr11	86	32	63	0
ANOS1	chrX	233	212	977	0
ANP32A	chr15	268	288	2529	0
ANP32B	chr9	376	349	3920	0
ANP32C	chr4	0	0	0	0
ANP32D	chr12	0	0	0	0
ANP32E	chr1	657	898	1234	0
ANPEP	chr15	149	35	112	0
ANTXR1	chr2	1834	2066	5321	1
ANTXR2	chr4	475	726	1394	0
