CM	HP	MN	PP	RPE	SKM	gene
-0.0589245911109544	-0.0289072601498083	-0.860924504516702	-0.17577755908905	-0.0515343707954082	-0.37164677481174	ABCC8
0.0720296154147458	0.119131050136697	-0.0774823736087869	0.392750702704361	-0.0789738675625157	-0.907956014172907	ABCC9
-0.0678841518647666	0.0846883907987269	0.184498774593808	-0.0538047851323405	0.0359123203324672	-0.0338051957381441	ABCD1
-0.119081628546038	-0.124116211437585	-0.0317867327958213	-0.143557551322934	0.0177283020811263	-0.0771494436280448	ABCD2
-0.218866450829247	0.122486972244978	-0.155475207260067	-0.120699338194119	0.209935560662383	-0.102454798753476	ABCD3
0.652377565847777	0.458016021045979	0.270488794948816	0.581763938881384	0.559706788832421	0.418952332603193	ABCD4
-0.196800339361013	-0.289836511044888	-0.198999260596425	-0.222060646636512	-0.297286186028137	-0.268041142933868	ABCE1
0	0	0	0	0	0	ABCF1
-0.123242274917824	-0.342874730957808	-0.298658996568126	-0.246184673279658	-0.315713343301797	-0.295511583078614	ABCF2
-0.225428821145953	-0.152277090397376	-0.221461886256157	-0.152690866078128	-0.174110693732271	-0.312048489954043	ABCF3
-0.723188410935975	-0.393162460112747	-0.25714889373447	-0.60651324371196	-0.454749519713853	-0.538860651701268	ABCG1
-0.358609748546233	-0.554628832851649	0.00493168500830171	-0.291967350972593	0.0228731985023087	-0.15044279408693	ABCG2
0.220094148852551	0.204886941947032	-0.00718188962058045	0.151772159076375	0.0931918567098385	-0.121487719397383	ABCG4
-0.348194352527702	-0.474081695891672	-0.738025570743301	-0.572130702981085	-0.419059492059499	-0.43013171627903	ABCG5
0.0877619692681287	-0.00228513688291704	0.00929202693802196	-0.0156920776203117	0.01066156750185	0.0103833820733157	ABCG8
-0.228673768246827	-0.111606644896439	-0.334919002742511	-0.176937337052776	-0.0935387898729984	-0.087903966348348	ABHD1
0.288623466740261	0.327888069183449	0.234265985623034	0.220268169936781	0.254528916632141	0.376803855006823	ABHD10
-0.420281193414446	-0.547705387019984	-0.864599397588305	-0.11648780056018	-0.30894431701575	-0.0958282706297521	ABHD11
-0.138150249133399	-0.240958067927273	0.035437645643304	-0.0837449864808288	-0.236163414003344	-0.307966644785902	ABHD12B
0.0284472499667408	-0.217496173121045	-0.0157996487677263	-0.299377279205315	0.0218226734143522	-0.00689330973281607	ABHD13
-0.432072156616249	0.0564041399922582	-0.237937874162511	-0.144116080631526	-0.430873785484744	-0.788705108401452	ABHD14A
-0.6081312492908	-0.427092172417098	-0.294298238943613	-0.504427031489865	-0.608908273552636	-0.779671841552374	ABHD14A-ACY1
1.94118886413852	1.24802863420128	1.14259700369548	1.30981561295967	1.6801071960255	1.79713107213403	ABHD14B
-0.0478952619793191	-0.75927356599961	0.135667168306543	0.198009073608914	-0.184449814744252	-0.278949769951521	ABHD15
0	0	0	0	0	0	ABHD16A
0.265990252328857	0.144250176397895	0.192935236545245	0.308284235008272	0.435622451893337	0.325174149326061	ABHD17A
0.0844820842446984	0.0129707271297811	-0.0324192137833582	-0.0014483474112384	-0.158722464725961	-0.0692243720289473	ABHD17B
0.127934977488006	0.136622464312936	-0.241393020392944	0.192354981951072	-0.162259352709792	0.0644962395514631	ABHD17C
-0.152113361515265	-0.219732323099132	-0.343330656614884	-0.266307855399397	-0.0766884614037621	-0.161137004734126	ABHD18
0.0370479751647051	-0.142313598824613	0.00791111744478039	0.209288272118059	-0.209236662028119	-0.108957048781782	ABHD2
0.32901941266972	0.0812744364168015	0.0113638617442976	0.127035985658883	0.476990364383656	0.45783255408399	ABHD3
-0.446615498553667	-0.79626762094522	-0.397332415120646	-0.684952515760121	-0.457221493814397	-0.499057732598085	ABHD4
-0.163560502915363	-0.202541572964252	-0.583554751545752	-0.237295519599203	-0.239572020421983	-0.429597625790556	ABHD5
0.737671886665809	0.675543543853157	0.538258015025885	0.225438669612047	0.428849037538958	0.471592473501701	ABHD6
-0.157458943097796	-0.246731243648037	-0.127754871160189	-0.0568599619053227	-0.275049514870731	-0.0664103597057637	ABHD8
0.0954140375106071	0.144343203157578	0.157558867513505	0.115826012305237	-0.0463719152776415	-0.0602460257137735	ABI1
-0.0770100051954805	-0.0423738161300684	0.050390340706016	-0.0423766068383285	-0.00673977557654626	0.0971918034967645	ABI2
-0.331918191311412	0.0593844152534363	-0.0181741663553796	0.0172923950250301	0.18142271099751	-0.0231100891808494	ABI3
0.862539876829995	-0.0162910751449063	-0.0135185017560473	-0.198500961575715	-0.0548997202908362	-0.181243500291197	ABI3BP
-0.098936987095991	-0.000847542365172192	-0.138174891371401	0.000278472987939791	-0.0915713432934941	-0.121044571536445	ABL1
0.116696011483694	-0.0724160941444264	-0.0187337040815574	-0.148990606429965	-0.100133297409301	-0.0854298213993014	ABL2
-0.153991366515342	-0.526582525891424	-0.261139454045481	-0.475573393871924	-0.658318607291111	-0.153157333136067	ABLIM1
0.395544375955718	0.235963482597792	0.958678805174192	0.518319194300362	-1.16352106583444	-0.229656264913984	ABLIM2
-0.222616639468769	-0.273127744159543	-0.605621264389006	-0.253834202416158	-0.121748271717806	-0.451572289390369	ABLIM3
-1.24382555730904	-2.71038049756048	-1.40593231882893	-1.44151332556821	-2.06627480808886	-1.19994476542476	ABO
0.0143986276345896	-0.202188702915874	0.00838356873492007	-0.033872152071209	0.0195799384370187	-0.00707529916433688	ABR
0.230454068781747	-0.0235097787720857	-0.110535009286849	-0.07323017916892	-0.0229807676718653	0.130554922209741	ABRA
0.471738478409471	0.194685156051862	0.180962100672584	0.352139425049238	0.504167147023915	0.449618562939257	ABRACL
0.171723760830123	0.128690580637971	0.204402016920867	0.139035609597275	0.0512849531594471	0.0437229297096621	ABRAXAS1
-0.422739510521557	-0.409904951845438	-0.179513989534181	-0.24826093358245	-0.211008332158989	-0.224647365985362	ABRAXAS2
0.533816774250196	0.64393929676145	0.0145667559280774	0.541818567797223	0.363109882296878	0.265112934812949	ABT1
-1.31711156536526	-0.45971008749192	-1.99079982265247	-0.724138285206481	-1.59909144192252	-1.30616202193833	ABTB1
0.0571602197134912	-0.0645166976755098	-1.76159259523223	-0.41273211172573	0.233072904678831	0.286812289314077	ABTB2
-0.274123962564858	0.666984205527422	-0.0752344724132276	0.617942071461502	0.0793759999530777	-0.500596345971224	ACAA1
-0.150103590767365	0.844624712179961	-0.297087585367956	0.287938974047965	-0.332506631150663	-0.241885533657634	ACAA2
0.11190108969754	-0.161564256573398	0.134883644545055	-0.0695398985440976	0.116879328576325	0.159827422849746	ACACA
0.123741882809173	-0.132566780232221	-0.604511086145767	-0.21317806972792	-0.194165729263101	0.169370858636443	ACACB
0.68769937486134	1.15952969254019	1.06757889519908	0.74026179822696	0.760851289401976	0.497061536036215	ACAD10
0.311152610984301	0.240305851302601	0.66442836055232	-0.143107948395194	1.21820270702502	1.05135292123392	ACAD11
0.409872772788478	0.665624868162884	0.57793289626268	0.78990937154837	0.567263826634092	0.388042476042688	ACAD8
-0.0358839839087572	0.0331192472391403	-0.110636946284942	-0.00333910464913951	-0.160809844922339	-0.191067927322306	ACAD9
0.0350645822456661	-0.0459391614737854	-0.0180612998104237	0.025243877654831	0.309257448056632	-0.752945301492059	ACADL
0.418674194866168	0.420004983783945	0.62057354225526	0.375209367517174	0.657394674659258	0.522532677077591	ACADM
0.129453561315635	-0.373938242796041	0.183700887028128	-0.297931519440471	0.140874224919745	0.173579298594697	ACADS
0.0802402241268521	0.0605213904334922	0.173960264771879	0.132348698541819	0.0494595596177715	0.0983651891384531	ACADSB
0.122803486939493	-0.0329622043160989	-0.161493715238826	0.110484076016016	0.00109473582766199	0.114276042361673	ACADVL
0.0540771149720202	0.123855197139996	0.0639105441918317	-0.386493237369487	0.163104965989548	-0.566373846519022	ACAN
0.205835337849247	-0.236919165542257	0.17287959351631	0.10347610006669	0.500719105989292	0.288596636778172	ACAP1
-0.0713730721407433	-0.160581048870257	0.0196567001654892	-0.19723965392163	-0.150823799583934	-0.07442201485005	ACAP2
0.623112307991205	0.480177200457256	0.376854599498789	0.354010566428332	0.383489057494004	0.520806141813866	ACAP3
-0.00396702540540537	0.207733360881261	0.149070170190855	0.281454422540832	0.0425360040466274	-0.0767409050192598	ACAT1
-0.206270683136753	-0.264310957076001	-0.465567305847256	-0.114203999729254	-0.239045217959867	-0.603962080751765	ACAT2
0.0260747742120035	-0.0101369239131764	-0.0488238832770798	0.0426900794250269	0.129888407643328	0.0926592758598922	ACBD3
0.0542817446611709	-0.204700316858162	-0.232188576465686	-0.164790835782014	0.0430904371897254	0.175208332478143	ACBD4
-0.0429660974872424	-0.144592623292338	-0.011143932031907	-0.255526293389262	-0.214266207334909	-0.0939164930593824	ACBD5
0.191399032045588	-0.109128793677952	0.0203115136768595	-0.0105475460188924	0.42274134821997	0.300943888057438	ACBD6
1.23480447125506	0.916183715680102	0.745013446793121	1.9054547450325	0.710355416492327	0.86513967332974	ACBD7
1.36539878292821	1.6127488628418	1.35585433657819	1.69545521516777	1.76566580016038	1.28316226850477	ACCS
0.0406096874357852	0	0.0113965315569438	0.0519505393547252	0	0	ACCSL
0.0478744129093035	0.309717410267305	0.344742083575656	0.245107951124785	0.0133075893490538	0.032421030672009	ACD
0.107482003845082	-0.0352236031850314	-0.172627868847012	-0.564735201248758	-0.293441062418493	0.124092044149874	ACE
0.0812793701719516	-0.412762555764522	-0.181327491359408	0.0436666038554227	0.673835021400374	0.123307721385958	ACE2
-0.0966153088060021	-0.0746949335963638	0.0225200903693999	-0.167909063547992	-0.0165252301945834	0.102212819216211	ACER1
0.0071268641974376	0.239315794496885	-0.147003601782393	0.198647507364631	0.449690954215777	-0.116002481214282	ACER2
0.117248771009397	0.171997470792115	-0.00408701737552225	-0.00926193648293061	-0.0938346476919076	0.0337900746977866	ACER3
0.408881119796416	-0.0656738938442316	-0.710769424142629	0.0955654974171603	0.149769329874091	0.0229779551174007	ACHE
0.0478120678624256	0.0838259849321368	0.00439544190100089	0.0883523223035122	0.0843786211648232	0.0689897103332544	ACIN1
0.19953046959526	1.05039861370118	0.421458297792258	0.217315709128052	-0.464798346448421	-0.463912686335372	ACKR1
0.0895052339048577	0.0533150240723932	-0.00717316091863602	0.0342894424062209	0.471203548460687	-0.155354994309625	ACKR2
-0.0361300486409727	-0.483615980977381	0.0693120859818146	0.469164230634198	-0.0290313723654551	-0.264496110000909	ACKR3
-0.00512458631091757	0.00210431790696489	-0.00417008232910845	0.0102570627991667	0.0450608256701928	-0.339396125838971	ACKR4
-0.015666493290124	0.121661304579159	0.16758332418811	0.0399771969372465	0.0477207692242142	0.0564667114945681	ACLY
-0.00460917073281165	0.182282532200855	-0.037123755389377	0.145120390925727	0.252206995027942	0.105379407723108	ACMSD
-0.646085232595915	-0.83909114234411	-0.181298129324531	-0.594712368764143	-0.620261216218269	-0.31332923511632	ACO1
-0.0854336368600952	0.00633039090179448	-0.0823514343146337	-0.00796602551954056	-0.177232954175439	-0.131161901689392	ACO2
-0.324348485497416	0	-0.209807366885908	-0.721506425018575	-0.471958928433361	-0.91557214098081	ACOD1
0	0	0	0	0	0	ACOT1
-0.0198204217132015	0.164029266284923	-0.00430085803896383	0.244475320740044	-0.42415405500161	0.0660781395649187	ACOT11
0.112904010749282	0.259385804585985	0.265800370676625	0.266821767885124	0.0159464106698762	0.0336837102776337	ACOT12
-0.0399175055134548	-0.00799703478640985	-0.392501921452559	0.165143989591026	-0.353363917471654	-0.103136008992767	ACOT13
0.315570036934569	0.0870450427582414	0.778647473737191	-0.277481491120737	-0.018556304566583	0.675280317291794	ACOT2
0.689489350957964	0.587513852179947	0.179049259275201	0.223665045997885	0.134048176382729	-0.0706111206305117	ACOT4
-2.84176394932446	-3.41306989636964	-1.04691706475621	-2.19687776978497	-1.74866133421195	-1.63343462154639	ACOT6
-0.0420592981535804	0.194946998564371	0.149630908308837	0.311413621554688	0.141857652650562	-0.0123070788566784	ACOT7
-0.0753220581183719	-0.0249870596233158	0.0286836964701064	-0.264126092810711	-0.140904463871733	0.0127426609285161	ACOT9
0.0552863960720765	0.408625676518914	0.17809445228303	0.348197404130786	0.199145053289052	-0.0358321945557829	ACOX1
0.549079583260235	-1.33949666973487	-0.16469437780412	-1.717482795704	-2.17673039233808	0.577085714190029	ACOX2
0.531838288446224	0.672116432945847	0.838560308285566	0.915138153923592	0.853653271350178	0.569678145360453	ACOX3
0.457432067802735	0.090015814166759	0.49525494807954	0.195762476302468	0.5634891935871	0.488684876416345	ACOXL
-0.377677425595196	-0.330496185336295	-0.252276800774454	-0.257053357836393	-0.350153530830739	-0.452121879425365	ACP1
-0.361193950392082	-0.175341519140283	-0.00316219342619591	-0.117304134753849	-0.215539181498179	-0.402346235790633	ACP2
-0.140032052342885	-0.138692294318123	-0.22900126043837	-0.2766218818137	-0.320388303736722	-0.217435494903615	ACP4
2.76735317592431	0.501903698941901	-0.00261092336808035	0.692989884885873	0.248101257756239	0.143462922560224	ACP5
0.726581885138267	0.697710389285023	0.709678975197584	0.493941553950515	0.439709080047686	0.695147537119204	ACP6
-0.0984136696268902	-0.385826524358181	0	-0.910183499755515	-0.886207978022399	-0.32514002584509	ACP7
0.665281963703377	0.0659807852173009	0.37884753579738	0.338878068753518	0.196701010495031	0.576348181366056	ACR
-1.65673833378909	-1.76389829683728	-2.38475358803405	-1.72735446525344	-2.35814892645655	-1.65968434499352	ACRBP
0.175722238907967	0.10491777975039	0.0335861037496048	-0.0415208025252055	-0.298339771056105	-0.00559952308076958	ACRV1
0.314749930345416	0.0710909549854835	0.368878800998268	0.150525674063505	0.17441451416415	-0.0573599412507988	ACSBG1
-0.0708778339940224	-0.192232354366183	-0.140370975243739	-0.319304406997484	-0.150669485014151	-0.0871377379170175	ACSBG2
-0.354809694456051	0.018808362308406	-0.336300857588022	-0.280287323828529	0.0524207570686818	-0.0345930983563421	ACSF2
-0.643304238178198	-1.15529345429687	-1.31684695780732	-0.960383165773623	-0.799977780008009	-0.783098031805483	ACSF3
0.531832806902513	0.222196183265696	0.223985759673235	0.30134458326044	0.214675294299027	0.0987576883520832	ACSL1
-0.24179555020733	-0.0844454322085491	-0.07346984791194	0.155424449492242	0.0136695247292756	-0.200292683365571	ACSL3
-0.246223498841842	0.0832903483909935	0.181376016433836	-0.0250598030544215	-0.00274348479177431	-0.191554880141722	ACSL4
0.602240983943776	-0.00258575652168462	0.0804234544149352	0.329986522128672	0.0723379092363479	0.486236725373005	ACSL5
-0.172604973374368	-0.040540009724184	-0.172160393267499	-0.0968234179404813	-0.0107373751579032	-0.172830939857959	ACSL6
0.306781329770629	0.195897008196973	-0.0128265821057992	0.127396482158195	0.030743616662082	0.0659661533417614	ACSM1
0.182353872823949	-0.00443437328631624	-0.00509145877409383	0.0066243074064283	-0.014194279051896	0	ACSM2A
-0.127241121575008	0	0	-0.00370944524447155	-0.0518251953190391	-0.00490330549822571	ACSM2B
-0.631869201775681	-0.59336467507238	0.0670919695111722	-1.45446373591376	-1.61635564186919	-1.33848346429807	ACSM3
0.0274030327009284	0	0.0167766085423477	-0.0262480547707561	0	0	ACSM4
-0.0676026807512688	-0.00974279310025769	0.0123680268509232	0	-0.147032361044888	0.0106488470079683	ACSM5
0	-0.0634367494860338	0.00590687147612444	-0.0968771022743779	0.000224017001619021	-0.00832644103654336	ACSM6
0.318162317066545	-0.45424169518002	-0.122016915108695	-0.677164821781859	-0.0340589971102399	0.210384952915038	ACSS3
0.0336801605049294	-0.627842829608976	-0.189605732361159	-0.371725390420271	0.0141051301763533	0.0971214154768735	ACTA1
-0.345660575220115	0.667655480395994	0.503906136421203	0.762008800108012	-0.174665830203591	-0.266090290282542	ACTA2
0.10158494447579	0.133980901528086	0.111026453195464	0.0955298796849438	0.0607180034593241	0.109807074692084	ACTB
-0.130085867515035	-0.0511864835637776	0	-0.0889877721554508	-0.412817664667322	-0.244249584753526	ACTBL2
0.0739341307089633	0.216366768471888	-0.00862062474474769	-0.335742974800631	-1.01358675246602	0.583808771850849	ACTC1
-0.0982239128225467	-0.109676615338809	-0.0581803726087954	0.0141388324165831	0.0542326011162569	-0.0866217058431721	ACTG1
0.26879058618217	0.367323179471706	0.0184369531731291	0.190652947483498	0.339033123978166	0.596492895892309	ACTG2
0.51200144267639	0.40481785004909	0.702075649757551	0.362043664206455	0.599929642228703	0.548900828259637	ACTL6A
-0.0170877478435056	0.0560130175355392	-0.165077350104637	-0.136830070654938	-0.133565481412404	-0.104252756616605	ACTL6B
0.031091633944864	0	0	0	0.0275851700707994	0.026807681426576	ACTL7A
-0.0010229056305932	0.0543477125984442	-0.85700244809902	0.0350647798976751	0	-0.0263261319985277	ACTL7B
0.0186351298376404	0	-0.116913495251386	0	0	0.00250752906795486	ACTL8
0	0	0	0	0	0	ACTL9
0.0191815665390015	0.269834225048883	0.115463982269319	0.163007565753284	-0.085721140041422	0.153796477704561	ACTN1
0.0973737711600809	-0.03981238104844	-0.0542640857542462	-0.0229612329654293	-0.173261311298548	0.0658961544226262	ACTN2
-1.56812861066655	-1.10436686303938	-0.434151860314323	-2.87034045815773	-0.426821390195054	-2.27646172635103	ACTN3
0.135696163949955	0.0204126663332168	-0.0685852437087722	0.371244893022809	0.30216341509385	0.2069791197334	ACTN4
-0.118220004707435	0.156360522633589	0.0530392774603893	0.0782523999192961	0.145711182102157	-0.0902901962585241	ACTR10
0.104589435079297	0.13727950083074	0.0442274039572211	0.104820793924798	-0.00421660460764328	0.0829871286106765	ACTR1A
-0.424014630167352	-0.608043144320585	-0.545659167009356	-0.291036430267235	-0.818025692039261	-0.360493736403371	ACTR1B
0.1390310316299	0.105902542672075	0.1243894549349	0.128566473962786	0.190528639330438	0.163337628061183	ACTR2
0.16783342248821	0.0826693263827113	0.147473814828809	0.137262017542044	0.0976650025907782	0.122017324563274	ACTR3
-0.0246715685217706	0.170388434476442	0.0516011877524851	0.161805627627097	-0.0331166532121341	-0.0475361231076734	ACTR3B
-0.0055702808041059	0	-0.00645584617463781	-0.000896174880919205	0.0119127474315835	0.00580364856629504	ACTR3C
0.111362736819457	0.117084845454178	0.152990416591053	-0.16444678346665	0.134073412425248	0.17532465344887	ACTR6
-0.0447882318495368	0.386695884070618	0.178418348826179	0.438157635638748	0.345125492800145	0.157300651087066	ACTR8
0	0	0	0.0187442159369643	-0.0241479653717034	0	ACTRT1
0	0.274488884820674	-0.035563913518065	0.0129378558681275	-0.102496062144819	0.0191620479745104	ACTRT2
-0.565689095256914	-0.895498537107332	-1.0792266466506	-0.814107974824006	-1.09896710818962	-0.904186418414236	ACTRT3
-0.407193476785724	-0.212150780659409	-0.270701644922579	-0.080272855054344	-0.228434940970752	-0.0941377988581282	ACVR1
0.206388186248133	0.078052991145605	0.0775870595110403	0.0266146471310288	0.0784603886374704	0.0624474676012592	ACVR1B
-0.126109228076861	-0.0594260140693165	-0.0694148635053045	0.00789412262100831	-0.0886550651295017	-0.00476901949245649	ACVR1C
-0.194088544690004	0.142312527001976	0.230685008276685	-0.319408834147079	-0.405526827707487	-0.0303524334328206	ACVR2A
-0.189975177542961	-0.107246709475198	-0.18811158626872	-0.18016363697698	-0.119573569346127	-0.256168755756909	ACVR2B
-0.6486617270792	-0.126534673960879	0.0770587468824344	-0.113928778083581	-1.25926973311178	-1.02463474207819	ACVRL1
-0.59975518191129	-0.63700769513744	-0.244759899671243	-0.666423043791824	-0.605022317071032	-0.638442034895725	ACY1
-0.360964914941533	0.171379683345713	0.00767619169932875	-0.338980203341096	0.0881187827486775	-0.0726992036081436	ACY3
-0.0452826795913093	0.18839372813754	-0.00800957881934475	0.247852836735621	0.724276793317988	0.0631609020822492	ACYP1
-0.306791859550713	-0.150758009430288	-0.150642622544334	-0.203282256621549	-0.20282188356264	-0.327914094376117	ACYP2
-0.100630104253079	0.0947379325206354	-0.180201421417973	0.168320057966032	0.0770630468092817	-0.301088546320594	ADA2
0	0	0	0	0	0	ADAD1
0.00977567840769534	0	0.00259121178904995	0.289358754737083	0.741521212251294	0.345387781909248	ADAD2
0.0325940103871412	-0.123739500983275	-0.0389430566176007	0.0395698409167054	-0.0298872685269825	-0.157593297480307	ADAL
0.00648568138036461	0.0599680894477508	-0.0556557932211909	0.0125909381886127	-0.0261788145572484	0.332766833235863	ADAM10
-0.337899590042901	-0.459001386327153	0.19553332301751	-0.0287393348174673	0.0924142088923742	-0.0536748279232683	ADAM11
-0.498171211605652	-0.0483638595036136	-0.475051440322047	0.286829072656619	-0.114243496698587	0.203608623449758	ADAM12
0.515415539456828	0.936588937410127	0.616514878380974	0.97602490914489	0.760057538832103	0.7431724379011	ADAM15
-0.358809009881677	-0.432180512244827	-0.25083136001787	-0.488891958493825	-0.460829445758513	-0.356284380197573	ADAM17
-0.0199594259907899	0.0138279621108667	0	0	0.00726228335353855	-0.0105063246994955	ADAM18
0.184171761130032	0.818457481301897	-0.363920822093147	0.0582015939825984	0.29571346427753	0.0870144582458353	ADAM19
0	0	0	0	0	0	ADAM2
0.0397965842726999	0.0378881171586689	0.0916578564405565	0.0330269386402254	0.0687503432279324	0.0289229537058479	ADAM20
-0.0994082417273031	-0.166245071442519	0.168182006802374	-0.180421838047764	0.0762910492425813	0.0231293229793017	ADAM21
