gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACAD11	chr3	840	312	1159	0
ACAD8	chr11	1003	602	1214	0
ACAD9	chr3	909	1050	2906	0
ACADL	chr2	34	21	73	0
ACADM	chr1	326	167	1375	0
ACADS	chr12	390	350	475	0
ACADSB	chr10	812	742	775	1
ACADVL	chr17	8618	8608	18085	8
ACAN	chr15	25	10	32	0
ACAP1	chr17	76	46	136	0
ACAP2	chr3	758	887	2098	1
ACAP3	chr1	1181	954	13197	3
ACAT1	chr11	160	138	1096	0
ACAT2	chr6	683	802	2190	0
ACBD3	chr1	695	638	2178	0
ACBD4	chr17	209	208	546	0
ACBD5	chr10	433	536	1124	1
ACBD6	chr1	807	573	928	1
ACBD7	chr10	48	24	34	0
ACCS	chr11	1563	388	1072	2
ACCSL	chr11	0	0	0	0
ACD	chr16	620	630	925	0
ACE	chr17	39	77	89	0
ACE2	chrX	133	32	172	0
ACER1	chr19	2	4	0	0
ACER2	chr9	106	64	60	0
ACER3	chr11	275	283	1261	0
ACHE	chr7	71	63	368	0
ACIN1	chr14	4578	4192	23932	5
ACKR1	chr1	4	17	13	0
ACKR2	chr3	151	101	54	0
ACKR3	chr2	1677	1685	1921	0
ACKR4	chr3	1	1	6	0
ACLY	chr17	3586	3375	6765	2
ACMSD	chr2	13	0	4	0
ACO1	chr9	785	1183	2523	2
ACO2	chr22	2045	2325	5551	6
ACOD1	chr13	0	6	1	0
ACOT1	chr14	0	0	124	0
ACOT11	chr1	442	473	1258	0
ACOT12	chr5	0	0	2	0
ACOT13	chr6	181	229	654	0
ACOT2	chr14	63	60	102	0
ACOT4	chr14	8	3	15	0
ACOT6	chr14	2	31	5	0
ACOT7	chr1	221	140	793	0
ACOT9	chrX	806	788	1108	3
ACOX1	chr17	941	935	2338	0
ACOX2	chr3	35	546	937	0
ACOX3	chr4	1267	669	461	1
ACOXL	chr2	119	72	199	0
ACP1	chr2	531	657	2271	0
ACP2	chr11	1338	1577	2252	1
ACP4	chr19	0	11	7	0
ACP5	chr19	229	202	107	1
ACP6	chr1	561	394	1538	0
ACP7	chr19	17	49	91	0
ACR	chr22	4	2	1	0
ACRBP	chr12	33	335	175	2
ACRV1	chr11	8	24	13	0
ACSBG1	chr15	239	212	357	0
ACSBG2	chr19	9	9	4	0
ACSF2	chr17	762	884	1162	0
ACSF3	chr16	656	1179	484	2
ACSL1	chr4	2068	1727	3786	3
ACSL3	chr2	1134	1004	4288	2
ACSL4	chrX	188	173	809	0
ACSL5	chr10	12	7	10	0
ACSL6	chr5	2	5	7	0
ACSM1	chr16	4	7	4	0
ACSM2A	chr16	0	1	0	0
ACSM2B	chr16	0	3	0	0
ACSM3	chr16	689	2341	2290	1
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	0	1	0
ACSM6	chr10	0	0	0	0
ACSS3	chr12	319	374	411	0
ACTA1	chr1	5	7	9	0
ACTA2	chr10	209	248	295	0
ACTB	chr7	19246	18243	36514	12
ACTBL2	chr5	1	11	6	0
ACTC1	chr15	114	332	306	0
ACTG1	chr17	26983	26159	20253	41
ACTG2	chr2	17	2	47	0
ACTL6A	chr3	226	157	2330	0
ACTL6B	chr7	11	13	36	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	0	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	1487	1798	4860	1
ACTN2	chr1	28	32	70	0
ACTN3	chr11	5	17	11	0
ACTN4	chr19	6371	5247	11656	0
ACTR10	chr14	646	525	2136	0
ACTR1A	chr10	1525	1491	5228	1
ACTR1B	chr2	1447	2701	3206	1
ACTR2	chr2	1876	1659	9377	0
ACTR3	chr2	1347	1241	4558	1
ACTR3B	chr7	78	61	319	0
ACTR3C	chr7	1	0	2	0
ACTR6	chr12	253	244	782	0
ACTR8	chr3	1188	831	784	0
ACTRT1	chrX	0	1	0	0
ACTRT2	chr1	0	2	0	0
ACTRT3	chr3	12	42	58	0
ACVR1	chr2	426	509	1195	0
ACVR1B	chr12	896	933	2075	0
ACVR1C	chr2	10	14	44	0
ACVR2A	chr2	260	287	2647	1
ACVR2B	chr3	1471	1629	3370	0
ACVRL1	chr12	69	233	269	1
ACY1	chr3	202	318	557	0
ACY3	chr11	0	0	0	0
ACYP1	chr14	65	37	218	0
ACYP2	chr2	184	226	134	1
ADA2	chr22	242	229	311	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	153	73	83	0
ADAL	chr15	175	189	352	0
ADAM10	chr15	1761	1924	13478	1
ADAM11	chr17	362	301	580	0
ADAM12	chr10	674	697	1360	1
ADAM15	chr1	1594	956	3680	0
ADAM17	chr2	1212	1662	2143	0
ADAM18	chr8	2	0	6	0
ADAM19	chr5	428	336	596	0
ADAM2	chr8	0	0	1	0
ADAM20	chr14	2	1	2	0
ADAM21	chr14	6	3	7	0
ADAM22	chr7	121	200	495	0
ADAM23	chr2	134	44	483	0
ADAM28	chr8	156	468	345	0
ADAM29	chr4	2	0	1	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	1	1	23	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	313	280	303	0
ADAM9	chr8	1080	687	5276	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	1078	836	2796	1
ADAMTS10	chr19	650	461	1383	3
ADAMTS12	chr5	480	198	570	1
ADAMTS13	chr9	831	1728	905	1
ADAMTS14	chr10	18	20	28	0
ADAMTS15	chr11	690	1199	1080	3
ADAMTS16	chr5	7	40	76	0
ADAMTS17	chr15	312	412	258	0
ADAMTS18	chr16	2072	2052	2336	0
ADAMTS19	chr5	299	290	806	0
ADAMTS2	chr5	169	158	78	0
ADAMTS20	chr12	86	134	236	0
ADAMTS3	chr4	42	57	123	0
ADAMTS4	chr1	17	22	55	0
ADAMTS5	chr21	35	60	67	0
ADAMTS6	chr5	586	593	1718	1
ADAMTS7	chr15	1441	1636	2410	3
ADAMTS8	chr11	15	16	24	0
ADAMTS9	chr3	1575	1473	3161	0
ADAMTSL1	chr9	121	120	330	0
ADAMTSL2	chr9	67	56	157	0
ADAMTSL3	chr15	21	15	38	0
ADAMTSL4	chr1	1589	1156	2381	2
ADAMTSL5	chr19	132	124	176	0
ADAP1	chr7	164	156	252	1
ADAP2	chr17	17	46	38	0
ADAR	chr1	3048	3018	11954	0
ADARB1	chr21	610	691	1856	3
ADARB2	chr10	18	21	26	0
ADAT1	chr16	720	552	412	3
ADAT2	chr6	157	189	339	0
ADAT3	chr19	64	52	145	0
ADCK1	chr14	380	474	315	0
ADCK2	chr7	409	424	1398	0
ADCK5	chr8	472	514	686	0
ADCY1	chr7	301	534	559	1
ADCY10	chr1	6	1	11	0
ADCY2	chr5	31	19	74	0
ADCY3	chr2	539	313	1488	1
ADCY4	chr14	69	56	214	0
ADCY5	chr3	68	117	174	0
ADCY6	chr12	1916	1785	4919	0
ADCY7	chr16	316	575	735	0
ADCY8	chr8	9	1	10	0
ADCY9	chr16	374	264	668	0
ADCYAP1	chr18	4	4	8	0
ADCYAP1R1	chr7	18	58	36	0
ADD1	chr4	3483	3179	8712	4
ADD2	chr2	285	218	467	0
ADD3	chr10	2545	2380	6546	5
ADGB	chr6	0	5	7	0
ADGRA1	chr10	10	5	6	0
ADGRA2	chr8	2108	2484	3727	1
ADGRA3	chr4	1732	1175	3378	0
ADGRB1	chr8	513	85	832	0
ADGRB2	chr1	406	315	1285	0
ADGRB3	chr6	17	32	125	0
ADGRD1	chr12	15	49	11	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	813	226	513	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	154	326	364	0
ADGRF1	chr6	5	15	11	0
ADGRF2	chr6	5	7	10	0
ADGRF3	chr2	24	35	71	0
ADGRF4	chr6	193	123	226	0
ADGRF5	chr6	32	2	22	0
ADGRG1	chr16	2565	1769	1454	0
ADGRG2	chrX	25	63	130	0
ADGRG3	chr16	1	0	0	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	32	58	21	0
ADGRG6	chr6	144	127	373	0
ADGRG7	chr3	0	0	3	0
ADGRL1	chr19	1391	1260	4347	0
ADGRL2	chr1	2392	2481	8088	0
ADGRL3	chr4	396	538	1667	0
ADGRL4	chr1	60	45	49	0
ADGRV1	chr5	590	597	1227	2
ADH1A	chr4	2	1	0	0
ADH1B	chr4	2	0	0	0
ADH1C	chr4	0	0	0	0
ADH4	chr4	7	0	6	0
ADH5	chr4	1138	708	3130	0
ADH6	chr4	1	0	15	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	317	245	167	0
ADI1	chr2	214	140	1148	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	1730	1465	3420	0
ADIPOR2	chr12	1181	1306	2445	0
ADIRF	chr10	16	32	92	0
ADK	chr10	188	219	725	0
ADM	chr11	508	433	2210	1
ADM2	chr22	257	298	177	0
ADM5	chr19	55	111	78	0
ADNP2	chr18	309	361	1226	0
ADO	chr10	497	455	1314	0
ADORA1	chr1	50	24	66	0
ADORA2A	chr22	84	217	279	0
ADORA2B	chr17	111	113	143	0
ADORA3	chr1	0	0	1	0
ADPGK	chr15	991	1065	3511	0
ADPRH	chr3	138	234	264	1
ADPRHL1	chr13	61	35	16	0
ADPRM	chr17	110	65	142	0
ADRA1A	chr8	0	24	11	0
ADRA1B	chr5	126	119	650	0
ADRA2A	chr10	44	99	66	0
ADRA2B	chr2	141	150	108	0
ADRA2C	chr4	73	91	242	0
ADRB1	chr10	192	201	380	0
ADRB2	chr5	50	168	329	0
ADRB3	chr8	11	9	16	0
ADSL	chr22	1216	1442	2134	2
ADTRP	chr6	13	10	2	0
AEBP1	chr7	1478	2477	7778	1
AEBP2	chr12	288	330	1933	0
AEN	chr15	259	358	727	0
AFAP1	chr4	753	818	701	0
AFAP1L1	chr5	253	150	589	0
AFAP1L2	chr10	1138	790	910	1
AFDN	chr6	3957	3809	9963	2
AFF1	chr4	1346	1274	1903	1
AFF2	chrX	236	222	528	1
AFF3	chr2	72	40	61	0
AFF4	chr5	2429	2942	8586	1
AFG1L	chr6	50	85	345	0
AFG3L2	chr18	1016	1073	2683	0
AFM	chr4	1	1	0	0
AFMID	chr17	284	386	286	0
AFP	chr4	850	815	1672	1
AFTPH	chr2	672	620	1638	1
AGA	chr4	433	613	957	0
AGAP1	chr2	1434	1496	1104	0
AGAP11	chr10	2	35	66	0
AGAP2	chr12	39	37	151	0
AGAP3	chr7	891	883	6032	2
AGAP4	chr10	101	32	554	0
AGAP5	chr10	24	10	555	0
AGAP6	chr10	114	97	563	0
AGAP9	chr10	103	7	332	0
AGBL1	chr15	1	0	1	0
AGBL2	chr11	71	35	165	0
AGBL3	chr7	8	2	100	0
AGBL4	chr1	12	23	47	0
AGBL5	chr2	492	394	1726	0
AGER	chr6	0	0	980	0
AGFG1	chr2	697	792	3792	1
AGFG2	chr7	340	347	347	0
AGGF1	chr5	781	926	1133	0
AGK	chr7	86	127	1206	0
AGL	chr1	587	485	1514	1
AGMAT	chr1	2	2	1	0
AGMO	chr7	5	6	6	0
AGO1	chr1	944	872	3909	0
AGO2	chr8	1125	1025	2656	1
AGO3	chr1	491	401	1377	1
AGO4	chr1	339	245	1878	0
AGPAT1	chr6	0	0	2300	0
AGPAT2	chr9	691	849	487	1
AGPAT3	chr21	2486	2191	1825	10
AGPAT4	chr6	836	484	705	1
AGPAT5	chr8	809	967	432	2
AGPS	chr2	628	569	1502	1
AGR2	chr7	11	31	183	0
AGR3	chr7	8	43	27	0
AGRN	chr1	17180	20367	13089	31
AGRP	chr16	1	0	0	0
AGT	chr1	147	382	222	0
AGTPBP1	chr9	161	76	1250	0
AGTR1	chr3	5	36	35	0
AGTR2	chrX	0	5	14	0
AGTRAP	chr1	355	318	889	0
AGXT	chr2	16	11	9	0
AGXT2	chr5	1	2	0	0
AHCTF1	chr1	754	743	2339	1
AHCYL1	chr1	1327	1328	5128	2
AHCYL2	chr7	829	833	1749	0
AHDC1	chr1	2251	2492	5487	4
AHI1	chr6	480	359	686	0
AHNAK	chr11	22426	22626	44424	65
AHNAK2	chr14	1255	2500	2120	31
AHR	chr7	1207	868	957	2
AHRR	chr5	568	371	234	1
AHSA1	chr14	478	432	3185	2
AHSG	chr3	57	43	48	0
AHSP	chr16	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	177	168	996	0
AIF1	chr6	0	0	14	0
AIF1L	chr9	499	616	492	0
AIFM1	chrX	484	502	1345	0
AIFM2	chr10	105	190	110	0
AIFM3	chr22	26	134	130	0
AIG1	chr6	518	415	829	0
AIM2	chr1	80	150	29	0
AIMP1	chr4	1045	821	1345	0
AIMP2	chr7	327	475	525	0
AIP	chr11	815	725	1009	0
AIPL1	chr17	0	14	4	0
AIRE	chr21	2	4	0	0
AJAP1	chr1	139	142	111	0
AJM1	chr9	230	174	285	1
AJUBA	chr14	979	858	4013	0
AK1	chr9	72	52	334	0
AK2	chr1	976	883	5139	0
AK3	chr9	974	1003	1361	0
AK4	chr1	409	532	1734	1
AK5	chr1	6	21	131	0
AK6	chr5	0	0	471	0
AK7	chr14	48	6	30	0
AK8	chr9	27	41	22	0
AK9	chr6	265	169	236	0
AKAIN1	chr18	1	1	0	0
AKAP1	chr17	1027	875	929	0
AKAP10	chr17	619	492	969	1
AKAP11	chr13	1514	1408	2801	2
AKAP12	chr6	920	518	994	0
AKAP13	chr15	1600	1663	4803	1
AKAP14	chrX	3	2	5	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	39	162	108	0
AKAP4	chrX	1	4	4	0
AKAP5	chr14	124	112	391	0
AKAP6	chr14	121	123	291	0
AKAP7	chr6	29	29	60	0
AKAP8	chr19	907	971	1944	0
AKAP8L	chr19	2973	3387	8021	0
AKAP9	chr7	1759	2043	5408	1
AKIP1	chr11	148	182	223	0
AKIRIN1	chr1	436	446	5303	1
AKIRIN2	chr6	290	322	1856	2
AKNA	chr9	595	906	755	1
AKNAD1	chr1	4	2	8	0
AKR1A1	chr1	765	705	3290	2
AKR1B1	chr7	1561	1213	3049	2
AKR1B10	chr7	44	9	36	0
AKR1B15	chr7	20	19	23	0
AKR1C1	chr10	80	6	77	0
AKR1C2	chr10	38	12	34	0
AKR1C3	chr10	28	4	23	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	2	5	5	0
AKR1E2	chr10	12	7	8	0
AKR7A2	chr1	1313	1083	379	0
AKR7A3	chr1	36	75	39	0
AKR7L	chr1	29	12	30	0
AKT1	chr14	3981	3647	2980	1
AKT1S1	chr19	1365	1406	679	2
AKT2	chr19	3706	3413	3210	2
AKT3	chr1	0	0	593	0
AKTIP	chr16	507	456	2040	1
ALAD	chr9	3307	2231	2010	1
ALAS1	chr3	653	705	1803	0
ALAS2	chrX	1	3	5	0
ALB	chr4	95	45	167	0
ALCAM	chr3	3317	2470	6383	3
ALDH16A1	chr19	780	645	681	3
ALDH18A1	chr10	1146	1152	5430	0
ALDH1A1	chr9	2196	579	3979	3
ALDH1A2	chr15	30	13	41	0
ALDH1A3	chr15	1013	945	1225	0
ALDH1B1	chr9	177	208	400	0
ALDH1L1	chr3	9	31	26	0
ALDH1L2	chr12	404	304	489	0
ALDH2	chr12	871	852	2230	2
ALDH3A1	chr17	1	6	3	0
ALDH3A2	chr17	1594	1358	2285	2
ALDH3B1	chr11	32	72	24	0
ALDH3B2	chr11	496	244	332	0
ALDH4A1	chr1	391	297	625	0
ALDH5A1	chr6	372	215	294	0
ALDH6A1	chr14	386	495	1035	1
ALDH7A1	chr5	1103	1369	2808	1
ALDH8A1	chr6	12	5	11	0
ALDH9A1	chr1	812	679	1940	0
ALDOA	chr16	8234	7609	14396	5
ALDOB	chr9	5	7	22	0
ALDOC	chr17	411	495	1045	1
ALG1	chr16	525	396	1040	3
ALG10	chr12	90	209	317	0
ALG10B	chr12	227	229	661	0
ALG11	chr13	1129	1233	3087	2
ALG12	chr22	995	1116	1699	0
ALG13	chrX	418	419	1180	0
ALG14	chr1	72	70	85	1
ALG1L	chr3	5	38	17	0
ALG1L2	chr3	0	3	6	1
ALG2	chr9	747	576	1260	0
ALG3	chr3	748	865	624	2
ALG5	chr13	175	186	1234	3
ALG6	chr1	316	316	964	0
ALG8	chr11	430	366	1278	0
ALG9	chr11	620	574	1564	0
ALK	chr2	58	71	131	0
ALKAL1	chr8	1	0	2	0
ALKAL2	chr2	9	25	26	0
ALKBH1	chr14	222	201	445	0
ALKBH2	chr12	327	241	252	0
ALKBH3	chr11	161	143	732	0
ALKBH4	chr7	322	447	154	2
ALKBH5	chr17	0	0	6635	0
ALKBH6	chr19	603	680	757	2
ALKBH7	chr19	245	321	646	0
ALKBH8	chr11	221	285	368	1
ALLC	chr2	0	0	1	0
ALMS1	chr2	685	484	804	1
ALOX12	chr17	14	15	54	0
ALOX12B	chr17	4	1	7	0
ALOX15	chr17	148	27	153	0
ALOX15B	chr17	87	11	72	0
ALOX5	chr10	0	0	236	0
ALOX5AP	chr13	0	1	0	0
ALOXE3	chr17	3	20	29	0
ALPG	chr2	4	10	48	0
ALPI	chr2	0	0	0	0
ALPK1	chr4	167	70	268	0
ALPK2	chr18	232	193	327	0
ALPK3	chr15	534	230	527	1
ALPL	chr1	87	127	59	0
ALPP	chr2	479	115	336	0
ALS2	chr2	887	899	3736	0
ALS2CL	chr3	1800	1350	2457	1
ALX1	chr12	0	1	26	0
ALX3	chr1	147	106	110	0
ALX4	chr11	118	147	188	0
ALYREF	chr17	755	895	192	0
AMACR	chr5	410	333	271	1
AMBN	chr4	0	1	15	0
AMBP	chr9	11	13	17	0
AMBRA1	chr11	762	671	1923	0
AMD1	chr6	484	735	4981	2
AMDHD1	chr12	4	13	32	0
AMDHD2	chr16	1555	1876	1069	0
AMELX	chrX	0	0	2	0
AMELY	chrY	0	3	4	0
AMER1	chrX	382	484	753	0
AMER2	chr13	215	55	260	0
AMER3	chr2	4	3	16	0
AMFR	chr16	1522	1500	5860	1
AMH	chr19	345	14	102	1
AMHR2	chr12	20	15	59	0
AMIGO1	chr1	33	92	252	0
AMIGO2	chr12	307	388	732	0
AMIGO3	chr3	249	264	248	0
AMMECR1	chrX	215	217	666	0
AMMECR1L	chr2	349	279	2300	0
AMN	chr14	976	786	413	2
AMN1	chr12	88	112	143	0
AMOT	chrX	3528	3726	12705	1
AMOTL1	chr11	2811	3547	2857	2
AMOTL2	chr3	3715	4599	6462	1
AMPD1	chr1	0	0	0	0
AMPD2	chr1	850	951	5939	0
AMPD3	chr11	182	115	313	0
AMPH	chr7	180	202	472	0
AMT	chr3	1022	645	1826	1
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	1	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	2	61	0
AMY2B	chr1	325	478	1654	1
AMZ1	chr7	62	47	16	0
AMZ2	chr17	520	451	1797	1
ANAPC1	chr2	276	185	1666	1
ANAPC10	chr4	97	86	287	0
ANAPC11	chr17	926	777	221	0
ANAPC13	chr3	488	400	1318	0
ANAPC15	chr11	178	228	356	0
ANAPC16	chr10	985	543	3037	0
ANAPC2	chr9	2112	1976	2012	1
ANAPC4	chr4	417	325	2042	1
ANAPC5	chr12	1379	1914	7983	0
ANAPC7	chr12	643	857	2536	0
ANG	chr14	65	63	51	0
ANGEL1	chr14	1322	1476	1296	2
ANGEL2	chr1	426	438	1741	0
ANGPT1	chr8	41	30	33	0
ANGPT2	chr8	115	93	118	0
ANGPTL1	chr1	14	10	31	0
ANGPTL2	chr9	454	404	1373	0
ANGPTL3	chr1	0	4	5	0
ANGPTL4	chr19	109	30	115	0
ANGPTL5	chr11	3	0	3	0
ANGPTL6	chr19	109	183	64	0
ANGPTL7	chr1	2	0	3	0
ANGPTL8	chr19	2	6	4	0
ANHX	chr12	1	11	2	0
ANK1	chr8	17	50	130	0
ANK2	chr4	305	346	928	1
ANK3	chr10	722	828	4811	1
ANKAR	chr2	33	31	73	0
ANKDD1A	chr15	164	219	419	2
ANKDD1B	chr5	2	2	10	0
ANKFN1	chr17	30	1	25	0
ANKFY1	chr17	2592	2811	3375	3
ANKH	chr5	230	419	506	0
ANKHD1	chr5	2343	2243	9190	2
ANKHD1-EIF4EBP3	chr5	2404	2287	9375	1
ANKIB1	chr7	555	450	3185	0
ANKK1	chr11	30	6	26	0
ANKLE1	chr19	110	70	94	0
ANKLE2	chr12	2716	2738	3253	6
ANKMY1	chr2	314	489	406	1
ANKMY2	chr7	460	638	868	3
ANKRA2	chr5	346	339	778	0
ANKRD1	chr10	21	21	32	0
ANKRD10	chr13	1419	1517	2811	0
ANKRD11	chr16	3053	3387	6803	1
ANKRD12	chr18	566	586	2826	0
ANKRD13A	chr12	411	525	2782	0
ANKRD13B	chr17	262	141	1069	0
ANKRD13C	chr1	382	380	1604	0
ANKRD13D	chr11	1551	1471	1603	1
ANKRD16	chr10	184	233	424	0
ANKRD17	chr4	1121	1137	9085	0
ANKRD18A	chr9	17	1	14	0
ANKRD18B	chr9	3	0	6	0
ANKRD2	chr10	3	0	4	0
ANKRD20A1	chr9	0	0	9	0
ANKRD22	chr10	82	149	251	0
ANKRD23	chr2	401	450	588	0
ANKRD24	chr19	52	12	30	0
ANKRD26	chr10	503	425	853	0
ANKRD27	chr19	996	1048	1114	2
ANKRD28	chr3	356	444	2077	0
ANKRD29	chr18	29	31	39	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	3	0
ANKRD31	chr5	14	7	17	0
ANKRD33	chr12	3	22	13	0
ANKRD33B	chr5	150	270	194	0
ANKRD34A	chr1	43	16	52	0
ANKRD34B	chr5	2	30	30	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	73	96	158	0
ANKRD36	chr2	166	76	263	2
ANKRD36B	chr2	52	40	281	0
ANKRD36C	chr2	40	57	304	0
ANKRD37	chr4	112	244	104	0
ANKRD39	chr2	478	545	902	0
ANKRD40	chr17	625	782	1694	0
ANKRD40CL	chr17	0	0	0	0
ANKRD42	chr11	253	216	423	0
ANKRD44	chr2	22	49	137	0
ANKRD45	chr1	54	24	73	0
ANKRD46	chr8	495	571	1783	1
ANKRD49	chr11	553	500	634	0
ANKRD50	chr4	1808	1453	4120	0
ANKRD52	chr12	1578	1440	8149	1
ANKRD53	chr2	11	6	13	0
ANKRD54	chr22	499	423	462	1
ANKRD55	chr5	1	0	2	0
ANKRD6	chr6	873	596	1707	1
ANKRD61	chr7	48	23	31	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	5	0	4	0
ANKRD65	chr1	71	123	50	0
ANKRD66	chr6	1	3	1	0
ANKRD7	chr7	0	2	3	0
ANKRD9	chr14	662	469	456	0
ANKS1A	chr6	3416	3271	4947	2
ANKS1B	chr12	114	139	277	0
ANKS3	chr16	469	494	437	1
ANKS4B	chr16	1	0	1	0
ANKS6	chr9	795	533	1231	0
ANKUB1	chr3	0	0	1	0
ANKZF1	chr2	2293	1801	4246	1
ANLN	chr7	856	1054	1421	0
ANO1	chr11	201	222	361	0
ANO10	chr3	707	800	1392	1
ANO2	chr12	8	53	69	0
ANO3	chr11	0	3	20	0
ANO4	chr12	7	22	134	0
ANO5	chr11	180	153	356	0
ANO6	chr12	1864	2284	4606	0
ANO7	chr2	62	49	63	0
ANO8	chr19	1000	1029	3799	0
