gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ADGRE2	chr19	8	1	5	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	104	109	158	0
ADGRF1	chr6	3	25	20	0
ADGRF2	chr6	24	5	11	0
ADGRF3	chr2	16	16	56	0
ADGRF4	chr6	42	198	170	0
ADGRF5	chr6	1	1	0	0
ADGRG1	chr16	261	100	130	0
ADGRG2	chrX	957	955	3072	0
ADGRG3	chr16	1	0	0	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	250	11	65	0
ADGRG6	chr6	5335	3101	10481	0
ADGRG7	chr3	18	18	94	0
ADGRL1	chr19	1757	1288	4865	0
ADGRL2	chr1	2254	2541	8037	1
ADGRL3	chr4	528	901	2422	0
ADGRL4	chr1	11	9	14	0
ADGRV1	chr5	977	858	1986	0
ADH1A	chr4	6	0	4	0
ADH1B	chr4	4	2	6	0
ADH1C	chr4	0	2	3	0
ADH4	chr4	0	0	0	0
ADH5	chr4	3423	2485	9338	0
ADH6	chr4	7	0	20	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	357	239	198	0
ADI1	chr2	157	100	1142	0
ADIPOQ	chr3	1	0	0	0
ADIPOR1	chr1	1583	1585	3556	1
ADIPOR2	chr12	1949	1871	4023	5
ADIRF	chr10	5	1	20	0
ADK	chr10	286	387	1447	0
ADM	chr11	564	424	3100	0
ADM2	chr22	382	423	265	0
ADM5	chr19	85	212	100	0
ADNP2	chr18	987	1046	3611	1
ADO	chr10	669	639	1949	1
ADORA1	chr1	10	3	11	0
ADORA2A	chr22	1089	1918	2944	0
ADORA2B	chr17	70	83	71	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	1107	1126	4487	2
ADPRH	chr3	89	192	197	0
ADPRHL1	chr13	172	269	119	0
ADPRM	chr17	251	84	248	0
ADRA1A	chr8	0	3	0	0
ADRA1B	chr5	14	2	43	0
ADRA2A	chr10	4	1	5	0
ADRA2B	chr2	148	138	101	1
ADRA2C	chr4	135	79	307	0
ADRB1	chr10	3	1	3	0
ADRB2	chr5	4	13	31	0
ADRB3	chr8	0	0	0	0
ADSL	chr22	1800	1833	3006	2
ADTRP	chr6	0	3	1	0
AEBP1	chr7	1666	1520	6691	1
AEBP2	chr12	276	384	1871	0
AEN	chr15	1750	1803	4605	1
AFAP1	chr4	1744	1334	1204	4
AFAP1L1	chr5	46	57	177	0
AFAP1L2	chr10	94	94	95	0
AFDN	chr6	6701	6010	15395	7
AFF1	chr4	2723	2231	3598	0
AFF2	chrX	986	1064	2727	0
AFF3	chr2	38	162	104	0
AFF4	chr5	3337	3586	10807	1
AFG1L	chr6	52	93	389	0
AFG3L2	chr18	1443	1314	3102	1
AFM	chr4	0	1	0	0
AFMID	chr17	503	555	493	1
AFP	chr4	7249	3553	11616	4
AFTPH	chr2	443	476	1347	0
AGA	chr4	600	602	1023	0
AGAP1	chr2	1543	1705	1098	5
AGAP11	chr10	4	36	75	0
AGAP2	chr12	5	5	24	0
AGAP3	chr7	1183	1008	7658	0
AGAP4	chr10	173	35	775	0
AGAP5	chr10	29	7	644	0
AGAP6	chr10	130	98	616	0
AGAP9	chr10	192	1	559	0
AGBL1	chr15	16	4	4	0
AGBL2	chr11	25	23	70	0
AGBL3	chr7	53	24	398	0
AGBL4	chr1	6	30	59	0
AGBL5	chr2	1277	991	4701	1
AGER	chr6	0	0	2354	0
AGFG1	chr2	1152	1295	6524	1
AGFG2	chr7	312	275	320	0
AGGF1	chr5	1067	1223	1624	0
AGK	chr7	92	110	1495	0
AGL	chr1	1148	1026	3057	0
AGMAT	chr1	31	36	37	0
AGMO	chr7	16	1	4	0
AGO1	chr1	2665	2252	7990	2
AGO2	chr8	1760	1565	4548	5
AGO3	chr1	594	521	1898	0
AGO4	chr1	707	625	3806	0
AGPAT1	chr6	0	0	4176	0
AGPAT2	chr9	1830	2355	1098	9
AGPAT3	chr21	3088	3294	2347	11
AGPAT4	chr6	2475	1985	2586	1
AGPAT5	chr8	1301	1374	626	3
AGPS	chr2	1672	1541	3831	1
AGR2	chr7	0	0	12	0
AGR3	chr7	9	0	5	0
AGRN	chr1	49292	55168	36325	104
AGRP	chr16	0	1	1	0
AGT	chr1	467	1170	389	1
AGTPBP1	chr9	315	180	2555	0
AGTR1	chr3	15	6	18	0
AGTR2	chrX	0	0	1	0
AGTRAP	chr1	618	442	1523	0
AGXT	chr2	5	3	1	0
AGXT2	chr5	0	0	0	0
AHCTF1	chr1	1024	992	3023	2
AHCYL1	chr1	2745	2522	10256	3
AHCYL2	chr7	794	585	1352	0
AHDC1	chr1	1411	1453	3320	1
AHI1	chr6	458	476	722	0
AHNAK	chr11	19761	18073	35038	56
AHNAK2	chr14	106	150	127	0
AHR	chr7	333	304	321	0
AHRR	chr5	101	98	44	0
AHSA1	chr14	903	753	5314	0
AHSG	chr3	15	14	15	0
AHSP	chr16	0	0	2	0
AICDA	chr12	0	0	0	0
AIDA	chr1	465	511	3853	1
AIF1	chr6	0	0	1	0
AIF1L	chr9	3178	3092	2235	2
AIFM1	chrX	991	1146	3021	0
AIFM2	chr10	484	551	455	0
AIFM3	chr22	42	199	174	0
AIG1	chr6	508	402	767	0
AIM2	chr1	59	66	24	0
AIMP1	chr4	1101	989	1554	0
AIMP2	chr7	449	711	731	0
AIP	chr11	744	709	962	0
AIPL1	chr17	8	15	6	0
AIRE	chr21	0	0	2	0
AJAP1	chr1	22	20	31	0
AJM1	chr9	673	1627	1690	2
AJUBA	chr14	3501	3369	16010	2
AK1	chr9	312	307	1747	0
AK2	chr1	847	660	5765	0
AK3	chr9	2524	2015	2915	2
AK4	chr1	1605	1706	5704	3
AK5	chr1	0	4	21	0
AK6	chr5	0	0	879	0
AK7	chr14	99	20	48	0
AK8	chr9	59	48	38	0
AK9	chr6	335	99	240	0
AKAIN1	chr18	0	2	0	0
AKAP1	chr17	1145	978	1004	0
AKAP10	chr17	585	600	1031	0
AKAP11	chr13	929	569	1437	0
AKAP12	chr6	5717	5664	7450	5
AKAP13	chr15	1694	1557	4805	0
AKAP14	chrX	0	0	1	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	20	138	71	0
AKAP4	chrX	0	0	0	0
AKAP5	chr14	104	81	333	0
AKAP6	chr14	57	28	109	0
AKAP7	chr6	290	98	453	0
AKAP8	chr19	918	1042	2009	0
AKAP8L	chr19	5324	5456	13974	4
AKAP9	chr7	1861	2028	5468	2
AKIP1	chr11	263	337	416	1
AKIRIN1	chr1	918	952	10760	1
AKIRIN2	chr6	585	627	3732	0
AKNA	chr9	677	679	682	0
AKNAD1	chr1	1	5	1	0
AKR1A1	chr1	1919	1894	8576	5
AKR1B1	chr7	1632	1884	4380	3
AKR1B10	chr7	11	20	18	0
AKR1B15	chr7	3	304	99	0
AKR1C1	chr10	109	23	96	0
AKR1C2	chr10	103	37	80	0
AKR1C3	chr10	175	43	133	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	328	236	350	0
AKR1E2	chr10	61	57	13	0
AKR7A2	chr1	1484	1289	462	0
AKR7A3	chr1	42	342	108	1
AKR7L	chr1	35	10	26	1
AKT1	chr14	8377	6323	5773	7
AKT1S1	chr19	1723	1954	848	2
AKT2	chr19	4442	3864	3709	4
AKT3	chr1	0	0	653	0
AKTIP	chr16	301	381	1530	1
ALAD	chr9	2454	1337	1346	2
ALAS1	chr3	746	687	1848	0
ALAS2	chrX	2	426	861	0
ALB	chr4	60	29	96	0
ALCAM	chr3	2089	2535	5065	3
ALDH16A1	chr19	971	700	864	1
ALDH18A1	chr10	2591	1945	10026	1
ALDH1A1	chr9	2618	1752	6995	1
ALDH1A2	chr15	6	4	6	0
ALDH1A3	chr15	205	3	124	0
ALDH1B1	chr9	1336	1517	2669	2
ALDH1L1	chr3	30	49	71	0
ALDH1L2	chr12	57	34	54	0
ALDH2	chr12	2403	1971	6090	2
ALDH3A1	chr17	2	20	46	0
ALDH3A2	chr17	2620	3775	4627	3
ALDH3B1	chr11	33	34	20	0
ALDH3B2	chr11	12	7	6	0
ALDH4A1	chr1	534	448	895	1
ALDH5A1	chr6	452	372	423	0
ALDH6A1	chr14	928	1087	2394	1
ALDH7A1	chr5	2870	3513	7817	2
ALDH8A1	chr6	16	7	15	0
ALDH9A1	chr1	1004	1237	2848	1
ALDOA	chr16	5998	5747	9996	3
ALDOB	chr9	4	1	2	0
ALDOC	chr17	164	166	402	0
ALG1	chr16	662	585	1369	1
ALG10	chr12	111	172	306	0
ALG10B	chr12	134	160	470	0
ALG11	chr13	1018	1144	3127	1
ALG12	chr22	851	993	1492	0
ALG13	chrX	462	497	1354	0
ALG14	chr1	164	115	182	1
ALG1L	chr3	64	48	57	0
ALG1L2	chr3	0	4	38	0
ALG2	chr9	992	766	1729	0
ALG3	chr3	705	868	623	1
ALG5	chr13	259	252	1377	1
ALG6	chr1	285	294	951	0
ALG8	chr11	728	689	2164	0
ALG9	chr11	606	612	1835	0
ALK	chr2	1	20	30	0
ALKAL1	chr8	14	19	45	0
ALKAL2	chr2	0	9	7	0
ALKBH1	chr14	309	303	707	0
ALKBH2	chr12	313	485	445	0
ALKBH3	chr11	101	173	708	0
ALKBH4	chr7	729	697	316	1
ALKBH5	chr17	0	0	8110	0
ALKBH6	chr19	706	634	739	2
ALKBH7	chr19	534	606	1344	1
ALKBH8	chr11	221	345	420	0
ALLC	chr2	1	0	1	0
ALMS1	chr2	1466	1204	1888	2
ALOX12	chr17	13	16	35	0
ALOX12B	chr17	8	18	30	0
ALOX15	chr17	3	8	7	0
ALOX15B	chr17	4	3	6	0
ALOX5	chr10	0	0	30	0
ALOX5AP	chr13	0	0	0	0
ALOXE3	chr17	7	7	18	0
ALPG	chr2	12	4	14	0
ALPI	chr2	0	0	0	0
ALPK1	chr4	10	5	9	0
ALPK2	chr18	664	295	738	0
ALPK3	chr15	13016	11021	16671	6
ALPL	chr1	958	1235	646	1
ALPP	chr2	6	0	2	0
ALS2	chr2	1889	1832	7601	1
ALS2CL	chr3	435	347	634	2
ALX1	chr12	5	0	25	0
ALX3	chr1	192	196	176	0
ALX4	chr11	8	0	5	0
ALYREF	chr17	2059	2335	478	5
AMACR	chr5	855	476	457	0
AMBN	chr4	3	3	10	0
AMBP	chr9	1220	2238	1880	1
AMBRA1	chr11	1116	1174	2989	1
AMD1	chr6	721	1167	7460	6
AMDHD1	chr12	44	52	184	0
AMDHD2	chr16	1227	1680	934	3
AMELX	chrX	0	0	1	0
AMELY	chrY	2	0	1	0
AMER1	chrX	452	639	936	0
AMER2	chr13	22	8	20	0
AMER3	chr2	32	41	37	0
AMFR	chr16	1683	1704	6346	0
AMH	chr19	396	36	166	0
AMHR2	chr12	98	155	518	0
AMIGO1	chr1	208	218	915	0
AMIGO2	chr12	372	720	1245	0
AMIGO3	chr3	368	306	372	0
AMMECR1	chrX	433	431	1293	0
AMMECR1L	chr2	700	693	5218	0
AMN	chr14	1158	1173	524	4
AMN1	chr12	304	283	472	0
AMOT	chrX	4850	3713	14847	4
AMOTL1	chr11	4264	5611	4196	9
AMOTL2	chr3	7000	7275	10111	4
AMPD1	chr1	0	0	1	0
AMPD2	chr1	1228	1264	7203	0
AMPD3	chr11	115	114	301	0
AMPH	chr7	18	51	58	0
AMT	chr3	915	950	1549	0
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	9	0
AMY2B	chr1	86	206	578	1
AMZ1	chr7	24	186	40	0
AMZ2	chr17	791	680	2778	2
ANAPC1	chr2	420	229	2208	0
ANAPC10	chr4	142	147	407	0
ANAPC11	chr17	1924	1801	488	0
ANAPC13	chr3	938	677	2365	0
ANAPC15	chr11	748	745	1653	1
ANAPC16	chr10	1046	715	3508	0
ANAPC2	chr9	2161	1892	2296	3
ANAPC4	chr4	437	255	2301	0
ANAPC5	chr12	1568	2299	8833	1
ANAPC7	chr12	1035	1463	4487	1
ANG	chr14	180	140	111	0
ANGEL1	chr14	2822	3280	2772	7
ANGEL2	chr1	598	573	2141	0
ANGPT1	chr8	9	4	8	0
ANGPT2	chr8	645	303	650	2
ANGPTL1	chr1	1	3	2	0
ANGPTL2	chr9	650	1259	3128	0
ANGPTL3	chr1	6	2	19	0
ANGPTL4	chr19	41	8	53	0
ANGPTL5	chr11	0	0	0	0
ANGPTL6	chr19	26	60	9	0
ANGPTL7	chr1	1	4	9	0
ANGPTL8	chr19	9	9	6	0
ANHX	chr12	0	0	0	0
ANK1	chr8	110	257	546	0
ANK2	chr4	272	671	1249	0
ANK3	chr10	632	845	4323	0
ANKAR	chr2	50	20	53	0
ANKDD1A	chr15	120	141	385	1
ANKDD1B	chr5	19	47	118	0
ANKFN1	chr17	3	1	3	0
ANKFY1	chr17	2666	2485	3591	5
ANKH	chr5	420	684	809	0
ANKHD1	chr5	1882	1714	6573	0
ANKHD1-EIF4EBP3	chr5	2024	1817	6831	0
ANKIB1	chr7	941	624	4823	1
ANKK1	chr11	2	4	5	0
ANKLE1	chr19	232	238	263	0
ANKLE2	chr12	3188	3213	3618	5
ANKMY1	chr2	345	468	406	0
ANKMY2	chr7	819	1057	1289	0
ANKRA2	chr5	384	342	982	1
ANKRD1	chr10	5591	4177	10477	1
ANKRD10	chr13	2127	2144	3998	1
ANKRD11	chr16	4638	4625	8584	5
ANKRD12	chr18	266	274	1549	1
ANKRD13A	chr12	576	571	3180	0
ANKRD13B	chr17	122	95	570	1
ANKRD13C	chr1	538	452	1980	0
ANKRD13D	chr11	1702	1934	2148	0
ANKRD16	chr10	246	142	360	0
ANKRD17	chr4	1575	1651	11966	3
ANKRD18A	chr9	55	3	84	0
ANKRD18B	chr9	8	1	20	0
ANKRD2	chr10	4	3	1	0
ANKRD20A1	chr9	0	0	15	0
ANKRD22	chr10	0	0	2	0
ANKRD23	chr2	373	244	613	0
ANKRD24	chr19	162	73	95	0
ANKRD26	chr10	510	425	1012	0
ANKRD27	chr19	1012	1032	1192	2
ANKRD28	chr3	606	694	3298	0
ANKRD29	chr18	132	564	477	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	3	0
ANKRD31	chr5	6	8	12	0
ANKRD33	chr12	10	5	20	0
ANKRD33B	chr5	4203	3272	3301	5
ANKRD34A	chr1	47	14	46	0
ANKRD34B	chr5	7	64	68	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	10	2	21	0
ANKRD36	chr2	186	60	356	0
ANKRD36B	chr2	45	31	249	0
ANKRD36C	chr2	52	49	307	0
ANKRD37	chr4	76	101	55	0
ANKRD39	chr2	526	373	964	0
ANKRD40	chr17	1154	1235	2677	0
ANKRD40CL	chr17	0	0	0	0
ANKRD42	chr11	700	708	1206	1
ANKRD44	chr2	57	183	571	0
ANKRD45	chr1	44	12	59	0
ANKRD46	chr8	682	855	2425	3
ANKRD49	chr11	298	267	428	0
ANKRD50	chr4	1347	1492	3800	2
ANKRD52	chr12	1870	1786	10405	0
ANKRD53	chr2	23	10	47	0
ANKRD54	chr22	498	475	435	2
ANKRD55	chr5	0	0	12	0
ANKRD6	chr6	1569	1907	3909	1
ANKRD61	chr7	32	18	22	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	3	0	4	0
ANKRD65	chr1	61	14	19	0
ANKRD66	chr6	0	1	0	0
ANKRD7	chr7	0	3	5	0
ANKRD9	chr14	1810	1452	1413	3
ANKS1A	chr6	3237	2421	4055	4
ANKS1B	chr12	234	272	482	0
ANKS3	chr16	1050	1042	938	0
ANKS4B	chr16	6	11	5	0
ANKS6	chr9	1778	993	2785	2
ANKUB1	chr3	1	2	6	0
ANKZF1	chr2	1259	1299	2730	3
ANLN	chr7	1967	2003	2653	0
ANO1	chr11	427	248	537	1
