gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ABHD5	chr3	270	270	1226	0
ABHD6	chr3	96	54	210	0
ABHD8	chr19	337	509	572	0
ABI1	chr10	383	354	1299	0
ABI2	chr2	1130	1074	3937	0
ABI3	chr17	5	2	1	0
ABI3BP	chr3	9	10	38	0
ABL1	chr9	2100	2337	5489	3
ABL2	chr1	326	352	472	0
ABLIM1	chr10	862	1401	1274	2
ABLIM2	chr4	51	212	93	1
ABLIM3	chr5	83	100	278	0
ABO	chr9	74	718	706	0
ABR	chr17	5	9	3500	0
ABRA	chr8	1	0	2	0
ABRACL	chr6	248	199	87	1
ABRAXAS1	chr4	238	259	1141	0
ABRAXAS2	chr10	255	316	701	0
ABT1	chr6	543	397	739	1
ABTB1	chr3	691	2242	2291	5
ABTB2	chr11	263	187	217	0
ACAA1	chr3	1025	1079	2383	0
ACAA2	chr18	460	552	2567	0
ACACA	chr17	132	113	2618	0
ACACB	chr12	260	336	524	0
ACAD10	chr12	1049	637	1055	1
ACAD11	chr3	725	259	1075	1
ACAD8	chr11	717	573	893	0
ACAD9	chr3	694	848	2332	0
ACADL	chr2	48	14	50	0
ACADM	chr1	293	141	968	1
ACADS	chr12	380	294	427	1
ACADSB	chr10	364	407	393	0
ACADVL	chr17	7748	7767	16919	10
ACAN	chr15	44	27	40	0
ACAP1	chr17	104	60	154	1
ACAP2	chr3	373	425	1093	1
ACAP3	chr1	1201	744	12068	2
ACAT1	chr11	131	142	881	1
ACAT2	chr6	446	539	1614	1
ACBD3	chr1	569	481	1549	0
ACBD4	chr17	156	117	343	0
ACBD5	chr10	284	355	656	0
ACBD6	chr1	764	594	898	1
ACBD7	chr10	50	20	30	0
ACCS	chr11	1193	261	806	2
ACCSL	chr11	0	0	0	0
ACD	chr16	598	623	839	1
ACE	chr17	12	21	28	0
ACE2	chrX	53	14	65	0
ACER1	chr19	0	2	0	0
ACER2	chr9	110	64	51	0
ACER3	chr11	154	174	735	0
ACHE	chr7	43	26	179	0
ACIN1	chr14	4075	3937	22141	4
ACKR1	chr1	6	18	21	0
ACKR2	chr3	100	70	55	0
ACKR3	chr2	1509	1505	1565	0
ACKR4	chr3	2	1	8	0
ACLY	chr17	2675	2662	5175	0
ACMSD	chr2	6	3	5	0
ACO1	chr9	596	977	1873	0
ACO2	chr22	1600	1855	4485	4
ACOD1	chr13	0	7	2	0
ACOT1	chr14	0	0	105	0
ACOT11	chr1	99	259	409	1
ACOT12	chr5	2	0	0	0
ACOT13	chr6	148	157	527	0
ACOT2	chr14	29	35	76	0
ACOT4	chr14	2	4	22	0
ACOT6	chr14	0	43	7	0
ACOT7	chr1	171	215	844	1
ACOT9	chrX	814	971	1215	3
ACOX1	chr17	757	637	1757	1
ACOX2	chr3	54	199	389	0
ACOX3	chr4	1162	661	433	0
ACOXL	chr2	110	39	106	0
ACP1	chr2	424	620	2084	1
ACP2	chr11	869	1141	1487	0
ACP4	chr19	2	2	10	0
ACP5	chr19	25	21	32	0
ACP6	chr1	436	241	1086	0
ACP7	chr19	4	31	43	0
ACR	chr22	2	0	0	0
ACRBP	chr12	30	321	156	0
ACRV1	chr11	7	4	2	0
ACSBG1	chr15	164	142	348	0
ACSBG2	chr19	3	8	1	0
ACSF2	chr17	1065	923	1305	1
ACSF3	chr16	583	1075	431	0
ACSL1	chr4	1032	936	2067	0
ACSL3	chr2	930	1053	4033	0
ACSL4	chrX	180	198	791	0
ACSL5	chr10	2	6	7	0
ACSL6	chr5	4	6	9	0
ACSM1	chr16	2	2	4	0
ACSM2A	chr16	0	2	0	0
ACSM2B	chr16	1	6	2	0
ACSM3	chr16	130	549	538	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	1	9	5	0
ACSM6	chr10	0	0	0	0
ACSS3	chr12	143	130	160	0
ACTA1	chr1	17	12	38	0
ACTA2	chr10	904	1071	1291	0
ACTB	chr7	20311	19560	37962	21
ACTBL2	chr5	0	10	9	0
ACTC1	chr15	222	408	441	0
ACTG1	chr17	28736	27547	21729	47
ACTG2	chr2	55	48	215	0
ACTL6A	chr3	148	86	1719	0
ACTL6B	chr7	17	16	37	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	0	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	2319	2316	6124	3
ACTN2	chr1	20	72	111	0
ACTN3	chr11	3	20	3	0
ACTN4	chr19	4699	3766	8607	3
ACTR10	chr14	503	484	1673	0
ACTR1A	chr10	1219	1232	4497	0
ACTR1B	chr2	1193	2226	2794	3
ACTR2	chr2	1214	1000	5533	1
ACTR3	chr2	899	860	3318	0
ACTR3B	chr7	47	61	254	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	195	169	562	0
ACTR8	chr3	788	646	647	1
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	1	1	0
ACTRT3	chr3	11	43	27	0
ACVR1	chr2	284	389	974	0
ACVR1B	chr12	704	610	1379	2
ACVR1C	chr2	2	7	14	0
ACVR2A	chr2	276	448	3211	0
ACVR2B	chr3	897	952	2260	1
ACVRL1	chr12	99	351	384	0
ACY1	chr3	304	470	946	1
ACY3	chr11	1	0	1	0
ACYP1	chr14	66	33	224	0
ACYP2	chr2	123	155	99	0
ADA2	chr22	62	58	63	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	8	5	8	0
ADAL	chr15	161	168	315	1
ADAM10	chr15	1083	1030	7418	0
ADAM11	chr17	122	139	248	0
ADAM12	chr10	455	497	960	0
ADAM15	chr1	1273	734	2936	0
ADAM17	chr2	710	1006	1414	1
ADAM18	chr8	0	0	1	0
ADAM19	chr5	726	556	925	2
ADAM2	chr8	0	0	2	0
ADAM20	chr14	1	0	3	0
ADAM21	chr14	3	0	3	0
ADAM22	chr7	66	101	245	0
ADAM23	chr2	92	29	356	0
ADAM28	chr8	82	84	57	0
ADAM29	chr4	0	1	0	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	1	0	32	0
ADAM7	chr8	0	0	1	0
ADAM8	chr10	271	1290	876	2
ADAM9	chr8	744	539	3822	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	2680	2356	8205	1
ADAMTS10	chr19	1280	1222	3233	4
ADAMTS12	chr5	1336	513	1500	2
ADAMTS13	chr9	819	1565	955	2
ADAMTS14	chr10	47	41	80	0
ADAMTS15	chr11	2076	1721	1996	5
ADAMTS16	chr5	9	48	140	0
ADAMTS17	chr15	117	183	130	0
ADAMTS18	chr16	480	767	750	0
ADAMTS19	chr5	218	126	478	0
ADAMTS2	chr5	387	455	237	0
ADAMTS20	chr12	71	76	171	0
ADAMTS3	chr4	51	64	120	0
ADAMTS4	chr1	64	100	270	0
ADAMTS5	chr21	51	62	81	0
ADAMTS6	chr5	316	402	1029	1
ADAMTS7	chr15	1386	1350	2203	2
ADAMTS8	chr11	24	8	22	1
ADAMTS9	chr3	1759	1820	4269	0
ADAMTSL1	chr9	401	442	1105	0
ADAMTSL2	chr9	120	102	232	0
ADAMTSL3	chr15	53	22	61	0
ADAMTSL4	chr1	1366	1317	2273	0
ADAMTSL5	chr19	170	150	278	0
ADAP1	chr7	276	178	300	0
ADAP2	chr17	9	33	23	0
ADAR	chr1	2117	2172	8716	0
ADARB1	chr21	635	821	1704	0
ADARB2	chr10	6	15	15	0
ADAT1	chr16	491	393	275	3
ADAT2	chr6	81	125	228	0
ADAT3	chr19	66	67	167	1
ADCK1	chr14	230	330	178	0
ADCK2	chr7	285	310	1036	0
ADCK5	chr8	411	414	602	0
ADCY1	chr7	133	227	242	0
ADCY10	chr1	5	0	10	0
ADCY2	chr5	14	18	31	0
ADCY3	chr2	651	379	1816	3
ADCY4	chr14	19	26	77	0
ADCY5	chr3	62	94	170	0
ADCY6	chr12	2199	1533	5020	0
ADCY7	chr16	153	463	534	0
ADCY8	chr8	3	0	1	0
ADCY9	chr16	444	364	807	0
ADCYAP1	chr18	17	64	35	0
ADCYAP1R1	chr7	11	14	18	0
ADD1	chr4	2927	2701	6896	4
ADD2	chr2	135	80	181	0
ADD3	chr10	1499	1508	4377	1
ADGB	chr6	2	2	3	0
ADGRA1	chr10	6	2	6	0
ADGRA2	chr8	5415	6712	10076	4
ADGRA3	chr4	994	761	1999	1
ADGRB1	chr8	126	41	234	0
ADGRB2	chr1	853	618	2647	0
ADGRB3	chr6	5	10	33	0
ADGRD1	chr12	21	24	13	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	340	112	204	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	67	172	201	0
ADGRF1	chr6	0	4	6	0
ADGRF2	chr6	2	2	1	0
ADGRF3	chr2	10	11	24	0
ADGRF4	chr6	151	174	236	0
ADGRF5	chr6	3	1	2	0
ADGRG1	chr16	984	585	548	0
ADGRG2	chrX	8	21	72	0
ADGRG3	chr16	3	0	1	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	8	3	1	0
ADGRG6	chr6	112	73	226	0
ADGRG7	chr3	0	0	1	0
ADGRL1	chr19	1260	1143	3848	1
ADGRL2	chr1	1582	1249	4996	1
ADGRL3	chr4	128	210	554	0
ADGRL4	chr1	9	3	10	0
ADGRV1	chr5	216	239	446	0
ADH1A	chr4	2	0	1	0
ADH1B	chr4	0	0	1	0
ADH1C	chr4	0	0	0	0
ADH4	chr4	6	0	6	0
ADH5	chr4	1025	677	2770	1
ADH6	chr4	1	0	5	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	210	136	125	0
ADI1	chr2	175	113	871	0
ADIPOQ	chr3	0	1	0	0
ADIPOR1	chr1	1470	1327	3459	0
ADIPOR2	chr12	1036	964	1910	1
ADIRF	chr10	13	7	39	0
ADK	chr10	140	170	499	0
ADM	chr11	378	345	2022	0
ADM2	chr22	419	449	273	0
ADM5	chr19	108	232	119	1
ADNP2	chr18	306	377	1059	0
ADO	chr10	411	360	1194	0
ADORA1	chr1	56	40	95	1
ADORA2A	chr22	91	65	170	0
ADORA2B	chr17	155	148	202	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	905	948	3064	2
ADPRH	chr3	114	178	199	0
ADPRHL1	chr13	40	15	8	0
ADPRM	chr17	87	33	125	0
ADRA1A	chr8	0	36	6	0
ADRA1B	chr5	60	51	267	0
ADRA2A	chr10	42	171	165	0
ADRA2B	chr2	35	61	42	0
ADRA2C	chr4	41	64	171	0
ADRB1	chr10	141	178	317	1
ADRB2	chr5	6	53	66	0
ADRB3	chr8	45	57	72	0
ADSL	chr22	1208	1240	1852	0
ADTRP	chr6	7	6	2	0
AEBP1	chr7	2620	4038	14150	2
AEBP2	chr12	200	229	1277	0
AEN	chr15	303	394	719	0
AFAP1	chr4	637	675	523	1
AFAP1L1	chr5	336	106	577	0
AFAP1L2	chr10	1270	765	1022	2
AFDN	chr6	3010	2524	6851	7
AFF1	chr4	783	843	1135	0
AFF2	chrX	98	86	223	0
AFF3	chr2	177	93	153	0
AFF4	chr5	1525	1751	5082	0
AFG1L	chr6	40	71	223	0
AFG3L2	chr18	957	921	2039	1
AFM	chr4	1	2	1	0
AFMID	chr17	274	316	297	1
AFP	chr4	1677	1582	3734	3
AFTPH	chr2	342	355	990	0
AGA	chr4	203	255	479	0
AGAP1	chr2	1317	1280	872	3
AGAP11	chr10	10	26	99	0
AGAP2	chr12	59	67	249	0
AGAP3	chr7	873	738	5647	0
AGAP4	chr10	169	53	849	0
AGAP5	chr10	19	12	581	0
AGAP6	chr10	117	160	719	0
AGAP9	chr10	120	11	377	0
AGBL1	chr15	0	1	0	0
AGBL2	chr11	58	33	120	0
AGBL3	chr7	4	1	62	0
AGBL4	chr1	1	15	16	0
AGBL5	chr2	477	391	1814	0
AGER	chr6	0	0	1056	0
AGFG1	chr2	525	622	2916	0
AGFG2	chr7	200	197	265	1
AGGF1	chr5	487	564	736	1
AGK	chr7	71	80	885	0
AGL	chr1	297	249	805	0
AGMAT	chr1	3	5	5	0
AGMO	chr7	2	10	3	0
AGO1	chr1	632	621	2463	0
AGO2	chr8	820	732	2250	1
AGO3	chr1	361	362	1135	0
AGO4	chr1	321	255	1684	0
AGPAT1	chr6	0	0	1895	0
AGPAT2	chr9	826	950	451	1
AGPAT3	chr21	1768	1463	1252	8
AGPAT4	chr6	1176	599	878	0
AGPAT5	chr8	583	646	294	0
AGPS	chr2	522	560	1139	0
AGR2	chr7	0	7	25	0
AGR3	chr7	0	9	2	0
AGRN	chr1	10300	10100	7366	20
AGRP	chr16	0	0	0	0
AGT	chr1	150	218	153	0
AGTPBP1	chr9	116	63	820	0
AGTR1	chr3	3	37	35	0
AGTR2	chrX	0	5	7	0
AGTRAP	chr1	284	302	751	0
AGXT	chr2	15	11	8	0
AGXT2	chr5	1	5	1	0
AHCTF1	chr1	586	631	1947	0
AHCYL1	chr1	1264	1239	4887	1
AHCYL2	chr7	498	522	952	0
AHDC1	chr1	1512	1439	3356	2
AHI1	chr6	414	305	576	0
AHNAK	chr11	19768	20255	40701	63
AHNAK2	chr14	360	928	748	20
AHR	chr7	764	491	590	0
AHRR	chr5	339	227	146	1
AHSA1	chr14	465	389	2758	1
AHSG	chr3	48	83	81	0
AHSP	chr16	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	115	111	825	0
AIF1	chr6	0	0	33	0
AIF1L	chr9	308	327	223	0
AIFM1	chrX	402	484	1157	0
AIFM2	chr10	73	138	75	0
AIFM3	chr22	18	106	107	0
AIG1	chr6	198	130	337	0
AIM2	chr1	13	34	5	0
AIMP1	chr4	882	658	1344	0
AIMP2	chr7	267	424	453	1
AIP	chr11	795	712	1050	0
AIPL1	chr17	0	0	0	0
AIRE	chr21	1	2	1	0
AJAP1	chr1	63	108	79	0
AJM1	chr9	509	472	908	0
AJUBA	chr14	680	584	2853	1
AK1	chr9	138	76	461	0
AK2	chr1	878	783	4417	0
AK3	chr9	818	750	1006	0
AK4	chr1	167	265	725	0
AK5	chr1	7	18	120	0
AK6	chr5	0	0	410	0
AK7	chr14	65	6	27	0
AK8	chr9	18	32	15	0
AK9	chr6	192	110	156	0
AKAIN1	chr18	0	2	0	0
AKAP1	chr17	460	489	491	0
AKAP10	chr17	481	439	785	0
AKAP11	chr13	858	939	1681	1
AKAP12	chr6	997	858	1227	0
AKAP13	chr15	1054	1076	3093	1
AKAP14	chrX	1	2	2	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	13	81	45	0
AKAP4	chrX	3	3	9	0
AKAP5	chr14	193	223	639	0
AKAP6	chr14	59	97	181	0
AKAP7	chr6	34	32	75	0
AKAP8	chr19	728	786	1597	1
AKAP8L	chr19	2616	3132	7533	3
AKAP9	chr7	1060	1269	3126	4
AKIP1	chr11	152	164	246	0
AKIRIN1	chr1	321	318	4262	0
AKIRIN2	chr6	261	337	1436	0
AKNA	chr9	590	609	552	1
AKNAD1	chr1	1	1	7	0
AKR1A1	chr1	539	604	2884	1
AKR1B1	chr7	2772	1793	4819	1
AKR1B10	chr7	429	62	440	2
AKR1B15	chr7	94	57	56	0
AKR1C1	chr10	65	13	51	0
AKR1C2	chr10	24	37	40	1
AKR1C3	chr10	19	12	25	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	9	3	10	0
AKR1E2	chr10	17	39	8	0
AKR7A2	chr1	1117	940	367	0
AKR7A3	chr1	21	64	19	0
AKR7L	chr1	21	6	15	0
AKT1	chr14	4026	3357	3266	3
AKT1S1	chr19	1744	1721	824	3
AKT2	chr19	3718	3332	3158	2
AKT3	chr1	0	0	570	0
AKTIP	chr16	266	235	1094	0
ALAD	chr9	2186	1309	1329	2
ALAS1	chr3	550	578	1445	0
ALAS2	chrX	0	1	2	0
ALB	chr4	55	51	163	1
ALCAM	chr3	2084	1657	4238	0
ALDH16A1	chr19	742	491	572	1
ALDH18A1	chr10	1086	1191	5366	0
ALDH1A1	chr9	902	398	2124	1
ALDH1A2	chr15	95	77	188	0
ALDH1A3	chr15	1131	951	1352	2
ALDH1B1	chr9	216	314	466	0
ALDH1L1	chr3	8	20	23	0
ALDH1L2	chr12	773	625	1084	1
ALDH2	chr12	1223	1089	2953	0
ALDH3A1	chr17	0	4	3	0
ALDH3A2	chr17	1184	1045	1712	0
ALDH3B1	chr11	71	52	37	0
ALDH3B2	chr11	46	54	52	0
ALDH4A1	chr1	161	115	295	0
ALDH5A1	chr6	226	146	186	1
ALDH6A1	chr14	237	316	655	0
ALDH7A1	chr5	1040	987	2221	0
ALDH8A1	chr6	12	4	12	0
ALDH9A1	chr1	786	742	1764	0
ALDOA	chr16	5907	5538	9269	2
ALDOB	chr9	1	20	47	0
ALDOC	chr17	222	191	449	0
ALG1	chr16	425	329	744	1
ALG10	chr12	41	90	141	0
ALG10B	chr12	97	83	296	0
ALG11	chr13	824	952	2864	0
ALG12	chr22	760	1019	1417	0
ALG13	chrX	424	321	1048	0
ALG14	chr1	58	45	88	0
ALG1L	chr3	6	14	13	0
ALG1L2	chr3	0	2	8	0
ALG2	chr9	635	460	1144	0
ALG3	chr3	712	986	661	0
ALG5	chr13	165	194	1044	1
ALG6	chr1	151	203	608	0
ALG8	chr11	378	407	1104	1
ALG9	chr11	400	408	1274	0
ALK	chr2	170	59	207	0
ALKAL1	chr8	0	0	1	0
ALKAL2	chr2	9	14	16	0
ALKBH1	chr14	168	177	363	0
ALKBH2	chr12	264	252	227	0
ALKBH3	chr11	105	107	560	0
ALKBH4	chr7	272	381	137	2
ALKBH5	chr17	0	0	5640	0
ALKBH6	chr19	614	691	673	0
ALKBH7	chr19	328	308	758	0
ALKBH8	chr11	99	180	224	1
ALLC	chr2	0	0	0	0
ALMS1	chr2	461	383	559	0
ALOX12	chr17	19	17	36	0
ALOX12B	chr17	2	3	5	0
ALOX15	chr17	150	35	148	0
ALOX15B	chr17	129	51	99	0
ALOX5	chr10	0	0	35	0
ALOX5AP	chr13	1	3	1	0
ALOXE3	chr17	4	21	44	0
ALPG	chr2	9	13	69	0
ALPI	chr2	1	1	3	0
ALPK1	chr4	94	50	127	0
ALPK2	chr18	1131	355	1133	0
ALPK3	chr15	222	126	255	1
ALPL	chr1	56	28	21	0
ALPP	chr2	1212	238	894	2
ALS2	chr2	586	560	2287	0
ALS2CL	chr3	2026	1001	2549	2
ALX1	chr12	0	1	11	0
ALX3	chr1	81	114	105	0
ALX4	chr11	98	110	141	0
ALYREF	chr17	812	809	259	0
AMACR	chr5	262	177	132	0
AMBN	chr4	1	0	7	0
AMBP	chr9	11	23	26	0
AMBRA1	chr11	543	550	1434	0
AMD1	chr6	323	441	2755	2
AMDHD1	chr12	4	6	12	0
AMDHD2	chr16	1027	1447	823	0
AMELX	chrX	0	0	1	0
AMELY	chrY	0	9	1	0
AMER1	chrX	209	306	465	0
AMER2	chr13	111	15	149	0
AMER3	chr2	6	8	10	0
AMFR	chr16	1032	1032	3956	1
AMH	chr19	523	22	270	0
AMHR2	chr12	25	25	127	0
AMIGO1	chr1	22	51	166	0
AMIGO2	chr12	584	586	1427	0
AMIGO3	chr3	333	338	377	1
AMMECR1	chrX	174	240	656	0
AMMECR1L	chr2	258	223	2029	0
AMN	chr14	921	781	448	2
AMN1	chr12	84	82	106	0
AMOT	chrX	2132	2170	7557	0
AMOTL1	chr11	2125	2359	1815	0
AMOTL2	chr3	3336	4200	5092	0
AMPD1	chr1	0	0	1	0
AMPD2	chr1	1094	1066	6692	5
AMPD3	chr11	95	55	126	0
AMPH	chr7	90	103	181	0
AMT	chr3	995	684	1682	2
AMTN	chr4	0	0	1	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	37	0
AMY2B	chr1	184	345	1134	0
AMZ1	chr7	110	37	29	0
AMZ2	chr17	535	462	1807	1
ANAPC1	chr2	170	124	959	1
ANAPC10	chr4	81	72	231	0
ANAPC11	chr17	954	838	252	1
ANAPC13	chr3	415	300	1176	1
ANAPC15	chr11	148	186	435	0
ANAPC16	chr10	708	422	2508	1
ANAPC2	chr9	1777	1632	1789	1
ANAPC4	chr4	317	224	1705	1
ANAPC5	chr12	1311	1627	6844	1
ANAPC7	chr12	489	574	1816	0
ANG	chr14	63	44	34	0
ANGEL1	chr14	928	1104	965	1
ANGEL2	chr1	381	358	1215	0
ANGPT1	chr8	85	76	121	1
ANGPT2	chr8	31	30	28	0
ANGPTL1	chr1	32	38	108	0
ANGPTL2	chr9	1260	1383	4566	1
ANGPTL3	chr1	1	0	5	0
ANGPTL4	chr19	166	41	178	0
ANGPTL5	chr11	2	4	3	0
ANGPTL6	chr19	178	254	101	0
ANGPTL7	chr1	8	7	9	0
ANGPTL8	chr19	3	2	1	0
ANHX	chr12	0	0	0	0
ANK1	chr8	26	81	148	0
ANK2	chr4	152	198	488	0
ANK3	chr10	343	410	2350	1
ANKAR	chr2	30	28	56	0
ANKDD1A	chr15	105	229	337	0
ANKDD1B	chr5	7	8	19	0
ANKFN1	chr17	22	0	17	0
ANKFY1	chr17	1672	1599	2338	3
ANKH	chr5	232	426	520	0
ANKHD1	chr5	1575	1529	5833	1
ANKHD1-EIF4EBP3	chr5	1662	1607	6050	1
ANKIB1	chr7	400	369	2463	0
ANKK1	chr11	15	6	18	0
ANKLE1	chr19	83	77	88	0
ANKLE2	chr12	2318	2152	2585	2
ANKMY1	chr2	293	414	335	0
ANKMY2	chr7	383	528	731	0
ANKRA2	chr5	307	299	778	2
ANKRD1	chr10	127	73	202	0
ANKRD10	chr13	1481	1613	3007	0
ANKRD11	chr16	2692	3123	5755	7
ANKRD12	chr18	357	366	1607	0
ANKRD13A	chr12	324	359	1925	0
ANKRD13B	chr17	339	222	1345	0
ANKRD13C	chr1	235	272	1151	0
ANKRD13D	chr11	1445	1400	1575	3
ANKRD16	chr10	128	135	283	0
ANKRD17	chr4	804	871	5945	0
ANKRD18A	chr9	11	0	16	0
ANKRD18B	chr9	3	0	7	0
ANKRD2	chr10	1	2	1	0
ANKRD20A1	chr9	0	0	4	0
ANKRD22	chr10	11	18	39	0
ANKRD23	chr2	315	352	480	0
ANKRD24	chr19	62	11	46	0
ANKRD26	chr10	369	279	697	0
ANKRD27	chr19	982	1017	1174	2
ANKRD28	chr3	232	329	1447	0
ANKRD29	chr18	22	171	147	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	5	0
ANKRD31	chr5	3	2	10	0
ANKRD33	chr12	0	12	10	0
ANKRD33B	chr5	173	166	173	0
ANKRD34A	chr1	99	44	120	0
ANKRD34B	chr5	5	47	41	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	17	24	23	0
ANKRD36	chr2	157	68	292	2
ANKRD36B	chr2	29	35	252	0
ANKRD36C	chr2	35	54	336	0
ANKRD37	chr4	67	117	51	0
ANKRD39	chr2	363	457	753	0
ANKRD40	chr17	625	700	1464	0
ANKRD40CL	chr17	1	0	0	0
ANKRD42	chr11	165	165	312	0
ANKRD44	chr2	23	51	163	0
ANKRD45	chr1	14	7	22	0
ANKRD46	chr8	243	364	891	1
ANKRD49	chr11	361	294	490	0
ANKRD50	chr4	723	759	1940	0
ANKRD52	chr12	1244	1020	6494	0
ANKRD53	chr2	11	3	13	0
ANKRD54	chr22	471	427	398	0
ANKRD55	chr5	4	28	24	0
ANKRD6	chr6	515	272	833	0
ANKRD61	chr7	39	33	25	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	6	2	4	0
ANKRD65	chr1	23	32	23	0
ANKRD66	chr6	2	1	3	0
ANKRD7	chr7	0	1	7	0
ANKRD9	chr14	811	630	636	1
ANKS1A	chr6	1566	1294	2141	1
ANKS1B	chr12	103	136	155	0
ANKS3	chr16	453	496	426	0
ANKS4B	chr16	1	1	0	0
ANKS6	chr9	701	517	1327	0
ANKUB1	chr3	0	0	1	0
ANKZF1	chr2	1367	1155	2722	2
ANLN	chr7	1094	1215	1596	1
ANO1	chr11	132	269	289	0
ANO10	chr3	504	521	891	0
ANO2	chr12	5	22	29	0
ANO3	chr11	1	4	9	1
ANO4	chr12	21	13	187	0
ANO5	chr11	75	65	130	0
ANO6	chr12	1188	1263	2657	0
ANO7	chr2	38	26	31	0
ANO8	chr19	623	724	2726	2
ANO9	chr11	519	369	473	0
ANOS1	chrX	164	86	556	0
ANP32A	chr15	458	551	4748	1
ANP32B	chr9	553	515	6549	2
