gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACOT12	chr5	8	2	5	0
ACOT13	chr6	249	306	810	0
ACOT2	chr14	63	5	74	0
ACOT4	chr14	8	4	17	0
ACOT6	chr14	3	28	8	0
ACOT7	chr1	1809	1657	8173	1
ACOT9	chrX	363	366	474	0
ACOX1	chr17	571	473	1351	2
ACOX2	chr3	13	14	32	0
ACOX3	chr4	532	275	199	0
ACOXL	chr2	111	58	126	0
ACP1	chr2	364	443	2132	1
ACP2	chr11	993	938	1314	0
ACP4	chr19	2	3	1	0
ACP5	chr19	12	17	7	0
ACP6	chr1	248	131	593	0
ACP7	chr19	0	0	0	0
ACR	chr22	8	0	2	0
ACRBP	chr12	48	349	180	0
ACRV1	chr11	3	7	2	0
ACSBG1	chr15	259	196	367	0
ACSBG2	chr19	2	10	5	0
ACSF2	chr17	117	142	186	0
ACSF3	chr16	467	1602	465	3
ACSL1	chr4	484	372	899	0
ACSL3	chr2	2605	2774	9872	5
ACSL4	chrX	2994	2595	12302	4
ACSL5	chr10	3	0	1	0
ACSL6	chr5	511	626	773	3
ACSM1	chr16	1	1	1	0
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	0	0	0
ACSM3	chr16	9	4	44	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	0	1	0
ACSM6	chr10	0	1	0	0
ACSS3	chr12	260	307	228	0
ACTA1	chr1	6	10	13	0
ACTA2	chr10	15	5	40	0
ACTB	chr7	26047	24541	51631	13
ACTBL2	chr5	0	0	0	0
ACTC1	chr15	24	22	47	0
ACTG1	chr17	38376	39464	28838	85
ACTG2	chr2	1	2	3	0
ACTL6A	chr3	183	110	2436	0
ACTL6B	chr7	1255	1300	3753	2
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	5	2	0
ACTL8	chr1	0	0	2	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	522	470	1280	0
ACTN2	chr1	23	48	91	0
ACTN3	chr11	4	18	9	0
ACTN4	chr19	2153	2165	4410	1
ACTR10	chr14	1352	1346	4609	1
ACTR1A	chr10	3990	3694	13639	2
ACTR1B	chr2	2109	2681	3767	2
ACTR2	chr2	2606	2403	13330	3
ACTR3	chr2	1407	1320	4955	0
ACTR3B	chr7	108	136	568	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	390	330	1140	0
ACTR8	chr3	1451	1218	1118	2
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	0	0	0
ACTRT3	chr3	10	50	54	0
ACVR1	chr2	270	333	839	2
ACVR1B	chr12	3468	3147	7658	2
ACVR1C	chr2	2	10	25	0
ACVR2A	chr2	588	491	4849	1
ACVR2B	chr3	5596	6461	12451	7
ACVRL1	chr12	7	3	6	0
ACY1	chr3	151	204	447	0
ACY3	chr11	0	0	0	0
ACYP1	chr14	157	159	1009	0
ACYP2	chr2	167	180	146	0
ADA2	chr22	1441	1573	1970	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	0	0	0	0
ADAL	chr15	331	367	575	0
ADAM10	chr15	935	983	6429	0
ADAM11	chr17	829	747	1464	0
ADAM12	chr10	1640	1869	3412	0
ADAM15	chr1	625	387	1541	0
ADAM17	chr2	793	926	1514	0
ADAM18	chr8	0	0	0	0
ADAM19	chr5	923	1296	1671	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	2	1	4	0
ADAM21	chr14	4	4	8	0
ADAM22	chr7	1060	1064	3037	0
ADAM23	chr2	670	459	2658	1
ADAM28	chr8	8	6	6	0
ADAM29	chr4	4	12	13	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	4	2	59	0
ADAM7	chr8	1	0	1	0
ADAM8	chr10	144	36	108	0
ADAM9	chr8	190	216	1156	0
ADAMDEC1	chr8	0	0	1	0
ADAMTS1	chr21	159	150	553	0
ADAMTS10	chr19	1487	1421	3693	3
ADAMTS12	chr5	128	94	190	0
ADAMTS13	chr9	1164	1989	1338	1
ADAMTS14	chr10	36	29	66	0
ADAMTS15	chr11	73	78	104	0
ADAMTS16	chr5	28	26	120	0
ADAMTS17	chr15	59	43	38	0
ADAMTS18	chr16	2	2	9	0
ADAMTS19	chr5	16	33	51	0
ADAMTS2	chr5	246	72	82	0
ADAMTS20	chr12	50	28	77	0
ADAMTS3	chr4	32	25	48	0
ADAMTS4	chr1	51	41	44	0
ADAMTS5	chr21	129	97	196	0
ADAMTS6	chr5	59	76	185	0
ADAMTS7	chr15	4226	5916	7531	7
ADAMTS8	chr11	2	2	3	0
ADAMTS9	chr3	149	53	228	0
ADAMTSL1	chr9	1372	671	2516	1
ADAMTSL2	chr9	17	9	27	0
ADAMTSL3	chr15	82	9	83	0
ADAMTSL4	chr1	124	100	159	0
ADAMTSL5	chr19	1	5	10	0
ADAP1	chr7	1217	1231	1726	3
ADAP2	chr17	12	24	11	0
ADAR	chr1	3983	3964	17137	3
ADARB1	chr21	623	391	1221	2
ADARB2	chr10	18	13	19	0
ADAT1	chr16	1330	1801	1095	10
ADAT2	chr6	162	151	272	1
ADAT3	chr19	58	36	113	0
ADCK1	chr14	310	414	282	0
ADCK2	chr7	495	487	1788	1
ADCK5	chr8	281	265	401	0
ADCY1	chr7	2062	2688	3093	2
ADCY10	chr1	14	1	7	0
ADCY2	chr5	369	253	1036	0
ADCY3	chr2	856	655	2436	1
ADCY4	chr14	3	13	29	0
ADCY5	chr3	1111	1186	3100	0
ADCY6	chr12	2481	2382	7033	0
ADCY7	chr16	739	1154	1555	0
ADCY8	chr8	171	89	286	0
ADCY9	chr16	706	906	1955	0
ADCYAP1	chr18	5	4	2	0
ADCYAP1R1	chr7	757	792	1208	0
ADD1	chr4	4835	4743	13660	6
ADD2	chr2	4484	4990	9730	4
ADD3	chr10	699	713	1862	0
ADGB	chr6	2	1	0	0
ADGRA1	chr10	208	211	275	0
ADGRA2	chr8	1659	1516	2415	1
ADGRA3	chr4	1534	1065	3016	2
ADGRB1	chr8	495	433	1452	1
ADGRB2	chr1	818	1244	4088	0
ADGRB3	chr6	809	780	3640	0
ADGRD1	chr12	22	10	15	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	1	2	3	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	12	16	28	0
ADGRF1	chr6	0	0	1	0
ADGRF2	chr6	0	8	7	0
ADGRF3	chr2	3	12	65	0
ADGRF4	chr6	0	6	3	0
ADGRF5	chr6	2	0	1	0
ADGRG1	chr16	2492	2489	1590	1
ADGRG2	chrX	42	55	168	0
ADGRG3	chr16	21	1	6	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	2	0	3	0
ADGRG6	chr6	2	5	17	0
ADGRG7	chr3	0	0	0	0
ADGRL1	chr19	2869	2667	9316	0
ADGRL2	chr1	1981	2551	7662	1
ADGRL3	chr4	3494	4302	14330	1
ADGRL4	chr1	3	4	1	0
ADGRV1	chr5	208	206	461	0
ADH1A	chr4	5	1	3	0
ADH1B	chr4	1	3	2	0
ADH1C	chr4	9	8	18	0
ADH4	chr4	0	0	0	0
ADH5	chr4	1790	1508	5683	1
ADH6	chr4	2	0	16	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	57	32	27	0
ADI1	chr2	107	126	454	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	840	663	1761	0
ADIPOR2	chr12	956	910	1720	1
ADIRF	chr10	2	1	8	0
ADK	chr10	218	186	852	0
ADM	chr11	4	5	47	0
ADM2	chr22	82	78	55	1
ADM5	chr19	142	287	143	0
ADNP2	chr18	808	810	3014	0
ADO	chr10	653	475	1367	0
ADORA1	chr1	647	387	975	0
ADORA2A	chr22	208	77	328	0
ADORA2B	chr17	62	34	37	0
ADORA3	chr1	1	0	0	0
ADPGK	chr15	340	365	1414	0
ADPRH	chr3	12	12	21	0
ADPRHL1	chr13	98	205	92	0
ADPRM	chr17	146	48	183	0
ADRA1A	chr8	65	5	26	0
ADRA1B	chr5	2	1	10	0
ADRA2A	chr10	9	16	28	0
ADRA2B	chr2	13	9	10	0
ADRA2C	chr4	43	34	86	0
ADRB1	chr10	4	3	11	0
ADRB2	chr5	2	1	3	0
ADRB3	chr8	0	0	1	0
ADSL	chr22	1235	1516	2264	0
ADTRP	chr6	1	4	0	0
AEBP1	chr7	588	807	2804	0
AEBP2	chr12	214	184	1233	0
AEN	chr15	130	136	326	0
AFAP1	chr4	4175	4234	3904	5
AFAP1L1	chr5	11	13	13	0
AFAP1L2	chr10	194	90	138	0
AFDN	chr6	4534	4648	10850	2
AFF1	chr4	824	809	1149	2
AFF2	chrX	654	960	2123	0
AFF3	chr2	5516	5011	6119	5
AFF4	chr5	2985	3191	10543	1
AFG1L	chr6	59	112	389	1
AFG3L2	chr18	1177	1105	2756	0
AFM	chr4	0	0	0	0
AFMID	chr17	81	72	86	0
AFP	chr4	0	0	0	0
AFTPH	chr2	987	890	2506	0
AGA	chr4	85	114	183	0
AGAP1	chr2	4604	4252	2763	6
AGAP11	chr10	11	51	118	0
AGAP2	chr12	1264	1484	5768	3
AGAP3	chr7	1102	1038	8863	0
AGAP4	chr10	136	33	581	0
AGAP5	chr10	11	10	508	0
AGAP6	chr10	101	94	493	0
AGAP9	chr10	146	7	420	0
AGBL1	chr15	3	3	0	0
AGBL2	chr11	8	7	14	0
AGBL3	chr7	4	1	21	0
AGBL4	chr1	53	62	152	0
AGBL5	chr2	794	706	3178	0
AGER	chr6	0	0	1280	0
AGFG1	chr2	997	992	4749	0
AGFG2	chr7	137	129	171	0
AGGF1	chr5	746	641	961	0
AGK	chr7	65	109	1356	0
AGL	chr1	437	532	1660	0
AGMAT	chr1	5	2	4	0
AGMO	chr7	3	1	0	0
AGO1	chr1	2053	2309	6913	4
AGO2	chr8	1485	1511	3825	1
AGO3	chr1	768	627	2076	1
AGO4	chr1	896	701	4832	0
AGPAT1	chr6	0	0	3786	0
AGPAT2	chr9	62	113	50	0
AGPAT3	chr21	1081	1094	884	7
AGPAT4	chr6	3094	2184	2662	4
AGPAT5	chr8	1606	1455	714	1
AGPS	chr2	2036	2029	4283	0
AGR2	chr7	0	0	4	0
AGR3	chr7	1	0	0	0
AGRN	chr1	14460	17974	12967	32
AGRP	chr16	0	0	1	0
AGT	chr1	107	132	128	0
AGTPBP1	chr9	809	479	7062	0
AGTR1	chr3	1	4	3	0
AGTR2	chrX	0	0	1	0
AGTRAP	chr1	61	54	141	0
AGXT	chr2	0	0	0	0
AGXT2	chr5	0	0	0	0
AHCTF1	chr1	741	847	2596	0
AHCYL1	chr1	1673	1678	6465	7
AHCYL2	chr7	1681	1614	3524	0
AHDC1	chr1	1274	1366	3150	3
AHI1	chr6	1146	977	1745	0
AHNAK	chr11	38	42	95	0
AHNAK2	chr14	741	840	884	11
AHR	chr7	112	100	93	0
AHRR	chr5	129	107	71	0
AHSA1	chr14	828	783	5591	1
AHSG	chr3	8	7	11	0
AHSP	chr16	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	314	411	2503	0
AIF1	chr6	0	0	2	0
AIF1L	chr9	449	580	369	2
AIFM1	chrX	478	435	1299	0
AIFM2	chr10	60	81	55	0
AIFM3	chr22	10	28	31	0
AIG1	chr6	561	407	1002	0
AIM2	chr1	83	50	24	0
AIMP1	chr4	667	624	1044	2
AIMP2	chr7	412	586	483	0
AIP	chr11	925	711	1045	0
AIPL1	chr17	0	3	1	0
AIRE	chr21	2	0	1	0
AJAP1	chr1	499	208	234	0
AJM1	chr9	720	1028	1649	1
AJUBA	chr14	54	46	253	0
AK1	chr9	512	512	2511	0
AK2	chr1	745	860	4139	0
AK3	chr9	1266	1129	1671	0
AK4	chr1	336	418	1396	1
AK5	chr1	12	26	175	0
AK6	chr5	0	0	514	0
AK7	chr14	121	6	70	0
AK8	chr9	19	49	31	0
AK9	chr6	505	204	387	0
AKAIN1	chr18	1	0	0	0
AKAP1	chr17	1469	1105	1217	1
AKAP10	chr17	586	519	977	0
AKAP11	chr13	2508	2451	4590	4
AKAP12	chr6	9132	8965	12152	6
AKAP13	chr15	755	595	2083	0
AKAP14	chrX	4	3	0	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	26	166	119	1
AKAP4	chrX	0	0	0	0
AKAP5	chr14	60	114	340	0
AKAP6	chr14	6048	5635	16331	6
AKAP7	chr6	97	53	123	0
AKAP8	chr19	547	565	1224	0
AKAP8L	chr19	4682	4446	12834	6
AKAP9	chr7	3452	3470	10364	6
AKIP1	chr11	292	289	394	0
AKIRIN1	chr1	493	557	6895	1
AKIRIN2	chr6	812	832	4511	1
AKNA	chr9	479	635	585	2
AKNAD1	chr1	1	5	0	0
AKR1A1	chr1	1065	967	4514	2
AKR1B1	chr7	1130	1327	2834	1
AKR1B10	chr7	0	0	0	0
AKR1B15	chr7	0	0	0	0
AKR1C1	chr10	1005	690	1220	5
AKR1C2	chr10	1475	1047	1575	8
AKR1C3	chr10	8	6	9	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	0	0	0	0
AKR1E2	chr10	77	41	9	0
AKR7A2	chr1	642	838	264	0
AKR7A3	chr1	15	134	58	1
AKR7L	chr1	24	14	36	1
AKT1	chr14	5522	4481	4224	5
AKT1S1	chr19	717	753	387	1
AKT2	chr19	2785	2335	2294	3
AKT3	chr1	0	0	3637	0
AKTIP	chr16	252	302	1260	0
ALAD	chr9	1481	801	862	1
ALAS1	chr3	845	676	1915	0
ALAS2	chrX	0	0	2	0
ALB	chr4	9	28	43	0
ALCAM	chr3	2127	1364	3581	4
ALDH16A1	chr19	371	329	321	1
ALDH18A1	chr10	847	611	3434	0
ALDH1A1	chr9	0	0	2	0
ALDH1A2	chr15	3064	521	3833	2
ALDH1A3	chr15	4	0	1	1
ALDH1B1	chr9	807	824	1456	1
ALDH1L1	chr3	5	5	3	0
ALDH1L2	chr12	638	452	820	1
ALDH2	chr12	1569	2242	4988	5
ALDH3A1	chr17	0	8	8	0
ALDH3A2	chr17	1380	1602	2196	0
ALDH3B1	chr11	10	1	5	0
ALDH3B2	chr11	1	0	0	0
ALDH4A1	chr1	276	242	518	0
ALDH5A1	chr6	962	1033	879	2
ALDH6A1	chr14	175	233	491	0
ALDH7A1	chr5	1903	1347	2937	7
ALDH8A1	chr6	103	23	93	0
ALDH9A1	chr1	342	399	912	0
ALDOA	chr16	7510	7785	13141	3
ALDOB	chr9	8	17	11	0
ALDOC	chr17	2107	1918	4859	0
ALG1	chr16	302	233	663	1
ALG10	chr12	86	108	159	0
ALG10B	chr12	244	275	652	0
ALG11	chr13	875	926	2328	0
ALG12	chr22	377	486	706	1
ALG13	chrX	936	1085	2788	0
ALG14	chr1	131	160	170	0
ALG1L	chr3	24	51	47	1
ALG1L2	chr3	2	3	8	0
ALG2	chr9	229	213	526	0
ALG3	chr3	423	532	392	0
ALG5	chr13	172	226	1059	0
ALG6	chr1	212	205	643	0
ALG8	chr11	351	344	917	2
ALG9	chr11	1185	1102	3081	1
ALK	chr2	77	64	145	0
ALKAL1	chr8	2	1	4	0
ALKAL2	chr2	1	5	7	0
ALKBH1	chr14	262	293	557	1
ALKBH2	chr12	279	280	257	1
ALKBH3	chr11	141	158	794	0
ALKBH4	chr7	410	478	228	0
ALKBH5	chr17	0	0	7346	0
ALKBH6	chr19	581	548	616	0
ALKBH7	chr19	617	714	1431	0
ALKBH8	chr11	265	442	532	0
ALLC	chr2	1	0	2	0
ALMS1	chr2	1992	1686	2527	0
ALOX12	chr17	10	10	10	0
ALOX12B	chr17	10	12	27	0
ALOX15	chr17	5	6	4	0
ALOX15B	chr17	0	0	0	0
ALOX5	chr10	0	0	12	0
ALOX5AP	chr13	1	1	2	0
ALOXE3	chr17	48	41	160	0
ALPG	chr2	3	0	0	0
ALPI	chr2	0	0	0	0
ALPK1	chr4	67	21	82	0
ALPK2	chr18	1	3	4	0
ALPK3	chr15	290	135	307	0
ALPL	chr1	209	212	112	0
ALPP	chr2	1	3	0	0
ALS2	chr2	1181	933	4547	1
ALS2CL	chr3	82	52	109	0
ALX1	chr12	1	1	13	0
ALX3	chr1	239	321	293	2
ALX4	chr11	12	7	7	0
ALYREF	chr17	581	805	271	1
AMACR	chr5	636	420	371	0
AMBN	chr4	0	0	0	0
AMBP	chr9	1	2	0	0
AMBRA1	chr11	1284	1346	3765	2
AMD1	chr6	522	656	4028	0
AMDHD1	chr12	1	3	18	0
AMDHD2	chr16	383	553	313	1
AMELX	chrX	0	0	0	0
AMELY	chrY	0	0	0	0
AMER1	chrX	1338	1585	2538	1
AMER2	chr13	829	739	1730	1
AMER3	chr2	1394	1562	1587	1
AMFR	chr16	1175	1197	4724	2
AMH	chr19	706	53	371	0
AMHR2	chr12	0	0	3	0
AMIGO1	chr1	389	479	1664	0
AMIGO2	chr12	8	35	56	0
AMIGO3	chr3	243	212	288	0
AMMECR1	chrX	42	40	175	0
AMMECR1L	chr2	413	401	3304	0
AMN	chr14	983	875	320	5
AMN1	chr12	498	492	798	1
AMOT	chrX	893	914	3040	1
AMOTL1	chr11	2981	2865	2409	7
AMOTL2	chr3	3500	3396	4902	4
AMPD1	chr1	0	0	0	0
AMPD2	chr1	885	1064	5771	4
AMPD3	chr11	24	20	47	0
AMPH	chr7	1021	1416	2182	0
AMT	chr3	697	590	1247	2
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	1	2	86	0
AMY2B	chr1	394	630	1816	2
AMZ1	chr7	13	12	10	0
AMZ2	chr17	789	748	2766	0
ANAPC1	chr2	316	206	1745	2
ANAPC10	chr4	105	67	235	0
ANAPC11	chr17	950	842	241	0
ANAPC13	chr3	1020	975	2986	0
ANAPC15	chr11	304	336	699	0
ANAPC16	chr10	609	510	2121	1
ANAPC2	chr9	1081	1079	1299	0
ANAPC4	chr4	280	215	1519	0
ANAPC5	chr12	984	1226	5568	0
ANAPC7	chr12	888	1068	3656	1
ANG	chr14	36	15	19	0
ANGEL1	chr14	1173	1159	1008	1
ANGEL2	chr1	387	386	1527	0
ANGPT1	chr8	37	17	37	0
ANGPT2	chr8	9	6	7	0
ANGPTL1	chr1	107	89	225	0
ANGPTL2	chr9	53	44	189	0
ANGPTL3	chr1	9	5	18	0
ANGPTL4	chr19	13	4	6	0
ANGPTL5	chr11	0	0	0	0
ANGPTL6	chr19	60	75	9	0
ANGPTL7	chr1	0	0	0	0
ANGPTL8	chr19	1	0	5	0
ANHX	chr12	0	0	0	0
ANK1	chr8	391	260	918	0
ANK2	chr4	4546	5519	13543	8
ANK3	chr10	5688	4785	24774	7
ANKAR	chr2	64	22	81	0
ANKDD1A	chr15	194	304	505	0
ANKDD1B	chr5	1	3	5	0
ANKFN1	chr17	16	35	35	0
ANKFY1	chr17	3684	3015	4573	8
ANKH	chr5	526	428	689	0
ANKHD1	chr5	1858	1831	7511	2
ANKHD1-EIF4EBP3	chr5	1888	1838	7464	2
ANKIB1	chr7	825	681	4625	0
ANKK1	chr11	5	9	10	0
ANKLE1	chr19	206	211	272	2
ANKLE2	chr12	1744	1729	2126	2
ANKMY1	chr2	233	513	330	1
ANKMY2	chr7	1192	1192	1837	2
ANKRA2	chr5	307	286	832	0
ANKRD1	chr10	1	0	4	0
ANKRD10	chr13	2041	1997	3718	2
ANKRD11	chr16	3264	4041	7777	2
ANKRD12	chr18	1013	849	4400	0
ANKRD13A	chr12	868	851	5026	0
ANKRD13B	chr17	1324	1083	6626	1
ANKRD13C	chr1	603	589	2456	0
ANKRD13D	chr11	1788	1908	2021	3
ANKRD16	chr10	272	258	516	0
ANKRD17	chr4	1708	1713	14066	1
ANKRD18A	chr9	8	2	10	0
ANKRD18B	chr9	21	1	20	0
ANKRD2	chr10	0	0	2	0
ANKRD20A1	chr9	0	0	19	0
ANKRD22	chr10	0	0	0	0
ANKRD23	chr2	347	325	495	0
ANKRD24	chr19	763	402	515	0
ANKRD26	chr10	575	562	1091	0
ANKRD27	chr19	645	832	860	0
ANKRD28	chr3	655	827	3429	0
ANKRD29	chr18	27	192	140	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	2	0
ANKRD31	chr5	20	12	38	0
ANKRD33	chr12	4	5	3	0
ANKRD33B	chr5	12	8	12	0
ANKRD34A	chr1	195	94	272	0
ANKRD34B	chr5	0	3	6	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	38	12	60	0
ANKRD36	chr2	515	209	980	1
ANKRD36B	chr2	108	151	828	0
ANKRD36C	chr2	206	193	1378	1
ANKRD37	chr4	156	258	111	1
ANKRD39	chr2	473	483	1011	0
ANKRD40	chr17	532	598	1477	0
ANKRD40CL	chr17	1	0	0	0
ANKRD42	chr11	150	179	304	0
ANKRD44	chr2	64	88	466	0
ANKRD45	chr1	75	62	91	0
ANKRD46	chr8	1144	1418	4377	2
ANKRD49	chr11	234	184	286	0
ANKRD50	chr4	1279	1116	3184	2
ANKRD52	chr12	1334	1192	7390	1
ANKRD53	chr2	31	33	70	0
ANKRD54	chr22	594	687	761	2
ANKRD55	chr5	2	1	1	0
ANKRD6	chr6	1403	1113	2883	1
ANKRD61	chr7	22	18	12	0
ANKRD62	chr18	0	0	1	0
ANKRD63	chr15	2	3	8	0
ANKRD65	chr1	39	4	17	0
ANKRD66	chr6	0	6	1	0
ANKRD7	chr7	0	4	15	0
ANKRD9	chr14	1206	649	919	1
ANKS1A	chr6	6181	5795	10158	3
ANKS1B	chr12	215	211	736	1
ANKS3	chr16	771	719	631	2
ANKS4B	chr16	2	0	1	0
ANKS6	chr9	486	462	1000	1
ANKUB1	chr3	0	0	2	0
ANKZF1	chr2	1693	1542	3569	3
ANLN	chr7	268	326	394	0
ANO1	chr11	16	7	13	0
ANO10	chr3	874	1084	1735	1
ANO2	chr12	83	62	91	0
ANO3	chr11	14	1	23	0
ANO4	chr12	6	10	91	0
ANO5	chr11	710	730	1360	0
