gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ABTB2	chr11	148	166	148	0
ACAA1	chr3	1745	1160	2867	0
ACAA2	chr18	1166	652	4519	0
ACACA	chr17	127	167	3207	0
ACACB	chr12	311	265	510	1
ACAD10	chr12	1106	374	835	0
ACAD11	chr3	553	404	846	3
ACAD8	chr11	851	507	1144	0
ACAD9	chr3	823	800	2063	0
ACADL	chr2	3	4	7	0
ACADM	chr1	305	201	1571	0
ACADS	chr12	436	573	602	1
ACADSB	chr10	524	504	534	1
ACADVL	chr17	5232	5211	13710	8
ACAN	chr15	606	517	664	0
ACAP1	chr17	40	37	61	0
ACAP2	chr3	211	275	944	0
ACAP3	chr1	1536	1029	21758	0
ACAT1	chr11	177	122	1251	0
ACAT2	chr6	1166	1267	3846	0
ACBD3	chr1	339	305	1074	0
ACBD4	chr17	215	258	461	1
ACBD5	chr10	417	456	916	0
ACBD6	chr1	744	815	1317	0
ACBD7	chr10	190	101	145	0
ACCS	chr11	1111	299	643	2
ACCSL	chr11	0	0	0	0
ACD	chr16	681	568	989	0
ACE	chr17	56	65	110	0
ACE2	chrX	43	125	157	0
ACER1	chr19	1	2	0	0
ACER2	chr9	65	69	48	0
ACER3	chr11	197	151	807	0
ACHE	chr7	164	194	996	0
ACIN1	chr14	4671	4494	25835	3
ACKR1	chr1	98	39	149	0
ACKR2	chr3	1	4	4	0
ACKR3	chr2	102	159	103	0
ACKR4	chr3	1	0	3	0
ACLY	chr17	4786	4507	9220	2
ACMSD	chr2	4	4	2	0
ACO1	chr9	611	1261	1896	2
ACO2	chr22	1680	1724	4856	4
ACOD1	chr13	0	0	0	0
ACOT1	chr14	0	0	256	0
ACOT11	chr1	56	25	97	0
ACOT12	chr5	10	1	6	0
ACOT13	chr6	230	196	868	0
ACOT2	chr14	77	102	137	1
ACOT4	chr14	30	11	78	0
ACOT6	chr14	2	317	47	1
ACOT7	chr1	360	300	1843	0
ACOT9	chrX	1044	1097	1299	0
ACOX1	chr17	433	312	1027	0
ACOX2	chr3	180	535	897	0
ACOX3	chr4	623	381	275	0
ACOXL	chr2	45	43	125	0
ACP1	chr2	469	561	2418	0
ACP2	chr11	1151	1383	1525	1
ACP4	chr19	3	3	4	0
ACP5	chr19	25	11	18	0
ACP6	chr1	597	326	1491	0
ACP7	chr19	0	11	14	0
ACR	chr22	4	2	0	0
ACRBP	chr12	14	139	59	0
ACRV1	chr11	21	23	10	0
ACSBG1	chr15	158	179	374	0
ACSBG2	chr19	15	28	3	0
ACSF2	chr17	940	849	1057	0
ACSF3	chr16	722	1831	603	6
ACSL1	chr4	2105	1792	3853	1
ACSL3	chr2	633	692	3167	0
ACSL4	chrX	232	233	852	0
ACSL5	chr10	2	1	6	0
ACSL6	chr5	4	7	8	0
ACSM1	chr16	8	3	4	1
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	0	0	0
ACSM3	chr16	63	141	235	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	1	0	0
ACSM6	chr10	1	2	1	0
ACSS3	chr12	482	601	681	0
ACTA1	chr1	669	1162	2075	0
ACTA2	chr10	97	69	103	0
ACTB	chr7	24053	22239	46898	19
ACTBL2	chr5	0	0	0	0
ACTC1	chr15	1194	1155	2033	1
ACTG1	chr17	30249	32630	23732	71
ACTG2	chr2	14	4	62	0
ACTL6A	chr3	174	130	2877	0
ACTL6B	chr7	1	0	1	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	2	0	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	3287	2769	8086	4
ACTN2	chr1	14	21	50	0
ACTN3	chr11	7	47	24	0
ACTN4	chr19	8519	8912	17295	12
ACTR10	chr14	544	505	1792	0
ACTR1A	chr10	1800	1662	6933	0
ACTR1B	chr2	1665	2546	3623	5
ACTR2	chr2	1292	1252	6851	1
ACTR3	chr2	1103	1031	5171	0
ACTR3B	chr7	137	103	594	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	341	246	857	0
ACTR8	chr3	878	615	731	0
ACTRT1	chrX	0	0	1	0
ACTRT2	chr1	5	2	3	0
ACTRT3	chr3	16	50	37	0
ACVR1	chr2	298	375	1118	0
ACVR1B	chr12	1095	1091	2505	0
ACVR1C	chr2	7	7	14	0
ACVR2A	chr2	84	68	900	0
ACVR2B	chr3	1256	1271	3254	0
ACVRL1	chr12	3	5	7	0
ACY1	chr3	229	402	856	0
ACY3	chr11	46	47	45	0
ACYP1	chr14	68	62	404	1
ACYP2	chr2	69	81	52	0
ADA2	chr22	186	173	225	0
ADAD1	chr4	0	0	5	0
ADAD2	chr16	0	0	1	0
ADAL	chr15	200	226	397	0
ADAM10	chr15	1008	927	6811	0
ADAM11	chr17	233	355	430	1
ADAM12	chr10	7	4	16	0
ADAM15	chr1	218	85	456	0
ADAM17	chr2	1009	1341	1848	1
ADAM18	chr8	0	0	4	0
ADAM19	chr5	852	516	952	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	0	0	2	0
ADAM21	chr14	3	10	9	0
ADAM22	chr7	104	162	405	0
ADAM23	chr2	147	16	431	0
ADAM28	chr8	135	42	73	0
ADAM29	chr4	0	0	1	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	2	5	126	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	403	489	666	1
ADAM9	chr8	881	488	3780	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	353	302	1102	1
ADAMTS10	chr19	793	611	1742	2
ADAMTS12	chr5	2314	2554	4055	1
ADAMTS13	chr9	961	1691	1001	5
ADAMTS14	chr10	24	29	62	1
ADAMTS15	chr11	165	74	115	0
ADAMTS16	chr5	121	82	437	2
ADAMTS17	chr15	1	3	5	0
ADAMTS18	chr16	28	125	83	0
ADAMTS19	chr5	1261	1592	3994	0
ADAMTS2	chr5	85	18	36	0
ADAMTS20	chr12	4	1	6	0
ADAMTS3	chr4	104	112	200	0
ADAMTS4	chr1	23	22	56	0
ADAMTS5	chr21	2	17	43	0
ADAMTS6	chr5	148	94	264	0
ADAMTS7	chr15	5088	5918	8796	4
ADAMTS8	chr11	1	1	9	0
ADAMTS9	chr3	1321	1602	3924	1
ADAMTSL1	chr9	1	2	4	0
ADAMTSL2	chr9	0	0	1	0
ADAMTSL3	chr15	4	1	7	0
ADAMTSL4	chr1	466	1502	1586	1
ADAMTSL5	chr19	105	63	179	0
ADAP1	chr7	165	372	442	0
ADAP2	chr17	52	64	49	0
ADAR	chr1	2619	2826	12219	5
ADARB1	chr21	1081	702	1582	1
ADARB2	chr10	13	3	9	0
ADAT1	chr16	821	779	439	4
ADAT2	chr6	362	219	467	2
ADAT3	chr19	88	84	174	0
ADCK1	chr14	312	420	284	1
ADCK2	chr7	390	408	1562	0
ADCK5	chr8	556	541	803	0
ADCY1	chr7	172	296	346	0
ADCY10	chr1	21	0	24	0
ADCY2	chr5	35	44	97	0
ADCY3	chr2	706	527	2307	1
ADCY4	chr14	2	2	12	0
ADCY5	chr3	84	66	194	0
ADCY6	chr12	3170	3566	9274	2
ADCY7	chr16	434	840	1102	0
ADCY8	chr8	8	21	31	0
ADCY9	chr16	242	274	527	0
ADCYAP1	chr18	0	0	0	0
ADCYAP1R1	chr7	1	6	5	0
ADD1	chr4	3051	2644	6210	4
ADD2	chr2	39	511	534	0
ADD3	chr10	3312	1510	6052	2
ADGB	chr6	0	1	1	0
ADGRA1	chr10	2	5	2	0
ADGRA2	chr8	436	565	686	1
ADGRA3	chr4	1822	964	3370	2
ADGRB1	chr8	40	44	121	0
ADGRB2	chr1	330	269	1293	0
ADGRB3	chr6	0	1	4	0
ADGRD1	chr12	168	113	71	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	3	2	1	0
ADGRE3	chr19	0	0	1	0
ADGRE5	chr19	46	82	99	0
ADGRF1	chr6	1	3	5	0
ADGRF2	chr6	7	0	3	0
ADGRF3	chr2	24	10	27	0
ADGRF4	chr6	17	21	39	0
ADGRF5	chr6	0	0	0	0
ADGRG1	chr16	38	31	15	0
ADGRG2	chrX	162	308	744	0
ADGRG3	chr16	1	0	0	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	232	5	79	0
ADGRG6	chr6	3012	977	5537	1
ADGRG7	chr3	12	11	54	0
ADGRL1	chr19	1171	740	3516	0
ADGRL2	chr1	1171	1362	4437	0
ADGRL3	chr4	104	307	704	0
ADGRL4	chr1	24	65	53	0
ADGRV1	chr5	538	511	1256	1
ADH1A	chr4	4	0	6	0
ADH1B	chr4	3	4	3	0
ADH1C	chr4	0	0	0	0
ADH4	chr4	0	0	0	0
ADH5	chr4	2069	1476	5789	0
ADH6	chr4	6	0	18	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	523	402	306	1
ADI1	chr2	108	91	590	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	864	803	2218	1
ADIPOR2	chr12	1428	1379	2709	0
ADIRF	chr10	10	1	10	0
ADK	chr10	199	241	949	1
ADM	chr11	455	320	2747	0
ADM2	chr22	134	127	112	0
ADM5	chr19	151	384	226	0
ADNP2	chr18	627	689	2115	0
ADO	chr10	469	447	1246	0
ADORA1	chr1	3	5	4	0
ADORA2A	chr22	807	1214	2408	1
ADORA2B	chr17	45	25	28	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	977	993	3091	0
ADPRH	chr3	70	113	134	0
ADPRHL1	chr13	130	117	65	0
ADPRM	chr17	88	36	146	0
ADRA1A	chr8	0	3	1	0
ADRA1B	chr5	6	0	26	0
ADRA2A	chr10	4	5	0	0
ADRA2B	chr2	71	65	69	0
ADRA2C	chr4	75	67	153	0
ADRB1	chr10	0	0	1	0
ADRB2	chr5	3	3	17	0
ADRB3	chr8	1	0	0	0
ADSL	chr22	1318	1328	2375	1
ADTRP	chr6	1	2	1	0
AEBP1	chr7	918	837	4695	1
AEBP2	chr12	156	171	1030	0
AEN	chr15	1046	979	2578	0
AFAP1	chr4	1065	851	683	1
AFAP1L1	chr5	26	14	60	0
AFAP1L2	chr10	47	45	37	1
AFDN	chr6	6445	4398	12837	2
AFF1	chr4	1795	1551	2681	2
AFF2	chrX	634	776	2079	1
AFF3	chr2	60	138	143	0
AFF4	chr5	1933	2075	6782	0
AFG1L	chr6	52	63	263	0
AFG3L2	chr18	1092	1066	2529	0
AFM	chr4	0	0	0	0
AFMID	chr17	551	492	510	1
AFP	chr4	7179	3383	13961	5
AFTPH	chr2	309	297	960	1
AGA	chr4	288	346	660	0
AGAP1	chr2	934	939	668	0
AGAP11	chr10	10	44	115	0
AGAP2	chr12	1	0	5	0
AGAP3	chr7	890	783	5323	1
AGAP4	chr10	187	23	806	0
AGAP5	chr10	12	13	621	0
AGAP6	chr10	108	95	737	0
AGAP9	chr10	205	4	583	0
AGBL1	chr15	0	1	0	0
AGBL2	chr11	33	28	79	0
AGBL3	chr7	31	23	245	0
AGBL4	chr1	10	21	32	0
AGBL5	chr2	571	494	2765	0
AGER	chr6	0	0	2608	0
AGFG1	chr2	641	702	3623	0
AGFG2	chr7	187	198	295	0
AGGF1	chr5	733	774	924	0
AGK	chr7	56	65	874	0
AGL	chr1	1018	978	2687	0
AGMAT	chr1	47	57	62	0
AGMO	chr7	5	8	5	0
AGO1	chr1	2394	1958	5656	2
AGO2	chr8	896	818	2850	0
AGO3	chr1	503	439	1633	0
AGO4	chr1	608	520	2822	1
AGPAT1	chr6	0	0	1646	0
AGPAT2	chr9	1254	1618	727	3
AGPAT3	chr21	2227	2427	1930	11
AGPAT4	chr6	1779	1098	1822	3
AGPAT5	chr8	699	897	359	0
AGPS	chr2	934	968	2002	1
AGR2	chr7	0	0	5	0
AGR3	chr7	0	0	0	0
AGRN	chr1	24190	27858	19891	91
AGRP	chr16	0	0	1	0
AGT	chr1	486	800	351	2
AGTPBP1	chr9	281	197	2072	1
AGTR1	chr3	11	7	15	0
AGTR2	chrX	0	1	8	0
AGTRAP	chr1	407	321	940	0
AGXT	chr2	7	3	2	0
AGXT2	chr5	1	10	4	0
AHCTF1	chr1	805	852	2666	1
AHCYL1	chr1	1822	1906	6883	3
AHCYL2	chr7	538	402	864	0
AHDC1	chr1	664	678	1853	0
AHI1	chr6	457	212	600	0
AHNAK	chr11	12600	12109	24484	31
AHNAK2	chr14	134	109	179	1
AHR	chr7	147	156	161	1
AHRR	chr5	64	76	33	0
AHSA1	chr14	717	553	3617	2
AHSG	chr3	93	131	120	0
AHSP	chr16	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	228	232	1875	0
AIF1	chr6	0	0	0	0
AIF1L	chr9	2188	2065	1552	2
AIFM1	chrX	806	974	2375	0
AIFM2	chr10	359	431	348	0
AIFM3	chr22	39	134	152	0
AIG1	chr6	296	201	523	1
AIM2	chr1	71	52	16	0
AIMP1	chr4	787	612	1331	0
AIMP2	chr7	320	515	476	0
AIP	chr11	445	448	659	0
AIPL1	chr17	3	1	0	0
AIRE	chr21	0	2	0	0
AJAP1	chr1	6	6	4	0
AJM1	chr9	663	2082	2504	1
AJUBA	chr14	1986	2010	8762	1
AK1	chr9	231	202	1040	0
AK2	chr1	796	655	4222	0
AK3	chr9	1595	1302	2040	2
AK4	chr1	1353	1228	5166	0
AK5	chr1	0	0	2	0
AK6	chr5	0	0	668	0
AK7	chr14	51	12	28	0
AK8	chr9	22	32	19	0
AK9	chr6	231	59	131	0
AKAIN1	chr18	0	3	3	0
AKAP1	chr17	952	737	1034	0
AKAP10	chr17	511	404	751	0
AKAP11	chr13	596	336	836	0
AKAP12	chr6	3660	3064	4368	1
AKAP13	chr15	1134	1042	3135	1
AKAP14	chrX	0	0	2	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	8	81	40	0
AKAP4	chrX	0	0	0	0
AKAP5	chr14	50	47	168	0
AKAP6	chr14	26	21	55	0
AKAP7	chr6	132	74	204	0
AKAP8	chr19	764	820	1754	0
AKAP8L	chr19	4249	4191	13078	1
AKAP9	chr7	1388	1703	4052	3
AKIP1	chr11	191	329	287	0
AKIRIN1	chr1	539	512	6257	1
AKIRIN2	chr6	334	281	2173	2
AKNA	chr9	384	379	470	0
AKNAD1	chr1	0	3	1	0
AKR1A1	chr1	1242	1071	6866	4
AKR1B1	chr7	1240	1398	2599	3
AKR1B10	chr7	5	11	11	0
AKR1B15	chr7	5	149	57	0
AKR1C1	chr10	56	44	57	0
AKR1C2	chr10	71	36	60	1
AKR1C3	chr10	83	23	55	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	317	179	274	0
AKR1E2	chr10	50	91	24	0
AKR7A2	chr1	874	713	294	0
AKR7A3	chr1	59	163	77	0
AKR7L	chr1	55	23	56	0
AKT1	chr14	5276	3662	5219	2
AKT1S1	chr19	1253	1389	539	2
AKT2	chr19	3392	2810	2972	1
AKT3	chr1	0	0	282	0
AKTIP	chr16	213	244	1084	0
ALAD	chr9	1831	767	953	2
ALAS1	chr3	535	508	1337	0
ALAS2	chrX	1	606	1126	0
ALB	chr4	59	23	145	0
ALCAM	chr3	1068	1229	2891	1
ALDH16A1	chr19	886	507	776	2
ALDH18A1	chr10	1762	1382	7282	1
ALDH1A1	chr9	1062	751	3365	1
ALDH1A2	chr15	3	5	7	0
ALDH1A3	chr15	66	3	46	0
ALDH1B1	chr9	1108	1099	1676	0
ALDH1L1	chr3	56	72	85	0
ALDH1L2	chr12	15	5	24	0
ALDH2	chr12	1859	1318	3959	1
ALDH3A1	chr17	3	20	34	0
ALDH3A2	chr17	2456	3182	4545	1
ALDH3B1	chr11	29	41	18	0
ALDH3B2	chr11	0	0	0	0
ALDH4A1	chr1	341	330	678	0
ALDH5A1	chr6	351	205	254	0
ALDH6A1	chr14	757	855	1749	2
ALDH7A1	chr5	2539	2812	5731	4
ALDH8A1	chr6	29	14	30	0
ALDH9A1	chr1	717	924	1763	0
ALDOA	chr16	3392	3234	5057	3
ALDOB	chr9	3	4	7	0
ALDOC	chr17	94	103	200	0
ALG1	chr16	549	456	1306	1
ALG10	chr12	68	76	140	0
ALG10B	chr12	41	60	201	0
ALG11	chr13	768	811	2540	0
ALG12	chr22	576	658	951	1
ALG13	chrX	354	343	1111	0
ALG14	chr1	106	70	144	1
ALG1L	chr3	33	34	39	0
ALG1L2	chr3	1	6	27	0
ALG2	chr9	517	354	1106	0
ALG3	chr3	487	648	475	0
ALG5	chr13	194	213	1171	0
ALG6	chr1	174	182	606	0
ALG8	chr11	637	616	1714	0
ALG9	chr11	451	430	1349	0
ALK	chr2	1	43	63	0
ALKAL1	chr8	8	7	15	0
ALKAL2	chr2	0	10	4	0
ALKBH1	chr14	256	239	469	0
ALKBH2	chr12	263	312	296	0
ALKBH3	chr11	69	102	510	0
ALKBH4	chr7	416	449	223	0
ALKBH5	chr17	0	0	4825	0
ALKBH6	chr19	603	595	718	1
ALKBH7	chr19	263	297	878	0
ALKBH8	chr11	135	250	330	2
ALLC	chr2	1	1	0	0
ALMS1	chr2	1093	961	1706	0
ALOX12	chr17	8	7	37	0
ALOX12B	chr17	1	3	18	0
ALOX15	chr17	1	4	2	0
ALOX15B	chr17	3	0	3	0
ALOX5	chr10	0	0	13	0
ALOX5AP	chr13	1	0	0	0
ALOXE3	chr17	8	5	8	0
ALPG	chr2	0	0	2	0
ALPI	chr2	0	0	1	0
ALPK1	chr4	3	2	9	0
ALPK2	chr18	238	95	250	0
ALPK3	chr15	8787	8173	12108	6
ALPL	chr1	235	213	131	0
ALPP	chr2	0	0	0	0
ALS2	chr2	1177	1239	5079	1
ALS2CL	chr3	282	176	398	0
ALX1	chr12	0	0	10	0
ALX3	chr1	149	141	126	1
ALX4	chr11	4	1	3	0
ALYREF	chr17	1329	1490	504	2
AMACR	chr5	549	326	312	0
AMBN	chr4	0	0	7	0
AMBP	chr9	1074	1752	1893	0
AMBRA1	chr11	815	709	1887	0
AMD1	chr6	511	605	4490	2
AMDHD1	chr12	77	17	219	0
AMDHD2	chr16	1376	1673	1131	4
AMELX	chrX	0	0	1	0
AMELY	chrY	1	2	0	0
AMER1	chrX	425	678	836	1
AMER2	chr13	2	1	2	0
AMER3	chr2	11	12	15	0
AMFR	chr16	959	968	3827	1
AMH	chr19	726	92	435	0
AMHR2	chr12	114	113	388	0
AMIGO1	chr1	134	138	475	0
AMIGO2	chr12	95	172	426	0
AMIGO3	chr3	284	243	362	0
AMMECR1	chrX	219	193	816	0
AMMECR1L	chr2	410	438	4336	3
AMN	chr14	972	952	505	2
AMN1	chr12	166	142	280	0
AMOT	chrX	3693	2797	12073	3
AMOTL1	chr11	2501	3352	2362	3
AMOTL2	chr3	4420	4834	5864	3
AMPD1	chr1	0	0	0	0
AMPD2	chr1	979	1016	5323	3
AMPD3	chr11	106	77	207	0
AMPH	chr7	7	30	36	0
AMT	chr3	804	780	1302	0
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	13	0
AMY2B	chr1	111	230	820	0
AMZ1	chr7	14	135	23	0
AMZ2	chr17	686	548	1933	2
ANAPC1	chr2	323	175	1522	0
ANAPC10	chr4	92	95	348	0
ANAPC11	chr17	1318	1173	430	0
ANAPC13	chr3	549	467	1616	0
ANAPC15	chr11	465	525	1266	0
ANAPC16	chr10	589	397	2278	0
ANAPC2	chr9	1827	1579	1836	2
ANAPC4	chr4	466	242	2719	0
ANAPC5	chr12	1337	2108	6512	0
ANAPC7	chr12	1153	1385	4614	0
ANG	chr14	122	90	103	0
ANGEL1	chr14	2358	2450	2330	3
ANGEL2	chr1	518	532	1642	1
ANGPT1	chr8	2	9	9	0
ANGPT2	chr8	92	46	79	0
ANGPTL1	chr1	2	1	2	0
ANGPTL2	chr9	429	827	2320	0
ANGPTL3	chr1	1	0	19	0
ANGPTL4	chr19	49	7	31	0
ANGPTL5	chr11	0	0	1	0
ANGPTL6	chr19	24	40	15	0
ANGPTL7	chr1	0	1	1	0
ANGPTL8	chr19	4	7	9	0
ANHX	chr12	0	0	0	0
ANK1	chr8	69	160	351	0
ANK2	chr4	131	447	678	0
ANK3	chr10	338	555	2651	1
ANKAR	chr2	24	9	53	0
ANKDD1A	chr15	85	107	477	0
ANKDD1B	chr5	39	73	157	0
ANKFN1	chr17	0	0	0	0
ANKFY1	chr17	2792	1812	3603	2
ANKH	chr5	288	501	578	0
ANKHD1	chr5	1521	1524	5979	2
ANKHD1-EIF4EBP3	chr5	1718	1715	6386	3
ANKIB1	chr7	595	443	2869	1
ANKK1	chr11	6	2	4	0
ANKLE1	chr19	238	213	296	0
ANKLE2	chr12	3029	2651	2878	6
ANKMY1	chr2	207	376	281	1
ANKMY2	chr7	563	622	761	0
ANKRA2	chr5	224	235	668	0
ANKRD1	chr10	3795	3369	7414	0
ANKRD10	chr13	2348	2599	4259	2
ANKRD11	chr16	2828	3123	5619	3
ANKRD12	chr18	238	213	1048	0
ANKRD13A	chr12	386	443	1986	1
ANKRD13B	chr17	152	98	820	0
ANKRD13C	chr1	287	274	1257	0
ANKRD13D	chr11	1563	1606	1947	1
ANKRD16	chr10	155	103	330	1
ANKRD17	chr4	1063	1080	7642	0
ANKRD18A	chr9	15	0	27	0
ANKRD18B	chr9	3	2	5	0
ANKRD2	chr10	1	0	0	0
ANKRD20A1	chr9	0	0	14	0
ANKRD22	chr10	0	0	1	0
ANKRD23	chr2	372	194	621	0
ANKRD24	chr19	142	65	78	0
ANKRD26	chr10	452	366	783	1
ANKRD27	chr19	582	644	774	0
ANKRD28	chr3	407	509	2182	0
ANKRD29	chr18	85	418	231	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	12	0
ANKRD31	chr5	10	6	14	0
ANKRD33	chr12	9	5	22	0
ANKRD33B	chr5	2787	2054	2175	2
ANKRD34A	chr1	22	6	25	0
ANKRD34B	chr5	0	34	64	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	4	3	11	0
ANKRD36	chr2	208	72	344	0
ANKRD36B	chr2	34	24	215	0
ANKRD36C	chr2	39	63	378	0
ANKRD37	chr4	54	63	60	0
ANKRD39	chr2	466	301	769	1
ANKRD40	chr17	755	728	1614	1
ANKRD40CL	chr17	0	0	1	0
ANKRD42	chr11	420	492	861	2
ANKRD44	chr2	25	117	343	1
ANKRD45	chr1	15	14	28	0
ANKRD46	chr8	345	504	1325	1
ANKRD49	chr11	184	189	301	0
ANKRD50	chr4	1180	1069	2863	0
ANKRD52	chr12	1402	1121	8210	0
ANKRD53	chr2	11	4	16	0
ANKRD54	chr22	370	363	393	0
ANKRD55	chr5	0	2	12	0
ANKRD6	chr6	1726	1640	3774	1
ANKRD61	chr7	26	20	19	0
ANKRD62	chr18	0	0	1	0
ANKRD63	chr15	0	0	1	0
ANKRD65	chr1	25	9	27	0
ANKRD66	chr6	0	0	0	0
ANKRD7	chr7	0	2	4	0
ANKRD9	chr14	1397	1093	1397	1
ANKS1A	chr6	2276	1268	2490	4
ANKS1B	chr12	265	274	377	0
ANKS3	chr16	1255	1143	974	1
ANKS4B	chr16	21	18	8	0
ANKS6	chr9	1131	837	2387	1
ANKUB1	chr3	0	0	3	0
ANKZF1	chr2	1235	1249	2758	0
ANLN	chr7	2096	2164	2611	3
ANO1	chr11	135	95	191	0
ANO10	chr3	710	691	1188	1
ANO2	chr12	24	26	32	0
ANO3	chr11	3	7	12	0
ANO4	chr12	4	3	19	0
ANO5	chr11	137	104	203	0
ANO6	chr12	838	944	1936	0
ANO7	chr2	41	62	78	0
ANO8	chr19	1017	1151	4044	0
ANO9	chr11	1581	872	1155	3
