gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACYP1	chr14	55	41	148	0
ACYP2	chr2	181	198	98	0
ADA2	chr22	488	407	557	0
ADAD1	chr4	0	0	1	0
ADAD2	chr16	5	2	6	0
ADAL	chr15	158	143	271	0
ADAM10	chr15	1341	1388	10433	0
ADAM11	chr17	71	131	193	0
ADAM12	chr10	68	36	85	0
ADAM15	chr1	491	198	998	0
ADAM17	chr2	1216	1716	2285	0
ADAM18	chr8	0	0	1	0
ADAM19	chr5	998	902	1470	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	1	0	1	0
ADAM21	chr14	2	3	10	0
ADAM22	chr7	179	253	615	0
ADAM23	chr2	111	19	447	0
ADAM28	chr8	119	36	75	0
ADAM29	chr4	0	2	2	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	3	4	66	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	365	800	546	2
ADAM9	chr8	1575	973	7244	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	1625	2353	7119	1
ADAMTS10	chr19	559	412	1287	1
ADAMTS12	chr5	1061	1212	1814	0
ADAMTS13	chr9	748	1274	834	1
ADAMTS14	chr10	5	7	17	0
ADAMTS15	chr11	317	263	377	0
ADAMTS16	chr5	732	425	2447	1
ADAMTS17	chr15	498	400	379	0
ADAMTS18	chr16	870	494	766	0
ADAMTS19	chr5	472	271	1225	1
ADAMTS2	chr5	69	17	24	0
ADAMTS20	chr12	11	5	20	0
ADAMTS3	chr4	59	56	99	0
ADAMTS4	chr1	10	5	15	0
ADAMTS5	chr21	33	42	65	0
ADAMTS6	chr5	213	179	489	0
ADAMTS7	chr15	4479	4876	7392	5
ADAMTS8	chr11	2	5	6	0
ADAMTS9	chr3	1539	1525	3241	2
ADAMTSL1	chr9	20	17	49	0
ADAMTSL2	chr9	4	1	15	0
ADAMTSL3	chr15	301	157	390	0
ADAMTSL4	chr1	3095	3411	5770	3
ADAMTSL5	chr19	666	418	855	0
ADAP1	chr7	394	481	580	0
ADAP2	chr17	29	37	41	0
ADAR	chr1	3299	3149	13457	3
ADARB1	chr21	791	736	2164	0
ADARB2	chr10	190	26	120	1
ADAT1	chr16	985	914	694	5
ADAT2	chr6	184	207	420	0
ADAT3	chr19	85	65	188	0
ADCK1	chr14	202	315	243	0
ADCK2	chr7	364	396	1153	0
ADCK5	chr8	344	288	467	2
ADCY1	chr7	493	387	581	0
ADCY10	chr1	14	6	17	0
ADCY2	chr5	781	717	2499	1
ADCY3	chr2	399	219	1002	2
ADCY4	chr14	29	27	94	0
ADCY5	chr3	681	773	1726	0
ADCY6	chr12	2971	3273	8949	2
ADCY7	chr16	422	817	1021	0
ADCY8	chr8	142	108	317	0
ADCY9	chr16	255	335	649	0
ADCYAP1	chr18	7	1	3	0
ADCYAP1R1	chr7	6	13	17	0
ADD1	chr4	3615	3214	8544	5
ADD2	chr2	15	36	47	0
ADD3	chr10	2213	1872	5787	1
ADGB	chr6	7	10	7	0
ADGRA1	chr10	14	25	24	0
ADGRA2	chr8	304	349	358	0
ADGRA3	chr4	2341	1728	4989	0
ADGRB1	chr8	18	27	66	0
ADGRB2	chr1	549	458	1989	0
ADGRB3	chr6	3	0	19	0
ADGRD1	chr12	1656	444	685	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	10	3	13	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	272	377	489	0
ADGRF1	chr6	160	1462	1239	1
ADGRF2	chr6	31	0	24	0
ADGRF3	chr2	25	41	54	0
ADGRF4	chr6	88	91	139	0
ADGRF5	chr6	15	11	18	0
ADGRG1	chr16	2149	1251	1154	0
ADGRG2	chrX	4332	2333	10948	2
ADGRG3	chr16	0	1	0	0
ADGRG4	chrX	2	0	4	0
ADGRG5	chr16	164	10	50	0
ADGRG6	chr6	2456	1921	5712	0
ADGRG7	chr3	17	45	187	0
ADGRL1	chr19	1369	1014	3681	1
ADGRL2	chr1	2092	2197	7734	2
ADGRL3	chr4	934	1159	3451	0
ADGRL4	chr1	11	5	7	0
ADGRV1	chr5	667	761	1642	0
ADH1A	chr4	26	59	134	0
ADH1B	chr4	34	108	117	0
ADH1C	chr4	0	6	13	0
ADH4	chr4	0	0	0	0
ADH5	chr4	1986	1274	5869	2
ADH6	chr4	11	1	25	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	282	122	163	0
ADI1	chr2	183	116	921	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	1166	990	2295	0
ADIPOR2	chr12	1305	1099	2234	0
ADIRF	chr10	10	10	40	0
ADK	chr10	239	310	1111	1
ADM	chr11	324	227	1911	1
ADM2	chr22	180	199	132	0
ADM5	chr19	64	140	62	0
ADNP2	chr18	549	547	1900	0
ADO	chr10	441	495	1418	0
ADORA1	chr1	9	2	5	0
ADORA2A	chr22	424	1040	1417	0
ADORA2B	chr17	66	35	61	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	579	637	2676	0
ADPRH	chr3	81	200	194	0
ADPRHL1	chr13	79	64	24	0
ADPRM	chr17	90	41	117	0
ADRA1A	chr8	4	9	4	0
ADRA1B	chr5	30	69	225	0
ADRA2A	chr10	404	20	244	0
ADRA2B	chr2	38	54	35	0
ADRA2C	chr4	68	26	152	0
ADRB1	chr10	12	180	180	0
ADRB2	chr5	5	30	36	0
ADRB3	chr8	0	0	1	0
ADSL	chr22	841	907	1351	0
ADTRP	chr6	5	7	2	0
AEBP1	chr7	1574	1481	5829	1
AEBP2	chr12	256	395	1887	0
AEN	chr15	483	554	1549	0
AFAP1	chr4	1869	1433	1249	1
AFAP1L1	chr5	42	50	146	0
AFAP1L2	chr10	211	309	246	0
AFDN	chr6	6129	6162	16581	6
AFF1	chr4	2442	2504	3666	3
AFF2	chrX	564	415	1334	0
AFF3	chr2	133	375	329	0
AFF4	chr5	3045	3391	10935	0
AFG1L	chr6	85	158	549	0
AFG3L2	chr18	930	975	2404	0
AFM	chr4	0	3	7	0
AFMID	chr17	277	283	298	0
AFP	chr4	36306	15414	54367	15
AFTPH	chr2	414	398	1266	0
AGA	chr4	289	410	672	0
AGAP1	chr2	1447	1403	989	4
AGAP11	chr10	11	33	64	0
AGAP2	chr12	4	3	12	0
AGAP3	chr7	589	500	4023	1
AGAP4	chr10	79	21	443	0
AGAP5	chr10	16	17	388	0
AGAP6	chr10	62	69	336	0
AGAP9	chr10	99	6	331	0
AGBL1	chr15	1	0	1	0
AGBL2	chr11	67	29	109	0
AGBL3	chr7	63	29	421	0
AGBL4	chr1	7	17	21	0
AGBL5	chr2	708	583	2506	0
AGER	chr6	0	0	967	0
AGFG1	chr2	817	942	4444	0
AGFG2	chr7	196	225	281	1
AGGF1	chr5	954	919	1416	0
AGK	chr7	63	81	900	0
AGL	chr1	836	1276	3290	0
AGMAT	chr1	118	110	149	0
AGMO	chr7	6	7	3	0
AGO1	chr1	1142	1008	4055	0
AGO2	chr8	1387	1334	3671	2
AGO3	chr1	670	605	1855	0
AGO4	chr1	556	418	3241	0
AGPAT1	chr6	0	0	2699	0
AGPAT2	chr9	1736	2556	1258	1
AGPAT3	chr21	2832	2138	1857	7
AGPAT4	chr6	1365	1077	1259	3
AGPAT5	chr8	813	833	335	1
AGPS	chr2	1243	1149	2730	3
AGR2	chr7	389	108	2093	0
AGR3	chr7	116	46	111	0
AGRN	chr1	41934	41678	31225	74
AGRP	chr16	0	1	1	0
AGT	chr1	1414	5110	747	2
AGTPBP1	chr9	177	139	1458	0
AGTR1	chr3	98	35	86	1
AGTR2	chrX	1	0	1	0
AGTRAP	chr1	238	188	663	0
AGXT	chr2	1	4	6	0
AGXT2	chr5	4	7	9	0
AHCTF1	chr1	1015	978	3158	0
AHCYL1	chr1	1688	1673	7054	2
AHCYL2	chr7	700	610	1439	0
AHDC1	chr1	2311	2369	5631	5
AHI1	chr6	690	348	740	0
AHNAK	chr11	19888	18726	42096	58
AHNAK2	chr14	188	365	269	3
AHR	chr7	2695	1422	1922	1
AHRR	chr5	80	73	43	0
AHSA1	chr14	546	459	3517	0
AHSG	chr3	467	484	588	0
AHSP	chr16	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	236	276	1725	0
AIF1	chr6	0	0	6	0
AIF1L	chr9	1017	975	793	2
AIFM1	chrX	595	767	1994	0
AIFM2	chr10	244	346	229	1
AIFM3	chr22	51	296	292	0
AIG1	chr6	776	455	1081	1
AIM2	chr1	38	55	22	0
AIMP1	chr4	793	659	1069	2
AIMP2	chr7	265	424	452	0
AIP	chr11	581	528	677	0
AIPL1	chr17	2	1	2	0
AIRE	chr21	1	2	2	0
AJAP1	chr1	134	43	71	0
AJM1	chr9	1438	2053	3649	2
AJUBA	chr14	2017	1818	9147	1
AK1	chr9	121	137	692	0
AK2	chr1	887	709	4850	1
AK3	chr9	1789	1593	2309	2
AK4	chr1	853	814	3019	0
AK5	chr1	10	36	184	0
AK6	chr5	0	0	668	0
AK7	chr14	57	17	45	0
AK8	chr9	15	27	16	0
AK9	chr6	292	182	280	0
AKAIN1	chr18	2	2	4	0
AKAP1	chr17	1740	1584	1669	0
AKAP10	chr17	567	493	981	1
AKAP11	chr13	1311	913	2275	0
AKAP12	chr6	5519	6770	8379	7
AKAP13	chr15	1684	1427	4705	0
AKAP14	chrX	3	0	0	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	23	108	62	0
AKAP4	chrX	0	0	1	0
AKAP5	chr14	72	55	209	0
AKAP6	chr14	58	34	143	0
AKAP7	chr6	663	157	1380	0
AKAP8	chr19	798	874	1785	1
AKAP8L	chr19	4097	4117	10420	3
AKAP9	chr7	2728	2747	7776	4
AKIP1	chr11	197	157	226	1
AKIRIN1	chr1	620	684	8327	0
AKIRIN2	chr6	391	414	2266	1
AKNA	chr9	679	498	566	0
AKNAD1	chr1	1	1	1	0
AKR1A1	chr1	1038	935	4075	2
AKR1B1	chr7	694	753	1817	0
AKR1B10	chr7	36	94	103	0
AKR1B15	chr7	4	101	19	0
AKR1C1	chr10	49	18	54	0
AKR1C2	chr10	92	42	72	0
AKR1C3	chr10	22	9	16	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	621	603	649	0
AKR1E2	chr10	23	65	17	0
AKR7A2	chr1	1011	860	265	0
AKR7A3	chr1	26	308	129	0
AKR7L	chr1	20	18	24	0
AKT1	chr14	5641	4518	4048	0
AKT1S1	chr19	1361	1458	835	1
AKT2	chr19	3182	2871	2737	5
AKT3	chr1	0	0	771	0
AKTIP	chr16	282	311	1377	0
ALAD	chr9	2487	1730	1588	2
ALAS1	chr3	704	719	2201	0
ALAS2	chrX	0	1	6	0
ALB	chr4	252	22	355	0
ALCAM	chr3	1261	1666	3283	1
ALDH16A1	chr19	504	444	493	0
ALDH18A1	chr10	1719	1438	7719	0
ALDH1A1	chr9	2579	1464	6406	0
ALDH1A2	chr15	22	10	17	0
ALDH1A3	chr15	27	36	33	0
ALDH1B1	chr9	389	566	913	0
ALDH1L1	chr3	10	21	21	0
ALDH1L2	chr12	82	41	87	0
ALDH2	chr12	1358	1448	3514	3
ALDH3A1	chr17	6	40	47	0
ALDH3A2	chr17	2733	3605	4707	3
ALDH3B1	chr11	68	26	23	0
ALDH3B2	chr11	103	113	82	0
ALDH4A1	chr1	280	159	343	1
ALDH5A1	chr6	537	445	469	0
ALDH6A1	chr14	633	705	1611	1
ALDH7A1	chr5	1597	1707	4012	2
ALDH8A1	chr6	29	9	19	0
ALDH9A1	chr1	530	629	1451	0
ALDOA	chr16	3954	3403	6814	2
ALDOB	chr9	4	29	58	0
ALDOC	chr17	104	161	316	0
ALG1	chr16	462	401	820	0
ALG10	chr12	53	125	211	0
ALG10B	chr12	108	217	504	0
ALG11	chr13	852	967	2534	0
ALG12	chr22	654	705	999	2
ALG13	chrX	435	360	1125	1
ALG14	chr1	138	108	133	0
ALG1L	chr3	14	28	28	0
ALG1L2	chr3	0	2	17	0
ALG2	chr9	566	475	1015	0
ALG3	chr3	517	608	512	0
ALG5	chr13	203	156	1146	0
ALG6	chr1	145	154	585	0
ALG8	chr11	487	476	1538	0
ALG9	chr11	413	486	1340	1
ALK	chr2	5	8	20	0
ALKAL1	chr8	13	11	32	0
ALKAL2	chr2	51	13	58	0
ALKBH1	chr14	216	203	373	0
ALKBH2	chr12	253	229	247	0
ALKBH3	chr11	101	130	464	0
ALKBH4	chr7	403	406	158	2
ALKBH5	chr17	0	0	6374	0
ALKBH6	chr19	449	476	499	0
ALKBH7	chr19	342	359	770	0
ALKBH8	chr11	137	249	330	0
ALLC	chr2	0	0	0	0
ALMS1	chr2	672	558	897	1
ALOX12	chr17	13	6	28	0
ALOX12B	chr17	6	4	30	0
ALOX15	chr17	34	28	57	0
ALOX15B	chr17	17	11	14	0
ALOX5	chr10	0	0	188	0
ALOX5AP	chr13	2	0	2	0
ALOXE3	chr17	8	10	19	0
ALPG	chr2	4	0	3	0
ALPI	chr2	26	25	21	0
ALPK1	chr4	48	8	73	0
ALPK2	chr18	329	120	372	0
ALPK3	chr15	7312	6057	9029	3
ALPL	chr1	60	19	26	0
ALPP	chr2	7	3	10	0
ALS2	chr2	1272	1107	5413	0
ALS2CL	chr3	1196	707	1688	6
ALX1	chr12	2	1	29	0
ALX3	chr1	116	153	114	0
ALX4	chr11	34	103	75	0
ALYREF	chr17	872	977	284	2
AMACR	chr5	912	749	612	0
AMBN	chr4	0	0	12	0
AMBP	chr9	3883	5362	5586	3
AMBRA1	chr11	719	648	1977	0
AMD1	chr6	619	988	6249	7
AMDHD1	chr12	9	8	34	0
AMDHD2	chr16	559	765	469	2
AMELX	chrX	0	0	0	0
AMELY	chrY	1	0	2	0
AMER1	chrX	557	837	1290	0
AMER2	chr13	3	0	8	0
AMER3	chr2	83	73	74	0
AMFR	chr16	1071	1177	4330	0
AMH	chr19	282	13	112	0
AMHR2	chr12	246	209	791	0
AMIGO1	chr1	155	166	599	0
AMIGO2	chr12	375	747	1252	0
AMIGO3	chr3	268	256	270	1
AMMECR1	chrX	299	243	847	0
AMMECR1L	chr2	374	376	3037	0
AMN	chr14	870	717	510	0
AMN1	chr12	185	185	283	0
AMOT	chrX	2548	3150	10164	3
AMOTL1	chr11	3538	3361	3288	4
AMOTL2	chr3	4015	4484	6343	2
AMPD1	chr1	0	0	0	0
AMPD2	chr1	735	779	4802	0
AMPD3	chr11	154	127	327	0
AMPH	chr7	15	22	40	0
AMT	chr3	803	820	1630	1
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	0	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	49	0
AMY2B	chr1	277	405	1257	0
AMZ1	chr7	41	84	18	0
AMZ2	chr17	496	455	1811	2
ANAPC1	chr2	287	168	1746	0
ANAPC10	chr4	112	106	236	0
ANAPC11	chr17	923	880	284	0
ANAPC13	chr3	641	499	1787	0
ANAPC15	chr11	305	311	720	0
ANAPC16	chr10	690	450	2229	0
ANAPC2	chr9	1225	1076	1307	2
ANAPC4	chr4	283	228	1447	0
ANAPC5	chr12	978	1364	5755	0
ANAPC7	chr12	507	731	2297	1
ANG	chr14	478	342	316	0
ANGEL1	chr14	1935	4806	3246	5
ANGEL2	chr1	411	376	1400	0
ANGPT1	chr8	17	37	53	0
ANGPT2	chr8	504	235	429	2
ANGPTL1	chr1	6	0	6	0
ANGPTL2	chr9	157	222	591	0
ANGPTL3	chr1	36	20	158	0
ANGPTL4	chr19	161	19	137	0
ANGPTL5	chr11	1	1	0	0
ANGPTL6	chr19	67	116	16	0
ANGPTL7	chr1	4	26	21	0
ANGPTL8	chr19	5	6	10	0
ANHX	chr12	0	0	0	0
ANK1	chr8	106	191	395	0
ANK2	chr4	163	625	1165	0
ANK3	chr10	597	832	4471	1
ANKAR	chr2	29	27	66	0
ANKDD1A	chr15	47	66	110	0
ANKDD1B	chr5	33	62	170	0
ANKFN1	chr17	1	3	4	0
ANKFY1	chr17	2254	2415	3098	3
ANKH	chr5	206	316	380	0
ANKHD1	chr5	1581	1490	6528	2
ANKHD1-EIF4EBP3	chr5	1636	1516	6646	2
ANKIB1	chr7	733	517	3593	0
ANKK1	chr11	12	4	13	0
ANKLE1	chr19	112	105	159	0
ANKLE2	chr12	2058	2062	2635	1
ANKMY1	chr2	308	416	377	0
ANKMY2	chr7	794	792	1331	1
ANKRA2	chr5	309	278	752	0
ANKRD1	chr10	2892	1960	5760	2
ANKRD10	chr13	1374	1410	2606	1
ANKRD11	chr16	3415	3856	7515	5
ANKRD12	chr18	454	443	2273	1
ANKRD13A	chr12	595	512	3100	0
ANKRD13B	chr17	103	82	447	0
ANKRD13C	chr1	383	421	1688	0
ANKRD13D	chr11	1211	1393	1532	1
ANKRD16	chr10	226	237	460	0
ANKRD17	chr4	1286	1376	11339	1
ANKRD18A	chr9	13	2	13	0
ANKRD18B	chr9	7	1	7	0
ANKRD2	chr10	3	0	1	0
ANKRD20A1	chr9	0	0	10	0
ANKRD22	chr10	46	93	178	0
ANKRD23	chr2	234	199	362	0
ANKRD24	chr19	64	13	24	0
ANKRD26	chr10	432	359	813	0
ANKRD27	chr19	1093	1058	1342	0
ANKRD28	chr3	562	642	2929	0
ANKRD29	chr18	196	601	581	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr2	0	0	2	0
ANKRD31	chr5	18	9	26	0
ANKRD33	chr12	11	12	22	0
ANKRD33B	chr5	1303	1349	1225	2
ANKRD34A	chr1	34	18	36	0
ANKRD34B	chr5	5	94	102	0
ANKRD34C	chr15	1	0	0	0
ANKRD35	chr1	2	0	11	0
ANKRD36	chr2	260	91	486	1
ANKRD36B	chr2	66	52	440	1
ANKRD36C	chr2	102	90	632	0
ANKRD37	chr4	62	86	40	0
ANKRD39	chr2	312	280	550	0
ANKRD40	chr17	860	1184	2462	1
ANKRD40CL	chr17	4	1	1	0
ANKRD42	chr11	341	443	708	0
ANKRD44	chr2	12	41	148	0
ANKRD45	chr1	5	5	13	0
ANKRD46	chr8	385	475	1282	1
ANKRD49	chr11	284	240	368	0
ANKRD50	chr4	971	1114	2801	3
ANKRD52	chr12	1891	1778	10495	0
ANKRD53	chr2	40	20	64	0
ANKRD54	chr22	295	296	262	0
ANKRD55	chr5	0	1	4	0
ANKRD6	chr6	1119	1007	2691	1
ANKRD61	chr7	33	14	31	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	8	2	1	0
ANKRD65	chr1	144	78	76	1
ANKRD66	chr6	0	0	2	0
ANKRD7	chr7	0	1	6	0
ANKRD9	chr14	1381	965	959	2
ANKS1A	chr6	5953	7003	10171	4
ANKS1B	chr12	158	188	293	0
ANKS3	chr16	581	514	504	1
ANKS4B	chr16	80	73	56	1
ANKS6	chr9	1156	577	1810	1
ANKUB1	chr3	1	0	3	0
ANKZF1	chr2	946	871	1958	1
ANLN	chr7	894	969	1546	2
ANO1	chr11	44	61	89	0
ANO10	chr3	741	738	1277	3
ANO2	chr12	26	18	33	0
ANO3	chr11	4	6	13	0
ANO4	chr12	2	3	25	0
ANO5	chr11	149	128	253	0
ANO6	chr12	2117	1950	4355	0
ANO7	chr2	35	73	52	0
