gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ABCG5	chr2	0	19	0	0
ABCG8	chr2	1	0	1	0
ABHD1	chr2	11	8	15	0
ABHD10	chr3	267	216	974	0
ABHD11	chr7	283	250	940	0
ABHD12B	chr14	4	11	5	0
ABHD13	chr13	89	93	845	0
ABHD14A	chr3	552	986	153	0
ABHD14A-ACY1	chr3	515	918	1024	1
ABHD14B	chr3	600	142	478	1
ABHD15	chr17	280	335	269	0
ABHD16A	chr6	0	0	2052	0
ABHD17A	chr19	456	335	1928	0
ABHD17B	chr9	213	201	818	0
ABHD17C	chr15	344	318	619	0
ABHD18	chr4	223	239	797	6
ABHD2	chr15	1155	1199	2595	4
ABHD3	chr18	102	69	255	0
ABHD4	chr14	1202	1761	2085	2
ABHD5	chr3	175	306	1131	1
ABHD6	chr3	184	147	522	0
ABHD8	chr19	349	404	670	0
ABI1	chr10	584	582	2152	0
ABI2	chr2	1434	1495	5517	3
ABI3	chr17	1	0	2	0
ABI3BP	chr3	420	536	1149	0
ABL1	chr9	1991	2248	6335	1
ABL2	chr1	567	650	892	0
ABLIM1	chr10	1847	1962	2322	10
ABLIM2	chr4	31	57	36	0
ABLIM3	chr5	263	383	1132	0
ABO	chr9	152	366	407	1
ABR	chr17	15	4	3594	0
ABRA	chr8	1	6	7	0
ABRACL	chr6	417	276	143	2
ABRAXAS1	chr4	208	207	1103	0
ABRAXAS2	chr10	306	375	842	1
ABT1	chr6	476	344	671	0
ABTB1	chr3	152	566	633	0
ABTB2	chr11	217	145	182	0
ACAA1	chr3	710	965	2024	0
ACAA2	chr18	487	610	2666	0
ACACA	chr17	214	189	4807	0
ACACB	chr12	445	458	811	0
ACAD10	chr12	709	450	832	1
ACAD11	chr3	611	513	1288	1
ACAD8	chr11	401	269	574	0
ACAD9	chr3	542	606	1700	1
ACADL	chr2	30	84	146	0
ACADM	chr1	244	133	1430	1
ACADS	chr12	387	303	493	0
ACADSB	chr10	601	511	562	0
ACADVL	chr17	5612	5340	13937	3
ACAN	chr15	321	398	526	2
ACAP1	chr17	139	115	199	0
ACAP2	chr3	713	710	2281	0
ACAP3	chr1	846	512	7309	0
ACAT1	chr11	108	129	1065	0
ACAT2	chr6	641	984	2680	0
ACBD3	chr1	698	650	2537	2
ACBD4	chr17	188	186	446	0
ACBD5	chr10	670	697	1392	0
ACBD6	chr1	582	449	804	0
ACBD7	chr10	94	22	61	0
ACCS	chr11	730	303	615	2
ACCSL	chr11	0	0	0	0
ACD	chr16	324	314	565	0
ACE	chr17	88	91	141	0
ACE2	chrX	82	22	127	1
ACER1	chr19	3	1	4	0
ACER2	chr9	71	67	49	0
ACER3	chr11	203	162	983	0
ACHE	chr7	113	89	594	0
ACIN1	chr14	2221	2135	13768	3
ACKR1	chr1	84	105	143	1
ACKR2	chr3	84	132	79	0
ACKR3	chr2	979	1280	1205	0
ACKR4	chr3	3	4	5	0
ACLY	chr17	3946	3759	8024	2
ACMSD	chr2	8	2	3	0
ACO1	chr9	858	1084	2543	2
ACO2	chr22	1845	1959	5672	2
ACOD1	chr13	0	11	5	0
ACOT1	chr14	0	0	278	0
ACOT11	chr1	150	155	408	0
ACOT12	chr5	4	0	2	0
ACOT13	chr6	254	259	1072	1
ACOT2	chr14	101	87	164	0
ACOT4	chr14	16	10	40	0
ACOT6	chr14	0	57	8	0
ACOT7	chr1	112	136	686	0
ACOT9	chrX	550	640	954	1
ACOX1	chr17	822	696	2286	4
ACOX2	chr3	133	312	663	1
ACOX3	chr4	594	446	301	4
ACOXL	chr2	43	21	67	1
ACP1	chr2	477	596	3000	0
ACP2	chr11	900	1194	1498	0
ACP4	chr19	3	4	5	0
ACP5	chr19	20	3	3	0
ACP6	chr1	384	233	1118	0
ACP7	chr19	4	24	23	0
ACR	chr22	12	2	2	0
ACRBP	chr12	45	139	109	0
ACRV1	chr11	7	11	7	0
ACSBG1	chr15	244	250	450	2
ACSBG2	chr19	5	4	1	0
ACSF2	chr17	1292	1235	1898	1
ACSF3	chr16	413	809	361	3
ACSL1	chr4	1272	1119	2541	1
ACSL3	chr2	1139	1440	5628	1
ACSL4	chrX	263	295	1290	0
ACSL5	chr10	94	46	104	0
ACSL6	chr5	99	121	158	0
ACSM1	chr16	8	3	5	0
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	0	0	0
ACSM3	chr16	750	2459	2405	1
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	1	2	0
ACSM6	chr10	0	0	0	0
ACSS3	chr12	598	413	675	4
ACTA1	chr1	1490	1379	3383	1
ACTA2	chr10	961	1003	1421	1
ACTB	chr7	17516	16431	34970	9
ACTBL2	chr5	9	14	31	0
ACTC1	chr15	5937	3306	8291	4
ACTG1	chr17	27882	27951	22215	76
ACTG2	chr2	54	33	208	0
ACTL6A	chr3	89	54	1432	0
ACTL6B	chr7	20	23	58	0
ACTL7A	chr9	0	0	1	0
ACTL7B	chr9	1	1	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	1754	1753	5580	2
ACTN2	chr1	665	639	1782	0
ACTN3	chr11	63	300	178	0
ACTN4	chr19	4303	3673	9279	2
ACTR10	chr14	649	724	2366	0
ACTR1A	chr10	1323	1276	4877	0
ACTR1B	chr2	1401	1706	2865	1
ACTR2	chr2	1317	1316	7684	2
ACTR3	chr2	1046	981	4454	2
ACTR3B	chr7	68	69	358	0
ACTR3C	chr7	1	1	2	0
ACTR6	chr12	234	163	637	0
ACTR8	chr3	710	610	641	0
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	1	0	1	0
ACTRT3	chr3	36	75	89	0
ACVR1	chr2	414	466	1386	1
ACVR1B	chr12	678	590	1551	0
ACVR1C	chr2	15	14	39	0
ACVR2A	chr2	313	383	3521	0
ACVR2B	chr3	1210	1460	3130	2
ACVRL1	chr12	45	164	214	0
ACY1	chr3	284	455	1044	1
ACY3	chr11	1	2	0	0
ACYP1	chr14	43	41	221	0
ACYP2	chr2	134	193	163	0
ADA2	chr22	63	102	117	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	79	29	45	0
ADAL	chr15	183	182	351	0
ADAM10	chr15	1297	1058	8702	0
ADAM11	chr17	134	120	263	0
ADAM12	chr10	959	936	2051	0
ADAM15	chr1	800	475	2205	0
ADAM17	chr2	938	1410	2161	0
ADAM18	chr8	0	0	3	0
ADAM19	chr5	491	444	837	2
ADAM2	chr8	0	0	0	0
ADAM20	chr14	1	1	4	0
ADAM21	chr14	4	7	18	0
ADAM22	chr7	145	199	611	0
ADAM23	chr2	192	42	700	0
ADAM28	chr8	138	131	132	0
ADAM29	chr4	0	0	0	0
ADAM30	chr1	0	1	2	0
ADAM32	chr8	1	0	52	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	283	339	393	0
ADAM9	chr8	1354	934	6836	1
ADAMDEC1	chr8	1	1	0	0
ADAMTS1	chr21	2428	2458	9570	3
ADAMTS10	chr19	711	721	1883	1
ADAMTS12	chr5	1792	488	2049	1
ADAMTS13	chr9	520	815	562	0
ADAMTS14	chr10	124	163	282	0
ADAMTS15	chr11	1414	1430	1872	2
ADAMTS16	chr5	249	270	1047	0
ADAMTS17	chr15	734	654	568	2
ADAMTS18	chr16	737	487	727	0
ADAMTS19	chr5	593	736	2207	0
ADAMTS2	chr5	1648	3486	1832	4
ADAMTS20	chr12	27	75	132	0
ADAMTS3	chr4	269	310	682	0
ADAMTS4	chr1	415	521	1749	1
ADAMTS5	chr21	230	193	390	1
ADAMTS6	chr5	393	405	1038	1
ADAMTS7	chr15	383	312	676	0
ADAMTS8	chr11	10	8	17	0
ADAMTS9	chr3	5297	4029	11468	2
ADAMTSL1	chr9	939	1162	2667	1
ADAMTSL2	chr9	113	110	292	0
ADAMTSL3	chr15	587	917	1442	2
ADAMTSL4	chr1	2548	1788	3605	2
ADAMTSL5	chr19	342	240	534	0
ADAP1	chr7	92	144	203	0
ADAP2	chr17	10	35	36	0
ADAR	chr1	2665	2451	11683	1
ADARB1	chr21	430	545	1237	0
ADARB2	chr10	28	16	31	0
ADAT1	chr16	439	401	332	1
ADAT2	chr6	104	146	270	0
ADAT3	chr19	39	23	80	0
ADCK1	chr14	184	274	175	0
ADCK2	chr7	406	458	1674	0
ADCK5	chr8	176	189	289	0
ADCY1	chr7	498	315	654	0
ADCY10	chr1	11	0	6	0
ADCY2	chr5	721	991	2857	1
ADCY3	chr2	597	411	1958	0
ADCY4	chr14	19	23	87	0
ADCY5	chr3	423	260	853	1
ADCY6	chr12	1835	1621	5724	2
ADCY7	chr16	478	818	1175	2
ADCY8	chr8	160	46	259	0
ADCY9	chr16	789	651	1641	0
ADCYAP1	chr18	25	66	33	0
ADCYAP1R1	chr7	1025	1280	1862	0
ADD1	chr4	3134	2883	8957	1
ADD2	chr2	523	830	1207	0
ADD3	chr10	2473	3367	8922	0
ADGB	chr6	7	36	23	0
ADGRA1	chr10	16	24	15	0
ADGRA2	chr8	5174	6563	11653	4
ADGRA3	chr4	1301	902	2812	0
ADGRB1	chr8	35	33	129	0
ADGRB2	chr1	1129	1018	5234	1
ADGRB3	chr6	60	76	293	0
ADGRD1	chr12	110	159	98	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	662	170	389	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	423	734	803	1
ADGRF1	chr6	13	11	17	0
ADGRF2	chr6	5	2	10	0
ADGRF3	chr2	25	27	65	0
ADGRF4	chr6	40	52	70	0
ADGRF5	chr6	8	10	13	0
ADGRG1	chr16	4767	4482	3366	8
ADGRG2	chrX	175	116	495	0
ADGRG3	chr16	22	12	7	0
ADGRG4	chrX	1	0	0	0
ADGRG5	chr16	36	34	18	0
ADGRG6	chr6	277	233	692	0
ADGRG7	chr3	3	0	4	0
ADGRL1	chr19	1172	1288	4521	0
ADGRL2	chr1	1719	1707	6466	2
ADGRL3	chr4	783	948	3429	0
ADGRL4	chr1	12	5	9	0
ADGRV1	chr5	538	812	1599	0
ADH1A	chr4	2	2	2	0
ADH1B	chr4	0	9	4	0
ADH1C	chr4	1	6	3	0
ADH4	chr4	1	0	0	0
ADH5	chr4	1006	657	3397	0
ADH6	chr4	4	0	20	0
ADH7	chr4	0	0	1	0
ADHFE1	chr8	166	93	102	0
ADI1	chr2	137	97	763	0
ADIPOQ	chr3	0	1	0	0
ADIPOR1	chr1	1500	1354	3538	0
ADIPOR2	chr12	1467	1288	2722	1
ADIRF	chr10	13	7	57	0
ADK	chr10	228	241	1048	0
ADM	chr11	555	583	4182	0
ADM2	chr22	284	330	230	1
ADM5	chr19	106	155	104	0
ADNP2	chr18	368	414	1512	0
ADO	chr10	281	227	686	1
ADORA1	chr1	100	50	190	0
ADORA2A	chr22	761	1258	2351	0
ADORA2B	chr17	180	189	328	0
ADORA3	chr1	0	0	1	0
ADPGK	chr15	767	701	3102	1
ADPRH	chr3	49	147	115	0
ADPRHL1	chr13	293	181	134	0
ADPRM	chr17	112	48	208	0
ADRA1A	chr8	11	7	14	0
ADRA1B	chr5	106	162	634	0
ADRA2A	chr10	109	88	106	0
ADRA2B	chr2	77	148	108	0
ADRA2C	chr4	65	133	257	0
ADRB1	chr10	7	20	25	0
ADRB2	chr5	31	92	196	0
ADRB3	chr8	49	97	120	0
ADSL	chr22	856	987	1685	1
ADTRP	chr6	46	19	17	0
AEBP1	chr7	3712	5270	21939	4
AEBP2	chr12	226	280	1970	0
AEN	chr15	267	361	819	0
AFAP1	chr4	1655	1616	1287	3
AFAP1L1	chr5	169	125	543	0
AFAP1L2	chr10	466	305	406	1
AFDN	chr6	3229	2684	8335	3
AFF1	chr4	950	1058	1522	0
AFF2	chrX	380	294	1019	0
AFF3	chr2	1344	742	1285	0
AFF4	chr5	2186	2666	8974	1
AFG1L	chr6	57	132	385	0
AFG3L2	chr18	827	895	2381	3
AFM	chr4	4	2	3	0
AFMID	chr17	614	627	664	1
AFP	chr4	236	109	427	0
AFTPH	chr2	484	439	1423	0
AGA	chr4	254	378	683	1
AGAP1	chr2	1946	2314	1473	3
AGAP11	chr10	12	18	71	0
AGAP2	chr12	123	110	590	0
AGAP3	chr7	551	522	4538	0
AGAP4	chr10	53	14	254	0
AGAP5	chr10	10	6	281	0
AGAP6	chr10	54	59	361	0
AGAP9	chr10	66	1	172	0
AGBL1	chr15	11	7	11	0
AGBL2	chr11	47	23	93	0
AGBL3	chr7	13	4	57	0
AGBL4	chr1	3	21	31	0
AGBL5	chr2	453	413	2222	1
AGER	chr6	0	0	521	0
AGFG1	chr2	552	671	3476	1
AGFG2	chr7	145	189	248	1
AGGF1	chr5	550	737	938	0
AGK	chr7	50	83	873	0
AGL	chr1	428	396	1496	0
AGMAT	chr1	21	21	28	0
AGMO	chr7	29	91	50	0
AGO1	chr1	793	691	2981	1
AGO2	chr8	1526	1431	3971	1
AGO3	chr1	711	674	2246	2
AGO4	chr1	324	241	1920	0
AGPAT1	chr6	0	0	2056	0
AGPAT2	chr9	1242	1572	807	5
AGPAT3	chr21	1699	1570	1474	8
AGPAT4	chr6	1734	856	1380	1
AGPAT5	chr8	972	1105	564	0
AGPS	chr2	564	502	1232	0
AGR2	chr7	91	115	666	0
AGR3	chr7	281	444	371	1
AGRN	chr1	10377	12150	9295	37
AGRP	chr16	0	0	0	0
AGT	chr1	1521	5163	930	6
AGTPBP1	chr9	137	61	924	0
AGTR1	chr3	68	28	81	0
AGTR2	chrX	67	170	569	0
AGTRAP	chr1	303	222	760	0
AGXT	chr2	0	1	0	0
AGXT2	chr5	0	2	4	0
AHCTF1	chr1	761	694	2678	0
AHCYL1	chr1	1967	1965	7846	7
AHCYL2	chr7	690	763	1520	0
AHDC1	chr1	1426	1544	4332	3
AHI1	chr6	650	523	1093	0
AHNAK	chr11	28092	25507	63763	81
AHNAK2	chr14	924	1234	1232	27
AHR	chr7	1342	1132	1291	1
AHRR	chr5	736	221	238	0
AHSA1	chr14	529	415	3241	0
AHSG	chr3	61	26	48	0
AHSP	chr16	0	0	1	0
AICDA	chr12	1	0	1	0
AIDA	chr1	175	190	1570	0
AIF1	chr6	0	0	64	0
AIF1L	chr9	335	373	290	0
AIFM1	chrX	331	459	1151	0
AIFM2	chr10	181	264	147	0
AIFM3	chr22	12	224	287	0
AIG1	chr6	432	401	829	1
AIM2	chr1	37	163	39	0
AIMP1	chr4	1000	874	1720	0
AIMP2	chr7	307	386	372	0
AIP	chr11	851	675	974	0
AIPL1	chr17	0	3	2	0
AIRE	chr21	0	2	2	0
AJAP1	chr1	136	73	69	0
AJM1	chr9	274	204	412	0
AJUBA	chr14	390	420	1999	0
AK1	chr9	595	486	2709	0
AK2	chr1	636	636	4129	0
AK3	chr9	833	977	1385	0
AK4	chr1	561	792	2418	1
AK5	chr1	3	15	110	0
AK6	chr5	0	0	584	0
AK7	chr14	199	51	156	0
AK8	chr9	38	70	41	0
AK9	chr6	182	101	182	0
AKAIN1	chr18	2	2	1	0
AKAP1	chr17	732	984	1026	2
AKAP10	chr17	451	510	1000	1
AKAP11	chr13	1237	1251	2357	1
AKAP12	chr6	1855	1671	2294	3
AKAP13	chr15	1365	1368	4440	0
AKAP14	chrX	22	19	33	0
AKAP17A	chrY	0	0	0	0
AKAP3	chr12	21	121	98	2
AKAP4	chrX	4	11	22	0
AKAP5	chr14	145	154	614	0
AKAP6	chr14	523	562	1559	0
AKAP7	chr6	186	95	395	0
AKAP8	chr19	641	699	1598	0
AKAP8L	chr19	1851	1986	5793	0
AKAP9	chr7	1880	2307	6723	3
AKIP1	chr11	201	215	264	0
AKIRIN1	chr1	367	396	4331	1
AKIRIN2	chr6	293	298	1890	0
AKNA	chr9	856	1059	1075	2
AKNAD1	chr1	22	22	52	0
AKR1A1	chr1	830	780	4651	6
AKR1B1	chr7	1368	2002	3700	0
AKR1B10	chr7	82	16	113	0
AKR1B15	chr7	30	25	14	0
AKR1C1	chr10	175	61	173	1
AKR1C2	chr10	133	87	110	2
AKR1C3	chr10	31	48	52	0
AKR1C4	chr10	3	0	0	0
AKR1D1	chr7	5	3	3	0
AKR1E2	chr10	23	34	10	0
AKR7A2	chr1	895	856	402	1
AKR7A3	chr1	6	116	55	0
AKR7L	chr1	9	17	24	0
AKT1	chr14	3993	3109	3700	3
AKT1S1	chr19	1720	1578	697	1
AKT2	chr19	3327	3270	3342	0
AKT3	chr1	0	0	1018	0
AKTIP	chr16	304	316	1451	0
ALAD	chr9	1688	1164	1148	1
ALAS1	chr3	662	596	1740	0
ALAS2	chrX	0	1	3	0
ALB	chr4	98	19	198	0
ALCAM	chr3	2187	1653	4334	1
ALDH16A1	chr19	270	303	340	0
ALDH18A1	chr10	1695	1643	8468	1
ALDH1A1	chr9	489	550	1916	0
ALDH1A2	chr15	161	205	375	0
ALDH1A3	chr15	94	338	295	0
ALDH1B1	chr9	237	254	536	0
ALDH1L1	chr3	85	163	240	0
ALDH1L2	chr12	1420	1080	1996	1
ALDH2	chr12	742	852	2194	1
ALDH3A1	chr17	0	22	24	0
ALDH3A2	chr17	1189	1000	1745	2
ALDH3B1	chr11	201	78	87	0
ALDH3B2	chr11	87	117	109	2
ALDH4A1	chr1	258	206	484	1
ALDH5A1	chr6	479	588	511	0
ALDH6A1	chr14	620	653	1453	2
ALDH7A1	chr5	1094	1458	2872	1
ALDH8A1	chr6	20	14	20	0
ALDH9A1	chr1	981	1088	2630	1
ALDOA	chr16	10858	9888	19600	9
ALDOB	chr9	8	22	34	1
ALDOC	chr17	1025	957	2415	0
ALG1	chr16	314	310	761	0
ALG10	chr12	35	76	143	0
ALG10B	chr12	117	139	368	0
ALG11	chr13	977	978	3134	1
ALG12	chr22	590	851	1291	1
ALG13	chrX	349	282	1068	0
ALG14	chr1	141	163	189	0
ALG1L	chr3	22	36	31	0
ALG1L2	chr3	0	3	10	0
ALG2	chr9	504	311	972	0
ALG3	chr3	743	975	848	0
ALG5	chr13	281	283	1524	0
ALG6	chr1	123	121	449	0
ALG8	chr11	436	373	1243	0
ALG9	chr11	612	501	1649	0
ALK	chr2	46	114	169	0
ALKAL1	chr8	1	1	2	0
ALKAL2	chr2	46	23	32	0
ALKBH1	chr14	163	187	402	0
ALKBH2	chr12	260	234	253	0
ALKBH3	chr11	116	117	696	0
ALKBH4	chr7	238	278	165	1
ALKBH5	chr17	0	0	8814	0
ALKBH6	chr19	305	316	429	0
ALKBH7	chr19	376	417	1253	0
ALKBH8	chr11	195	268	413	0
ALLC	chr2	1	0	1	0
ALMS1	chr2	742	598	979	1
ALOX12	chr17	4	7	30	0
ALOX12B	chr17	2	8	8	0
ALOX15	chr17	75	29	90	0
ALOX15B	chr17	90	24	62	1
ALOX5	chr10	0	0	227	0
ALOX5AP	chr13	3	1	2	0
ALOXE3	chr17	3	5	14	0
ALPG	chr2	2	1	3	0
ALPI	chr2	4	1	1	0
ALPK1	chr4	244	84	466	0
ALPK2	chr18	680	806	1320	0
ALPK3	chr15	674	417	852	0
ALPL	chr1	63	57	34	0
ALPP	chr2	8	9	4	0
ALS2	chr2	562	471	2581	0
ALS2CL	chr3	537	632	1160	3
ALX1	chr12	12	4	153	0
ALX3	chr1	91	101	112	0
ALX4	chr11	125	147	189	1
ALYREF	chr17	719	905	300	0
AMACR	chr5	498	306	271	0
AMBN	chr4	0	3	6	0
AMBP	chr9	18	17	14	0
AMBRA1	chr11	483	435	1338	1
AMD1	chr6	936	1157	8194	2
AMDHD1	chr12	7	10	26	0
AMDHD2	chr16	542	709	478	0
AMELX	chrX	0	0	2	0
AMELY	chrY	0	3	2	0
AMER1	chrX	382	524	775	0
AMER2	chr13	87	53	208	0
AMER3	chr2	11	11	14	0
AMFR	chr16	1287	1400	5545	0
AMH	chr19	190	12	79	0
AMHR2	chr12	17	5	49	0
AMIGO1	chr1	61	119	375	0
AMIGO2	chr12	518	596	1673	0
AMIGO3	chr3	210	251	298	0
AMMECR1	chrX	136	128	445	0
AMMECR1L	chr2	244	225	2279	0
AMN	chr14	648	630	301	2
AMN1	chr12	110	84	192	0
AMOT	chrX	1294	1348	5000	2
AMOTL1	chr11	4213	4289	3771	7
AMOTL2	chr3	3124	3944	5462	2
AMPD1	chr1	2	0	7	0
AMPD2	chr1	1241	1276	8762	1
AMPD3	chr11	75	53	161	0
AMPH	chr7	65	93	188	0
AMT	chr3	633	547	1150	1
AMTN	chr4	0	0	4	0
AMY1A	chr1	0	0	0	0
AMY1B	chr1	0	0	1	0
AMY1C	chr1	0	0	0	0
AMY2A	chr1	0	0	34	0
AMY2B	chr1	203	275	886	0
AMZ1	chr7	168	154	67	0
AMZ2	chr17	535	567	1855	2
ANAPC1	chr2	227	139	1459	0
ANAPC10	chr4	110	115	369	0
ANAPC11	chr17	968	777	323	1
ANAPC13	chr3	479	381	1574	0
ANAPC15	chr11	150	204	394	1
ANAPC16	chr10	734	450	2709	1
ANAPC2	chr9	990	889	1148	0
ANAPC4	chr4	212	149	1122	0
ANAPC5	chr12	1182	1201	6278	2
ANAPC7	chr12	350	460	1642	2
ANG	chr14	302	235	202	0
ANGEL1	chr14	899	939	952	0
ANGEL2	chr1	278	288	1200	1
ANGPT1	chr8	550	867	1214	0
ANGPT2	chr8	23	55	50	0
ANGPTL1	chr1	147	163	402	0
ANGPTL2	chr9	1362	1360	5375	2
ANGPTL3	chr1	0	0	4	0
ANGPTL4	chr19	617	364	903	1
ANGPTL5	chr11	2	9	6	0
ANGPTL6	chr19	192	193	109	0
ANGPTL7	chr1	8	2	12	0
ANGPTL8	chr19	7	4	10	0
ANHX	chr12	0	0	0	0
ANK1	chr8	31	21	56	0
ANK2	chr4	1897	1505	5976	1
ANK3	chr10	972	824	5491	0
ANKAR	chr2	19	25	62	0
ANKDD1A	chr15	105	170	325	1
ANKDD1B	chr5	7	7	13	0
ANKFN1	chr17	182	182	253	0
ANKFY1	chr17	2311	2588	3579	4
ANKH	chr5	453	536	745	0
ANKHD1	chr5	1587	1611	6910	3
ANKHD1-EIF4EBP3	chr5	1647	1651	6986	3
ANKIB1	chr7	594	505	3691	0
ANKK1	chr11	19	6	17	0
ANKLE1	chr19	65	58	80	0
ANKLE2	chr12	2084	1797	2328	3
ANKMY1	chr2	233	326	334	0
ANKMY2	chr7	669	770	1228	0
ANKRA2	chr5	314	302	810	0
ANKRD1	chr10	98	100	208	0
ANKRD10	chr13	1169	1217	2351	0
ANKRD11	chr16	2500	2831	5639	0
ANKRD12	chr18	601	616	2813	0
ANKRD13A	chr12	453	464	2726	0
ANKRD13B	chr17	124	71	768	0
ANKRD13C	chr1	338	341	1436	0
ANKRD13D	chr11	990	1038	1242	1
ANKRD16	chr10	148	115	330	0
ANKRD17	chr4	957	1083	8968	0
ANKRD18A	chr9	17	1	18	0
ANKRD18B	chr9	4	1	11	0
ANKRD2	chr10	1	4	5	0
ANKRD20A1	chr9	0	0	6	0
ANKRD22	chr10	104	178	390	0
ANKRD23	chr2	157	146	268	0
ANKRD24	chr19	63	14	38	0
ANKRD26	chr10	398	372	816	0
ANKRD27	chr19	862	880	1149	0
ANKRD28	chr3	469	579	2621	0
ANKRD29	chr18	19	72	78	0
ANKRD30A	chr10	8	3	2	0
ANKRD30BL	chr2	0	0	13	0
ANKRD31	chr5	11	7	13	0
ANKRD33	chr12	11	46	34	0
ANKRD33B	chr5	96	1716	838	3
ANKRD34A	chr1	47	17	71	0
ANKRD34B	chr5	0	3	6	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	108	27	212	0
ANKRD36	chr2	146	62	276	1
ANKRD36B	chr2	27	30	261	1
ANKRD36C	chr2	60	51	339	0
ANKRD37	chr4	756	1495	777	0
ANKRD39	chr2	197	204	408	1
ANKRD40	chr17	679	801	2026	0
ANKRD40CL	chr17	16	1	1	0
ANKRD42	chr11	358	301	607	0
ANKRD44	chr2	45	65	280	0
ANKRD45	chr1	77	27	114	0
ANKRD46	chr8	345	430	1196	0
ANKRD49	chr11	186	169	301	0
ANKRD50	chr4	1038	913	2599	2
ANKRD52	chr12	867	698	5247	0
ANKRD53	chr2	15	7	46	0
ANKRD54	chr22	494	451	509	2
ANKRD55	chr5	2	21	25	0
ANKRD6	chr6	795	436	1574	0
ANKRD61	chr7	25	13	19	0
ANKRD62	chr18	0	1	0	0
ANKRD63	chr15	56	23	83	0
ANKRD65	chr1	89	52	52	0
ANKRD66	chr6	8	18	27	0
ANKRD7	chr7	0	1	9	0
ANKRD9	chr14	743	581	675	1
ANKS1A	chr6	1854	1736	2639	1
ANKS1B	chr12	176	207	545	1
ANKS3	chr16	454	452	468	0
ANKS4B	chr16	28	30	18	0
ANKS6	chr9	605	391	1177	0
ANKUB1	chr3	13	0	8	0
ANKZF1	chr2	1153	976	2261	2
ANLN	chr7	692	632	1008	0
ANO1	chr11	212	127	291	0
ANO10	chr3	412	494	868	0
ANO2	chr12	5	4	8	0
ANO3	chr11	4	7	17	0
ANO4	chr12	13	3	121	0
ANO5	chr11	56	49	104	0
ANO6	chr12	1541	1413	3807	0
ANO7	chr2	44	42	73	1
ANO8	chr19	481	543	2062	0
ANO9	chr11	744	746	803	1
