gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACRV1	chr11	11	17	6	0
ACSBG1	chr15	182	157	354	0
ACSBG2	chr19	9	14	12	0
ACSF2	chr17	1053	1610	2045	1
ACSF3	chr16	848	1605	610	0
ACSL1	chr4	634	605	1297	1
ACSL3	chr2B	1131	982	4495	0
ACSL4	chrX	280	334	1504	0
ACSL5	chr10	64	30	78	0
ACSL6	chr5	12	21	17	0
ACSM1	chr16	2	5	3	0
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	1	0	0
ACSM3	chr16	434	1402	1434	0
ACSM4	chr12	1	2	0	0
ACSM5	chr16	0	0	0	0
ACSM6	chr10	0	3	1	0
ACSS3	chr12	940	1948	1552	2
ACTA1	chr1	30	35	47	0
ACTA2	chr10	291	187	360	0
ACTB	chr7	16174	15402	70892	12
ACTBL2	chr5_NW_019932885v1_random	0	0	6	0
ACTC1	chr15	70	108	154	0
ACTG1	chr17	30161	29007	26687	49
ACTG2	chr2A	15	11	55	0
ACTL6A	chr3	227	161	3124	0
ACTL6B	chr7	18	22	61	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	1	1	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	2436	2742	7640	3
ACTN2	chr1	11	10	37	0
ACTN3	chr11	232	1916	1029	0
ACTN4	chr19	7946	6428	15521	6
ACTR10	chr14	538	596	2209	0
ACTR1A	chr10	1875	1816	7649	1
ACTR1B	chr2A	2108	2939	4054	0
ACTR2	chr2A	2630	2637	10921	2
ACTR3	chr2B	1935	1760	6371	0
ACTR3B	chr7	248	210	894	0
ACTR3C	chr7	3	0	0	0
ACTR6	chr12	266	346	976	0
ACTR8	chr3	1250	860	888	0
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	1	1	3	0
ACTRT3	chr3	75	131	163	1
ACVR1	chr2B	483	557	1451	0
ACVR1B	chr12	1633	1846	3989	1
ACVR1C	chr2B	30	29	118	0
ACVR2A	chr2B	186	285	2128	0
ACVR2B	chr3	2371	2756	5925	3
ACVRL1	chr12	3	8	12	0
ACY1	chr3	285	520	961	0
ACY3	chr11	24	29	26	0
ACYP1	chr14	80	59	353	0
ACYP2	chr2A	223	249	152	1
ADA2	chr22	523	491	778	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	44	15	32	0
ADAL	chr15	279	274	574	0
ADAM10	chr15	1526	1610	11997	1
ADAM11	chr17	615	558	1028	0
ADAM12	chr10	160	100	251	0
ADAM15	chr1	989	475	1964	0
ADAM17	chr2A	1643	2283	3271	1
ADAM18	chr8	1	0	2	0
ADAM19	chr5	719	645	1054	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	1	0	2	0
ADAM21	chr14	4	7	14	0
ADAM22	chr7	237	358	934	1
ADAM23	chr2B	211	94	940	0
ADAM28	chr8	305	88	219	0
ADAM29	chr4	2	2	1	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	27	28	77	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	734	1094	943	2
ADAM9	chr8	1353	1071	6037	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	1766	1146	5415	12
ADAMTS10	chr19	818	459	1643	0
ADAMTS12	chr5	1069	1084	2042	1
ADAMTS13	chr9	1076	1914	1229	2
ADAMTS14	chr10	55	157	226	0
ADAMTS15	chr11	423	611	814	0
ADAMTS16	chr5	273	237	1133	0
ADAMTS17	chr15	1051	819	699	2
ADAMTS18	chr16	689	512	686	0
ADAMTS19	chr5	1310	897	3222	2
ADAMTS2	chr5	359	138	152	0
ADAMTS20	chr12	32	26	58	0
ADAMTS3	chr4	208	281	559	0
ADAMTS4	chr1	40	63	179	0
ADAMTS5	chr21	83	91	174	0
ADAMTS6	chr5_NW_019932884v1_random	0	0	1645	0
ADAMTS7	chr15	3492	4673	9106	4
ADAMTS8	chr11	123	142	147	0
ADAMTS9	chr3	1062	1123	2517	0
ADAMTSL1	chr9	28	12	55	0
ADAMTSL2	chr9	41	16	54	0
ADAMTSL3	chr15	96	40	123	0
ADAMTSL4	chr1	6466	4700	9907	6
ADAMTSL5	chr19	420	217	462	0
ADAP1	chr7	320	408	554	2
ADAP2	chr17	45	51	63	0
ADAR	chr1	3736	3643	16123	2
ADARB1	chr21	619	487	1540	0
ADARB2	chr10	356	87	300	1
ADAT1	chr16	761	772	617	1
ADAT2	chr6	385	320	717	0
ADAT3	chr19	137	99	290	0
ADCK1	chr14	304	443	311	1
ADCK2	chr7	418	505	1552	0
ADCK5	chr8	491	438	705	0
ADCY1	chr7	284	629	633	0
ADCY10	chr1	4	1	9	0
ADCY2	chr5	323	477	1565	1
ADCY3	chr2A	732	543	2275	0
ADCY4	chr14	38	44	167	0
ADCY5	chr3	366	355	821	0
ADCY6	chr12	2889	3490	10441	2
ADCY7	chr16	519	906	1246	0
ADCY8	chr8	20	25	44	0
ADCY9	chr16	327	410	847	0
ADCYAP1	chr18	19	73	30	0
ADCYAP1R1	chr7	130	283	285	0
ADD1	chr4	4552	3931	10545	13
ADD2	chr2A	278	792	1144	0
ADD3	chr10	2149	2269	6269	1
ADGB	chr6	2	2	2	0
ADGRA1	chr10	16	27	42	0
ADGRA2	chr8	372	492	518	0
ADGRA3	chr4	2681	1873	5456	1
ADGRB1	chr8	77	92	301	0
ADGRB2	chr1	842	606	2606	0
ADGRB3	chr6	19	29	151	0
ADGRD1	chr12	481	236	257	1
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	37	33	61	2
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	249	318	557	1
ADGRF1	chr6	91	504	439	0
ADGRF2	chr6	8	1	8	0
ADGRF3	chr2A	34	46	65	0
ADGRF4	chr6	40	63	89	0
ADGRF5	chr6	4	11	10	0
ADGRG1	chr16	3597	2638	2334	0
ADGRG2	chrX	874	469	2333	0
ADGRG3	chr16	1	1	1	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	171	17	66	0
ADGRG6	chr6	1682	1284	3989	2
ADGRG7	chr3	3	13	61	0
ADGRL1	chr19	2139	2126	7172	2
ADGRL2	chr1	2735	3604	11895	1
ADGRL3	chr4	825	1414	4083	0
ADGRL4	chr1	20	15	17	0
ADGRV1	chr5	1125	1141	2482	1
ADH1A	chr4	10	23	24	0
ADH1B	chr4	7	9	8	0
ADH1C	chr4	0	0	1	0
ADH4	chr4	0	0	0	0
ADH5	chr4	2264	1566	6516	1
ADH6	chr4	6	1	23	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	463	242	260	0
ADI1	chr2A	792	536	611	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	1131	1063	2011	0
ADIPOR2	chr12	1720	1731	3468	0
ADIRF	chr10	44	5	58	0
ADK	chr10	297	396	1365	0
ADM	chr11	251	181	1476	0
ADM2	chr22	148	198	147	0
ADM5	chr19	103	189	138	2
ADNP2	chr18	760	902	3174	0
ADO	chr10	613	587	1796	0
ADORA1	chr1	25	4	23	0
ADORA2A	chr22	241	573	770	0
ADORA2B	chr17	144	65	139	0
ADORA3	chr1	1	0	0	0
ADPGK	chr15	639	687	3152	1
ADPRH	chr3	123	216	230	1
ADPRHL1	chr13	78	54	36	0
ADPRHL2	chr1	942	927	827	0
ADPRM	chr17	110	45	157	0
ADRA1A	chr8	2	7	5	0
ADRA1B	chr5	34	66	250	0
ADRA2A	chr10	95	45	116	0
ADRA2B	chr2A	168	165	172	0
ADRA2C	chr4	107	95	306	0
ADRB1	chr10	54	79	128	0
ADRB2	chr5	9	25	30	0
ADRB3	chr8	0	0	0	0
ADSL	chr22	1065	1176	1945	0
ADTRP	chr6	0	6	2	0
AEBP1	chr7	1954	2159	7465	0
AEBP2	chr12	378	562	2865	0
AEN	chr15	602	572	1474	1
AFAP1	chr4	1580	1143	1224	3
AFAP1L1	chr5	79	61	247	0
AFAP1L2	chr10	158	163	131	0
AFDN	chr6	5738	5794	16132	2
AFF1	chr4	1924	1916	2490	0
AFF2	chrX	348	267	870	0
AFF3	chr2A	407	562	698	0
AFF4	chr5	2626	2940	9169	1
AFG1L	chr6	88	185	578	0
AFG3L2	chr18	1042	1159	3197	3
AFM	chr4	2	2	1	0
AFMID	chr17	492	499	466	0
AFP	chr4	10618	4001	15327	8
AFTPH	chr2A	605	584	1784	0
AGA	chr4	428	585	934	0
AGAP1	chr2B	1947	2102	1413	6
AGAP11	chr10	79	25	118	2
AGAP2	chr12	36	52	237	0
AGAP3	chr7	983	833	6931	0
AGAP4	chr10	15	28	400	0
AGAP6	chr10	15	27	353	0
AGBL1	chr15	1	1	2	0
AGBL2	chr11	152	64	293	0
AGBL3	chr7	26	12	184	0
AGBL4	chr1	14	43	102	0
AGBL5	chr2A	1143	1088	4248	1
AGER	chr6	636	766	1661	1
AGFG1	chr2B	765	873	4563	0
AGFG2	chr7	242	288	314	0
AGGF1	chr5	1062	1124	1772	0
AGK	chr7	583	782	1473	2
AGL	chr1	889	1934	4531	1
AGMAT	chr1	43	33	49	0
AGMO	chr7	20	10	14	0
AGO1	chr1	1317	1165	4948	0
AGO2	chr8	1452	1391	3753	2
AGO3	chr1	611	534	1668	0
AGO4	chr1	66	64	2145	0
AGPAT1	chr6	1230	1202	6129	12
AGPAT2	chr9	1182	1531	960	2
AGPAT3	chr21	2435	1946	1630	14
AGPAT4	chr6	1758	1373	1647	1
AGPAT5	chr8	1599	1654	647	1
AGPS	chr2B	1287	1193	2994	2
AGR2	chr7	264	91	1919	0
AGR3	chr7	203	99	175	0
AGRN	chr1	42213	39658	32752	57
AGRP	chr16	0	0	4	0
AGT	chr1	519	3204	307	5
AGTPBP1	chr9	275	189	2647	0
AGTR1	chr3	64	16	64	0
AGTR2	chrX	0	4	2	0
AGTRAP	chr1	368	332	1069	0
AGXT	chr2B	23	6	13	0
AGXT2	chr5	0	2	5	0
AHCTF1	chr1	630	816	3544	0
AHCYL1	chr1	1964	1845	7857	5
AHCYL2	chr7	835	721	1678	0
AHDC1	chr1	3479	3743	8164	2
AHI1	chr6	793	540	1170	0
AHNAK	chr11	10320	8812	20546	9
AHNAK2	chr14	121	281	204	3
AHR	chr7	1816	1127	1399	0
AHRR	chr5	163	205	98	0
AHSA1	chr14	529	524	4122	0
AHSG	chr3	30	111	107	0
AHSP	chr16_NW_019932886v1_random	0	0	1	0
AICDA	chr12	1	0	0	0
AIDA	chr1	794	844	3626	2
AIF1	chr6	3	6	11	0
AIF1L	chr9	2088	2251	1840	3
AIFM1	chrX	633	757	2031	1
AIFM2	chr10	262	345	226	0
AIFM3	chr22	46	234	256	1
AIG1	chr6	628	462	926	0
AIM2	chr1	44	56	30	0
AIMP1	chr4	1042	887	1515	2
AIMP2	chr7	408	757	603	1
AIP	chr11	684	662	838	0
AIPL1	chr17	8	6	11	0
AIRE	chr21	8	17	11	0
AJAP1	chr1	67	65	62	0
AJM1	chr9	600	610	1282	0
AJUBA	chr14	1847	1685	8904	1
AK1	chr9	218	143	1138	0
AK2	chr1	1570	1394	5182	1
AK3	chr9	1765	1726	2338	1
AK4	chr1	568	799	3037	1
AK5	chr1	12	76	290	0
AK6	chr5_NW_019932884v1_random	0	0	1268	0
AK7	chr14	121	44	81	0
AK8	chr9	54	75	43	0
AK9	chr6	348	179	350	0
AKAIN1	chr18	6	11	2	0
AKAP1	chr17	1297	1182	1258	0
AKAP10	chr17	612	559	1155	0
AKAP11	chr13	1139	887	2198	2
AKAP12	chr6	3191	3295	4369	4
AKAP13	chr15	1526	1337	4502	1
AKAP14	chrX	1	1	2	0
AKAP17A	chrX	3218	3421	3429	3
AKAP3	chr12	30	260	159	0
AKAP4	chrX	0	0	0	0
AKAP5	chr14	56	39	179	0
AKAP6	chr14	118	87	337	0
AKAP7	chr6	308	153	768	0
AKAP8	chr19	848	819	2912	1
AKAP8L	chr19	4842	4745	13050	7
AKAP9	chr7	1794	2169	6028	4
AKIP1	chr11	193	295	375	0
AKIRIN1	chr1	1366	1408	4348	1
AKIRIN2	chr6	603	668	3222	0
AKNA	chr9	951	789	859	2
AKNAD1	chr1	2	10	2	0
AKR1A1	chr1	1286	1156	5205	2
AKR1B1	chr7	1287	1442	3635	0
AKR1B10	chr7	16	12	47	0
AKR1B15	chr7	10	61	32	0
AKR1C1	chr10	124	31	101	0
AKR1C2	chr10	319	108	119	0
AKR1C3	chr10	35	7	34	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	120	124	138	0
AKR1E2	chr10	57	72	18	0
AKR7A2	chr1	1035	1205	633	1
AKR7A3	chr1	34	419	156	0
AKR7L	chr1	23	32	38	0
AKT1	chr14	4937	3812	4462	3
AKT1S1	chr19	1603	1648	1012	0
AKT2	chr19	4541	4101	4071	3
AKT3	chr1	785	758	2179	2
AKTIP	chr16	353	327	1933	0
ALAD	chr9	2842	1402	1655	1
ALAS1	chr3	718	784	2152	0
ALAS2	chrX	1	0	7	0
ALB	chr4	63	44	114	0
ALCAM	chr3	2413	2077	5046	0
ALDH16A1	chr19	947	870	864	1
ALDH18A1	chr10	1980	1671	8803	1
ALDH1A1	chr9	743	624	2317	1
ALDH1A2	chr15	18	14	17	0
ALDH1A3	chr15	68	33	74	1
ALDH1B1	chr9	538	611	1165	0
ALDH1L1	chr3	9	23	25	0
ALDH1L2	chr12	130	91	183	0
ALDH2	chr12	934	1417	3179	2
ALDH3A1	chr17	7	49	66	0
ALDH3A2	chr17	1942	2487	3531	0
ALDH3B1	chr11	91	64	35	0
ALDH3B2	chr11	228	256	198	0
ALDH4A1	chr1	729	362	911	1
ALDH5A1	chr6	765	669	704	1
ALDH6A1	chr14	655	788	1708	2
ALDH7A1	chr5	2205	2569	5593	1
ALDH8A1	chr6	16	13	29	0
ALDH9A1	chr1	920	905	2268	0
ALDOA	chr16	5841	5911	11003	10
ALDOB	chr9	7	6	10	0
ALDOC	chr17	186	294	584	0
ALG1	chr16	423	389	640	0
ALG10	chr12	103	217	277	0
ALG10B	chr12	235	359	794	0
ALG11	chr13	999	1055	3177	0
ALG12	chr22	737	816	1230	0
ALG13	chrX	574	541	1744	0
ALG14	chr1	112	91	96	0
ALG1L	chr3	15	14	30	0
ALG1L2	chr3	0	1	4	0
ALG2	chr9	805	606	1413	0
ALG3	chr3	672	818	708	0
ALG5	chr13	177	181	1128	0
ALG6	chr1	287	290	1024	0
ALG8	chr11	530	491	1917	0
ALG9	chr11	682	754	2147	0
ALK	chr2A	31	68	109	0
ALKAL1	chr8	20	6	24	0
ALKAL2	chr2A	27	18	27	0
ALKBH1	chr14	216	237	544	0
ALKBH2	chr12	432	379	458	0
ALKBH3	chr11	122	160	705	0
ALKBH4	chr7	441	582	234	4
ALKBH6	chr19	770	744	854	0
ALKBH7	chr19	392	515	909	0
ALKBH8	chr11	269	417	546	0
ALLC	chr2A	6	0	3	0
ALMS1	chr2A	1131	887	1423	0
ALOX12	chr17	25	8	40	0
ALOX12B	chr17	17	20	36	0
ALOX15	chr17	83	50	121	0
ALOX15B	chr17	14	6	17	0
ALOX5	chr10	91	5	109	0
ALOX5AP	chr13	1	1	1	0
ALOXE3	chr17	6	5	18	0
ALPG	chr2B	1	2	18	0
ALPI	chr2B	2	0	3	0
ALPK1	chr4	95	17	139	0
ALPK2	chr18	227	170	333	0
ALPK3	chr15	3384	2286	4004	3
ALPL	chr1	1125	431	452	0
ALPP	chr2B	9	7	7	0
ALS2	chr2B	1088	1070	5374	0
ALS2CL	chr3	2718	1415	3810	5
ALX1	chr12	3	2	26	0
ALX3	chr1	148	165	165	0
ALX4	chr11	90	277	265	0
ALYREF	chr17	1505	1658	506	0
AMACR	chr5	1203	1322	885	2
AMBN	chr4	3	1	31	0
AMBP	chr9	1553	2513	2546	2
AMBRA1	chr11	840	812	2578	2
AMD1	chr6	643	977	5914	3
AMDHD1	chr12	4	25	69	0
AMDHD2	chr16	1149	1489	848	2
AMELX	chrX	0	0	1	0
AMELY	chrUn_NW_019937191v1	0	0	2	0
AMER1	chrX	738	1066	1673	0
AMER2	chr13	22	21	77	0
AMER3	chr2B	45	63	50	0
AMFR	chr16	1028	1308	4849	0
AMH	chr19	516	33	238	0
AMHR2	chr12	92	116	389	0
AMIGO1	chr1	195	320	1051	1
AMIGO2	chr12	590	948	1834	1
AMIGO3	chr3	1076	1202	2056	1
AMMECR1	chrX	307	297	931	0
AMMECR1L	chr2B	446	437	3437	0
AMN	chr14	846	832	437	0
AMN1	chr12	200	228	379	2
AMOT	chrX	2497	3124	10303	3
AMOTL1	chr11	3448	3535	3242	5
AMOTL2	chr3	3192	3423	5237	7
AMPD1	chr1	0	0	0	0
AMPD2	chr1	929	1058	6810	0
AMPD3	chr11	166	143	324	0
AMPH	chr7	147	204	448	0
AMT	chr3	1349	1091	2366	2
AMTN	chr4	2	1	2	0
AMY1A	chr1	1	35	14	0
AMY1B	chr1	1	35	14	0
AMY1C	chr1	1	35	14	0
AMY2A	chr1	0	0	1	0
AMY2B	chr1	357	564	2004	3
AMZ1	chr7	84	87	39	0
AMZ2	chr17	596	521	2176	0
ANAPC1	chr2A	655	544	4847	0
ANAPC10	chr4	160	142	322	0
ANAPC11	chr17	1129	1168	321	0
ANAPC13	chr3	701	603	2049	1
ANAPC15	chr11	326	380	881	1
ANAPC16	chr10	903	607	2934	15
ANAPC2	chr9	1807	1644	1922	2
ANAPC4	chr4	457	273	2323	0
ANAPC5	chr12	1441	2289	9824	0
ANAPC7	chr12	819	1415	4304	0
ANG	chr14	299	201	172	0
ANGEL1	chr14	2442	3920	2904	4
ANGEL2	chr1	491	529	2164	1
ANGPT1	chr8	55	108	122	0
ANGPT2	chr8	1853	1087	1905	3
ANGPTL1	chr1	3	4	11	0
ANGPTL2	chr9	232	218	800	0
ANGPTL3	chr1	7	4	23	0
ANGPTL4	chr19	106	16	93	0
ANGPTL5	chr11	1	4	2	0
ANGPTL6	chr19	59	72	17	0
ANGPTL7	chr1	3	8	21	0
ANGPTL8	chr19	4	8	13	0
ANHX	chr12	0	0	2	0
ANK1	chr8	97	114	335	0
ANK2	chr4	432	599	1563	1
ANK3	chr10	933	1119	7191	0
ANKAR	chr2B	48	36	93	0
ANKDD1A	chr15	119	176	291	1
ANKDD1B	chr5	20	85	166	0
ANKFN1	chr17	13	11	28	0
ANKFY1	chr17	3067	3037	4049	4
ANKH	chr5	180	206	285	0
ANKHD1	chr5	2348	2226	9490	2
ANKHD1-EIF4EBP3	chr5	2448	2266	9516	2
ANKIB1	chr7	736	491	4032	0
ANKK1	chr11	30	13	20	0
ANKLE1	chr19	189	269	266	0
ANKLE2	chr12	2968	2940	3661	2
ANKMY1	chr2B	340	512	415	0
ANKMY2	chr7	846	1015	1546	1
ANKRA2	chr5	362	348	883	1
ANKRD1	chr10	1021	712	1897	0
ANKRD10	chr13	1767	1666	3321	2
ANKRD11	chr16	5005	5739	10202	12
ANKRD12	chr18	557	545	2692	0
ANKRD13A	chr12	617	758	4389	0
ANKRD13B	chr17	327	297	1967	0
ANKRD13C	chr1	471	479	2117	1
ANKRD13D	chr11	1875	1874	2153	2
ANKRD16	chr10	290	274	538	1
ANKRD17	chr4	1379	1512	12295	0
ANKRD18A	chr9	0	0	19	0
ANKRD2	chr10	2	5	3	0
ANKRD22	chr10	106	166	422	0
ANKRD23	chr2A	397	270	563	0
ANKRD24	chr19	114	37	64	0
ANKRD26	chr10	504	470	1243	0
ANKRD27	chr19	1174	1176	1465	1
ANKRD28	chr3	681	831	3930	1
ANKRD29	chr18	103	254	272	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	1	0
ANKRD31	chr5	24	17	45	0
ANKRD33	chr12	32	30	49	0
ANKRD33B	chr5	540	1096	922	0
ANKRD34A	chr1	32	18	44	0
ANKRD34B	chr5	4	56	45	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	36	16	50	0
ANKRD37	chr4	113	157	85	1
ANKRD39	chr2A	480	379	783	0
ANKRD40	chr17	1055	1370	2929	0
ANKRD40CL	chr17	1	1	0	0
ANKRD42	chr11	328	372	603	0
ANKRD44	chr2B	36	75	287	0
ANKRD45	chr1	54	42	100	0
ANKRD46	chr8	431	632	1835	1
ANKRD49	chr11	350	367	511	0
ANKRD50	chr4	1266	1223	3574	1
ANKRD52	chr12	1612	1662	10463	3
ANKRD53	chr2A	30	15	52	0
ANKRD54	chr22	533	478	451	1
ANKRD55	chr5	0	1	1	0
ANKRD6	chr6	1835	1263	4048	0
ANKRD61	chr7	43	24	34	0
ANKRD62	chr18	0	0	1	0
ANKRD63	chr15	1	4	4	0
ANKRD65	chr1	562	220	78	1
ANKRD66	chr6	0	0	1	0
ANKRD7	chr7	2	3	15	0
ANKRD9	chr14	1771	1241	1225	2
ANKS1A	chr6	2865	3153	4781	1
ANKS1B	chr12	148	149	351	1
ANKS3	chr16	841	771	770	0
ANKS4B	chr16	35	26	26	0
ANKS6	chr9	1335	852	2330	1
ANKUB1	chr3	0	0	7	0
ANKZF1	chr2B	1647	1556	3513	3
ANLN	chr7	1549	1830	2622	1
ANO1	chr11	160	154	272	0
ANO10	chr3	657	797	1613	3
