gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ABCG1	chr21	538	638	959	0
ABCG2	chr4	0	1	2	0
ABCG4	chr11	246	282	850	0
ABCG5	chr2A	3	32	2	0
ABCG8	chr2A	4	1	3	0
ABHD1	chr2A	9	25	22	0
ABHD10	chr3	413	310	1659	0
ABHD11	chr7	80	125	449	0
ABHD12B	chr14	1	0	4	0
ABHD13	chr13	143	140	926	0
ABHD14A	chr3	755	796	117	1
ABHD14A-ACY1	chr3	557	649	486	1
ABHD14B	chr3	80	27	68	0
ABHD15	chr17	43	33	26	0
ABHD16A	chr6	932	726	3133	0
ABHD17A	chr19	360	365	1481	1
ABHD17B	chr9	387	388	1920	0
ABHD17C	chr15	958	1076	1683	0
ABHD18	chr4	213	305	737	1
ABHD2	chr15	351	355	613	1
ABHD3	chr18	36	43	130	0
ABHD4	chr14	248	387	439	1
ABHD5	chr3	197	364	1072	0
ABHD6	chr3	180	100	404	0
ABHD8	chr19	435	522	750	0
ABI1	chr10	518	465	1747	1
ABI2	chr2B	4173	3932	14224	3
ABI3	chr17	0	2	1	0
ABI3BP	chr3	11	7	15	0
ABL1	chr9	3022	3242	8603	6
ABL2	chr1	1545	1740	2310	3
ABLIM1	chr10	2691	3004	3204	5
ABLIM2	chr4	655	293	309	1
ABLIM3	chr5	198	365	962	0
ABO	chr9	25	187	192	0
ABR	chr17	2350	3537	8660	7
ABRA	chr8	0	3	1	0
ABRACL	chr6	534	443	187	0
ABRAXAS1	chr4	204	151	867	1
ABRAXAS2	chr10	111	96	656	0
ABT1	chr6	490	495	697	0
ABTB1	chr3	273	1121	1116	0
ABTB2	chr11	264	942	664	0
ACAA1	chr3	655	715	1485	0
ACAA2	chr18	284	280	1320	0
ACACA	chr17	7614	6934	17326	4
ACACB	chr12	226	403	572	0
ACAD10	chr12	630	259	664	0
ACAD11	chr3	390	219	634	1
ACAD8	chr11	878	521	1244	0
ACAD9	chr3	364	370	1118	0
ACADL	chr2B	1	1	3	0
ACADM	chr1	329	231	2492	1
ACADS	chr12	338	281	346	0
ACADSB	chr10	177	190	165	0
ACADVL	chr17	1983	2244	5104	1
ACAN	chr15	11	8	13	0
ACAP1	chr17	23	29	63	0
ACAP2	chr3	556	522	1550	0
ACAP3	chrUn_NW_019935705v1	0	0	14213	0
ACAT1	chr11	292	229	1985	0
ACAT2	chr6	5789	8178	21171	8
ACBD3	chr1	532	499	1585	0
ACBD4	chr17	142	181	396	0
ACBD5	chr10	949	895	1939	0
ACBD6	chr1	1411	1446	1926	2
ACBD7	chr10	47	8	34	0
ACCS	chr11	203	51	122	0
ACCSL	chr11	1	0	0	0
ACD	chr16	805	625	1166	0
ACE	chr17	37	45	58	0
ACE2	chrX	3	12	12	0
ACER1	chr19	1	0	0	0
ACER2	chr9	65	80	78	0
ACER3	chr11	250	284	1389	0
ACHE	chr7	976	1557	7980	0
ACIN1	chr14	2744	2807	16720	3
ACKR1	chr1	647	433	879	0
ACKR2	chr3	2	1	2	0
ACKR3	chr2B	45	41	37	0
ACKR4	chr3	2	3	12	0
ACLY	chr17	14738	13533	31400	11
ACMSD	chr2B	4	6	1	0
ACO1	chr9	737	832	1949	1
ACO2	chr22	1892	2097	6085	2
ACOD1	chr13	0	8	0	0
ACOT1	chr14	228	6	241	0
ACOT11	chr1	12	10	24	1
ACOT12	chr5	8	2	5	0
ACOT13	chr6	253	314	850	1
ACOT2	chr14	229	6	245	0
ACOT4	chr14	8	4	17	0
ACOT6	chr14	3	27	7	0
ACOT7	chr1	1761	1682	7628	1
ACOT9	chrX	326	344	309	1
ACOX1	chr17	580	465	1418	2
ACOX2	chr3	13	14	32	0
ACOX3	chr4	538	266	204	0
ACOXL	chr2A	5	5	18	0
ACP1	chr2A	421	365	2147	1
ACP2	chr11	1005	894	1319	0
ACP4	chr19	2	3	1	0
ACP5	chr19	13	17	7	0
ACP6	chr1	247	138	574	0
ACP7	chr19	0	0	0	0
ACPP	chr3	0	0	0	0
ACR	chr22	10	0	4	0
ACRBP	chr12	46	348	175	0
ACRV1	chr11	3	7	2	0
ACSBG1	chr15	255	196	366	0
ACSBG2	chr19	3	8	5	0
ACSF2	chr17	111	139	184	0
ACSF3	chr16	468	1474	433	1
ACSL1	chr4	470	369	896	0
ACSL3	chr2B	2511	2586	9873	3
ACSL4	chrX	2886	2601	12254	4
ACSL5	chr10	3	0	1	0
ACSL6	chr5	515	605	746	7
ACSM1	chr16	1	1	1	0
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	0	0	0
ACSM3	chr16	9	4	47	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	0	1	0
ACSM6	chr10	0	1	0	0
ACSS3	chr12	258	302	223	0
ACTA1	chr1	6	10	12	0
ACTA2	chr10	16	6	39	0
ACTB	chr7	15503	14916	72168	5
ACTBL2	chr5_NW_019932885v1_random	0	0	0	0
ACTC1	chr15	23	24	45	0
ACTG1	chr17	37791	37598	29853	68
ACTG2	chr2A	1	1	3	0
ACTL6A	chr3	173	109	2400	0
ACTL6B	chr7	1290	1351	3737	2
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	5	2	0
ACTL8	chr1	0	0	2	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	507	466	1276	0
ACTN2	chr1	18	29	58	0
ACTN3	chr11	4	19	7	0
ACTN4	chr19	2154	2188	4509	0
ACTR10	chr14	1221	1393	4627	1
ACTR1A	chr10	3915	3717	14171	2
ACTR1B	chr2A	2122	2728	3732	2
ACTR2	chr2A	3021	2963	12492	0
ACTR3	chr2B	1376	1343	5018	0
ACTR3B	chr7	139	164	553	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	364	336	1157	0
ACTR8	chr3	1448	1215	1119	2
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	0	0	0
ACTRT3	chr3	10	51	53	0
ACVR1	chr2B	259	327	821	1
ACVR1B	chr12	3445	3224	7683	2
ACVR1C	chr2B	2	10	24	0
ACVR2A	chr2B	562	492	4829	1
ACVR2B	chr3	5598	6320	12406	5
ACVRL1	chr12	8	2	5	0
ACY1	chr3	148	204	449	0
ACY3	chr11	0	0	0	0
ACYP1	chr14	132	179	1016	0
ACYP2	chr2A	165	169	141	0
ADA2	chr22	1460	1492	2065	2
ADAD1	chr4	0	0	0	0
ADAD2	chr16	0	0	0	0
ADAL	chr15	329	360	576	0
ADAM10	chr15	905	975	6442	0
ADAM11	chr17	851	811	1384	1
ADAM12	chr10	1652	1892	3431	0
ADAM15	chr1	619	391	1550	0
ADAM17	chr2A	803	874	1521	0
ADAM18	chr8	0	0	0	0
ADAM19	chr5	930	1264	1666	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	2	1	4	0
ADAM21	chr14	4	5	7	0
ADAM22	chr7	1054	1024	2972	1
ADAM23	chr2B	643	462	2660	1
ADAM28	chr8	7	6	7	0
ADAM29	chr4	0	10	6	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	26	34	63	0
ADAM7	chr8	1	0	1	0
ADAM8	chr10	140	36	113	0
ADAM9	chr8	195	264	1139	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	151	146	563	0
ADAMTS10	chr19	1455	1441	3696	3
ADAMTS12	chr5	127	100	207	0
ADAMTS13	chr9	1155	1970	1322	1
ADAMTS14	chr10	34	28	69	0
ADAMTS15	chr11	74	69	97	0
ADAMTS16	chr5	28	24	118	0
ADAMTS17	chr15	66	41	37	0
ADAMTS18	chr16	2	3	8	0
ADAMTS19	chr5	16	34	46	0
ADAMTS2	chr5	238	67	95	0
ADAMTS20	chr12	48	25	77	0
ADAMTS3	chr4	32	23	56	0
ADAMTS4	chr1	47	39	48	0
ADAMTS5	chr21	125	98	197	0
ADAMTS6	chr5_NW_019932884v1_random	0	0	353	0
ADAMTS7	chr15	3489	5429	9128	7
ADAMTS8	chr11	1	1	3	0
ADAMTS9	chr3	143	55	232	0
ADAMTSL1	chr9	1335	672	2538	1
ADAMTSL2	chr9	17	9	27	0
ADAMTSL3	chr15	89	9	80	0
ADAMTSL4	chr1	119	99	161	0
ADAMTSL5	chr19	1	5	10	0
ADAP1	chr7	1189	1217	1716	3
ADAP2	chr17	13	24	8	0
ADAR	chr1	3655	3817	16614	3
ADARB1	chr21	558	341	1144	1
ADARB2	chr10	15	13	20	0
ADAT1	chr16	929	1175	882	8
ADAT2	chr6	163	147	265	1
ADAT3	chr19	54	36	113	0
ADCK1	chr14	302	418	286	0
ADCK2	chr7	495	487	1783	1
ADCK5	chr8	282	269	403	0
ADCY1	chr7	2063	2658	3058	2
ADCY10	chr1	14	1	8	0
ADCY2	chr5	359	244	1038	0
ADCY3	chr2A	805	628	2427	0
ADCY4	chr14	4	13	28	0
ADCY5	chr3	1192	1278	3154	0
ADCY6	chr12	2255	2231	7291	0
ADCY7	chr16	757	1112	1619	0
ADCY8	chr8	168	87	293	0
ADCY9	chr16	732	874	1936	0
ADCYAP1	chr18	4	4	3	0
ADCYAP1R1	chr7	744	776	1180	0
ADD1	chr4	5044	4914	13374	4
ADD2	chr2A	4444	4972	9726	4
ADD3	chr10	683	712	1868	0
ADGB	chr6	2	1	0	0
ADGRA1	chr10	212	202	276	0
ADGRA2	chr8	1636	1493	2414	1
ADGRA3	chr4	1535	1087	2973	2
ADGRB1	chr8	487	431	1452	1
ADGRB2	chr1	840	1320	3959	0
ADGRB3	chr6	761	761	3645	0
ADGRD1	chr12	22	11	15	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	1	2	3	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	12	17	26	0
ADGRF1	chr6	0	0	1	0
ADGRF2	chr6	0	8	7	0
ADGRF3	chr2A	3	13	64	0
ADGRF4	chr6	0	6	3	0
ADGRF5	chr6	2	0	1	0
ADGRG1	chr16	2406	2426	1595	2
ADGRG2	chrX	41	57	167	0
ADGRG3	chr16	24	1	6	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	2	0	3	0
ADGRG6	chr6	2	5	17	0
ADGRG7	chr3	0	0	0	0
ADGRL1	chr19	2806	2724	9305	0
ADGRL2	chr1	1762	2425	7190	1
ADGRL3	chr4	3395	4309	13465	3
ADGRL4	chr1	3	3	1	0
ADGRV1	chr5	196	211	455	0
ADH1A	chr4	6	1	3	0
ADH1B	chr4	1	3	2	0
ADH1C	chr4	8	8	17	0
ADH4	chr4	0	0	0	0
ADH5	chr4	1909	1634	5647	1
ADH6	chr4	2	0	16	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	59	30	27	0
ADI1	chr2A	285	400	308	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	874	707	1500	0
ADIPOR2	chr12	947	883	1722	1
ADIRF	chr10	4	0	8	0
ADK	chr10	214	188	852	0
ADM	chr11	5	5	49	0
ADM2	chr22	78	69	55	1
ADM5	chr19	142	279	150	0
ADNP2	chr18	777	802	3004	0
ADO	chr10	652	459	1368	0
ADORA1	chr1	633	388	973	0
ADORA2A	chr22	203	74	337	0
ADORA2B	chr17	58	31	42	0
ADORA3	chr1	1	0	0	0
ADPGK	chr15	338	354	1443	1
ADPRH	chr3	13	12	19	0
ADPRHL1	chr13	86	197	75	0
ADPRHL2	chr1	861	811	722	0
ADPRM	chr17	133	46	195	0
ADRA1A	chr8	63	5	26	0
ADRA1B	chr5	2	1	10	0
ADRA2A	chr10	11	16	27	0
ADRA2B	chr2A	13	9	11	0
ADRA2C	chr4	40	46	75	0
ADRB1	chr10	4	3	11	0
ADRB2	chr5	2	1	2	0
ADRB3	chr8	0	0	1	0
ADSL	chr22	1131	1391	2135	0
ADTRP	chr6	1	4	0	0
AEBP1	chr7	608	863	2712	0
AEBP2	chr12	209	182	1231	0
AEN	chr15	129	136	306	0
AFAP1	chr4	4365	4028	3871	4
AFAP1L1	chr5	12	12	13	0
AFAP1L2	chr10	197	89	140	0
AFDN	chr6	4423	4567	10936	2
AFF1	chr4	805	790	1060	2
AFF2	chrX	635	966	2109	0
AFF3	chr2A	5079	4809	6269	4
AFF4	chr5	2940	3177	10543	1
AFG1L	chr6	56	111	389	0
AFG3L2	chr18	1150	1065	2797	0
AFM	chr4	0	0	0	0
AFMID	chr17	87	69	84	0
AFP	chr4	0	0	0	0
AFTPH	chr2A	963	890	2515	0
AGA	chr4	85	116	181	0
AGAP1	chr2B	4735	4135	2687	8
AGAP11	chr10	54	9	51	2
AGAP2	chr12	1095	1313	6033	1
AGAP3	chr7	1090	1039	8693	0
AGAP4	chr10	12	67	420	0
AGAP6	chr10	12	61	350	0
AGBL1	chr15	3	3	0	0
AGBL2	chr11	7	7	12	0
AGBL3	chr7	4	1	19	0
AGBL4	chr1	54	59	152	0
AGBL5	chr2A	776	712	3185	0
AGER	chr6	375	495	1252	1
AGFG1	chr2B	969	1010	4782	0
AGFG2	chr7	135	131	170	0
AGGF1	chr5	763	643	940	0
AGK	chr7	677	778	1294	0
AGL	chr1	427	537	1662	0
AGMAT	chr1	4	1	5	0
AGMO	chr7	3	1	0	0
AGO1	chr1	2065	2294	6722	4
AGO2	chr8	1468	1501	3782	1
AGO3	chr1	775	625	2062	1
AGO4	chr1	106	94	2795	0
AGPAT1	chr6	1544	1454	7659	10
AGPAT2	chr9	62	109	53	0
AGPAT3	chr21	1086	1052	858	4
AGPAT4	chr6	3169	2084	2670	5
AGPAT5	chr8	1671	1420	671	2
AGPS	chr2B	1974	2017	4252	0
AGR2	chr7	0	0	4	0
AGR3	chr7	1	0	0	0
AGRN	chr1	14353	17592	13392	22
AGRP	chr16	0	0	2	0
AGT	chr1	2	29	2	0
AGTPBP1	chr9	768	472	7202	0
AGTR1	chr3	1	4	3	0
AGTR2	chrX	0	0	1	0
AGTRAP	chr1	61	57	140	0
AGXT	chr2B	0	0	0	0
AGXT2	chr5	0	0	0	0
AHCTF1	chr1	467	613	2614	0
AHCYL1	chr1	1661	1608	6448	5
AHCYL2	chr7	1669	1595	3548	0
AHDC1	chr1	1245	1373	3092	3
AHI1	chr6	885	875	1564	0
AHNAK	chr11	34	41	104	0
AHNAK2	chr14	746	909	898	5
AHR	chr7	109	101	95	0
AHRR	chr5	133	99	68	0
AHSA1	chr14	759	751	5608	1
AHSG	chr3	9	6	11	0
AHSP	chr16_NW_019932886v1_random	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	905	1036	3938	2
AIF1	chr6	0	0	2	0
AIF1L	chr9	448	568	370	2
AIFM1	chrX	445	399	1204	0
AIFM2	chr10	58	74	57	0
AIFM3	chr22	8	26	33	0
AIG1	chr6	559	402	1002	0
AIM2	chr1	87	49	28	0
AIMP1	chr4	627	630	1004	1
AIMP2	chr7	478	674	503	0
AIP	chr11	879	704	1040	0
AIPL1	chr17	0	3	1	0
AIRE	chr21	2	0	1	0
AJAP1	chr1	505	202	238	0
AJM1	chr9	713	1031	1646	1
AJUBA	chr14	53	45	251	0
AK1	chr9	522	476	2654	0
AK2	chr1	1122	1201	3593	0
AK3	chr9	1259	1129	1685	0
AK4	chr1	538	634	2383	1
AK5	chr1	12	25	175	0
AK6	chr5_NW_019932884v1_random	0	0	936	0
AK7	chr14	120	6	72	0
AK8	chr9	20	50	30	0
AK9	chr6	503	195	389	0
AKAIN1	chr18	1	0	0	0
AKAP1	chr17	1433	1099	1221	1
AKAP10	chr17	575	507	975	0
AKAP11	chr13	2484	2406	4612	3
AKAP12	chr6	9082	8810	12133	9
AKAP13	chr15	744	582	2085	0
AKAP14	chrX	3	3	1	0
AKAP17A	chrX	1476	1574	1514	0
AKAP3	chr12	28	167	116	0
AKAP4	chrX	0	0	0	0
AKAP5	chr14	67	112	339	0
AKAP6	chr14	5813	5542	16162	7
AKAP7	chr6	89	61	128	0
AKAP8	chr19	426	469	1407	0
AKAP8L	chr19	4229	4090	11662	6
AKAP9	chr7	3196	3326	10063	4
AKIP1	chr11	289	270	393	0
AKIRIN1	chr1	1082	1186	3505	1
AKIRIN2	chr6	814	826	4386	1
AKNA	chr9	483	633	574	1
AKNAD1	chr1	1	6	0	0
AKR1A1	chr1	1057	942	4531	1
AKR1B1	chr7	1210	1242	2831	1
AKR1B10	chr7	0	0	0	0
AKR1B15	chr7	0	0	0	0
AKR1C1	chr10	674	737	976	3
AKR1C2	chr10	2033	1056	1007	12
AKR1C3	chr10	15	4	21	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	0	0	0	0
AKR1E2	chr10	76	40	10	0
AKR7A2	chr1	534	681	387	0
AKR7A3	chr1	29	165	71	0
AKR7L	chr1	26	14	35	0
AKT1	chr14	4150	3446	4174	5
AKT1S1	chr19	715	728	379	1
AKT2	chr19	2741	2287	2325	2
AKT3	chr1	2770	3006	7620	4
AKTIP	chr16	232	287	1342	0
ALAD	chr9	1470	791	864	1
ALAS1	chr3	776	630	1765	0
ALAS2	chrX	0	0	2	0
ALB	chr4	9	26	44	0
ALCAM	chr3	2099	1350	3606	2
ALDH16A1	chr19	373	330	319	0
ALDH18A1	chr10	815	635	3450	0
ALDH1A1	chr9	0	0	3	0
ALDH1A2	chr15	2994	525	3953	1
ALDH1A3	chr15	3	0	1	1
ALDH1B1	chr9	803	815	1461	0
ALDH1L1	chr3	5	5	3	0
ALDH1L2	chr12	633	451	820	1
ALDH2	chr12	1512	2268	4978	6
ALDH3A1	chr17	0	7	8	0
ALDH3A2	chr17	1376	1523	2186	0
ALDH3B1	chr11	11	1	5	0
ALDH3B2	chr11	1	0	0	0
ALDH4A1	chr1	282	231	494	0
ALDH5A1	chr6	977	1046	849	1
ALDH6A1	chr14	169	232	489	1
ALDH7A1	chr5	1928	1316	2964	6
ALDH8A1	chr6	101	22	93	0
ALDH9A1	chr1	343	403	913	0
ALDOA	chr16	7298	7868	13143	16
ALDOB	chr9	8	16	12	0
ALDOC	chr17	1991	1890	4912	0
ALG1	chr16	243	190	307	0
ALG10	chr12	86	119	148	0
ALG10B	chr12	231	271	615	0
ALG11	chr13	837	863	2395	1
ALG12	chr22	380	467	673	0
ALG13	chrX	931	1067	2782	0
ALG14	chr1	100	114	111	0
ALG1L	chr3	11	29	23	0
ALG1L2	chr3	0	0	3	0
ALG2	chr9	220	218	563	0
ALG3	chr3	419	532	390	0
ALG5	chr13	154	209	988	0
ALG6	chr1	203	218	639	0
ALG8	chr11	308	293	885	1
ALG9	chr11	1158	1111	3087	0
ALK	chr2A	76	64	148	0
ALKAL1	chr8	2	1	4	0
ALKAL2	chr2A	1	5	7	0
ALKBH1	chr14	253	302	544	1
ALKBH2	chr12	274	278	257	1
ALKBH3	chr11	150	155	796	0
ALKBH4	chr7	411	497	232	1
ALKBH6	chr19	570	539	622	0
ALKBH7	chr19	589	722	1439	0
ALKBH8	chr11	259	434	557	0
ALLC	chr2A	1	0	2	0
ALMS1	chr2A	1844	1605	2417	0
ALOX12	chr17	10	10	10	0
ALOX12B	chr17	10	11	26	0
ALOX15	chr17	6	2	3	0
ALOX15B	chr17	0	0	0	0
ALOX5	chr10	5	6	8	0
ALOX5AP	chr13	1	1	2	0
ALOXE3	chr17	48	38	156	1
ALPG	chr2B	2	0	1	0
ALPI	chr2B	0	0	0	0
ALPK1	chr4	70	21	82	0
ALPK2	chr18	1	3	4	0
ALPK3	chr15	284	133	319	0
ALPL	chr1	203	200	113	0
ALPP	chr2B	1	2	0	0
ALS2	chr2B	1012	825	4253	1
ALS2CL	chr3	79	53	110	0
ALX1	chr12	1	1	13	0
ALX3	chr1	244	311	288	2
ALX4	chr11	12	7	7	0
ALYREF	chr17	625	844	264	1
AMACR	chr5	467	282	252	0
AMBN	chr4	0	0	0	0
AMBP	chr9	1	2	0	0
AMBRA1	chr11	1253	1330	3755	2
AMD1	chr6	526	647	4023	0
AMDHD1	chr12	1	4	17	0
AMDHD2	chr16	376	558	300	1
AMELX	chrX	0	0	0	0
AMELY	chrUn_NW_019937191v1	0	0	0	0
AMER1	chrX	1309	1587	2461	1
AMER2	chr13	781	676	1792	1
AMER3	chr2B	1434	1589	1531	3
AMFR	chr16	1129	1218	4743	2
AMH	chr19	709	55	393	0
AMHR2	chr12	0	0	3	0
AMIGO1	chr1	376	487	1656	0
AMIGO2	chr12	10	35	55	0
AMIGO3	chr3	1216	1273	2171	1
AMMECR1	chrX	44	40	173	0
AMMECR1L	chr2B	399	401	3187	0
AMN	chr14	976	849	336	5
AMN1	chr12	474	482	837	1
AMOT	chrX	875	922	3028	1
AMOTL1	chr11	3035	2754	2379	9
AMOTL2	chr3	3417	3329	4898	4
AMPD1	chr1	0	0	0	0
AMPD2	chr1	874	1043	5749	4
AMPD3	chr11	25	19	47	0
AMPH	chr7	1079	1305	2152	0
AMT	chr3	679	585	1249	2
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	27	13	0
AMY1B	chr1	0	27	13	0
AMY1C	chr1	0	27	13	0
AMY2A	chr1	0	3	5	0
AMY2B	chr1	346	535	1883	2
AMZ1	chr7	9	6	9	0
AMZ2	chr17	777	655	2701	0
ANAPC1	chr2A	526	448	3717	0
ANAPC10	chr4	106	74	230	0
ANAPC11	chr17	929	841	236	0
ANAPC13	chr3	1007	948	2982	1
ANAPC15	chr11	295	320	704	0
ANAPC16	chr10	633	520	2052	9
ANAPC2	chr9	1090	1086	1298	0
ANAPC4	chr4	278	211	1522	0
ANAPC5	chr12	967	1218	5580	1
ANAPC7	chr12	866	1072	3654	1
ANG	chr14	34	15	21	0
ANGEL1	chr14	1169	1142	1005	1
ANGEL2	chr1	381	395	1522	0
ANGPT1	chr8	37	18	37	0
ANGPT2	chr8	9	5	7	0
ANGPTL1	chr1	106	93	226	0
ANGPTL2	chr9	51	44	187	0
ANGPTL3	chr1	9	5	18	0
ANGPTL4	chr19	13	3	6	0
ANGPTL5	chr11	0	0	0	0
ANGPTL6	chr19	63	72	9	0
ANGPTL7	chr1	0	0	0	0
ANGPTL8	chr19	2	0	5	0
ANHX	chr12	0	0	0	0
ANK1	chr8	382	261	912	0
ANK2	chr4	4406	5460	13308	8
ANK3	chr10	5556	4855	24799	7
ANKAR	chr2B	59	22	70	0
ANKDD1A	chr15	192	302	509	0
ANKDD1B	chr5	1	6	7	0
ANKFN1	chr17	11	18	24	0
ANKFY1	chr17	3655	2941	4567	9
ANKH	chr5	538	414	694	0
ANKHD1	chr5	1839	1827	7513	2
ANKHD1-EIF4EBP3	chr5	1890	1849	7426	2
ANKIB1	chr7	806	672	4626	0
ANKK1	chr11	6	9	9	0
ANKLE1	chr19	210	211	274	2
ANKLE2	chr12	1757	1659	2113	2
ANKMY1	chr2B	233	487	298	1
ANKMY2	chr7	1225	1166	1840	2
ANKRA2	chr5	296	285	834	0
ANKRD1	chr10	1	0	4	0
ANKRD10	chr13	2005	1974	3748	2
ANKRD11	chr16	3958	4704	8158	3
ANKRD12	chr18	992	862	4366	1
ANKRD13A	chr12	869	853	5069	0
ANKRD13B	chr17	1205	1040	6811	1
ANKRD13C	chr1	589	585	2399	0
ANKRD13D	chr11	1785	1910	2011	4
ANKRD16	chr10	258	257	523	0
ANKRD17	chr4	1719	1754	14168	0
ANKRD18A	chr9	0	0	5	0
ANKRD2	chr10	0	0	2	0
ANKRD22	chr10	0	0	0	0
ANKRD23	chr2A	346	320	501	0
ANKRD24	chr19	767	388	525	1
ANKRD26	chr10	505	514	1112	0
ANKRD27	chr19	654	811	931	0
ANKRD28	chr3	646	835	3459	0
ANKRD29	chr18	30	189	137	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	0	0
ANKRD31	chr5	19	10	42	0
ANKRD33	chr12	4	5	4	0
ANKRD33B	chr5	12	8	12	0
ANKRD34A	chr1	190	95	267	0
ANKRD34B	chr5	1	2	6	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	36	13	60	0
ANKRD37	chr4	159	251	110	1
ANKRD39	chr2A	466	481	1014	0
ANKRD40	chr17	529	594	1385	0
ANKRD40CL	chr17	1	0	0	0
ANKRD42	chr11	150	168	303	1
ANKRD44	chr2B	64	89	465	0
ANKRD45	chr1	72	60	94	0
ANKRD46	chr8	1125	1398	4401	2
ANKRD49	chr11	226	184	281	0
ANKRD50	chr4	1202	1065	3110	1
ANKRD52	chr12	1158	1114	7549	0
ANKRD53	chr2A	29	32	70	0
ANKRD54	chr22	596	656	749	2
ANKRD55	chr5	2	1	1	0
ANKRD6	chr6	1379	1124	2928	2
ANKRD61	chr7	18	14	16	0
ANKRD62	chr18	0	1	0	0
ANKRD63	chr15	0	1	1	0
ANKRD65	chr1	51	5	4	0
ANKRD66	chr6	0	5	1	0
ANKRD7	chr7	0	5	15	0
ANKRD9	chr14	1169	645	904	1
ANKS1A	chr6	6103	5628	10137	5
ANKS1B	chr12	205	212	725	1
ANKS3	chr16	760	710	627	2
ANKS4B	chr16	2	0	1	0
ANKS6	chr9	482	472	1023	1
ANKUB1	chr3	0	0	2	0
ANKZF1	chr2B	1663	1539	3557	2
ANLN	chr7	269	328	397	0
ANO1	chr11	16	6	14	0
ANO10	chr3	764	985	1924	0
ANO2	chr12	81	60	90	0
ANO3	chr11	14	1	24	0
ANO4	chr12	12	10	110	0
ANO5	chr11	629	621	1321	0
