gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	0	0	0
ACSM3	chr16	54	40	197	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	4	0	2	0
ACSM6	chr10	0	0	0	0
ACSS3	chr12	353	366	393	1
ACTA1	chr1	1215	1307	2549	1
ACTA2	chr10	5118	5765	7532	4
ACTB	chr7	11765	11580	53724	6
ACTBL2	chr5_NW_019932885v1_random	0	0	0	0
ACTC1	chr15	11044	10919	18702	0
ACTG1	chr17	23887	25004	20994	36
ACTG2	chr2A	387	233	1358	1
ACTL6A	chr3	146	87	1520	0
ACTL6B	chr7	12	22	70	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	0	0	0
ACTL8	chr1	1	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	4848	4202	12997	2
ACTN2	chr1	2601	2413	6731	1
ACTN3	chr11	45	421	231	0
ACTN4	chr19	4695	3954	9861	0
ACTR10	chr14	574	647	2192	0
ACTR1A	chr10	1762	1640	6465	0
ACTR1B	chr2A	1410	1797	2538	2
ACTR2	chr2A	2432	2044	9568	3
ACTR3	chr2B	1698	1609	5245	0
ACTR3B	chr7	124	138	462	0
ACTR3C	chr7	1	0	1	0
ACTR6	chr12	183	160	517	0
ACTR8	chr3	782	733	648	0
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	0	0	0
ACTRT3	chr3	14	44	40	0
ACVR1	chr2B	1226	1240	3146	0
ACVR1B	chr12	663	597	1458	0
ACVR1C	chr2B	6	11	14	0
ACVR2A	chr2B	593	514	4673	0
ACVR2B	chr3	253	303	631	0
ACVRL1	chr12	53	170	216	0
ACY1	chr3	216	380	682	0
ACY3	chr11	0	0	0	0
ACYP1	chr14	67	52	179	0
ACYP2	chr2A	149	172	113	0
ADA2	chr22	11	17	13	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	0	0	0	0
ADAL	chr15	227	283	453	0
ADAM10	chr15	967	1004	8064	0
ADAM11	chr17	182	228	421	1
ADAM12	chr10	1575	898	2356	2
ADAM15	chr1	1912	1152	4308	0
ADAM17	chr2A	1422	1469	2624	0
ADAM18	chr8	1	0	0	0
ADAM19	chr5	787	819	1205	1
ADAM2	chr8	0	0	0	0
ADAM20	chr14	1	0	2	0
ADAM21	chr14	14	19	18	0
ADAM22	chr7	787	942	2925	0
ADAM23	chr2B	342	72	1590	0
ADAM28	chr8	32	25	36	0
ADAM29	chr4	0	0	2	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	14	19	49	0
ADAM7	chr8	1	0	1	0
ADAM8	chr10	137	22	103	0
ADAM9	chr8	1788	1381	8073	1
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	2049	1801	7627	10
ADAMTS10	chr19	2120	2494	6470	2
ADAMTS12	chr5	2062	304	2232	1
ADAMTS13	chr9	926	1821	1064	0
ADAMTS14	chr10	658	896	1617	0
ADAMTS15	chr11	2527	4037	4702	1
ADAMTS16	chr5	1755	684	6178	2
ADAMTS17	chr15	242	193	213	0
ADAMTS18	chr16	387	348	427	1
ADAMTS19	chr5	49	28	121	0
ADAMTS2	chr5	2077	2538	1428	2
ADAMTS20	chr12	23	61	112	0
ADAMTS3	chr4	462	534	1029	0
ADAMTS4	chr1	142	121	507	0
ADAMTS5	chr21	1414	1223	2410	0
ADAMTS6	chr5_NW_019932884v1_random	0	0	1261	0
ADAMTS7	chr15	1540	1301	3168	2
ADAMTS8	chr11	91	52	78	0
ADAMTS9	chr3	1833	1810	4090	0
ADAMTSL1	chr9	227	519	1028	0
ADAMTSL2	chr9	68	99	203	0
ADAMTSL3	chr15	373	478	733	1
ADAMTSL4	chr1	634	1001	1425	0
ADAMTSL5	chr19	161	212	280	0
ADAP1	chr7	108	141	167	0
ADAP2	chr17	11	26	27	0
ADAR	chr1	3066	2825	12248	0
ADARB1	chr21	477	455	1355	0
ADARB2	chr10	30	10	18	0
ADAT1	chr16	556	491	415	6
ADAT2	chr6	115	142	258	0
ADAT3	chr19	44	22	93	0
ADCK1	chr14	282	319	248	1
ADCK2	chr7	413	356	1223	2
ADCK5	chr8	285	222	367	0
ADCY1	chr7	759	702	1051	1
ADCY10	chr1	1	0	3	0
ADCY2	chr5	1543	1837	6603	1
ADCY3	chr2A	1819	1488	5665	0
ADCY4	chr14	8	38	69	0
ADCY5	chr3	186	275	554	1
ADCY6	chr12	2453	2558	8103	0
ADCY7	chr16	192	428	517	0
ADCY8	chr8	463	212	822	0
ADCY9	chr16	1300	1372	3165	2
ADCYAP1	chr18	76	389	175	0
ADCYAP1R1	chr7	1242	1073	1813	0
ADD1	chr4	4608	4714	12118	7
ADD2	chr2A	993	1467	2391	1
ADD3	chr10	3012	4074	10450	2
ADGB	chr6	3	3	5	0
ADGRA1	chr10	54	67	75	0
ADGRA2	chr8	14095	15142	25305	11
ADGRA3	chr4	2094	1262	4165	0
ADGRB1	chr8	105	72	266	0
ADGRB2	chr1	3608	3300	12135	1
ADGRB3	chr6	106	134	633	2
ADGRD1	chr12	811	787	596	2
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	124	10	96	9
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	613	519	1111	0
ADGRF1	chr6	3	4	4	0
ADGRF2	chr6	0	2	4	0
ADGRF3	chr2A	21	27	41	0
ADGRF4	chr6	0	0	0	0
ADGRF5	chr6	6	8	4	0
ADGRG1	chr16	3974	3612	2962	3
ADGRG2	chrX	2460	1866	7552	2
ADGRG3	chr16	0	0	0	0
ADGRG4	chrX	1	0	1	0
ADGRG5	chr16	5	2	2	0
ADGRG6	chr6	819	1308	2693	2
ADGRG7	chr3	0	0	0	0
ADGRL1	chr19	2392	2874	8481	2
ADGRL2	chr1	2259	2031	8240	0
ADGRL3	chr4	267	554	1542	1
ADGRL4	chr1	5	13	7	0
ADGRV1	chr5	336	582	956	0
ADH1A	chr4	5	1	0	0
ADH1B	chr4	174	217	275	0
ADH1C	chr4	1	1	1	0
ADH4	chr4	0	0	0	0
ADH5	chr4	1332	949	4058	0
ADH6	chr4	0	2	8	0
ADH7	chr4	1	12	24	0
ADHFE1	chr8	153	115	107	0
ADI1	chr2A	542	456	472	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	840	910	1633	0
ADIPOR2	chr12	991	864	2083	2
ADIRF	chr10	4	0	10	0
ADK	chr10	154	194	806	0
ADM	chr11	65	69	423	0
ADM2	chr22	1212	1426	1024	0
ADM5	chr19	29	101	47	0
ADNP2	chr18	320	450	1589	0
ADO	chr10	457	364	1213	0
ADORA1	chr1	123	64	215	0
ADORA2A	chr22	54	34	66	0
ADORA2B	chr17	80	63	119	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	714	690	3386	1
ADPRH	chr3	35	120	98	0
ADPRHL1	chr13	480	462	289	0
ADPRHL2	chr1	777	845	697	1
ADPRM	chr17	106	48	158	0
ADRA1A	chr8	33	15	28	0
ADRA1B	chr5	24	23	102	0
ADRA2A	chr10	264	104	229	0
ADRA2B	chr2A	11	8	8	0
ADRA2C	chr4	44	87	197	0
ADRB1	chr10	11	2	6	0
ADRB2	chr5	86	63	193	0
ADRB3	chr8	28	66	67	0
ADSL	chr22	853	1046	1707	1
ADTRP	chr6	2	1	1	0
AEBP1	chr7	9650	11083	37539	10
AEBP2	chr12	214	302	1620	0
AEN	chr15	295	397	896	1
AFAP1	chr4	2395	2504	2036	4
AFAP1L1	chr5	422	324	1123	0
AFAP1L2	chr10	835	721	795	0
AFDN	chr6	962	902	2634	0
AFF1	chr4	1384	1257	1702	1
AFF2	chrX	1549	1255	3880	2
AFF3	chr2A	3540	2491	3934	1
AFF4	chr5	2071	2505	7604	2
AFG1L	chr6	53	80	262	0
AFG3L2	chr18	820	910	2366	0
AFM	chr4	0	0	1	0
AFMID	chr17	333	426	398	1
AFP	chr4	44	42	133	0
AFTPH	chr2A	362	340	1051	0
AGA	chr4	311	485	704	0
AGAP1	chr2B	2178	1900	1406	3
AGAP11	chr10	24	1	49	1
AGAP2	chr12	347	440	1955	1
AGAP3	chr7	828	762	6385	0
AGAP4	chr10	10	22	176	0
AGAP6	chr10	10	18	158	0
AGBL1	chr15	14	13	13	0
AGBL2	chr11	38	11	70	0
AGBL3	chr7	8	2	53	0
AGBL4	chr1	4	7	16	0
AGBL5	chr2A	547	437	1878	0
AGER	chr6	248	370	695	1
AGFG1	chr2B	627	629	3159	0
AGFG2	chr7	179	177	225	1
AGGF1	chr5	591	702	968	0
AGK	chr7	410	517	929	0
AGL	chr1	680	840	2624	1
AGMAT	chr1	15	3	4	0
AGMO	chr7	6	11	9	0
AGO1	chr1	619	549	2465	0
AGO2	chr8	826	845	2173	0
AGO3	chr1	662	582	1859	0
AGO4	chr1	55	30	1237	0
AGPAT1	chr6	779	852	4514	7
AGPAT2	chr9	660	650	420	0
AGPAT3	chr21	2085	1807	1454	8
AGPAT4	chr6	1221	916	990	4
AGPAT5	chr8	1632	1996	772	3
AGPS	chr2B	912	650	1859	1
AGR2	chr7	1	0	7	0
AGR3	chr7	1	2	1	0
AGRN	chr1	20050	20227	16773	25
AGRP	chr16	0	1	6	0
AGT	chr1	822	2750	304	4
AGTPBP1	chr9	122	57	1055	0
AGTR1	chr3	142	156	297	1
AGTR2	chrX	398	758	2661	0
AGTRAP	chr1	335	241	962	0
AGXT	chr2B	0	0	0	0
AGXT2	chr5	0	0	0	0
AHCTF1	chr1	362	457	2197	0
AHCYL1	chr1	1483	1406	5939	1
AHCYL2	chr7	731	728	1756	0
AHDC1	chr1	2918	3076	6468	2
AHI1	chr6	665	516	1059	0
AHNAK	chr11	14845	13667	32258	14
AHNAK2	chr14	1712	1633	1710	17
AHR	chr7	4406	5730	4532	7
AHRR	chr5	1219	1088	552	1
AHSA1	chr14	394	350	2991	0
AHSG	chr3	18	10	6	0
AHSP	chr16_NW_019932886v1_random	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	632	701	3018	1
AIF1	chr6	1	0	2	0
AIF1L	chr9	254	326	258	0
AIFM1	chrX	344	460	1252	0
AIFM2	chr10	207	272	168	0
AIFM3	chr22	30	143	146	0
AIG1	chr6	446	473	794	0
AIM2	chr1	11	6	3	0
AIMP1	chr4	834	730	1189	1
AIMP2	chr7	385	710	592	1
AIP	chr11	722	641	886	0
AIPL1	chr17	0	0	0	0
AIRE	chr21	0	0	1	0
AJAP1	chr1	92	87	65	0
AJM1	chr9	561	479	912	0
AJUBA	chr14	1011	993	5203	0
AK1	chr9	524	296	2245	1
AK2	chr1	1144	888	3063	0
AK3	chr9	982	1151	1374	0
AK4	chr1	897	1175	4230	2
AK5	chr1	108	157	1046	0
AK6	chr5_NW_019932884v1_random	0	0	778	0
AK7	chr14	21	15	16	0
AK8	chr9	32	54	23	0
AK9	chr6	186	110	189	0
AKAIN1	chr18	0	0	0	0
AKAP1	chr17	597	790	697	0
AKAP10	chr17	526	484	997	2
AKAP11	chr13	1304	1547	2772	1
AKAP12	chr6	5167	8360	9652	7
AKAP13	chr15	1261	1152	4210	0
AKAP14	chrX	1	1	1	0
AKAP17A	chrX	2559	2941	2610	0
AKAP3	chr12	16	96	51	0
AKAP4	chrX	1	7	11	0
AKAP5	chr14	39	48	162	0
AKAP6	chr14	522	754	2027	1
AKAP7	chr6	68	78	162	0
AKAP8	chr19	471	435	1640	1
AKAP8L	chr19	2543	2731	6991	4
AKAP9	chr7	942	1245	3306	1
AKIP1	chr11	208	235	338	0
AKIRIN1	chr1	530	616	1873	2
AKIRIN2	chr6	412	444	2009	0
AKNA	chr9	2377	2139	2227	7
AKNAD1	chr1	17	43	72	0
AKR1A1	chr1	762	719	3329	1
AKR1B1	chr7	908	460	1556	0
AKR1B10	chr7	0	1	0	0
AKR1B15	chr7	0	1	0	0
AKR1C1	chr10	169	38	104	1
AKR1C2	chr10	353	93	132	3
AKR1C3	chr10	14	7	17	0
AKR1C4	chr10	2	0	0	0
AKR1D1	chr7	0	0	2	0
AKR1E2	chr10	11	31	1	0
AKR7A2	chr1	878	832	489	0
AKR7A3	chr1	16	58	24	0
AKR7L	chr1	12	8	20	0
AKT1	chr14	3204	2808	2864	1
AKT1S1	chr19	1339	1333	726	1
AKT2	chr19	4005	3762	3801	1
AKT3	chr1	1249	1401	3377	0
AKTIP	chr16	290	308	1484	1
ALAD	chr9	1477	849	872	3
ALAS1	chr3	457	418	1233	0
ALAS2	chrX	0	0	2	0
ALB	chr4	14	20	43	0
ALCAM	chr3	2432	2593	5482	0
ALDH16A1	chr19	396	295	412	0
ALDH18A1	chr10	1533	1587	7351	1
ALDH1A1	chr9	767	435	1957	0
ALDH1A2	chr15	1423	1689	3163	3
ALDH1A3	chr15	1136	1341	1846	1
ALDH1B1	chr9	488	495	1046	0
ALDH1L1	chr3	194	250	326	0
ALDH1L2	chr12	2392	2538	3872	2
ALDH2	chr12	1454	1938	4517	1
ALDH3A1	chr17	6	30	35	0
ALDH3A2	chr17	1353	1292	2159	1
ALDH3B1	chr11	174	235	120	0
ALDH3B2	chr11	6	1	3	0
ALDH4A1	chr1	315	486	687	2
ALDH5A1	chr6	695	832	727	1
ALDH6A1	chr14	541	629	1520	2
ALDH7A1	chr5	1256	1465	2881	1
ALDH8A1	chr6	2	4	5	0
ALDH9A1	chr1	1043	1556	3261	1
ALDOA	chr16	8869	8415	16404	13
ALDOB	chr9	5	3	5	0
ALDOC	chr17	548	428	1235	1
ALG1	chr16	413	312	616	0
ALG10	chr12	74	139	178	0
ALG10B	chr12	219	314	664	0
ALG11	chr13	973	1080	3258	1
ALG12	chr22	704	1028	1345	0
ALG13	chrX	329	367	1126	0
ALG14	chr1	112	95	99	0
ALG1L	chr3	9	12	14	0
ALG1L2	chr3	0	0	0	0
ALG2	chr9	745	524	1275	0
ALG3	chr3	455	713	522	1
ALG5	chr13	161	147	804	0
ALG6	chr1	167	143	535	0
ALG8	chr11	295	322	1036	0
ALG9	chr11	532	493	1450	0
ALK	chr2A	41	315	387	0
ALKAL1	chr8	0	0	1	0
ALKAL2	chr2A	27	21	31	0
ALKBH1	chr14	124	122	264	0
ALKBH2	chr12	298	221	246	1
ALKBH3	chr11	128	111	621	0
ALKBH4	chr7	313	357	163	2
ALKBH6	chr19	382	437	418	0
ALKBH7	chr19	309	322	655	0
ALKBH8	chr11	207	360	498	0
ALLC	chr2A	0	0	0	0
ALMS1	chr2A	747	497	794	0
ALOX12	chr17	17	16	52	0
ALOX12B	chr17	0	0	1	0
ALOX15	chr17	24	305	243	0
ALOX15B	chr17	3	1	0	0
ALOX5	chr10	0	3	6	0
ALOX5AP	chr13	1	3	1	0
ALOXE3	chr17	2	1	3	0
ALPG	chr2B	0	1	0	0
ALPI	chr2B	0	0	0	0
ALPK1	chr4	274	115	468	0
ALPK2	chr18	608	400	836	1
ALPK3	chr15	307	217	397	1
ALPL	chr1	200	277	145	0
ALPP	chr2B	0	4	4	0
ALS2	chr2B	649	566	2886	0
ALS2CL	chr3	93	136	184	0
ALX1	chr12	2	1	16	0
ALX3	chr1	72	85	81	0
ALX4	chr11	281	301	359	0
ALYREF	chr17	643	746	188	1
AMACR	chr5	317	225	194	1
AMBN	chr4	1	0	2	0
AMBP	chr9	2	7	6	0
AMBRA1	chr11	550	549	1697	2
AMD1	chr6	288	416	2534	1
AMDHD1	chr12	3	23	43	0
AMDHD2	chr16	1100	1402	787	0
AMELX	chrX	7	41	1014	0
AMELY	chrUn_NW_019937191v1	0	0	0	0
AMER1	chrX	523	589	1053	0
AMER2	chr13	73	83	175	0
AMER3	chr2B	14	15	18	0
AMFR	chr16	1095	1418	5289	0
AMH	chr19	490	31	246	2
AMHR2	chr12	13	10	33	0
AMIGO1	chr1	157	316	969	0
AMIGO2	chr12	140	89	292	0
AMIGO3	chr3	1047	1073	1810	1
AMMECR1	chrX	147	180	562	0
AMMECR1L	chr2B	320	282	2341	1
AMN	chr14	619	618	243	3
AMN1	chr12	105	92	183	0
AMOT	chrX	984	1299	4121	0
AMOTL1	chr11	3224	3119	2948	4
AMOTL2	chr3	2250	2600	4098	1
AMPD1	chr1	4	4	14	0
AMPD2	chr1	1009	997	6736	1
AMPD3	chr11	27	30	61	0
AMPH	chr7	416	311	682	0
AMT	chr3	1096	784	2088	1
AMTN	chr4	3	0	1	0
AMY1A	chr1	0	18	15	0
AMY1B	chr1	0	18	15	0
AMY1C	chr1	0	18	15	0
AMY2A	chr1	0	1	1	0
AMY2B	chr1	201	347	1338	0
AMZ1	chr7	14	36	9	0
AMZ2	chr17	445	379	1658	1
ANAPC1	chr2A	442	373	3268	0
ANAPC10	chr4	86	102	205	0
ANAPC11	chr17	804	735	276	0
ANAPC13	chr3	483	347	1346	0
ANAPC15	chr11	111	160	345	0
ANAPC16	chr10	393	303	1348	3
ANAPC2	chr9	1512	1469	1574	1
ANAPC4	chr4	299	227	1578	0
ANAPC5	chr12	1687	2045	10202	1
ANAPC7	chr12	706	798	2721	0
ANG	chr14	199	264	80	1
ANGEL1	chr14	1404	1320	1319	2
ANGEL2	chr1	380	372	1484	0
ANGPT1	chr8	799	469	985	1
ANGPT2	chr8	3	6	4	0
ANGPTL1	chr1	974	1160	2528	0
ANGPTL2	chr9	1154	1197	4019	0
ANGPTL3	chr1	1	4	2	0
ANGPTL4	chr19	1464	1186	2432	0
ANGPTL5	chr11	7	6	11	0
ANGPTL6	chr19	293	269	89	0
ANGPTL7	chr1	16	15	29	0
ANGPTL8	chr19	3	8	15	0
ANHX	chr12	0	0	0	0
ANK1	chr8	76	39	110	0
ANK2	chr4	2469	2183	8600	1
ANK3	chr10	298	240	1855	0
ANKAR	chr2B	37	31	72	0
ANKDD1A	chr15	64	118	211	0
ANKDD1B	chr5	4	12	27	0
ANKFN1	chr17	37	27	50	0
ANKFY1	chr17	3059	3277	4252	2
ANKH	chr5	456	453	761	0
ANKHD1	chr5	1672	1635	6919	1
ANKHD1-EIF4EBP3	chr5	1697	1666	6860	1
ANKIB1	chr7	713	583	4281	0
ANKK1	chr11	7	0	6	0
ANKLE1	chr19	62	51	79	0
ANKLE2	chr12	1796	1561	2255	2
ANKMY1	chr2B	277	335	326	0
ANKMY2	chr7	670	769	1192	0
ANKRA2	chr5	334	323	828	0
ANKRD1	chr10	794	1009	2026	0
ANKRD10	chr13	1028	1275	2197	1
ANKRD11	chr16	3726	4236	7435	4
ANKRD12	chr18	442	480	2111	1
ANKRD13A	chr12	429	418	2502	0
ANKRD13B	chr17	434	365	2604	0
ANKRD13C	chr1	406	427	1745	1
ANKRD13D	chr11	914	1069	1187	2
ANKRD16	chr10	207	209	389	1
ANKRD17	chr4	976	1041	8666	0
ANKRD18A	chr9	0	0	3	0
ANKRD2	chr10	0	5	8	0
ANKRD22	chr10	1	0	2	0
ANKRD23	chr2A	299	214	389	1
ANKRD24	chr19	87	31	61	0
ANKRD26	chr10	338	296	785	0
ANKRD27	chr19	621	779	858	1
ANKRD28	chr3	546	998	3861	0
ANKRD29	chr18	290	399	500	1
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	0	0
ANKRD31	chr5	2	1	8	0
ANKRD33	chr12	2	2	5	0
ANKRD33B	chr5	267	229	271	0
ANKRD34A	chr1	67	26	80	0
ANKRD34B	chr5	0	3	9	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	11	10	29	0
ANKRD37	chr4	152	226	114	0
ANKRD39	chr2A	337	271	537	1
ANKRD40	chr17	641	790	1625	0
ANKRD40CL	chr17	0	0	0	0
ANKRD42	chr11	273	249	570	1
ANKRD44	chr2B	428	292	2107	0
ANKRD45	chr1	50	19	73	0
ANKRD46	chr8	281	308	902	1
ANKRD49	chr11	205	182	277	0
ANKRD50	chr4	1374	1443	4113	3
ANKRD52	chr12	1087	938	6462	1
ANKRD53	chr2A	13	7	11	0
ANKRD54	chr22	451	423	457	0
ANKRD55	chr5	0	5	3	0
ANKRD6	chr6	748	828	2101	0
ANKRD61	chr7	35	9	27	0
ANKRD62	chr18	0	0	1	0
ANKRD63	chr15	4	1	4	0
ANKRD65	chr1	24	2	1	0
ANKRD66	chr6	1	1	0	0
ANKRD7	chr7	0	1	2	0
ANKRD9	chr14	1006	639	663	1
ANKS1A	chr6	997	960	1601	0
ANKS1B	chr12	107	148	396	1
ANKS3	chr16	810	731	803	0
ANKS4B	chr16	0	0	1	0
ANKS6	chr9	828	665	1633	0
ANKUB1	chr3	1	0	2	0
ANKZF1	chr2B	1468	1118	2886	0
ANLN	chr7	666	665	1108	0
ANO1	chr11	252	49	250	2
ANO10	chr3	663	740	1473	0
ANO2	chr12	8	5	13	0
ANO3	chr11	17	10	44	0
ANO4	chr12	150	63	1114	1
