gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACBD4	chr17	231	258	451	0
ACBD5	chr10	303	368	741	0
ACBD6	chr1	720	839	1308	0
ACBD7	chr10	188	103	144	0
ACCS	chr11	1093	303	653	1
ACCSL	chr11	0	0	0	0
ACD	chr16	662	558	1001	0
ACE	chr17	53	66	113	0
ACE2	chrX	38	105	140	0
ACER1	chr19	1	2	0	0
ACER2	chr9	54	52	103	0
ACER3	chr11	177	138	806	0
ACHE	chr7	162	198	990	0
ACIN1	chr14	4485	4514	25827	3
ACKR1	chr1	98	39	150	0
ACKR2	chr3	1	4	4	0
ACKR3	chr2B	101	156	103	0
ACKR4	chr3	0	1	10	0
ACLY	chr17	4291	4222	10488	2
ACMSD	chr2B	4	4	2	0
ACO1	chr9	604	1227	1890	2
ACO2	chr22	1289	1314	4011	3
ACOD1	chr13	0	0	0	0
ACOT1	chr14	219	335	525	1
ACOT11	chr1	55	26	96	0
ACOT12	chr5	10	1	7	0
ACOT13	chr6	222	207	916	0
ACOT2	chr14	224	338	531	1
ACOT4	chr14	33	12	79	0
ACOT6	chr14	2	305	45	0
ACOT7	chr1	346	302	1733	0
ACOT9	chrX	949	1019	889	0
ACOX1	chr17	430	313	1068	0
ACOX2	chr3	176	529	883	0
ACOX3	chr4	612	380	279	0
ACOXL	chr2A	22	21	60	0
ACP1	chr2A	532	496	2437	0
ACP2	chr11	1158	1333	1526	1
ACP4	chr19	3	3	4	0
ACP5	chr19	24	11	18	0
ACP6	chr1	575	329	1471	0
ACP7	chr19	0	11	14	0
ACPP	chr3	107	14	107	0
ACR	chr22	7	2	3	0
ACRBP	chr12	13	141	56	0
ACRV1	chr11	20	22	10	0
ACSBG1	chr15	158	178	380	0
ACSBG2	chr19	20	26	3	0
ACSF2	chr17	822	814	1058	0
ACSF3	chr16	726	1705	569	6
ACSL1	chr4	2033	1785	3859	1
ACSL3	chr2B	598	661	3171	0
ACSL4	chrX	222	229	842	0
ACSL5	chr10	2	1	6	0
ACSL6	chr5	4	7	8	0
ACSM1	chr16	8	3	4	1
ACSM2A	chr16	0	0	0	0
ACSM2B	chr16	0	0	0	0
ACSM3	chr16	64	141	236	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	1	0	0
ACSM6	chr10	0	2	2	0
ACSS3	chr12	484	584	654	0
ACTA1	chr1	634	1163	2051	0
ACTA2	chr10	95	71	104	0
ACTB	chr7	13959	13328	65969	7
ACTBL2	chr5_NW_019932885v1_random	0	0	0	0
ACTC1	chr15	1117	1180	2030	1
ACTG1	chr17	29177	30679	24278	65
ACTG2	chr2A	13	4	62	0
ACTL6A	chr3	166	129	2844	0
ACTL6B	chr7	1	0	1	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	2	0	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	3183	2729	8081	4
ACTN2	chr1	9	18	40	0
ACTN3	chr11	7	46	24	0
ACTN4	chr19	8488	8917	17935	11
ACTR10	chr14	495	516	1802	0
ACTR1A	chr10	1745	1656	7187	0
ACTR1B	chr2A	1674	2563	3580	5
ACTR2	chr2A	1388	1409	6649	1
ACTR3	chr2B	1085	1055	5213	0
ACTR3B	chr7	163	125	578	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	315	253	870	0
ACTR8	chr3	857	605	739	0
ACTRT1	chrX	0	0	1	0
ACTRT2	chr1	5	2	3	0
ACTRT3	chr3	15	51	36	0
ACVR1	chr2B	280	375	1110	0
ACVR1B	chr12	1076	1093	2541	0
ACVR1C	chr2B	7	7	14	0
ACVR2A	chr2B	80	68	899	0
ACVR2B	chr3	1252	1234	3225	0
ACVRL1	chr12	3	5	7	0
ACY1	chr3	222	395	854	0
ACY3	chr11	43	45	45	0
ACYP1	chr14	64	66	400	1
ACYP2	chr2A	69	79	51	0
ADA2	chr22	189	160	245	0
ADAD1	chr4	0	0	5	0
ADAD2	chr16	0	0	1	0
ADAL	chr15	194	217	403	0
ADAM10	chr15	976	915	6874	0
ADAM11	chr17	240	379	406	1
ADAM12	chr10	7	5	16	0
ADAM15	chr1	217	82	458	0
ADAM17	chr2A	1035	1256	1820	1
ADAM18	chr8	0	5	1	0
ADAM19	chr5	888	497	961	0
ADAM2	chr8	0	0	0	0
ADAM20	chr14	0	0	2	0
ADAM21	chr14	4	9	10	0
ADAM22	chr7	101	157	391	0
ADAM23	chr2B	139	16	436	0
ADAM28	chr8	147	44	75	0
ADAM29	chr4	0	0	1	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	36	46	120	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	393	482	674	1
ADAM9	chr8	960	607	3824	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	355	298	1102	4
ADAMTS10	chr19	778	603	1762	2
ADAMTS12	chr5	2229	2487	4274	0
ADAMTS13	chr9	910	1676	994	5
ADAMTS14	chr10	22	27	68	1
ADAMTS15	chr11	162	72	115	0
ADAMTS16	chr5	118	80	436	2
ADAMTS17	chr15	0	3	5	0
ADAMTS18	chr16	27	122	81	0
ADAMTS19	chr5	1210	1565	3474	0
ADAMTS2	chr5	85	17	39	0
ADAMTS20	chr12	4	0	6	0
ADAMTS3	chr4	101	99	230	0
ADAMTS4	chr1	22	21	57	0
ADAMTS5	chr21	2	18	43	0
ADAMTS6	chr5_NW_019932884v1_random	0	0	550	0
ADAMTS7	chr15	3623	5191	10798	3
ADAMTS8	chr11	1	1	9	0
ADAMTS9	chr3	1268	1618	3929	1
ADAMTSL1	chr9	1	2	4	0
ADAMTSL2	chr9	0	0	1	0
ADAMTSL3	chr15	4	1	7	0
ADAMTSL4	chr1	457	1480	1566	1
ADAMTSL5	chr19	98	61	185	0
ADAP1	chr7	158	372	436	0
ADAP2	chr17	60	64	46	0
ADAR	chr1	2357	2643	11861	5
ADARB1	chr21	963	608	1420	0
ADARB2	chr10	13	3	10	0
ADAT1	chr16	489	434	309	2
ADAT2	chr6	367	212	467	2
ADAT3	chr19	85	86	173	0
ADCK1	chr14	294	413	287	1
ADCK2	chr7	385	406	1553	0
ADCK5	chr8	563	565	807	0
ADCY1	chr7	172	292	339	0
ADCY10	chr1	21	1	24	0
ADCY2	chr5	33	44	99	0
ADCY3	chr2A	715	505	2306	1
ADCY4	chr14	2	1	12	0
ADCY5	chr3	90	67	193	0
ADCY6	chr12	2933	3429	9368	1
ADCY7	chr16	438	804	1145	0
ADCY8	chr8	9	22	30	0
ADCY9	chr16	253	269	525	0
ADCYAP1	chr18	0	0	0	0
ADCYAP1R1	chr7	1	6	4	0
ADD1	chr4	3134	2756	6040	6
ADD2	chr2A	37	512	518	0
ADD3	chr10	3240	1492	6105	3
ADGB	chr6	0	1	1	0
ADGRA1	chr10	2	5	1	0
ADGRA2	chr8	422	560	683	1
ADGRA3	chr4	1805	969	3370	2
ADGRB1	chr8	39	44	120	0
ADGRB2	chr1	321	269	1277	0
ADGRB3	chr6	0	1	4	0
ADGRD1	chr12	166	108	75	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	3	0	2	0
ADGRE3	chr19	0	0	1	0
ADGRE5	chr19	47	78	96	0
ADGRF1	chr6	1	3	5	0
ADGRF2	chr6	9	0	3	0
ADGRF3	chr2A	23	9	28	0
ADGRF4	chr6	16	22	40	0
ADGRF5	chr6	0	0	0	0
ADGRG1	chr16	39	27	15	0
ADGRG2	chrX	158	316	737	0
ADGRG3	chr16	1	0	0	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	230	5	85	0
ADGRG6	chr6	2929	976	5622	1
ADGRG7	chr3	11	11	54	0
ADGRL1	chr19	1145	758	3513	0
ADGRL2	chr1	1082	1309	4309	0
ADGRL3	chr4	99	310	658	0
ADGRL4	chr1	23	61	53	0
ADGRV1	chr5	533	519	1234	1
ADH1A	chr4	4	0	4	0
ADH1B	chr4	3	5	2	0
ADH1C	chr4	0	0	0	0
ADH4	chr4	0	0	0	0
ADH5	chr4	2128	1611	5805	0
ADH6	chr4	6	0	18	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	514	393	309	0
ADI1	chr2A	514	399	433	0
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	878	871	1800	1
ADIPOR2	chr12	1426	1322	2715	0
ADIRF	chr10	12	1	10	0
ADK	chr10	194	241	946	1
ADM	chr11	432	315	2879	0
ADM2	chr22	121	116	114	0
ADM5	chr19	149	368	221	3
ADNP2	chr18	606	683	2126	1
ADO	chr10	465	437	1234	0
ADORA1	chr1	3	5	4	0
ADORA2A	chr22	775	1201	2396	1
ADORA2B	chr17	39	24	32	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	953	969	3143	0
ADPRH	chr3	69	111	122	0
ADPRHL1	chr13	122	103	58	0
ADPRHL2	chr1	859	869	835	1
ADPRM	chr17	78	41	156	0
ADRA1A	chr8	0	3	1	0
ADRA1B	chr5	6	0	26	0
ADRA2A	chr10	4	4	0	0
ADRA2B	chr2A	67	65	76	0
ADRA2C	chr4	77	79	140	0
ADRB1	chr10	0	0	1	0
ADRB2	chr5	3	3	17	0
ADRB3	chr8	1	0	0	0
ADSL	chr22	1064	1040	2035	1
ADTRP	chr6	1	2	1	0
AEBP1	chr7	935	897	4592	0
AEBP2	chr12	152	173	1027	0
AEN	chr15	1020	969	2406	0
AFAP1	chr4	1089	814	689	1
AFAP1L1	chr5	25	14	63	0
AFAP1L2	chr10	46	43	36	1
AFDN	chr6	6104	4306	13366	2
AFF1	chr4	1777	1515	2214	1
AFF2	chrX	622	780	2078	1
AFF3	chr2A	56	137	142	0
AFF4	chr5	1884	2038	6785	0
AFG1L	chr6	49	63	264	0
AFG3L2	chr18	1043	1054	2543	0
AFM	chr4	0	0	0	0
AFMID	chr17	548	486	507	1
AFP	chr4	7258	3419	13724	4
AFTPH	chr2A	295	299	965	1
AGA	chr4	283	348	654	0
AGAP1	chr2B	945	913	647	1
AGAP11	chr10	72	9	97	0
AGAP2	chr12	1	0	5	0
AGAP3	chr7	862	778	5172	0
AGAP4	chr10	15	27	451	0
AGAP6	chr10	15	25	377	0
AGBL1	chr15	0	1	0	0
AGBL2	chr11	33	29	79	0
AGBL3	chr7	29	24	223	0
AGBL4	chr1	11	22	34	0
AGBL5	chr2A	552	495	2771	0
AGER	chr6	1188	1122	2681	3
AGFG1	chr2B	621	707	3632	0
AGFG2	chr7	178	193	296	0
AGGF1	chr5	744	755	933	0
AGK	chr7	607	754	975	3
AGL	chr1	1004	966	2681	0
AGMAT	chr1	44	55	63	0
AGMO	chr7	6	9	5	0
AGO1	chr1	2400	1915	5472	3
AGO2	chr8	886	807	2818	0
AGO3	chr1	493	440	1632	0
AGO4	chr1	63	53	1223	0
AGPAT1	chr6	1149	843	4464	4
AGPAT2	chr9	1249	1579	709	3
AGPAT3	chr21	2231	2372	1866	10
AGPAT4	chr6	1815	1051	1825	3
AGPAT5	chr8	739	858	339	0
AGPS	chr2B	896	959	1975	1
AGR2	chr7	0	0	6	0
AGR3	chr7	0	0	0	0
AGRN	chr1	24217	27653	19963	35
AGRP	chr16	0	0	1	0
AGT	chr1	225	464	78	0
AGTPBP1	chr9	251	173	2145	1
AGTR1	chr3	11	7	15	0
AGTR2	chrX	0	1	8	0
AGTRAP	chr1	403	317	938	0
AGXT	chr2B	7	3	2	0
AGXT2	chr5	1	9	4	0
AHCTF1	chr1	512	709	2728	1
AHCYL1	chr1	1798	1794	6884	4
AHCYL2	chr7	532	389	869	0
AHDC1	chr1	642	672	1827	0
AHI1	chr6	353	189	543	0
AHNAK	chr11	12203	12196	24760	9
AHNAK2	chr14	140	107	181	1
AHR	chr7	148	151	157	1
AHRR	chr5	63	69	32	0
AHSA1	chr14	647	520	3626	3
AHSG	chr3	92	131	117	0
AHSP	chr16_NW_019932886v1_random	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	865	941	3130	4
AIF1	chr6	0	0	0	0
AIF1L	chr9	2197	2024	1559	1
AIFM1	chrX	755	921	2153	0
AIFM2	chr10	342	422	341	0
AIFM3	chr22	38	137	150	0
AIG1	chr6	297	196	526	1
AIM2	chr1	73	46	17	0
AIMP1	chr4	717	619	1295	0
AIMP2	chr7	374	598	481	0
AIP	chr11	397	419	632	0
AIPL1	chr17	3	1	0	0
AIRE	chr21	0	2	0	0
AJAP1	chr1	5	5	4	0
AJM1	chr9	641	2084	2450	1
AJUBA	chr14	2023	2040	8653	1
AK1	chr9	238	191	1120	0
AK2	chr1	1301	1104	3540	0
AK3	chr9	1629	1302	2047	2
AK4	chr1	1999	1651	7551	1
AK5	chr1	0	0	2	0
AK6	chr5_NW_019932884v1_random	0	0	1184	0
AK7	chr14	49	10	30	0
AK8	chr9	23	29	22	0
AK9	chr6	224	57	130	0
AKAIN1	chr18	0	2	3	0
AKAP1	chr17	912	741	1021	0
AKAP10	chr17	500	391	752	0
AKAP11	chr13	586	332	853	0
AKAP12	chr6	3598	3021	4387	1
AKAP13	chr15	1117	1005	3181	1
AKAP14	chrX	0	0	2	0
AKAP17A	chrX	1816	1917	1557	7
AKAP3	chr12	10	80	39	1
AKAP4	chrX	0	0	0	0
AKAP5	chr14	50	46	170	0
AKAP6	chr14	24	19	53	0
AKAP7	chr6	112	76	222	0
AKAP8	chr19	606	679	2030	0
AKAP8L	chr19	3562	3593	11198	1
AKAP9	chr7	1281	1597	3947	3
AKIP1	chr11	189	319	282	0
AKIRIN1	chr1	967	1031	3086	0
AKIRIN2	chr6	329	276	2080	2
AKNA	chr9	379	377	462	0
AKNAD1	chr1	0	3	1	0
AKR1A1	chr1	1183	1044	6912	1
AKR1B1	chr7	1275	1358	2598	3
AKR1B10	chr7	5	7	13	0
AKR1B15	chr7	4	134	70	0
AKR1C1	chr10	36	46	65	0
AKR1C2	chr10	92	23	52	1
AKR1C3	chr10	85	22	44	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	312	187	286	0
AKR1E2	chr10	49	91	22	0
AKR7A2	chr1	704	608	416	0
AKR7A3	chr1	66	224	114	0
AKR7L	chr1	43	19	55	0
AKT1	chr14	4174	3004	4951	2
AKT1S1	chr19	1237	1342	531	2
AKT2	chr19	3281	2778	3013	1
AKT3	chr1	361	232	921	0
AKTIP	chr16	192	231	1175	0
ALAD	chr9	1818	768	930	2
ALAS1	chr3	484	482	1194	0
ALAS2	chrX	1	608	1118	0
ALB	chr4	60	20	140	0
ALCAM	chr3	1053	1226	2854	1
ALDH16A1	chr19	888	504	780	2
ALDH18A1	chr10	1702	1408	7329	1
ALDH1A1	chr9	1043	760	3383	0
ALDH1A2	chr15	4	6	6	0
ALDH1A3	chr15	72	3	47	0
ALDH1B1	chr9	1078	1074	1674	0
ALDH1L1	chr3	55	73	80	0
ALDH1L2	chr12	14	5	23	0
ALDH2	chr12	1779	1325	3995	1
ALDH3A1	chr17	3	20	34	0
ALDH3A2	chr17	2372	3039	4608	3
ALDH3B1	chr11	29	41	20	0
ALDH3B2	chr11	0	0	0	0
ALDH4A1	chr1	354	307	677	0
ALDH5A1	chr6	339	205	262	0
ALDH6A1	chr14	744	861	1691	2
ALDH7A1	chr5	2483	2783	5740	4
ALDH8A1	chr6	28	14	32	0
ALDH9A1	chr1	724	919	1774	0
ALDOA	chr16	3283	3245	5057	7
ALDOB	chr9	3	4	7	0
ALDOC	chr17	92	94	207	0
ALG1	chr16	436	371	767	0
ALG10	chr12	71	83	132	0
ALG10B	chr12	50	57	144	0
ALG11	chr13	700	744	2557	0
ALG12	chr22	572	630	940	1
ALG13	chrX	343	335	1112	0
ALG14	chr1	91	52	114	1
ALG1L	chr3	12	22	20	0
ALG1L2	chr3	0	0	2	0
ALG2	chr9	487	365	1222	0
ALG3	chr3	487	652	468	0
ALG5	chr13	161	186	1056	0
ALG6	chr1	170	183	607	0
ALG8	chr11	573	563	1670	0
ALG9	chr11	440	435	1349	0
ALK	chr2A	1	41	62	0
ALKAL1	chr8	8	7	15	0
ALKAL2	chr2A	0	9	4	0
ALKBH1	chr14	243	241	465	0
ALKBH2	chr12	253	308	295	0
ALKBH3	chr11	72	101	508	0
ALKBH4	chr7	421	458	226	0
ALKBH6	chr19	585	583	723	0
ALKBH7	chr19	249	299	883	0
ALKBH8	chr11	133	238	343	1
ALLC	chr2A	1	1	0	0
ALMS1	chr2A	952	867	1563	0
ALOX12	chr17	7	7	39	0
ALOX12B	chr17	2	3	16	0
ALOX15	chr17	1	3	2	0
ALOX15B	chr17	3	0	3	0
ALOX5	chr10	6	0	11	0
ALOX5AP	chr13	1	0	0	0
ALOXE3	chr17	7	6	7	0
ALPG	chr2B	0	0	3	0
ALPI	chr2B	0	1	1	0
ALPK1	chr4	3	2	10	0
ALPK2	chr18	237	90	255	0
ALPK3	chr15	8732	7975	12154	6
ALPL	chr1	234	202	125	0
ALPP	chr2B	0	1	0	0
ALS2	chr2B	1011	1102	4692	1
ALS2CL	chr3	275	178	400	0
ALX1	chr12	0	0	10	0
ALX3	chr1	149	139	126	1
ALX4	chr11	5	1	3	0
ALYREF	chr17	1367	1527	496	2
AMACR	chr5	437	252	231	0
AMBN	chr4	0	0	7	0
AMBP	chr9	1030	1759	1884	0
AMBRA1	chr11	801	699	1882	1
AMD1	chr6	506	601	4460	2
AMDHD1	chr12	74	17	221	0
AMDHD2	chr16	1317	1676	1126	1
AMELX	chrX	0	0	1	0
AMELY	chrUn_NW_019937191v1	0	0	1	0
AMER1	chrX	419	668	789	1
AMER2	chr13	1	1	3	0
AMER3	chr2B	15	13	14	0
AMFR	chr16	916	980	3850	1
AMH	chr19	721	92	456	0
AMHR2	chr12	120	126	367	0
AMIGO1	chr1	129	138	474	0
AMIGO2	chr12	84	161	438	0
AMIGO3	chr3	846	1070	1636	1
AMMECR1	chrX	217	190	811	0
AMMECR1L	chr2B	388	437	4184	2
AMN	chr14	976	935	540	2
AMN1	chr12	158	127	302	0
AMOT	chrX	3561	2824	12113	3
AMOTL1	chr11	2523	3252	2227	3
AMOTL2	chr3	4298	4686	5822	4
AMPD1	chr1	0	0	0	0
AMPD2	chr1	975	986	5303	3
AMPD3	chr11	106	77	206	0
AMPH	chr7	9	29	35	0
AMT	chr3	790	771	1292	0
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	3	1	0
AMY1B	chr1	0	3	1	0
AMY1C	chr1	0	3	1	0
AMY2A	chr1	0	0	0	0
AMY2B	chr1	100	215	816	0
AMZ1	chr7	8	72	14	0
AMZ2	chr17	681	511	1877	2
ANAPC1	chr2A	630	535	3977	1
ANAPC10	chr4	112	106	338	0
ANAPC11	chr17	1301	1170	431	0
ANAPC13	chr3	536	455	1621	0
ANAPC15	chr11	443	488	1290	0
ANAPC16	chr10	616	412	2212	6
ANAPC2	chr9	1818	1576	1844	2
ANAPC4	chr4	462	235	2731	0
ANAPC5	chr12	1325	2095	6518	0
ANAPC7	chr12	1135	1377	4580	0
ANG	chr14	119	90	106	0
ANGEL1	chr14	2332	2414	2318	2
ANGEL2	chr1	518	533	1623	1
ANGPT1	chr8	2	8	10	0
ANGPT2	chr8	93	44	80	0
ANGPTL1	chr1	2	1	2	0
ANGPTL2	chr9	405	827	2323	0
ANGPTL3	chr1	1	0	19	0
ANGPTL4	chr19	47	7	31	0
ANGPTL5	chr11	0	0	1	0
ANGPTL6	chr19	24	38	15	0
ANGPTL7	chr1	0	1	1	0
ANGPTL8	chr19	5	5	10	0
ANHX	chr12	0	0	0	0
ANK1	chr8	68	161	344	0
ANK2	chr4	121	423	637	0
ANK3	chr10	323	557	2643	1
ANKAR	chr2B	19	9	39	0
ANKDD1A	chr15	79	102	481	0
ANKDD1B	chr5	35	70	162	0
ANKFN1	chr17	0	0	0	0
ANKFY1	chr17	2735	1767	3593	2
ANKH	chr5	288	482	584	0
ANKHD1	chr5	1505	1505	5973	1
ANKHD1-EIF4EBP3	chr5	1772	1770	6221	1
ANKIB1	chr7	572	436	2871	1
ANKK1	chr11	6	2	4	0
ANKLE1	chr19	240	212	294	0
ANKLE2	chr12	3022	2544	2846	6
ANKMY1	chr2B	210	363	264	1
ANKMY2	chr7	579	605	753	0
ANKRA2	chr5	207	226	697	0
ANKRD1	chr10	4109	3077	7442	0
ANKRD10	chr13	2279	2519	4335	2
ANKRD11	chr16	3523	3851	6286	3
ANKRD12	chr18	231	219	1029	0
ANKRD13A	chr12	381	434	1998	1
ANKRD13B	chr17	147	105	829	0
ANKRD13C	chr1	281	274	1220	0
ANKRD13D	chr11	1531	1610	1921	2
ANKRD16	chr10	150	105	333	1
ANKRD17	chr4	1066	1069	7799	0
ANKRD18A	chr9	0	0	3	0
ANKRD2	chr10	1	0	0	0
ANKRD22	chr10	0	0	1	0
ANKRD23	chr2A	367	189	630	0
ANKRD24	chr19	144	66	78	0
ANKRD26	chr10	392	342	801	1
ANKRD27	chr19	604	609	827	0
ANKRD28	chr3	393	500	2228	0
ANKRD29	chr18	83	390	231	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	1	0
ANKRD31	chr5	9	5	16	0
ANKRD33	chr12	9	6	21	0
ANKRD33B	chr5	2697	1948	2382	3
ANKRD34A	chr1	21	6	25	0
ANKRD34B	chr5	0	34	46	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	4	3	11	0
ANKRD37	chr4	50	63	64	0
ANKRD39	chr2A	454	295	773	1
ANKRD40	chr17	732	711	1526	1
ANKRD40CL	chr17	0	0	0	0
ANKRD42	chr11	422	469	856	2
ANKRD44	chr2B	25	115	338	1
ANKRD45	chr1	14	14	30	0
ANKRD46	chr8	337	490	1336	1
ANKRD49	chr11	176	184	288	0
ANKRD50	chr4	1108	1010	2889	0
ANKRD52	chr12	1193	1059	8589	0
ANKRD53	chr2A	12	4	16	0
ANKRD54	chr22	369	334	391	0
ANKRD55	chr5	0	2	12	0
ANKRD6	chr6	1676	1648	3814	0
ANKRD61	chr7	26	18	16	0
ANKRD62	chr18	0	0	1	0
ANKRD63	chr15	0	0	0	0
ANKRD65	chr1	37	10	12	0
ANKRD66	chr6	0	0	0	0
ANKRD7	chr7	0	2	4	0
ANKRD9	chr14	1364	1086	1366	1
ANKS1A	chr6	2245	1249	2503	4
ANKS1B	chr12	254	273	370	0
ANKS3	chr16	1232	1124	995	1
ANKS4B	chr16	21	20	5	0
ANKS6	chr9	1121	803	2521	1
ANKUB1	chr3	0	0	2	0
ANKZF1	chr2B	1215	1243	2742	1
ANLN	chr7	2072	2154	2639	2
ANO1	chr11	135	93	195	0
ANO10	chr3	641	642	1301	1
ANO2	chr12	25	25	34	0
ANO3	chr11	2	6	11	0
ANO4	chr12	5	3	22	0
ANO5	chr11	126	89	202	0
ANO6	chr12	836	900	1900	0
ANO7	chr2B	41	60	76	0
ANO8	chr19	1070	1202	3902	0
