gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ABHD16A	chr6	551	435	1849	0
ABHD17A	chr19	901	844	2658	1
ABHD17B	chr9	123	156	706	0
ABHD17C	chr15	179	203	348	0
ABHD18	chr4	206	228	604	3
ABHD2	chr15	225	285	453	0
ABHD3	chr18	114	85	331	0
ABHD4	chr14	969	1397	1684	1
ABHD5	chr3	269	259	1220	0
ABHD6	chr3	88	60	206	0
ABHD8	chr19	326	508	586	0
ABI1	chr10	372	358	1298	0
ABI2	chr2B	1114	1038	4023	0
ABI3	chr17	4	2	2	0
ABI3BP	chr3	9	13	35	0
ABL1	chr9	2042	2311	5453	3
ABL2	chr1	323	356	448	0
ABLIM1	chr10	856	1359	1264	3
ABLIM2	chr4	50	204	93	1
ABLIM3	chr5	79	101	274	0
ABO	chr9	69	684	664	0
ABR	chr17	1854	1537	4807	3
ABRA	chr8	1	0	2	0
ABRACL	chr6	241	201	85	1
ABRAXAS1	chr4	213	230	1186	0
ABRAXAS2	chr10	69	66	483	0
ABT1	chr6	543	401	683	0
ABTB1	chr3	683	2204	2278	0
ABTB2	chr11	242	168	225	0
ACAA1	chr3	998	1071	2391	0
ACAA2	chr18	464	556	2514	0
ACACA	chr17	1444	1189	2617	1
ACACB	chr12	261	321	519	0
ACAD10	chr12	1029	619	1071	1
ACAD11	chr3	707	257	1100	1
ACAD8	chr11	707	559	892	0
ACAD9	chr3	519	571	1858	0
ACADL	chr2B	44	13	53	0
ACADM	chr1	147	91	880	0
ACADS	chr12	373	282	432	1
ACADSB	chr10	136	295	237	0
ACADVL	chr17	7468	7838	17026	8
ACAN	chr15	46	25	41	0
ACAP1	chr17	97	59	158	1
ACAP2	chr3	341	412	1146	1
ACAP3	chrUn_NW_019935705v1	0	0	6832	0
ACAT1	chr11	124	143	883	1
ACAT2	chr6	460	573	1574	1
ACBD3	chr1	560	470	1567	0
ACBD4	chr17	158	129	333	0
ACBD5	chr10	211	308	541	0
ACBD6	chr1	745	613	895	1
ACBD7	chr10	51	20	34	0
ACCS	chr11	1178	260	831	2
ACCSL	chr11	0	0	0	0
ACD	chr16	599	626	834	1
ACE	chr17	11	19	30	0
ACE2	chrX	40	10	64	0
ACER1	chr19	0	2	0	0
ACER2	chr9	112	56	97	0
ACER3	chr11	135	163	734	0
ACHE	chr7	41	26	177	0
ACIN1	chr14	3958	3978	22197	4
ACKR1	chr1	7	18	21	0
ACKR2	chr3	99	68	57	0
ACKR3	chr2B	1508	1451	1557	0
ACKR4	chr3	2	2	13	0
ACLY	chr17	2461	2533	5782	4
ACMSD	chr2B	7	3	5	0
ACO1	chr9	592	964	1865	0
ACO2	chr22	1239	1346	3604	1
ACOD1	chr13	0	7	2	0
ACOT1	chr14	97	137	212	0
ACOT11	chr1	101	257	409	1
ACOT12	chr5	2	0	0	0
ACOT13	chr6	142	149	580	1
ACOT2	chr14	102	139	214	0
ACOT4	chr14	2	4	22	0
ACOT6	chr14	0	42	6	0
ACOT7	chr1	170	224	798	1
ACOT9	chrX	737	880	756	1
ACOX1	chr17	749	638	1840	1
ACOX2	chr3	54	195	381	0
ACOX3	chr4	1164	652	436	0
ACOXL	chr2A	14	5	16	0
ACP1	chr2A	482	557	2082	1
ACP2	chr11	871	1101	1504	0
ACP4	chr19	2	2	10	0
ACP5	chr19	24	22	33	0
ACP6	chr1	416	250	1081	0
ACP7	chr19	5	30	42	0
ACPP	chr3	68	36	89	0
ACR	chr22	3	0	0	0
ACRBP	chr12	30	316	148	0
ACRV1	chr11	6	4	4	0
ACSBG1	chr15	164	141	350	0
ACSBG2	chr19	4	8	2	0
ACSF2	chr17	995	910	1304	1
ACSF3	chr16	597	1015	420	0
ACSL1	chr4	999	933	2066	0
ACSL3	chr2B	883	988	4005	1
ACSL4	chrX	169	195	766	0
ACSL5	chr10	2	6	7	0
ACSL6	chr5	4	6	9	1
ACSM1	chr16	2	2	3	0
ACSM2A	chr16	0	0	1	0
ACSM2B	chr16	1	4	3	0
ACSM3	chr16	129	601	481	0
ACSM4	chr12	0	0	0	0
ACSM5	chr16	0	0	0	0
ACSM6	chr10	0	0	0	0
ACSS3	chr12	144	126	156	0
ACTA1	chr1	16	13	36	0
ACTA2	chr10	877	1096	1301	0
ACTB	chr7	12253	12160	53086	9
ACTBL2	chr5_NW_019932885v1_random	0	0	19	0
ACTC1	chr15	205	414	436	0
ACTG1	chr17	28167	26401	22077	44
ACTG2	chr2A	53	48	214	0
ACTL6A	chr3	143	87	1689	0
ACTL6B	chr7	18	16	38	0
ACTL7A	chr9	0	0	0	0
ACTL7B	chr9	0	0	0	0
ACTL8	chr1	0	0	0	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	2247	2274	6147	3
ACTN2	chr1	16	46	75	0
ACTN3	chr11	3	19	4	0
ACTN4	chr19	4666	3790	8917	2
ACTR10	chr14	451	507	1683	0
ACTR1A	chr10	1186	1240	4691	0
ACTR1B	chr2A	1195	2227	2725	3
ACTR2	chr2A	1425	1210	5269	1
ACTR3	chr2B	878	880	3363	0
ACTR3B	chr7	59	64	239	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	184	174	565	0
ACTR8	chr3	782	647	639	1
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	1	1	0
ACTRT3	chr3	11	43	27	0
ACVR1	chr2B	269	388	958	0
ACVR1B	chr12	670	589	1441	1
ACVR1C	chr2B	2	7	14	0
ACVR2A	chr2B	262	447	3117	0
ACVR2B	chr3	890	926	2245	2
ACVRL1	chr12	107	348	372	0
ACY1	chr3	303	471	932	1
ACY3	chr11	1	0	1	0
ACYP1	chr14	61	38	226	0
ACYP2	chr2A	121	144	96	0
ADA2	chr22	62	55	71	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	8	5	8	0
ADAL	chr15	160	170	316	0
ADAM10	chr15	1036	1028	7466	0
ADAM11	chr17	125	149	232	0
ADAM12	chr10	453	502	959	0
ADAM15	chr1	1251	735	2963	0
ADAM17	chr2A	723	952	1421	1
ADAM18	chr8	2	0	0	0
ADAM19	chr5	746	540	919	2
ADAM2	chr8	0	0	2	0
ADAM20	chr14	1	0	3	0
ADAM21	chr14	3	0	2	0
ADAM22	chr7	66	98	239	0
ADAM23	chr2B	88	29	359	0
ADAM28	chr8	91	82	54	0
ADAM29	chr4	0	1	0	0
ADAM30	chr1	0	0	0	0
ADAM32	chr8	11	18	30	1
ADAM7	chr8	0	0	1	0
ADAM8	chr10	270	1248	858	2
ADAM9	chr8	919	700	3984	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	2606	2320	8244	23
ADAMTS10	chr19	1286	1213	3259	4
ADAMTS12	chr5	1356	506	1575	1
ADAMTS13	chr9	809	1557	941	2
ADAMTS14	chr10	46	39	83	0
ADAMTS15	chr11	2036	1599	1965	6
ADAMTS16	chr5	9	51	138	0
ADAMTS17	chr15	133	171	123	0
ADAMTS18	chr16	480	751	763	0
ADAMTS19	chr5	210	124	419	0
ADAMTS2	chr5	401	439	240	0
ADAMTS20	chr12	63	77	166	0
ADAMTS3	chr4	51	63	130	0
ADAMTS4	chr1	63	102	274	0
ADAMTS5	chr21	50	63	80	0
ADAMTS6	chr5_NW_019932884v1_random	0	0	1901	0
ADAMTS7	chr15	1093	1215	2525	2
ADAMTS8	chr11	23	8	25	1
ADAMTS9	chr3	1696	1831	4298	0
ADAMTSL1	chr9	388	445	1053	0
ADAMTSL2	chr9	118	102	237	0
ADAMTSL3	chr15	52	26	61	0
ADAMTSL4	chr1	1358	1302	2283	0
ADAMTSL5	chr19	172	137	281	1
ADAP1	chr7	271	172	297	0
ADAP2	chr17	11	37	18	0
ADAR	chr1	1924	2016	8415	0
ADARB1	chr21	565	719	1575	0
ADARB2	chr10	6	16	16	0
ADAT1	chr16	344	260	208	2
ADAT2	chr6	82	120	229	0
ADAT3	chr19	65	67	166	0
ADCK1	chr14	221	328	181	0
ADCK2	chr7	282	302	1031	0
ADCK5	chr8	412	420	604	0
ADCY1	chr7	133	223	232	0
ADCY10	chr1	5	0	10	0
ADCY2	chr5	13	18	32	0
ADCY3	chr2A	633	357	1802	3
ADCY4	chr14	18	26	77	0
ADCY5	chr3	64	100	174	0
ADCY6	chr12	2031	1464	5210	0
ADCY7	chr16	158	429	529	0
ADCY8	chr8	3	0	1	0
ADCY9	chr16	455	349	798	0
ADCYAP1	chr18	16	59	35	0
ADCYAP1R1	chr7	11	13	17	0
ADD1	chr4	3086	2825	6548	5
ADD2	chr2A	129	78	194	0
ADD3	chr10	1457	1500	4380	1
ADGB	chr6	2	3	1	0
ADGRA1	chr10	6	2	6	0
ADGRA2	chr8	5323	6648	10054	3
ADGRA3	chr4	997	777	1983	1
ADGRB1	chr8	119	40	235	0
ADGRB2	chr1	865	654	2574	0
ADGRB3	chr6	5	10	33	0
ADGRD1	chr12	20	23	12	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	344	111	228	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	66	162	195	0
ADGRF1	chr6	0	3	6	0
ADGRF2	chr6	2	2	1	0
ADGRF3	chr2A	10	11	24	0
ADGRF4	chr6	148	177	224	0
ADGRF5	chr6	3	1	3	0
ADGRG1	chr16	945	582	558	0
ADGRG2	chrX	8	21	71	0
ADGRG3	chr16	3	0	1	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	9	3	1	0
ADGRG6	chr6	108	75	224	0
ADGRG7	chr3	0	0	1	0
ADGRL1	chr19	1225	1158	3832	1
ADGRL2	chr1	1452	1204	4856	1
ADGRL3	chr4	123	208	525	0
ADGRL4	chr1	9	3	10	0
ADGRV1	chr5	211	233	450	0
ADH1A	chr4	2	0	1	0
ADH1B	chr4	0	0	1	0
ADH1C	chr4	0	0	0	0
ADH4	chr4	6	0	6	0
ADH5	chr4	1047	721	2800	1
ADH6	chr4	1	0	5	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	202	132	130	0
ADI1	chr2A	709	465	569	0
ADIPOQ	chr3	0	1	0	0
ADIPOR1	chr1	1494	1384	2970	0
ADIPOR2	chr12	1036	929	1913	0
ADIRF	chr10	23	7	38	0
ADK	chr10	135	174	494	0
ADM	chr11	366	345	2064	0
ADM2	chr22	400	400	287	0
ADM5	chr19	110	229	115	1
ADNP2	chr18	288	374	1063	0
ADO	chr10	416	353	1174	0
ADORA1	chr1	56	39	93	1
ADORA2A	chr22	89	66	170	0
ADORA2B	chr17	151	141	217	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	870	930	3083	2
ADPRH	chr3	116	175	190	0
ADPRHL1	chr13	35	13	6	0
ADPRHL2	chr1	558	648	511	0
ADPRM	chr17	87	34	127	0
ADRA1A	chr8	0	37	6	0
ADRA1B	chr5	59	46	267	0
ADRA2A	chr10	40	170	161	0
ADRA2B	chr2A	34	61	44	0
ADRA2C	chr4	45	74	155	0
ADRB1	chr10	140	176	318	0
ADRB2	chr5	6	52	63	0
ADRB3	chr8	47	57	75	0
ADSL	chr22	972	972	1548	0
ADTRP	chr6	7	6	2	0
AEBP1	chr7	2755	4247	13726	2
AEBP2	chr12	192	229	1279	0
AEN	chr15	296	388	676	0
AFAP1	chr4	660	638	529	1
AFAP1L1	chr5	324	107	589	0
AFAP1L2	chr10	1260	748	1027	2
AFDN	chr6	2831	2496	7031	7
AFF1	chr4	774	829	964	0
AFF2	chrX	93	86	225	0
AFF3	chr2A	164	94	165	0
AFF4	chr5	1492	1754	5078	0
AFG1L	chr6	39	74	222	0
AFG3L2	chr18	912	911	2055	1
AFM	chr4	0	3	1	0
AFMID	chr17	282	308	290	2
AFP	chr4	1687	1542	3686	1
AFTPH	chr2A	332	354	1002	0
AGA	chr4	201	261	474	0
AGAP1	chr2B	1343	1264	843	2
AGAP11	chr10	38	6	78	0
AGAP2	chr12	52	59	257	1
AGAP3	chr7	862	740	5522	0
AGAP4	chr10	15	54	440	0
AGAP6	chr10	15	51	369	0
AGBL1	chr15	0	1	0	0
AGBL2	chr11	53	33	123	0
AGBL3	chr7	4	1	53	0
AGBL4	chr1	1	15	16	0
AGBL5	chr2A	464	392	1824	0
AGER	chr6	385	503	1106	1
AGFG1	chr2B	508	623	2926	0
AGFG2	chr7	199	192	263	1
AGGF1	chr5	489	564	731	1
AGK	chr7	413	537	893	0
AGL	chr1	293	245	805	0
AGMAT	chr1	4	5	6	0
AGMO	chr7	2	10	3	0
AGO1	chr1	624	624	2409	0
AGO2	chr8	813	734	2226	1
AGO3	chr1	363	359	1130	0
AGO4	chr1	35	26	905	0
AGPAT1	chr6	911	820	4097	2
AGPAT2	chr9	826	922	451	1
AGPAT3	chr21	1761	1423	1222	8
AGPAT4	chr6	1178	574	885	1
AGPAT5	chr8	596	620	279	0
AGPS	chr2B	506	547	1119	0
AGR2	chr7	0	7	26	0
AGR3	chr7	0	8	3	0
AGRN	chr1	10064	9873	7616	11
AGRP	chr16	0	0	0	0
AGT	chr1	32	87	10	0
AGTPBP1	chr9	112	57	839	0
AGTR1	chr3	3	37	35	0
AGTR2	chrX	0	5	7	0
AGTRAP	chr1	275	292	743	0
AGXT	chr2B	14	11	8	0
AGXT2	chr5	1	5	1	0
AHCTF1	chr1	352	518	1989	0
AHCYL1	chr1	1271	1185	4866	1
AHCYL2	chr7	487	515	959	0
AHDC1	chr1	1476	1443	3303	2
AHI1	chr6	326	277	500	0
AHNAK	chr11	19246	20613	41404	14
AHNAK2	chr14	375	980	740	3
AHR	chr7	757	486	585	0
AHRR	chr5	339	208	139	1
AHSA1	chr14	425	374	2771	1
AHSG	chr3	47	83	80	0
AHSP	chr16_NW_019932886v1_random	0	0	0	0
AICDA	chr12	0	0	0	0
AIDA	chr1	411	402	1391	1
AIF1	chr6	7	1	39	0
AIF1L	chr9	311	321	220	0
AIFM1	chrX	370	440	1045	0
AIFM2	chr10	72	139	72	0
AIFM3	chr22	16	105	117	0
AIG1	chr6	201	130	340	0
AIM2	chr1	13	31	6	0
AIMP1	chr4	811	676	1299	1
AIMP2	chr7	293	490	467	1
AIP	chr11	755	676	1044	0
AIPL1	chr17	0	0	0	0
AIRE	chr21	0	2	2	0
AJAP1	chr1	57	100	80	0
AJM1	chr9	499	467	913	0
AJUBA	chr14	671	601	2830	1
AK1	chr9	144	68	502	0
AK2	chr1	1300	1125	3850	1
AK3	chr9	812	763	1023	0
AK4	chr1	270	352	1160	0
AK5	chr1	7	18	116	0
AK6	chr5_NW_019932884v1_random	0	0	729	0
AK7	chr14	62	6	31	0
AK8	chr9	18	31	14	0
AK9	chr6	190	105	156	0
AKAIN1	chr18	0	2	0	0
AKAP1	chr17	445	480	487	0
AKAP10	chr17	472	433	784	0
AKAP11	chr13	844	923	1685	0
AKAP12	chr6	991	829	1232	0
AKAP13	chr15	1038	1040	3120	1
AKAP14	chrX	1	3	2	0
AKAP17A	chrX	2962	3107	2768	4
AKAP3	chr12	15	77	44	0
AKAP4	chrX	3	3	9	0
AKAP5	chr14	193	221	644	0
AKAP6	chr14	51	97	176	0
AKAP7	chr6	31	33	78	0
AKAP8	chr19	537	584	1879	1
AKAP8L	chr19	2231	2689	6642	3
AKAP9	chr7	970	1225	3021	2
AKIP1	chr11	158	161	241	0
AKIRIN1	chr1	697	672	2187	0
AKIRIN2	chr6	256	336	1385	0
AKNA	chr9	595	602	555	1
AKNAD1	chr1	1	1	7	0
AKR1A1	chr1	524	590	2898	0
AKR1B1	chr7	2895	1726	4858	2
AKR1B10	chr7	289	52	506	1
AKR1B15	chr7	107	69	76	0
AKR1C1	chr10	51	16	24	0
AKR1C2	chr10	49	45	38	1
AKR1C3	chr10	20	11	20	0
AKR1C4	chr10	0	0	0	0
AKR1D1	chr7	9	3	10	0
AKR1E2	chr10	16	38	8	0
AKR7A2	chr1	951	822	507	1
AKR7A3	chr1	18	59	25	0
AKR7L	chr1	18	8	17	0
AKT1	chr14	3140	2690	3186	3
AKT1S1	chr19	1736	1648	844	3
AKT2	chr19	3647	3253	3175	2
AKT3	chr1	585	603	1553	3
AKTIP	chr16	237	209	1180	0
ALAD	chr9	2142	1276	1315	2
ALAS1	chr3	490	534	1317	0
ALAS2	chrX	0	1	2	0
ALB	chr4	54	58	153	1
ALCAM	chr3	2037	1649	4246	0
ALDH16A1	chr19	757	478	586	0
ALDH18A1	chr10	1061	1235	5348	0
ALDH1A1	chr9	894	400	2162	2
ALDH1A2	chr15	94	79	191	0
ALDH1A3	chr15	1119	882	1337	2
ALDH1B1	chr9	212	307	463	0
ALDH1L1	chr3	8	19	20	0
ALDH1L2	chr12	761	630	1087	1
ALDH2	chr12	1174	1090	2969	0
ALDH3A1	chr17	0	4	3	0
ALDH3A2	chr17	1163	1004	1749	0
ALDH3B1	chr11	68	52	35	0
ALDH3B2	chr11	52	57	45	0
ALDH4A1	chr1	163	104	276	0
ALDH5A1	chr6	237	148	177	0
ALDH6A1	chr14	240	304	644	1
ALDH7A1	chr5	1020	997	2229	0
ALDH8A1	chr6	11	4	12	0
ALDH9A1	chr1	769	745	1767	0
ALDOA	chr16	5733	5585	9258	6
ALDOB	chr9	1	20	46	0
ALDOC	chr17	197	183	472	0
ALG1	chr16	331	268	531	0
ALG10	chr12	56	92	131	0
ALG10B	chr12	98	86	237	0
ALG11	chr13	776	887	2858	0
ALG12	chr22	760	983	1409	0
ALG13	chrX	417	304	1047	0
ALG14	chr1	44	34	63	0
ALG1L	chr3	3	5	9	0
ALG1L2	chr3	0	0	3	0
ALG2	chr9	604	473	1245	0
ALG3	chr3	705	983	661	0
ALG5	chr13	152	167	964	0
ALG6	chr1	145	209	608	0
ALG8	chr11	341	373	1081	1
ALG9	chr11	385	408	1283	0
ALK	chr2A	167	58	212	0
ALKAL1	chr8	0	0	1	0
ALKAL2	chr2A	9	13	13	0
ALKBH1	chr14	161	179	362	0
ALKBH2	chr12	259	243	225	0
ALKBH3	chr11	110	110	561	0
ALKBH4	chr7	283	399	134	1
ALKBH6	chr19	599	681	676	0
ALKBH7	chr19	314	312	767	0
ALKBH8	chr11	93	178	240	0
ALLC	chr2A	0	0	0	0
ALMS1	chr2A	391	349	499	1
ALOX12	chr17	16	17	38	0
ALOX12B	chr17	3	2	4	0
ALOX15	chr17	147	32	151	0
ALOX15B	chr17	119	48	114	0
ALOX5	chr10	20	1	32	0
ALOX5AP	chr13	1	4	0	0
ALOXE3	chr17	4	18	47	0
ALPG	chr2B	119	5	655	0
ALPI	chr2B	1	1	3	0
ALPK1	chr4	92	47	127	0
ALPK2	chr18	1158	333	1173	0
ALPK3	chr15	225	123	258	1
ALPL	chr1	57	27	21	0
ALPP	chr2B	1319	262	720	4
ALS2	chr2B	483	474	2056	0
ALS2CL	chr3	1991	1004	2617	2
ALX1	chr12	0	1	11	0
ALX3	chr1	77	110	108	0
ALX4	chr11	101	113	134	0
ALYREF	chr17	853	814	255	0
AMACR	chr5	202	151	95	0
AMBN	chr4	1	0	7	0
AMBP	chr9	11	23	25	0
AMBRA1	chr11	530	534	1432	0
AMD1	chr6	327	445	2736	2
AMDHD1	chr12	4	6	12	0
AMDHD2	chr16	990	1444	824	1
AMELX	chrX	0	0	1	0
AMELY	chrUn_NW_019937191v1	0	0	6	0
AMER1	chrX	207	304	455	0
AMER2	chr13	111	15	146	0
AMER3	chr2B	5	7	11	0
AMFR	chr16	992	1044	3965	1
AMH	chr19	533	21	283	0
AMHR2	chr12	37	21	117	0
AMIGO1	chr1	21	54	164	0
AMIGO2	chr12	569	569	1474	0
AMIGO3	chr3	1005	1144	1763	0
AMMECR1	chrX	172	235	655	0
AMMECR1L	chr2B	245	223	1946	0
AMN	chr14	940	747	491	2
AMN1	chr12	70	79	125	0
AMOT	chrX	2074	2191	7526	0
AMOTL1	chr11	2157	2322	1762	0
AMOTL2	chr3	3249	4108	5065	0
AMPD1	chr1	0	0	1	0
AMPD2	chr1	1067	1033	6693	4
AMPD3	chr11	94	56	128	0
AMPH	chr7	94	94	178	0
AMT	chr3	969	674	1689	2
AMTN	chr4	0	1	0	0
AMY1A	chr1	0	12	7	0
AMY1B	chr1	0	12	7	0
AMY1C	chr1	0	12	7	0
AMY2A	chr1	0	0	0	0
AMY2B	chr1	158	323	1153	0
AMZ1	chr7	67	28	24	0
AMZ2	chr17	520	429	1781	1
ANAPC1	chr2A	311	321	2335	1
ANAPC10	chr4	87	85	238	0
ANAPC11	chr17	924	842	257	0
ANAPC13	chr3	404	306	1174	1
ANAPC15	chr11	146	177	436	0
ANAPC16	chr10	730	435	2425	7
ANAPC2	chr9	1797	1611	1798	1
ANAPC4	chr4	309	224	1703	1
ANAPC5	chr12	1271	1619	6852	1
ANAPC7	chr12	480	569	1809	0
ANG	chr14	62	43	39	0
ANGEL1	chr14	910	1096	950	1
ANGEL2	chr1	374	356	1212	0
ANGPT1	chr8	85	74	120	1
ANGPT2	chr8	29	30	29	0
ANGPTL1	chr1	32	37	105	0
ANGPTL2	chr9	1222	1389	4558	1
ANGPTL3	chr1	1	0	5	0
ANGPTL4	chr19	169	41	179	0
ANGPTL5	chr11	1	4	4	0
ANGPTL6	chr19	174	251	101	0
ANGPTL7	chr1	8	7	9	0
ANGPTL8	chr19	3	2	1	0
ANHX	chr12	0	0	0	0
ANK1	chr8	26	82	145	0
ANK2	chr4	136	183	469	0
ANK3	chr10	327	418	2357	1
ANKAR	chr2B	23	28	53	0
ANKDD1A	chr15	111	227	330	0
ANKDD1B	chr5	7	7	18	0
ANKFN1	chr17	16	0	13	0
ANKFY1	chr17	1660	1561	2330	2
ANKH	chr5	226	420	513	0
ANKHD1	chr5	1549	1523	5820	1
ANKHD1-EIF4EBP3	chr5	1675	1640	5950	1
ANKIB1	chr7	392	360	2469	0
ANKK1	chr11	14	6	19	0
ANKLE1	chr19	83	75	87	0
ANKLE2	chr12	2352	2079	2565	2
ANKMY1	chr2B	294	385	304	0
ANKMY2	chr7	379	526	726	0
ANKRA2	chr5	297	301	803	1
ANKRD1	chr10	141	69	201	0
ANKRD10	chr13	1434	1592	3033	0
ANKRD11	chr16	3363	3752	6213	8
ANKRD12	chr18	331	359	1608	0
ANKRD13A	chr12	326	352	1971	0
ANKRD13B	chr17	296	199	1419	0
ANKRD13C	chr1	226	274	1126	0
ANKRD13D	chr11	1435	1402	1529	4
ANKRD16	chr10	124	134	286	0
ANKRD17	chr4	799	881	6064	0
ANKRD18A	chr9	0	0	7	0
ANKRD2	chr10	1	2	1	0
ANKRD22	chr10	12	15	36	0
ANKRD23	chr2A	319	339	482	0
ANKRD24	chr19	60	11	47	0
ANKRD26	chr10	315	240	734	0
ANKRD27	chr19	992	976	1259	2
ANKRD28	chr3	226	327	1467	0
ANKRD29	chr18	21	162	146	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	0	0
ANKRD31	chr5	4	2	9	0
ANKRD33	chr12	1	12	8	0
ANKRD33B	chr5	172	164	185	0
ANKRD34A	chr1	98	43	120	0
ANKRD34B	chr5	4	44	39	0
ANKRD34C	chr15	0	0	0	0
ANKRD35	chr1	16	24	23	0
ANKRD37	chr4	70	113	50	0
ANKRD39	chr2A	363	451	742	0
ANKRD40	chr17	608	699	1354	0
ANKRD40CL	chr17	1	0	0	0
ANKRD42	chr11	166	149	312	0
ANKRD44	chr2B	21	52	165	0
ANKRD45	chr1	13	7	23	0
ANKRD46	chr8	237	356	900	1
ANKRD49	chr11	346	293	471	0
ANKRD50	chr4	672	717	1928	0
ANKRD52	chr12	1087	993	6672	0
ANKRD53	chr2A	11	3	13	0
ANKRD54	chr22	462	405	391	0
ANKRD55	chr5	4	28	24	0
ANKRD6	chr6	498	272	851	0
ANKRD61	chr7	40	31	24	0
ANKRD62	chr18	0	0	0	0
ANKRD63	chr15	1	0	0	0
ANKRD65	chr1	34	35	11	0
ANKRD66	chr6	2	2	2	0
ANKRD7	chr7	0	1	7	0
ANKRD9	chr14	784	634	624	1
ANKS1A	chr6	1552	1273	2140	1
ANKS1B	chr12	98	136	153	0
ANKS3	chr16	457	487	435	0
ANKS4B	chr16	1	1	0	0
ANKS6	chr9	688	508	1371	0
ANKUB1	chr3	0	0	1	0
ANKZF1	chr2B	1346	1146	2703	1
ANLN	chr7	1077	1218	1629	1
ANO1	chr11	131	264	279	0
ANO10	chr3	468	479	955	0
ANO2	chr12	6	22	30	0
ANO3	chr11	1	4	9	1
ANO4	chr12	26	22	227	0
ANO5	chr11	76	58	125	0
ANO6	chr12	1184	1234	2632	0
ANO7	chr2B	36	24	34	0
ANO8	chr19	666	772	2628	2
ANO9	chr11	574	348	486	0
ANOS1	chrX	231	124	349	1
ANP32A	chr15	446	526	4757	1
ANP32B	chr9	528	535	6541	2
