gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ADGRG1	chr16	3216	2359	2111	3
ADGRG2	chrX	690	306	1857	0
ADGRG3	chr16	4	2	1	0
ADGRG4	chrX	1	0	0	0
ADGRG5	chr16	179	17	46	0
ADGRG6	chr6	1218	860	2897	0
ADGRG7	chr3	3	10	51	0
ADGRL1	chr19	1879	1935	6613	1
ADGRL2	chr1	2342	2969	9773	2
ADGRL3	chr4	712	1147	3663	0
ADGRL4	chr1	7	11	8	0
ADGRV1	chr5	1440	1497	3222	0
ADH1A	chr4	12	16	26	0
ADH1B	chr4	3	10	8	0
ADH1C	chr4	1	0	0	0
ADH4	chr4	1	0	0	0
ADH5	chr4	2241	1560	6424	1
ADH6	chr4	5	0	19	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	222	161	170	0
ADI1	chr2A	632	421	553	2
ADIPOQ	chr3	0	0	0	0
ADIPOR1	chr1	1118	1090	2092	1
ADIPOR2	chr12	1488	1549	3254	0
ADIRF	chr10	9	6	26	0
ADK	chr10	263	318	1328	0
ADM	chr11	237	157	1365	0
ADM2	chr22	128	170	117	0
ADM5	chr19	76	121	96	0
ADNP2	chr18	673	778	2858	0
ADO	chr10	566	563	1711	1
ADORA1	chr1	32	15	34	0
ADORA2A	chr22	234	498	729	0
ADORA2B	chr17	125	54	137	0
ADORA3	chr1	0	0	0	0
ADPGK	chr15	528	537	2581	1
ADPRH	chr3	88	187	171	0
ADPRHL1	chr13	83	37	41	0
ADPRHL2	chr1	1015	996	947	1
ADPRM	chr17	107	40	135	0
ADRA1A	chr8	2	3	5	0
ADRA1B	chr5	33	41	135	0
ADRA2A	chr10	87	43	79	0
ADRA2B	chr2A	158	162	151	0
ADRA2C	chr4	113	97	251	0
ADRB1	chr10	22	35	57	0
ADRB2	chr5	5	17	40	0
ADRB3	chr8	0	0	2	0
ADSL	chr22	1081	1248	2022	0
ADTRP	chr6	2	8	0	0
AEBP1	chr7	1599	1871	6690	2
AEBP2	chr12	296	418	2384	1
AEN	chr15	561	589	1561	1
AFAP1	chr4	1272	931	973	2
AFAP1L1	chr5	60	66	197	0
AFAP1L2	chr10	134	94	110	0
AFDN	chr6	4750	4620	13662	1
AFF1	chr4	1633	1726	2233	3
AFF2	chrX	347	254	868	0
AFF3	chr2A	520	610	658	0
AFF4	chr5	2155	2381	8019	0
AFG1L	chr6	52	147	472	1
AFG3L2	chr18	992	974	2683	0
AFM	chr4	0	1	2	0
AFMID	chr17	440	440	416	0
AFP	chr4	8720	2995	12359	5
AFTPH	chr2A	476	518	1471	0
AGA	chr4	327	441	718	0
AGAP1	chr2B	1967	2081	1420	6
AGAP11	chr10	51	16	81	1
AGAP2	chr12	36	51	228	0
AGAP3	chr7	810	708	5994	1
AGAP4	chr10	11	37	344	0
AGAP6	chr10	11	33	296	0
AGBL1	chr15	1	4	2	0
AGBL2	chr11	72	44	171	0
AGBL3	chr7	14	6	110	0
AGBL4	chr1	16	22	101	0
AGBL5	chr2A	1215	1125	4589	2
AGER	chr6	422	473	1195	0
AGFG1	chr2B	624	850	4363	0
AGFG2	chr7	218	224	306	0
AGGF1	chr5	886	931	1347	0
AGK	chr7	511	773	1240	1
AGL	chr1	624	1002	2841	0
AGMAT	chr1	39	36	40	0
AGMO	chr7	11	5	4	0
AGO1	chr1	1376	1267	5328	0
AGO2	chr8	1733	1686	4176	1
AGO3	chr1	529	471	1604	1
AGO4	chr1	57	50	2073	0
AGPAT1	chr6	1146	1063	5983	3
AGPAT2	chr9	1175	1575	800	1
AGPAT3	chr21	1839	1641	1257	7
AGPAT4	chr6	1488	1192	1447	1
AGPAT5	chr8	1258	1330	641	1
AGPS	chr2B	1039	990	2564	0
AGR2	chr7	251	91	1742	0
AGR3	chr7	195	68	141	0
AGRN	chr1	35187	32132	26992	46
AGRP	chr16	0	0	0	0
AGT	chr1	536	2941	243	2
AGTPBP1	chr9	254	165	2414	0
AGTR1	chr3	43	10	46	0
AGTR2	chrX	0	2	7	0
AGTRAP	chr1	386	327	1156	1
AGXT	chr2B	12	7	7	0
AGXT2	chr5	0	1	1	0
AHCTF1	chr1	569	646	2990	0
AHCYL1	chr1	1620	1664	7208	1
AHCYL2	chr7	655	564	1482	1
AHDC1	chr1	2704	2881	6557	4
AHI1	chr6	458	433	850	0
AHNAK	chr11	10238	8790	20408	8
AHNAK2	chr14	116	239	181	3
AHR	chr7	1316	662	964	1
AHRR	chr5	136	160	61	1
AHSA1	chr14	513	472	3948	0
AHSG	chr3	21	44	32	0
AHSP	chr16_NW_019932886v1_random	0	0	0	0
AICDA	chr12	1	1	1	0
AIDA	chr1	768	770	3791	0
AIF1	chr6	2	2	7	0
AIF1L	chr9	2080	2252	1780	2
AIFM1	chrX	592	745	1985	0
AIFM2	chr10	241	287	196	0
AIFM3	chr22	32	147	187	0
AIG1	chr6	478	387	803	0
AIM2	chr1	39	45	23	0
AIMP1	chr4	819	825	1181	0
AIMP2	chr7	454	721	665	2
AIP	chr11	683	645	972	0
AIPL1	chr17	11	6	4	0
AIRE	chr21	5	11	6	0
AJAP1	chr1	59	62	66	0
AJM1	chr9	363	395	702	0
AJUBA	chr14	1515	1407	7876	0
AK1	chr9	232	171	1280	0
AK2	chr1	1184	917	4592	0
AK3	chr9	1528	1405	2175	3
AK4	chr1	594	770	2894	2
AK5	chr1	17	68	380	0
AK6	chr5_NW_019932884v1_random	0	0	1115	0
AK7	chr14	106	29	67	0
AK8	chr9	42	73	39	0
AK9	chr6	265	127	238	0
AKAIN1	chr18	4	11	5	1
AKAP1	chr17	1047	995	994	0
AKAP10	chr17	513	448	803	1
AKAP11	chr13	1063	867	1978	0
AKAP12	chr6	2781	2879	3906	1
AKAP13	chr15	1614	1584	5069	3
AKAP14	chrX	0	0	3	0
AKAP17A	chrX	2019	2031	2209	1
AKAP3	chr12	39	196	140	0
AKAP4	chrX	0	0	1	0
AKAP5	chr14	41	43	142	0
AKAP6	chr14	113	85	307	0
AKAP7	chr6	256	116	671	0
AKAP8	chr19	595	600	2054	1
AKAP8L	chr19	3235	3082	9042	2
AKAP9	chr7	1485	1695	4896	2
AKIP1	chr11	183	220	393	0
AKIRIN1	chr1	1241	1236	3950	1
AKIRIN2	chr6	574	609	3028	0
AKNA	chr9	819	642	806	3
AKNAD1	chr1	2	6	4	0
AKR1A1	chr1	1437	1269	5693	2
AKR1B1	chr7	1328	1508	3917	1
AKR1B10	chr7	13	11	41	0
AKR1B15	chr7	10	46	27	0
AKR1C1	chr10	120	27	64	1
AKR1C2	chr10	249	85	90	0
AKR1C3	chr10	19	10	14	0
AKR1C4	chr10	2	1	0	0
AKR1D1	chr7	85	91	105	0
AKR1E2	chr10	46	69	11	0
AKR7A2	chr1	1177	1186	713	0
AKR7A3	chr1	24	444	170	0
AKR7L	chr1	14	30	32	0
AKT1	chr14	4507	3645	4111	4
AKT1S1	chr19	1477	1500	772	1
AKT2	chr19	3896	3633	3653	4
AKT3	chr1	649	716	1933	5
AKTIP	chr16	255	283	1448	0
ALAD	chr9	1996	1053	1250	3
ALAS1	chr3	658	715	1942	1
ALAS2	chrX	0	3	6	0
ALB	chr4	42	27	102	0
ALCAM	chr3	1851	1514	3783	0
ALDH16A1	chr19	834	848	854	1
ALDH18A1	chr10	1767	1520	7897	0
ALDH1A1	chr9	701	526	2027	1
ALDH1A2	chr15	21	5	13	0
ALDH1A3	chr15	53	41	60	0
ALDH1B1	chr9	570	629	1355	2
ALDH1L1	chr3	13	22	24	0
ALDH1L2	chr12	104	94	148	0
ALDH2	chr12	934	1376	3520	1
ALDH3A1	chr17	4	46	79	0
ALDH3A2	chr17	1617	1857	2772	1
ALDH3B1	chr11	50	32	21	0
ALDH3B2	chr11	152	160	123	0
ALDH4A1	chr1	636	379	943	1
ALDH5A1	chr6	703	563	622	1
ALDH6A1	chr14	639	718	1606	3
ALDH7A1	chr5	1950	2352	5285	3
ALDH8A1	chr6	16	2	12	0
ALDH9A1	chr1	836	850	2175	0
ALDOA	chr16	6491	6559	12801	9
ALDOB	chr9	2	7	9	0
ALDOC	chr17	239	324	742	0
ALG1	chr16	385	377	599	1
ALG10	chr12	84	173	252	0
ALG10B	chr12	171	238	511	0
ALG11	chr13	806	761	2602	1
ALG12	chr22	588	713	1164	2
ALG13	chrX	425	464	1477	0
ALG14	chr1	141	87	87	0
ALG1L	chr3	27	24	50	0
ALG1L2	chr3	0	0	8	0
ALG2	chr9	593	482	1210	1
ALG3	chr3	686	835	618	0
ALG5	chr13	171	176	943	0
ALG6	chr1	186	220	775	0
ALG8	chr11	449	451	1678	0
ALG9	chr11	608	619	1701	1
ALK	chr2A	31	52	85	0
ALKAL1	chr8	6	11	16	0
ALKAL2	chr2A	9	11	15	0
ALKBH1	chr14	175	213	534	0
ALKBH2	chr12	377	358	367	0
ALKBH3	chr11	112	138	670	0
ALKBH4	chr7	517	646	278	0
ALKBH6	chr19	425	486	510	2
ALKBH7	chr19	414	541	1157	0
ALKBH8	chr11	177	298	466	0
ALLC	chr2A	4	2	3	0
ALMS1	chr2A	1213	939	1494	1
ALOX12	chr17	7	16	27	0
ALOX12B	chr17	13	10	19	0
ALOX15	chr17	54	37	95	0
ALOX15B	chr17	16	3	19	0
ALOX5	chr10	51	5	59	0
ALOX5AP	chr13	1	0	0	0
ALOXE3	chr17	7	2	13	0
ALPG	chr2B	2	1	13	0
ALPI	chr2B	3	3	6	0
ALPK1	chr4	68	14	92	0
ALPK2	chr18	178	139	242	0
ALPK3	chr15	3200	1927	3797	4
ALPL	chr1	1151	444	487	2
ALPP	chr2B	6	7	7	0
ALS2	chr2B	958	869	4327	1
ALS2CL	chr3	1312	700	1679	1
ALX1	chr12	0	0	28	0
ALX3	chr1	136	160	141	1
ALX4	chr11	94	226	219	0
ALYREF	chr17	1552	1839	426	1
AMACR	chr5	1119	1185	751	3
AMBN	chr4	4	0	25	0
AMBP	chr9	1574	2322	2393	1
AMBRA1	chr11	806	895	2444	1
AMD1	chr6	603	881	5653	3
AMDHD1	chr12	9	23	52	0
AMDHD2	chr16	833	1048	588	0
AMELX	chrX	0	0	0	0
AMELY	chrUn_NW_019937191v1	0	0	2	0
AMER1	chrX	677	845	1308	0
AMER2	chr13	16	15	45	0
AMER3	chr2B	53	59	65	0
AMFR	chr16	1053	1256	4573	0
AMH	chr19	293	23	113	1
AMHR2	chr12	82	119	326	0
AMIGO1	chr1	174	255	947	0
AMIGO2	chr12	435	741	1588	0
AMIGO3	chr3	834	963	1634	1
AMMECR1	chrX	243	243	788	0
AMMECR1L	chr2B	364	324	2957	0
AMN	chr14	728	633	364	1
AMN1	chr12	149	183	299	0
AMOT	chrX	2127	2430	9050	1
AMOTL1	chr11	3361	3503	3294	2
AMOTL2	chr3	2707	3017	4914	3
AMPD1	chr1	0	0	0	0
AMPD2	chr1	759	911	5854	0
AMPD3	chr11	110	102	286	0
AMPH	chr7	137	208	438	2
AMT	chr3	909	771	1713	1
AMTN	chr4	0	0	1	0
AMY1A	chr1	1	13	5	0
AMY1B	chr1	1	13	5	0
AMY1C	chr1	1	13	5	0
AMY2A	chr1	0	0	1	0
AMY2B	chr1	196	261	924	0
AMZ1	chr7	60	73	30	0
AMZ2	chr17	525	539	2221	0
ANAPC1	chr2A	568	490	4548	1
ANAPC10	chr4	116	118	310	0
ANAPC11	chr17	1103	1157	336	2
ANAPC13	chr3	640	579	1969	0
ANAPC15	chr11	281	430	887	2
ANAPC16	chr10	867	682	3090	13
ANAPC2	chr9	1362	1218	1662	0
ANAPC4	chr4	259	182	1466	0
ANAPC5	chr12	1153	1781	7728	0
ANAPC7	chr12	714	1134	3590	0
ANG	chr14	263	201	173	0
ANGEL1	chr14	1906	2961	2293	4
ANGEL2	chr1	436	435	1800	2
ANGPT1	chr8	68	102	138	0
ANGPT2	chr8	1485	838	1404	3
ANGPTL1	chr1	2	4	3	0
ANGPTL2	chr9	199	208	778	0
ANGPTL3	chr1	5	0	7	0
ANGPTL4	chr19	82	18	105	0
ANGPTL5	chr11	2	1	1	0
ANGPTL6	chr19	58	58	14	0
ANGPTL7	chr1	0	8	13	0
ANGPTL8	chr19	2	8	15	0
ANHX	chr12	0	2	1	0
ANK1	chr8	69	103	292	0
ANK2	chr4	516	654	1773	2
ANK3	chr10	774	809	5299	0
ANKAR	chr2B	31	20	43	0
ANKDD1A	chr15	85	135	236	0
ANKDD1B	chr5	16	69	109	0
ANKFN1	chr17	18	11	31	0
ANKFY1	chr17	2635	2698	3688	0
ANKH	chr5	136	183	289	0
ANKHD1	chr5	1904	1889	7686	1
ANKHD1-EIF4EBP3	chr5	1999	1954	7802	0
ANKIB1	chr7	586	428	3360	0
ANKK1	chr11	14	4	15	0
ANKLE1	chr19	153	183	189	1
ANKLE2	chr12	2070	2227	2692	2
ANKMY1	chr2B	279	364	324	0
ANKMY2	chr7	658	825	1204	1
ANKRA2	chr5	321	253	697	0
ANKRD1	chr10	763	580	1477	0
ANKRD10	chr13	1333	1317	2520	1
ANKRD11	chr16	4592	4984	8756	8
ANKRD12	chr18	434	406	2121	2
ANKRD13A	chr12	519	615	3508	1
ANKRD13B	chr17	220	226	1611	0
ANKRD13C	chr1	412	399	1638	0
ANKRD13D	chr11	1361	1393	1707	0
ANKRD16	chr10	262	307	526	0
ANKRD17	chr4	1274	1356	11124	1
ANKRD18A	chr9	0	0	8	0
ANKRD2	chr10	1	2	0	0
ANKRD22	chr10	68	112	292	0
ANKRD23	chr2A	237	198	428	0
ANKRD24	chr19	66	25	57	0
ANKRD26	chr10	378	362	888	1
ANKRD27	chr19	943	907	1192	1
ANKRD28	chr3	542	622	3268	0
ANKRD29	chr18	60	147	172	0
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	2	0
ANKRD31	chr5	19	12	32	0
ANKRD33	chr12	16	19	42	0
ANKRD33B	chr5	537	873	808	1
ANKRD34A	chr1	33	13	41	0
ANKRD34B	chr5	2	28	41	0
ANKRD34C	chr15	0	0	1	0
ANKRD35	chr1	47	12	68	0
ANKRD37	chr4	88	140	89	2
ANKRD39	chr2A	308	282	582	0
ANKRD40	chr17	1038	1180	2860	1
ANKRD40CL	chr17	3	0	0	0
ANKRD42	chr11	257	291	551	0
ANKRD44	chr2B	32	54	249	0
ANKRD45	chr1	58	31	85	0
ANKRD46	chr8	393	544	1628	1
ANKRD49	chr11	279	264	370	0
ANKRD50	chr4	1012	937	2979	2
ANKRD52	chr12	1179	1289	8518	0
ANKRD53	chr2A	32	12	43	0
ANKRD54	chr22	461	435	458	1
ANKRD55	chr5	0	1	2	0
ANKRD6	chr6	1256	883	2923	0
ANKRD61	chr7	24	20	27	0
ANKRD62	chr18	0	0	1	0
ANKRD63	chr15	2	2	4	0
ANKRD65	chr1	403	162	43	0
ANKRD66	chr6	0	2	2	0
ANKRD7	chr7	0	7	8	0
ANKRD9	chr14	1407	986	940	1
ANKS1A	chr6	2542	2707	4193	0
ANKS1B	chr12	109	127	288	0
ANKS3	chr16	688	659	603	0
ANKS4B	chr16	20	16	14	0
ANKS6	chr9	1384	737	2250	0
ANKUB1	chr3	1	0	3	0
ANKZF1	chr2B	1014	958	2337	1
ANLN	chr7	1225	1244	1885	0
ANO1	chr11	103	120	199	0
ANO10	chr3	641	717	1338	0
ANO2	chr12	86	45	101	0
ANO3	chr11	3	19	43	0
ANO4	chr12	16	6	126	0
ANO5	chr11	132	139	338	1
ANO6	chr12	1193	1351	2879	0
