gene	chrom	ref_counts	alt_counts	no_ase_counts	ambig_ase_counts
ACE2	chrX	36	14	61	0
ACER1	chr19	2	3	0	0
ACER2	chr9	105	78	141	0
ACER3	chr11	111	110	514	0
ACHE	chr7	181	122	907	0
ACIN1	chr14	2667	2631	14981	4
ACKR1	chr1	30	20	57	0
ACKR2	chr3	20	17	23	0
ACKR3	chr2B	1281	1325	1234	0
ACKR4	chr3	3	3	25	0
ACLY	chr17	2472	2786	5843	2
ACMSD	chr2B	11	8	7	0
ACO1	chr9	576	1060	1896	1
ACO2	chr22	2375	2628	7187	6
ACOD1	chr13	0	5	2	0
ACOT1	chr14	693	923	1304	0
ACOT11	chr1	576	498	1326	1
ACOT12	chr5	6	1	9	0
ACOT13	chr6	179	211	803	0
ACOT2	chr14	708	924	1309	0
ACOT4	chr14	30	24	83	0
ACOT6	chr14	5	137	14	0
ACOT7	chr1	123	151	688	0
ACOT9	chrX	703	799	674	1
ACOX1	chr17	583	577	1524	5
ACOX2	chr3	333	253	785	0
ACOX3	chr4	836	596	322	0
ACOXL	chr2A	13	10	28	0
ACP1	chr2A	371	373	2242	1
ACP2	chr11	898	1232	1505	2
ACP4	chr19	2	3	11	0
ACP5	chr19	165	60	55	1
ACP6	chr1	584	272	1452	0
ACP7	chr19	1	2	5	0
ACPP	chr3	48	22	78	0
ACR	chr22	9	2	6	0
ACRBP	chr12	30	199	113	0
ACRV1	chr11	8	5	2	0
ACSBG1	chr15	344	249	463	0
ACSBG2	chr19	8	4	2	0
ACSF2	chr17	1260	1745	2190	2
ACSF3	chr16	656	1010	424	0
ACSL1	chr4	694	557	1271	1
ACSL3	chr2B	747	939	3182	0
ACSL4	chrX	278	352	1475	1
ACSL5	chr10	75	51	89	0
ACSL6	chr5	2	12	21	0
ACSM1	chr16	14	6	4	0
ACSM2A	chr16	33	4	17	0
ACSM2B	chr16	22	38	55	0
ACSM3	chr16	267	425	395	0
ACSM4	chr12	1	0	1	0
ACSM5	chr16	1	6	4	0
ACSM6	chr10	0	0	1	0
ACSS3	chr12	463	310	422	0
ACTA1	chr1	135	123	280	0
ACTA2	chr10	2705	4704	4551	2
ACTB	chr7	14901	13943	67773	5
ACTBL2	chr5_NW_019932885v1_random	0	0	18	0
ACTC1	chr15	19013	19788	31452	10
ACTG1	chr17	34546	36352	28847	65
ACTG2	chr2A	18	15	74	0
ACTL6A	chr3	97	55	1516	0
ACTL6B	chr7	0	0	0	0
ACTL7A	chr9	0	1	0	0
ACTL7B	chr9	2	3	2	0
ACTL8	chr1	3	2	6	0
ACTL9	chr19	0	0	0	0
ACTN1	chr14	2721	2688	6508	6
ACTN2	chr1	3633	3283	7824	3
ACTN3	chr11	42	208	86	0
ACTN4	chr19	4035	3915	7956	5
ACTR10	chr14	504	640	1837	0
ACTR1A	chr10	1318	1202	4988	0
ACTR1B	chr2A	1415	2040	2732	1
ACTR2	chr2A	946	889	4255	1
ACTR3	chr2B	852	796	3433	2
ACTR3B	chr7	85	75	304	0
ACTR3C	chr7	0	0	0	0
ACTR6	chr12	89	99	363	0
ACTR8	chr3	575	592	499	0
ACTRT1	chrX	0	0	0	0
ACTRT2	chr1	0	0	0	0
ACTRT3	chr3	38	53	97	0
ACVR1	chr2B	498	688	1700	0
ACVR1B	chr12	803	758	1629	1
ACVR1C	chr2B	5	6	21	0
ACVR2A	chr2B	176	246	2520	0
ACVR2B	chr3	822	905	1818	0
ACVRL1	chr12	293	430	619	1
ACY1	chr3	468	710	1340	0
ACY3	chr11	9	16	13	0
ACYP1	chr14	36	56	235	0
ACYP2	chr2A	137	161	115	0
ADA2	chr22	74	95	121	0
ADAD1	chr4	0	0	0	0
ADAD2	chr16	4	1	1	0
ADAL	chr15	275	257	437	0
ADAM10	chr15	735	765	5205	1
ADAM11	chr17	2073	2654	3696	3
ADAM12	chr10	968	1304	2224	1
ADAM15	chr1	909	623	2189	2
ADAM17	chr2A	688	848	1120	0
ADAM18	chr8	11	90	24	0
ADAM19	chr5	1376	1046	1727	2
ADAM2	chr8	0	3	3	0
ADAM20	chr14	2	1	4	0
ADAM21	chr14	3	5	6	0
ADAM22	chr7	67	84	199	0
ADAM23	chr2B	432	281	1895	0
ADAM28	chr8	28	23	20	0
ADAM29	chr4	0	0	0	0
ADAM30	chr1	0	0	1	0
ADAM32	chr8	25	12	55	0
ADAM7	chr8	0	0	0	0
ADAM8	chr10	210	242	318	1
ADAM9	chr8	609	426	2905	0
ADAMDEC1	chr8	0	0	0	0
ADAMTS1	chr21	2769	2786	10630	9
ADAMTS10	chr19	1746	1757	4271	1
ADAMTS12	chr5	1330	1121	2390	0
ADAMTS13	chr9	1846	2927	1778	1
ADAMTS14	chr10	91	95	193	0
ADAMTS15	chr11	2728	1928	2523	4
ADAMTS16	chr5	34	29	99	0
ADAMTS17	chr15	193	247	208	0
ADAMTS18	chr16	251	222	237	0
ADAMTS19	chr5	747	516	1435	0
ADAMTS2	chr5	3311	2005	1678	3
ADAMTS20	chr12	21	44	99	0
ADAMTS3	chr4	342	394	919	0
ADAMTS4	chr1	491	539	1984	1
ADAMTS5	chr21	249	232	555	0
ADAMTS6	chr5_NW_019932884v1_random	0	0	1704	0
ADAMTS7	chr15	2083	3102	5674	3
ADAMTS8	chr11	947	567	1045	0
ADAMTS9	chr3	2617	3016	6096	1
ADAMTSL1	chr9	250	267	619	0
ADAMTSL2	chr9	1633	2861	5566	2
ADAMTSL3	chr15	402	211	518	1
ADAMTSL4	chr1	1051	1052	1738	1
ADAMTSL5	chr19	160	127	273	0
ADAP1	chr7	227	218	245	0
ADAP2	chr17	15	36	34	0
ADAR	chr1	2212	2433	10338	0
ADARB1	chr21	1171	1039	2765	2
ADARB2	chr10	15	1	5	0
ADAT1	chr16	336	343	254	3
ADAT2	chr6	161	197	282	1
ADAT3	chr19	56	49	146	0
ADCK1	chr14	297	347	278	1
ADCK2	chr7	265	331	947	0
ADCK5	chr8	350	356	468	0
ADCY1	chr7	403	372	479	0
ADCY10	chr1	15	3	28	0
ADCY2	chr5	18	10	36	0
ADCY3	chr2A	657	466	1969	0
ADCY4	chr14	40	194	551	0
ADCY5	chr3	1149	1558	3418	0
ADCY6	chr12	3088	2498	9126	1
ADCY7	chr16	310	625	776	0
ADCY8	chr8	12	3	16	0
ADCY9	chr16	715	573	1300	3
ADCYAP1	chr18	19	1	9	0
ADCYAP1R1	chr7	138	129	196	1
ADD1	chr4	4927	4163	10561	3
ADD2	chr2A	440	797	938	0
ADD3	chr10	1821	1997	6087	0
ADGB	chr6	2	0	0	0
ADGRA1	chr10	11	8	8	0
ADGRA2	chr8	6888	8531	13742	11
ADGRA3	chr4	1313	873	2302	0
ADGRB1	chr8	141	132	454	0
ADGRB2	chr1	1688	2156	7300	1
ADGRB3	chr6	62	60	317	0
ADGRD1	chr12	1219	1291	820	0
ADGRE1	chr19	0	0	0	0
ADGRE2	chr19	27	5	20	0
ADGRE3	chr19	0	0	0	0
ADGRE5	chr19	191	229	351	0
ADGRF1	chr6	2	1	2	0
ADGRF2	chr6	3	1	1	0
ADGRF3	chr2A	3	29	36	0
ADGRF4	chr6	17	11	18	0
ADGRF5	chr6	135	136	211	0
ADGRG1	chr16	163	105	98	0
ADGRG2	chrX	19	34	79	0
ADGRG3	chr16	2	3	1	0
ADGRG4	chrX	0	0	0	0
ADGRG5	chr16	28	2	13	0
ADGRG6	chr6	186	215	580	1
ADGRG7	chr3	2	2	14	0
ADGRL1	chr19	2684	2099	8115	2
ADGRL2	chr1	1598	1959	6543	0
ADGRL3	chr4	196	289	816	0
ADGRL4	chr1	80	60	87	0
ADGRV1	chr5	130	118	261	0
ADH1A	chr4	14	6	43	0
ADH1B	chr4	5	3	2	0
ADH1C	chr4	0	2	6	0
ADH4	chr4	82	11	91	0
ADH5	chr4	1266	846	3258	1
ADH6	chr4	28	4	56	0
ADH7	chr4	0	0	0	0
ADHFE1	chr8	275	220	202	0
ADI1	chr2A	842	563	628	2
ADIPOQ	chr3	1	0	0	0
ADIPOR1	chr1	1042	1124	2047	0
ADIPOR2	chr12	994	888	1780	0
ADIRF	chr10	18	4	30	0
ADK	chr10	127	125	500	0
ADM	chr11	385	209	2287	1
ADM2	chr22	154	187	149	0
ADM5	chr19	251	362	240	2
ADNP2	chr18	616	677	2413	1
ADO	chr10	324	263	814	0
ADORA1	chr1	256	202	452	0
ADORA2A	chr22	353	335	672	0
ADORA2B	chr17	96	93	140	0
ADORA3	chr1	0	0	3	0
ADPGK	chr15	633	698	2427	0
ADPRH	chr3	46	133	97	0
ADPRHL1	chr13	1325	1146	785	3
ADPRHL2	chr1	687	837	557	0
ADPRM	chr17	74	24	150	0
ADRA1A	chr8	0	4	1	0
ADRA1B	chr5	133	56	550	0
ADRA2A	chr10	33	36	43	0
ADRA2B	chr2A	69	111	66	0
ADRA2C	chr4	67	197	301	0
ADRB1	chr10	40	73	89	0
ADRB2	chr5	47	32	164	0
ADRB3	chr8	99	107	137	0
ADSL	chr22	1009	1120	1750	1
ADTRP	chr6	6	29	4	0
AEBP1	chr7	4521	6739	21870	5
AEBP2	chr12	192	193	1595	0
AEN	chr15	329	435	843	0
AFAP1	chr4	1027	915	723	3
AFAP1L1	chr5	467	462	1425	0
AFAP1L2	chr10	863	673	689	2
AFDN	chr6	3186	3093	7755	3
AFF1	chr4	1166	1215	1510	0
AFF2	chrX	163	187	531	0
AFF3	chr2A	394	317	410	0
AFF4	chr5	2166	2342	7252	1
AFG1L	chr6	38	61	190	0
AFG3L2	chr18	1430	1343	3085	1
AFM	chr4	1	6	16	0
AFMID	chr17	604	487	569	0
AFP	chr4	12188	12074	26466	17
AFTPH	chr2A	219	193	673	0
AGA	chr4	135	234	325	0
AGAP1	chr2B	1263	1141	718	1
AGAP11	chr10	84	29	60	2
AGAP2	chr12	189	266	1109	0
AGAP3	chr7	769	729	5867	0
AGAP4	chr10	21	32	394	0
AGAP6	chr10	21	28	352	0
AGBL1	chr15	0	23	5	0
AGBL2	chr11	40	21	75	0
AGBL3	chr7	9	4	52	0
AGBL4	chr1	1	9	22	0
AGBL5	chr2A	501	424	2130	0
AGER	chr6	340	539	1047	0
AGFG1	chr2B	561	609	2795	0
AGFG2	chr7	249	172	247	0
AGGF1	chr5	365	391	491	0
AGK	chr7	379	460	831	0
AGL	chr1	507	504	1765	0
AGMAT	chr1	29	48	56	1
AGMO	chr7	10	34	21	0
AGO1	chr1	503	584	1921	0
AGO2	chr8	1282	1202	3109	2
AGO3	chr1	506	475	1749	2
AGO4	chr1	57	57	1603	0
AGPAT1	chr6	721	715	3473	6
AGPAT2	chr9	1989	2389	994	6
AGPAT3	chr21	1478	994	798	6
AGPAT4	chr6	1875	572	1246	1
AGPAT5	chr8	409	620	202	1
AGPS	chr2B	461	442	953	0
AGR2	chr7	6	3	15	0
AGR3	chr7	3	2	2	0
AGRN	chr1	14638	14591	10893	25
AGRP	chr16	0	1	4	0
AGT	chr1	1850	2412	320	2
AGTPBP1	chr9	162	82	1141	1
AGTR1	chr3	707	358	686	3
AGTR2	chrX	2	11	27	0
AGTRAP	chr1	203	174	573	0
AGXT	chr2B	108	67	66	0
AGXT2	chr5	15	38	54	0
AHCTF1	chr1	454	627	2408	0
AHCYL1	chr1	1357	1211	5091	1
AHCYL2	chr7	523	554	1086	0
AHDC1	chr1	1659	1833	3857	2
AHI1	chr6	374	253	584	0
AHNAK	chr11	15756	14268	30749	10
AHNAK2	chr14	781	704	801	3
AHR	chr7	346	397	406	0
AHRR	chr5	518	478	230	2
AHSA1	chr14	489	469	2895	0
AHSG	chr3	4085	3731	4662	4
AHSP	chr16_NW_019932886v1_random	0	0	2	0
AICDA	chr12	0	0	1	0
AIDA	chr1	314	369	1564	0
AIF1	chr6	30	33	94	0
AIF1L	chr9	357	494	355	0
AIFM1	chrX	543	550	1444	0
AIFM2	chr10	227	317	191	0
AIFM3	chr22	32	234	228	1
AIG1	chr6	265	260	560	0
AIM2	chr1	24	29	13	0
AIMP1	chr4	743	684	1234	0
AIMP2	chr7	278	480	415	1
AIP	chr11	778	620	1074	0
AIPL1	chr17	5	6	7	0
AIRE	chr21	2	4	7	0
AJAP1	chr1	122	48	95	0
AJM1	chr9	1112	1376	2159	1
AJUBA	chr14	522	512	2529	0
AK1	chr9	486	254	1897	0
AK2	chr1	1403	1196	4166	0
AK3	chr9	686	642	1094	0
AK4	chr1	590	824	3178	2
AK5	chr1	7	2	18	0
AK6	chr5_NW_019932884v1_random	0	0	857	0
AK7	chr14	58	8	30	0
AK8	chr9	21	21	19	0
AK9	chr6	106	120	172	0
AKAIN1	chr18	0	1	0	0
AKAP1	chr17	1048	890	1024	0
AKAP10	chr17	446	459	704	0
AKAP11	chr13	826	761	1318	0
AKAP12	chr6	4356	3810	5622	7
AKAP13	chr15	1996	1755	6032	3
AKAP14	chrX	1	0	0	0
AKAP17A	chrX	2701	2845	2534	3
AKAP3	chr12	16	84	44	0
AKAP4	chrX	1	4	11	0
AKAP5	chr14	53	65	205	0
AKAP6	chr14	294	318	788	0
AKAP7	chr6	114	73	244	0
AKAP8	chr19	578	584	1806	2
AKAP8L	chr19	2419	2474	6887	0
AKAP9	chr7	1557	1704	4770	4
AKIP1	chr11	142	120	221	0
AKIRIN1	chr1	990	935	2897	1
AKIRIN2	chr6	309	324	1454	0
AKNA	chr9	969	873	962	1
AKNAD1	chr1	3	5	2	0
AKR1A1	chr1	791	744	4057	0
AKR1B1	chr7	1368	1037	2645	2
AKR1B10	chr7	259	38	449	0
AKR1B15	chr7	37	41	52	0
AKR1C1	chr10	209	190	271	0
AKR1C2	chr10	401	60	159	1
AKR1C3	chr10	36	44	47	0
AKR1C4	chr10	3	0	2	0
AKR1D1	chr7	38	21	35	0
AKR1E2	chr10	87	152	35	1
AKR7A2	chr1	826	788	438	0
AKR7A3	chr1	26	248	103	0
AKR7L	chr1	17	20	35	0
AKT1	chr14	3682	2875	3274	3
AKT1S1	chr19	1611	1522	712	3
AKT2	chr19	3969	3475	3415	1
AKT3	chr1	829	790	1886	3
AKTIP	chr16	140	153	678	0
ALAD	chr9	1090	619	696	0
ALAS1	chr3	646	569	1529	0
ALAS2	chrX	1	17	37	0
ALB	chr4	3837	2421	7597	2
ALCAM	chr3	980	1537	2677	1
ALDH16A1	chr19	621	457	569	0
ALDH18A1	chr10	972	1182	4902	0
ALDH1A1	chr9	258	272	943	0
ALDH1A2	chr15	1223	1649	3102	2
ALDH1A3	chr15	32	209	138	0
ALDH1B1	chr9	324	384	658	0
ALDH1L1	chr3	75	92	112	0
ALDH1L2	chr12	508	349	616	0
ALDH2	chr12	1391	1507	4172	0
ALDH3A1	chr17	4	26	21	0
ALDH3A2	chr17	1545	1362	2299	3
ALDH3B1	chr11	81	35	32	0
ALDH3B2	chr11	9	9	9	0
ALDH4A1	chr1	493	344	875	1
ALDH5A1	chr6	321	363	282	0
ALDH6A1	chr14	397	436	875	2
ALDH7A1	chr5	1103	1125	2622	2
ALDH8A1	chr6	33	16	37	0
ALDH9A1	chr1	1004	1019	2387	0
ALDOA	chr16	14752	13705	24538	26
ALDOB	chr9	101	370	818	0
ALDOC	chr17	1412	1030	2985	1
ALG1	chr16	290	282	515	0
ALG10	chr12	39	48	60	1
ALG10B	chr12	53	95	142	0
ALG11	chr13	790	824	2346	5
ALG12	chr22	572	703	1028	1
ALG13	chrX	324	241	910	1
ALG14	chr1	81	74	91	0
ALG1L	chr3	11	17	21	0
ALG1L2	chr3	1	0	6	0
ALG2	chr9	491	355	867	1
ALG3	chr3	609	830	596	0
ALG5	chr13	160	195	921	1
ALG6	chr1	67	93	214	1
ALG8	chr11	350	313	895	0
ALG9	chr11	563	468	1524	1
ALK	chr2A	53	15	65	0
ALKAL1	chr8	0	0	0	0
ALKAL2	chr2A	50	12	45	0
ALKBH1	chr14	200	188	412	0
ALKBH2	chr12	346	280	319	0
ALKBH3	chr11	123	119	712	0
ALKBH4	chr7	284	393	139	2
ALKBH6	chr19	331	392	419	1
ALKBH7	chr19	586	607	1529	1
ALKBH8	chr11	148	283	352	0
ALLC	chr2A	67	1	14	0
ALMS1	chr2A	1092	874	1311	0
ALOX12	chr17	11	9	25	0
ALOX12B	chr17	6	1	9	0
ALOX15	chr17	72	89	160	0
ALOX15B	chr17	70	14	52	0
ALOX5	chr10	66	18	80	0
ALOX5AP	chr13	1	1	3	0
ALOXE3	chr17	2	1	8	0
ALPG	chr2B	5	1	4	0
ALPI	chr2B	12	11	13	0
ALPK1	chr4	136	36	213	0
ALPK2	chr18	2370	1528	3138	2
ALPK3	chr15	3918	3382	5384	4
ALPL	chr1	587	670	358	0
ALPP	chr2B	2	3	3	0
ALS2	chr2B	457	453	2072	1
ALS2CL	chr3	327	506	680	0
ALX1	chr12	1	1	29	0
ALX3	chr1	87	107	85	0
ALX4	chr11	66	184	170	0
ALYREF	chr17	1057	1224	306	0
AMACR	chr5	238	193	132	0
AMBN	chr4	0	0	1	0
AMBP	chr9	1522	1292	1681	2
AMBRA1	chr11	590	569	1622	1
AMD1	chr6	392	504	3343	1
AMDHD1	chr12	11	8	30	0
AMDHD2	chr16	806	1070	562	1
AMELX	chrX	0	0	1	0
AMELY	chrUn_NW_019937191v1	0	0	0	0
AMER1	chrX	440	500	765	0
AMER2	chr13	6	4	18	0
AMER3	chr2B	2	2	9	0
AMFR	chr16	847	1036	3397	1
AMH	chr19	452	21	227	1
AMHR2	chr12	396	368	1457	0
AMIGO1	chr1	64	72	298	0
AMIGO2	chr12	512	489	1488	0
AMIGO3	chr3	906	1053	1647	0
AMMECR1	chrX	85	119	460	0
AMMECR1L	chr2B	281	261	2101	0
AMN	chr14	765	771	361	3
AMN1	chr12	78	54	121	0
AMOT	chrX	420	436	1731	0
AMOTL1	chr11	2720	2735	2311	2
AMOTL2	chr3	3991	5265	6430	4
AMPD1	chr1	0	0	2	0
AMPD2	chr1	1154	1305	7671	2
AMPD3	chr11	85	69	179	0
AMPH	chr7	86	148	233	0
AMT	chr3	1034	916	1847	0
AMTN	chr4	0	0	0	0
AMY1A	chr1	0	47	28	0
AMY1B	chr1	0	47	28	0
AMY1C	chr1	0	47	28	0
AMY2A	chr1	1	7	7	0
AMY2B	chr1	500	656	2413	0
AMZ1	chr7	26	16	16	0
AMZ2	chr17	432	375	1457	1
ANAPC1	chr2A	369	332	2975	0
ANAPC10	chr4	118	95	308	0
ANAPC11	chr17	1144	1045	294	0
ANAPC13	chr3	387	354	1377	0
ANAPC15	chr11	241	271	557	0
ANAPC16	chr10	823	455	2546	11
ANAPC2	chr9	1604	1466	1669	2
ANAPC4	chr4	327	235	1568	0
ANAPC5	chr12	1298	1488	6257	0
ANAPC7	chr12	507	575	1982	0
ANG	chr14	163	151	103	0
ANGEL1	chr14	1191	1324	1149	2
ANGEL2	chr1	448	491	1660	0
ANGPT1	chr8	195	269	334	0
ANGPT2	chr8	50	86	62	1
ANGPTL1	chr1	80	92	151	1
ANGPTL2	chr9	995	943	3452	0
ANGPTL3	chr1	68	57	230	0
ANGPTL4	chr19	376	205	528	1
ANGPTL5	chr11	0	1	0	0
ANGPTL6	chr19	852	767	602	0
ANGPTL7	chr1	6	8	8	0
ANGPTL8	chr19	52	32	50	0
ANHX	chr12	2	2	1	0
ANK1	chr8	57	207	405	0
ANK2	chr4	611	423	1559	0
ANK3	chr10	608	716	3479	1
ANKAR	chr2B	45	32	76	0
ANKDD1A	chr15	66	120	244	0
ANKDD1B	chr5	1	5	18	0
ANKFN1	chr17	3	3	5	0
ANKFY1	chr17	1762	1618	2272	1
ANKH	chr5	658	549	791	1
ANKHD1	chr5	1360	1397	5665	3
ANKHD1-EIF4EBP3	chr5	1437	1499	5688	3
ANKIB1	chr7	395	386	2207	0
ANKK1	chr11	10	4	10	0
ANKLE1	chr19	63	69	100	0
ANKLE2	chr12	2163	1639	1866	0
ANKMY1	chr2B	222	278	246	2
ANKMY2	chr7	622	608	854	0
ANKRA2	chr5	250	268	572	0
ANKRD1	chr10	1300	1234	2500	0
ANKRD10	chr13	1829	2053	3916	2
ANKRD11	chr16	4935	6317	9271	11
ANKRD12	chr18	448	466	1985	0
ANKRD13A	chr12	255	275	1598	0
ANKRD13B	chr17	325	255	1730	0
ANKRD13C	chr1	333	311	1343	2
ANKRD13D	chr11	1178	1241	1284	0
ANKRD16	chr10	186	187	436	1
ANKRD17	chr4	741	775	6591	0
ANKRD18A	chr9	0	0	41	0
ANKRD2	chr10	2	1	2	0
ANKRD22	chr10	2	2	4	0
ANKRD23	chr2A	192	168	315	0
ANKRD24	chr19	187	39	98	0
ANKRD26	chr10	356	356	729	1
ANKRD27	chr19	458	559	648	0
ANKRD28	chr3	274	381	1678	0
ANKRD29	chr18	46	268	219	1
ANKRD30A	chr10	0	0	0	0
ANKRD30BL	chr18	0	0	0	0
ANKRD31	chr5	11	6	24	0
ANKRD33	chr12	10	25	30	0
ANKRD33B	chr5	214	149	168	1
ANKRD34A	chr1	119	96	218	0
ANKRD34B	chr5	1	17	9	0
ANKRD34C	chr15	2	1	0	0
ANKRD35	chr1	30	5	55	0
ANKRD37	chr4	198	295	116	0
ANKRD39	chr2A	237	232	487	0
ANKRD40	chr17	651	674	1496	2
ANKRD40CL	chr17	0	0	1	0
ANKRD42	chr11	227	263	415	1
ANKRD44	chr2B	42	35	232	0
ANKRD45	chr1	40	17	59	0
ANKRD46	chr8	182	222	766	0
ANKRD49	chr11	150	130	183	0
ANKRD50	chr4	1063	1144	2885	1
ANKRD52	chr12	758	670	4564	0
ANKRD53	chr2A	12	4	20	0
ANKRD54	chr22	324	313	349	1
ANKRD55	chr5	4	1	6	0
ANKRD6	chr6	340	317	888	0
ANKRD61	chr7	23	19	17	0
ANKRD62	chr18	1	0	0	0
ANKRD63	chr15	69	107	116	0
ANKRD65	chr1	69	42	12	0
ANKRD66	chr6	0	0	0	0
ANKRD7	chr7	1	3	18	0
ANKRD9	chr14	1170	960	950	1
ANKS1A	chr6	1408	1042	1768	2
ANKS1B	chr12	163	150	541	0
ANKS3	chr16	698	650	515	0
ANKS4B	chr16	25	11	21	0
ANKS6	chr9	782	530	1447	2
ANKUB1	chr3	0	0	0	0
ANKZF1	chr2B	1302	1104	2640	2
ANLN	chr7	1201	1155	1607	0
ANO1	chr11	155	200	247	0
ANO10	chr3	323	412	600	1
ANO2	chr12	6	18	27	0
ANO3	chr11	6	5	11	0
ANO4	chr12	59	31	414	0
ANO5	chr11	160	86	270	0
ANO6	chr12	1049	963	2262	0
ANO7	chr2B	72	55	80	0
