RNA15_PP_Hyb1_total	RNA16_PP_Hyb2_total	RNA24_PP_Hyb1_total	RNA25_PP_Hyb2_total	gene	mean	bins
0.171894565528546	0.459601312517941	0.0452717199838627	0.38109951216108	C7orf57	0.264466777547857	1
0.245892501772225	0.298842057908475	0.242851841740926	0.272578461632344	NOX1	0.265041215763492	1
0.197237066764852	0.0799031155254443	0.3463076810897	0.437285202665031	C11orf86	0.265183266511257	1
0.0652509471153511	0.634414703202023	0	0.361662162460557	LRIT1	0.265331953194483	1
0.0367593654027131	0.357399898742166	0.0968128161689763	0.570482453908579	MCIDAS	0.265363633555609	1
0.240123485384492	0.233464610778344	0.268774719104194	0.319420021885164	ABCB1	0.265445709288049	1
0.228856694281407	0.463563040707245	0.200912618501209	0.169129206765523	A3GALT2	0.265615390063846	1
0.190651790105765	0.231706021487058	0.502117936628836	0.140895096515579	FOXR1	0.266342711184309	1
0.238186583496717	0.351507514320458	0.224039250846672	0.264036243655529	SH2D4B	0.269442398079844	1
0	0.359943066902096	0.390006847678817	0.328309636662487	SLURP1	0.26956488781085	1
0.275760186395618	0.201084801686295	0.363133584322856	0.244550075648241	SLC25A2	0.271132162013253	1
0.282754104166522	0.229094198378508	0.15514312252924	0.417920721065533	RHD	0.271228036534951	1
0.136111855622173	0.47680362247937	0.179238296314483	0.292891807284154	HGF	0.271261395425045	1
0.30508261434699	0.0741555888418314	0.200873347074606	0.507288443670242	HCRTR1	0.271849998483417	1
0.0794604889906681	0.440606138691312	0.117716843486103	0.451430973613742	RP1	0.272303611195456	1
0.208973875260232	0.141096397097147	0.458643875468767	0.283131651849514	PDE6C	0.272961449918915	1
0.350348519640673	0.10644780934759	0.346016176307637	0.291278078318401	S100A8	0.273522645903575	1
0.207222869755603	0.402952727047063	0.163728312846577	0.321596986098755	KRT24	0.273875223936999	1
0.0848262312499565	0.618554335621972	0.111703048221053	0.282096486719234	LY6G6F	0.274295025453054	1
0.358995656670021	0.234930993241655	0.290918059061198	0.214284191374365	MYOT	0.27478222508681	1
0.0836891504021018	0.203420907514643	0.165308532487992	0.649401742438559	LRCOL1	0.275455083210824	1
0.306761528105188	0.186409194435343	0.222176660376779	0.391061429440448	MCF2	0.27660220308944	1
0.154602948437077	0.334034772190015	0.294071859283246	0.323720672997933	FUT6	0.276607563227068	1
0.382817749999804	0.132929219521657	0.288063922532217	0.303116991102191	ACER1	0.276731970788967	1
0.484721321428323	0.196366455753007	0.212767710897243	0.214930656547988	BTBD16	0.27719653615664	1
0.17681140243548	0.268606621718217	0.494770794159519	0.171500176953825	SLC22A7	0.27792224881676	1
0.210161937387684	0.352719280037493	0.217447072582146	0.332814526521795	DGKI	0.278285704132279	1
0.394341246841637	0.0479257191150593	0.519286530385894	0.152998262967144	AGXT2	0.278637939827434	1
0.269583699047109	0.338203692903775	0.286290406628506	0.221720587585581	NWD1	0.278949596541243	1
0.12856694028	0.546882196788235	0.0846514039236971	0.356299791023745	C10orf62	0.279100083003919	1
0.211832214199143	0.271363430930922	0.278950316297016	0.355405839526935	CD226	0.279387950238504	1
0.458079754668922	0.202443966123164	0.274191046860641	0.184652271634077	NPHS2	0.279841759821701	1
0	0	1.07225111636683	0.047506638803166	MMP12	0.279939438792499	1
0.216577611702017	0.175476407268645	0.411954504077641	0.320109488475727	C9orf170	0.281029502881007	1
0.245954146622609	0.210600597520935	0.353327598985866	0.3160224233428	EYS	0.281476191618052	1
0.178991130160459	0.351401722071763	0.199441575158266	0.396832978259474	VWC2	0.28166685141249	1
0.186967256228941	0.545347377836334	0.147724203684765	0.248709887668132	NKX2-3	0.282187181354543	1
0.335656484946064	0.203967737911188	0.22100388035133	0.372084254884151	FAM236A	0.283178089523183	1
0.335656484946064	0.203967737911188	0.22100388035133	0.372084254884151	FAM236B	0.283178089523183	1
0.0639280219127257	0.330199665817723	0.526145834340407	0.212597802811137	GFI1B	0.283217831220498	1
0.356580241024621	0.123818535416061	0.201240478518345	0.45174720240504	C17orf82	0.283346614341017	1
0.176627988117601	0.321993580972585	0.310122382084854	0.326328137535139	BEST2	0.283768022177545	1
0.473949736507693	0.248730843953809	0.269505767136508	0.143287104365325	MLIP	0.283868362990834	1
0.199336226692107	0.605651329046631	0	0.331454364983009	CLPSL1	0.284110480180437	1
0.458230228432466	0.128516257626968	0.278500824832977	0.273517219884353	ZBED2	0.284691132694191	1
0.220022061537514	0.373675442638204	0.107722017152378	0.437769916015294	MGAT4C	0.284797359335847	1
0.199591132352839	0.161713551796594	0.262830701696594	0.51625500837507	PGLYRP3	0.285097598555274	1
0.392161471105326	0.4766080307975	0.103283220465697	0.173888621629277	CLDN34	0.28648533599945	1
0.639298922468952	0.166492097358752	0.240530846959317	0.101240010837408	TMEM150B	0.286890469406107	1
0.510436914788982	0.275712203862507	0.298740710358629	0.0628703410323875	CPHXL	0.286940042510626	1
0.119181632177703	0.49247555534146	0.0627775225188567	0.475617778463706	ART3	0.287513122125431	1
0.194956981153464	0.376313732472442	0.286931562513446	0.292390970314916	MEI1	0.287648311613567	1
0	0.676349410681915	0	0.474545196163276	GSX1	0.287723651711298	1
0.172782581734229	0.139992617164136	0.455055960280598	0.383068291928702	GLRA4	0.287724862776916	1
0.166078171419366	0.464233870389478	0.0437398614017316	0.478665529000787	PLPPR5	0.288179358052841	1
0.317236311991707	0	0.83550247449893	0	OMP	0.288184696622659	1
0	0.484397334671616	0.314913598662007	0.353461038858285	SMIM18	0.288192993047977	1
0.19269168580237	0.273216043992147	0.29603606195209	0.391607194183629	GJA9	0.288387746482559	1
0.635466160820219	0.0297040395016293	0.354035342310383	0.135467568525783	TRPC7	0.288668277789504	1
0.289946191983275	0.298169471110525	0.323073691911132	0.247240895285982	DPEP2	0.289607562572729	1
0.152608423857169	0.463676353599132	0.226081945556176	0.317194778515883	TAGAP	0.28989037538209	1
0.249995086225179	0.20255205152953	0.384072413531008	0.323314001507718	STARD6	0.289983388198359	1
0.323330116854825	0.178615815684939	0.658017203079948	0	MYEOV	0.289990783904928	1
0.404091302265165	0.184165044910102	0.465610116856685	0.111986523314648	SPINK7	0.29146324683665	1
0.30508261434699	0.296622355367326	0.361572024734291	0.202915377468097	PLSCR2	0.291548092979176	1
0.381394927914135	0.149963343311158	0.398836239443862	0.236263072581679	POU2AF1	0.291614395812708	1
0.151416633197439	0.368044230223913	0.279149255158548	0.369268716284912	ZP1	0.291969708716203	1
0.196133160753335	0.319514190797725	0.269267601401265	0.38395251102224	PKD1L2	0.292216865993641	1
0.155402147040108	0.472164635868812	0.111622162595983	0.430668664856181	SYT12	0.292464402590271	1
0.228856694281407	0.305951606866782	0.331505820526995	0.304432572177942	NR5A1	0.292686673463282	1
0.083465382620278	0.608631004034454	0.109911020709485	0.370094499510439	VCX	0.293025476718664	1
0.379872870094116	0.259691202664533	0.375175434244119	0.157912240816365	SDR16C5	0.293162936954783	1
0.28419567643831	0.414471951035844	0.224545093292138	0.252030849994363	GALR2	0.293810892690164	1
0.274252711733557	0.51848105185546	0.0802552162150475	0.304016518291717	KRT79	0.294251374523945	1
0.146989528506155	0.288575045016336	0.253120207791548	0.488825555079983	MOV10L1	0.294377584098506	1
0.39614280583736	0.376130227350501	0.146716567143134	0.260736388951577	NFIX	0.294931497320643	1
0.590686668187586	0.253370431332241	0.183021913380888	0.154068725308219	PAGE4	0.295286934552233	1
0.41353590404975	0.0717978789770646	0.466768225723096	0.229207844369401	CD3E	0.295327463279828	1
0.161783120497455	0.307220128688463	0.252989023439233	0.459561176429538	HOPX	0.295388362263672	1
0.406106501734397	0.274197739603071	0.326809727666103	0.175069998503601	IGSF6	0.295545991876793	1
0.295830677596512	0.143813492234575	0.155825328829975	0.590285294423872	CYP3A43	0.296438698271233	1
0.126329636179619	0.383832448922308	0.29112409168093	0.385109462511622	ZP4	0.29659890982362	1
0.0455575789550262	0.719781071613036	0.119984593535748	0.303010820527374	MC4R	0.297083516157796	1
0.0899338896571132	0.573824534918683	0.177643568476004	0.34892948707805	HTR7	0.297582870032463	1
0.0719706112050046	0.393608200042263	0.0473870908530749	0.67814156967243	XAF1	0.297776867943193	1
0.129141374731028	0.360985430574244	0.187065174250712	0.515364092897625	SLC26A8	0.298139018113402	1
0	0.380394377521534	0.045796258628952	0.771030207313416	CRISP3	0.299305210865976	1
0.215223752757749	0.261569217122731	0.34009973865428	0.381730123598743	HHIPL2	0.299655708033376	1
0.129063064084829	0.36599503136765	0.0849780631450124	0.61996949304705	NLRP14	0.300001412911135	1
0.423670644679479	0.137307271992331	0.297551369854125	0.34441023592697	C8orf86	0.300734880613226	1
0.371367049116057	0.515812362358681	0.13972373128942	0.176430161646292	RAET1G	0.300833326102612	1
0.0499297074535892	0.546132426844736	0	0.60883268193616	SPESP1	0.301223704058621	1
0.740218061313983	0	0.348126031041221	0.117221665664723	CEACAM18	0.301391439504982	1
0.401234615681028	0.243817475909261	0.264182016358273	0.296519586154465	AKAP14	0.301438423525757	1
0.311267838331418	0.271230428122418	0.278416989545549	0.345048783173537	TLR4	0.301491009793231	1
0.232339131574476	0.26668292560171	0.407939679907516	0.300479883306628	TLR6	0.301860405097582	1
0.16897028433335	0.381374876484111	0.0953604742004655	0.561924334819632	CDCP2	0.30190749245939	1
0.121400258361358	0.418036030123915	0.133221161995551	0.538301825837066	ENPP3	0.302739819079473	1
0.440139577331661	0.0822950092223014	0.579595859750017	0.11259382550182	LRRC74A	0.30365606795145	1
0.337627273949147	0.35171198317195	0.16937256590584	0.356446597694954	GBP1	0.303789605180473	1
0.318401194410281	0.212830473157023	0.335428166016706	0.352956300532702	PADI1	0.304904033529178	1
0.196327377987321	0.457323890348041	0.19389963087428	0.380859826933306	HPCAL4	0.307102681535737	1
0.203031239674693	0.370126821965668	0.2339406928597	0.421997996393001	RNF222	0.307274187723265	1
0.212065578124891	0.386596459763733	0.279257620552631	0.352620608399043	IFITM5	0.307635066710075	1
0.405666706952358	0.246510716383892	0.467425360976984	0.112423117947453	PNLIP	0.308006475565172	1
0.102102223397244	0.330902740963637	0.0448176207428558	0.754553765901136	PLVAP	0.308094087751218	1
0.115018618644009	0.349465726340097	0.454385280899197	0.318753092338118	FAM205C	0.309405679555355	1
0.283919959070919	0.253042682371023	0.32402824562789	0.377679506837297	HSF5	0.309667598476782	1
0.252557063915728	0.498780329964859	0.20786165931102	0.279966308286619	FOXF2	0.309791340369557	1
0.165199264923709	0.441699821937225	0.304558692016756	0.329630103025016	MEOX2	0.310271970475677	1
0.367074942379868	0.178447785754849	0.290028610620983	0.406912461244427	LILRA6	0.310615950000032	1
0.114260809297159	0.486028540923072	0.0752319212030515	0.569975331877809	FAM180B	0.311374150825273	1
0.146142570692809	0.355224712092518	0.0962235995911689	0.648011904573522	DEFB134	0.311400696737504	1
0.107753031066565	0.654780794813272	0.0354735258416874	0.44792676524283	INSM2	0.311483529241089	1
0.102165874181732	0.478925556288566	0.115317154699871	0.550089028400826	INSRR	0.311624403392749	1
0.855147558542581	0.30793830561267	0.0834146139313055	0	ASPN	0.311625119521639	1
0.437271673285867	0.0625214226293358	0.575819272965479	0.171080268807973	PNPLA1	0.311673159422164	1
0.435437814475908	0.352802224905279	0.191134788028583	0.268163636889539	KLF1	0.311884616074827	1
0.127934643852393	0.342063927677287	0.438022444827472	0.340365597090748	TMPRSS7	0.312096653361975	1
0.0500257261217692	0.445852555305866	0.0878348755242465	0.665458378927425	AIRE	0.312292883969827	1
0.544261893194321	0	0.647349948745627	0.0583866744165795	MS4A2	0.312499629089132	1
0.207140365626967	0.456288146272789	0.0852412113166625	0.502295226297243	KCNMB1	0.312741237378415	1
0.121937707421812	0.385307804897853	0.0963438790906578	0.648821919454239	CDHR4	0.31310282771614	1
0.0817459491095949	0.49674405444502	0.0717645281867097	0.604117243439701	DNAI2	0.313592943795256	1
0	0.321508468232889	0.348362048689384	0.586505689902137	CCDC92B	0.314094051706102	1
0.0802056862795066	0.609230460744491	0.0792138779779304	0.489005900239577	SPATA31C1	0.314413981310376	1
0.375057708758669	0.227910604658663	0.333377834652282	0.322215218920764	CHRM2	0.314640341747594	1
0.324202331898943	0.619166159890639	0.0609892014025925	0.256705012642627	GPR183	0.3152656764587	1
0.135204665193971	0.492957370731301	0.213652399923843	0.419658437161439	HHATL	0.315368218252638	1
0.0657456889216175	0.199757788813611	0.0865769202724249	0.91101083888548	PHOSPHO1	0.315772809223283	1
0.439721703179275	0.330825053843073	0.330883190866761	0.16248111747356	PLPP4	0.315977766340667	1
0.274877188680615	0.121479344385146	0.789754500390919	0.0831023912205237	GLYAT	0.317303356169301	1
0.334099747770075	0.236858718123766	0.513284074594062	0.185179284895966	CCR9	0.317355456345967	1
0.249494416243946	0.418233924059982	0.192595708761687	0.410088450909966	SCML4	0.317603124993895	1
0.262584565107537	0.382954232013603	0.276626660466671	0.349298476153022	C4orf45	0.317865983435208	1
0.249808363476184	0.333961261016558	0.361854944941438	0.332303159771697	LYL1	0.319481932301469	1
0.26941357681229	0.436570762387583	0.17738803975265	0.398202942511232	DPEP3	0.320393830365939	1
0.0958723989557248	0.349551590154923	0.252498290819087	0.584524251760576	CENPVL2	0.320611632922578	1
0.218687321557134	0.310075053930239	0.205698167260545	0.548332731502115	DNAH3	0.320698318562508	1
0.415844401864795	0.336927169196101	0.121689525593095	0.409755307332458	CARD16	0.321054100996612	1
0.0766602482809037	0.465839872930758	0.40379883836294	0.339919800630905	SUMO4	0.321554690051377	1
0.544946749277351	0.22837707230605	0.346432762120673	0.166645007003256	ADTRP	0.321600397676832	1
0.398842245740851	0	0.770313354682829	0.117900632723087	GBA3	0.321764058286692	1
0.289842647167911	0.352256260459433	0.286258507975956	0.361460679361693	MAGEC3	0.322454523741248	1
0.330678528601525	0.100471396322778	0.217726280430865	0.641490598330463	HRCT1	0.322591700921408	1
0.0206893246951113	0.10057794075154	0	1.16966835956756	TREML2	0.322733906253553	1
0.112937963458697	0.137257594976414	1.0410530109169	0	LCE4A	0.322812142338003	1
0.233536556857735	0.378433907745446	0.20502105608652	0.474616200432029	CPLX3	0.322901930280433	1
0.117915083480171	0.501572641828947	0.129396631029172	0.544633525941609	AIPL1	0.323379470569975	1
0.282242794755732	0.17150994236655	0.371670178529361	0.46931061081681	FUT7	0.323683381617113	1
0.548199627947536	0.161802806642041	0.464074881721182	0.1215388108026	FRMPD4	0.32390403177834	1
0.305386503112615	0.236184627143692	0.292470449984684	0.461630679085193	ARL9	0.323918064831546	1
0.248711471228626	0.369438732087722	0.436686137521395	0.245069657961941	RHBDL2	0.324976499699921	1
0.045504450583067	0.525380456106515	0.149805837264385	0.58009345568309	STAC2	0.325196049909264	1
0.166752420405897	0.386896845513355	0.179662245390504	0.571353153624557	USHBP1	0.326166166233578	1
0.391423863322683	0.118927897340066	0.579875385122455	0.216951947988878	CASP5	0.32679477344352	1
0.38501773273225	0.251960146831468	0.507008901982462	0.164154818331243	B3GNT6	0.327035399969356	1
0.25890091433636	0.494452596879491	0.14611393985313	0.409998053367608	MSC	0.327366376109147	1
0.160011988649596	0.472280307026345	0.120406332001603	0.557472455691984	EN2	0.327542770842382	1
0.225549516618381	0.616766606328267	0.222760414082446	0.250027714625911	WDR38	0.328776062913751	1
0.238030905991163	0.523472756556382	0.179114255971012	0.376948101353225	CD38	0.329391504967946	1
0.303996065247479	0.237508342559355	0.343127894368509	0.433270063074617	ANGPTL1	0.32947559131249	1
0.389911840164493	0.14040710307728	0.475420079401223	0.320168724132366	XCR1	0.33147693669384	1
0.344481921744378	0.400458681284225	0.216953238268314	0.365264554981755	GRID2	0.331789599069668	1
0.297781918369975	0.336054776689324	0.29409960365641	0.400834837129902	UMODL1	0.332192783961403	1
0.302994934239107	0.299195577693067	0.498746927267014	0.230916156725605	MOGAT2	0.332963398981198	1
0.307244617125827	0.331916003949965	0.314684002862458	0.378432148996348	LEFTY2	0.333069193233649	1
0.150897272236156	0.414622942639136	0.20734790287691	0.560003225982642	KIF6	0.333217835933711	1
0.314144602171449	0.261225630439223	0.391907304775557	0.366566056188836	DCAF4L1	0.333460898393766	1
0.309273973910013	0.417635394666237	0.226258926383462	0.380931700839125	LST1	0.333524998949709	1
0.167828242473032	0.611903213733564	0	0.558126382326227	GAST	0.334464459633206	1
0.100827044896589	0.735232543633352	0.13277364904828	0.37256498389563	MMP7	0.335349555368463	1
0.151006448819582	0.40375192701847	0.31816348100114	0.468705204972103	AZGP1	0.335406765452824	1
0.551598337220526	0.187705679078574	0.406767108025772	0.195667716732972	C9orf131	0.335434710264461	1
0.955593462244407	0.129040813780547	0.13981878144676	0.117700121442946	SPRR2E	0.335538294728665	1
0.303931014304817	0.241516621957451	0.538771442887641	0.259165935472035	OR52I2	0.335846253655486	1
0.218355155987577	0.4245998797032	0.153354679146978	0.548652496709423	ZNF365	0.336240552886794	1
0.64158554577695	0.24809977088973	0.230418843864055	0.226295637079206	LMOD2	0.336599949402485	1
0.0876609185621566	0.639224924203555	0.0865769202724249	0.534459692146149	SPATA31C2	0.336980613796071	1
0.401578727701338	0.325368775741689	0.176272391703891	0.445160836675293	SLURP2	0.337095182955553	1
0.415549162672843	0.336687959278319	0.291847509729126	0.307098293434736	COMP	0.337795731278756	1
0.462814693200171	0.310331282220703	0.315235596206651	0.265366838222593	CR2	0.33843710246253	1
0.0757303568655604	0.920378438900557	0.149587779277101	0.209872851190115	CCK	0.338892356558333	1
0.224077645588504	0.495144861021678	0.32190071844438	0.316140498472439	SLC6A13	0.33931593088175	1
0.381121016015317	0.190725362511036	0.413310905224693	0.372779040192036	C3AR1	0.33948408098577	1
0.364308722407282	0.284629871009777	0.479738333140099	0.230769161081868	MLANA	0.339861521909756	1
0.335656484946064	0.101983868955594	0.552509700878324	0.372084254884151	KLRC4	0.340558577416033	1
0.25597419516182	0.233321028606894	0.379213300233831	0.496570008055725	SLC46A2	0.341269633014567	1
0.492194249999747	0.199393829282486	0.432095883798325	0.242493592881753	RAMP3	0.341544388990578	1
0.470901389349585	0.171691051070211	0.372062649678811	0.352354640222547	LVRN	0.341752432580288	1
0.120339449113277	0.69470121990954	0.118851354313842	0.433548442709078	LHX1	0.341860116511434	1
0.0604025795278328	0.660684971484769	0.0795408702502851	0.569142034608982	RHCG	0.342442613967967	1
0.385891541535981	0.250126911168492	0.321834396390967	0.413512129315377	STPG2	0.342841244602704	1
0	0.589432191760297	0	0.782007586536183	KLK12	0.34285994457412	1
0.338324274927572	0.342648114626815	0.259887149762853	0.437548500595344	HTR3A	0.344602009978146	1
0.136832494593735	0.498892450706208	0.240249688751299	0.505608353363911	GPR139	0.345395746853788	1
0.294861962531335	0.497717244588069	0.28042998671784	0.308703404162386	NLRP3	0.345428149499908	1
0.230610001559474	0.373691576297832	0.247441139979655	0.530210900579146	BCL2L15	0.345488404604027	1
0.317093090180424	0.428194122477212	0.324770939297327	0.312449983785337	LRRN4CL	0.345627033935075	1
0.57839241950286	0.182244026050211	0.479559614103009	0.142480794829369	PIK3R6	0.345669213621362	1
0.0380460865590678	0.721325063771333	0.140282299247968	0.489231296520357	ATP2B2	0.347221186524681	1
0.256992753292953	0.520554325624053	0.28201647739673	0.332363954349043	CRYAA	0.347981877665695	1
0.219213856039213	0.413649829212998	0.395023198321641	0.364506696322606	ALDH1L1	0.348098394974114	1
0.175449938736421	0.298522925764801	0.415872859384134	0.505676555929563	SAA2	0.34888056995373	1
0.385003121608091	0.374326583635727	0.253494830694051	0.38410769775288	HCN2	0.349233058422687	1
0.616106311183894	0.166394733559127	0.540877917701939	0.0758856046145309	SLAMF9	0.349816141764873	1
0.0932100719617318	0.62304865895236	0.092057453893731	0.594123784112571	EVX1	0.350609992230098	1
0.327441116433398	0.309517476410684	0.263504626572739	0.504135135551079	RBP3	0.351149588741975	1
0.138738013777707	0.37937999251481	0.50241548799869	0.38448706338029	AVPR2	0.351255139417874	1
0.112072952728521	0.499423159126724	0.0491942577134363	0.745415321536704	HDGFL1	0.351526422776346	1
0.238654840213945	0.435068798755516	0.282844415678995	0.449744042027403	MSH4	0.351578024168965	1
0.319333247009594	0.328389984077975	0.323471212978811	0.43567939193234	BTBD18	0.35171845899968	1
0.32626522776957	0.274515189952829	0.611412085776592	0.194747427182491	ADCY10	0.351734982670371	1
0.137065537322299	0.560316929708125	0.032817117791272	0.676827378854813	OAS2	0.351756740919127	1
0.23412039824988	0.252919995009873	0.565217423998526	0.360456621919022	MSANTD1	0.353178609794325	1
0.139919556700959	0.722709533029108	0.0460631126684753	0.504089941903787	IL34	0.353195536075582	1
0.373482859559972	0.129687782309073	0.77285882953308	0.138005270014575	NXPE1	0.353508685354175	1
0.418321140410744	0.423667353165734	0.367242898260995	0.206097889840537	OMG	0.353832320419503	1
0.288325613608226	0.379613600884585	0.300580246752463	0.452790337878574	CC2D2B	0.355327449780962	1
0.15075363699284	0.549649055478636	0.165432717906259	0.55704822447241	GLIS1	0.355720908712536	1
0.399964503089936	0.400310513657472	0.309818523857004	0.312968064855828	PSMB9	0.35576540136506	1
0.159863706555056	0.323813581866516	0.350859693968482	0.590710749474669	C9orf152	0.356311932966181	1
0.159871504023916	0.555136073331592	0.330826704125564	0.379761146885712	ARL5C	0.356398857091696	1
0.617964852092443	0.321872165595144	0	0.489307631564283	DDT	0.357286162312968	1
0	0.785465823012028	0.106383855448621	0.53732664136997	MRGPRD	0.357294079957655	1
0.306440311845392	0	0.672557620179112	0.45292978670453	AGRP	0.357981929682259	1
0.61021824044278	0.164804514558996	0.357139198482601	0.300641491783024	C1orf100	0.35820086131685	1
0.333742549180157	0.169003916836604	0.622607154018981	0.308302171277852	PRODH2	0.358413947828399	1
0.420269980189552	0.352674053818742	0.408484541000695	0.255125086933325	NWD2	0.359138415485578	1
0.337836072510649	0.41058440748356	0.444877940966963	0.249666924272916	AQP8	0.360741336308522	1
0.224495167925092	0.375151017409466	0.221719103265088	0.622147351748042	GNA15	0.360878160086922	1
0.335450371046804	0.174722133488552	0.536394127779325	0.398416898651667	SLAMF8	0.361245882741587	1
0.543076776269728	0.462014604663129	0.143029651166831	0.301007617468912	ACTRT2	0.36228216239215	1
0.37726583511721	0.196502067946207	0.283886199898808	0.597441914782909	ANKRD2	0.363774004436283	1
0.234944841055766	0.659330820643998	0.135004833582618	0.426178938828117	CSMD2	0.363864858527625	1
0.52961367534903	0.227173648212461	0.492296068806555	0.207208597031294	UGT2B4	0.364072997349835	1
0.0794301605597557	0.579206095442457	0.313791769048453	0.484277598914106	HCRTR2	0.364176405991193	1
0.324769218298487	0.510793135576855	0.201256899610024	0.423547560639242	DOK7	0.365091703531152	1
0	0.755335796087357	0.109123232666173	0.597092997285558	ANKFN1	0.365388006509772	1
0.575780758598901	0.20269118818529	0.4601576748576	0.224494430992155	KCNJ6	0.365781013158486	1
0.374546539164218	0.408512790364827	0.202346649004909	0.479071070234486	IL10RA	0.36611926219211	1
0.263044805008629	0.485925566791249	0.249400361135315	0.466547602861347	SLA	0.366229583949135	1
0.281902947922793	0.571011427626143	0.247481768484933	0.364579846372039	CRYAA2	0.366243997601477	1
0.329805104067448	0.350721070734768	0.271438997261934	0.525546897251189	C11orf45	0.369378017328835	1
0.441945065124832	0.268555917306378	0.484977840317925	0.285779671932023	CYLC1	0.37031462367029	1
0.0828451515392356	0.503423556946404	0.436377088591798	0.459180410087926	OR2B6	0.370456551791341	1
0.421675746236758	0.0366055569775	0.991574723691319	0.0333884945042706	POTEM	0.370811130352462	1
0.337886510861278	0.31152432947618	0.383572724557212	0.452050705303043	ZC3H12D	0.371258567549428	1
0.728393996172857	0.0177048717806053	0.690611341624279	0.0484466618969004	FOLH1	0.37128921786866	1
0.61936613293619	0.322602034451369	0.349546953616899	0.196166869071576	KRTAP13-2	0.371920497519009	1
0.381241488763849	0.417002922891217	0.351425320246008	0.338093167603577	ALAS2	0.371940724876163	1
0.515683696585638	0.278546250010873	0.377264333198856	0.3175829268009	SSTR5	0.372269301649067	1
0.196574641687557	0.557443313938637	0.302001524157674	0.435816570582193	SGCA	0.372959012591515	1
0.681904072572466	0.276247567365153	0.199547192938579	0.335959569943943	HUS1B	0.373414600705035	1
0.262887838907469	0.593351768851363	0.346182690348209	0.29141825063713	ERICH6	0.373460137186043	1
0.316914244669888	0.481446691008642	0.521658905397809	0.175653988346325	TAC4	0.373918457355666	1
0.397758067023241	0.241704888197509	0.680921741449434	0.176370212559766	C22orf42	0.374188727307487	1
0.218294077622266	0.530601388132601	0.143729796312403	0.604962162661295	CXCL13	0.374396856182141	1
0.3251672197915	0.493984365253658	0.321146263635526	0.360456621919022	SPIN2A	0.375188617649927	1
0.487835523354499	0.32938009421324	0.428269370501969	0.25536777520917	EREG	0.375213190819719	1
0.357747825310884	0.310559915287172	0.437448741559852	0.396573100736055	PTGDR	0.375582395723491	1
0.0344928763535735	0.754567940913433	0.0454217919838092	0.669134944556858	ROPN1	0.375904388451918	1
0.282099959333285	0.260563181672259	0.460637787053849	0.500344645810094	TCHH	0.375911393467372	1
0.246722209569426	0.230654178328556	0.37487890696754	0.652188051332082	OVCH1	0.376110836549401	1
0.0716621971992286	0.783842959741342	0.0943680480839011	0.55607633133513	PVALB	0.3764873840899	1
0.154636986955006	0.532485128199452	0.135755355830077	0.685677061510425	TMEM155	0.37713863312374	1
0.345005007736339	0.223625106109525	0.302878881118091	0.63741224035194	IL7	0.377230308828974	1
0.129850470465824	0.820622279982117	0.102595811344461	0.460616781420647	FAM163B	0.378421335803262	1
0.401028431397533	0.292430621157356	0.316855511911722	0.503824260852898	GJD2	0.378534706329877	1
0.361925253333148	0.164947822832526	0.536174631461052	0.451354378750775	KPNA7	0.378600521594375	1
0.561595198311364	0.472518673212467	0.31287983614643	0.167607839696639	OR51E1	0.378650386841725	1
0.170353092138556	0.699446888854737	0.206139902557789	0.438927709522632	DNAH9	0.378716898268429	1
0.271463888356629	0.473969418898028	0.342371402513794	0.428076454623345	RYR3	0.378970291097949	1
0.409122583223905	0.745832226438027	0.134687816989998	0.226761701862556	IQCF1	0.379101082128621	1
0.186922473652599	0.340760472318691	0.369222051604916	0.621625791093882	BCL2A1	0.379632697167522	1
0.202176509714922	0.567028685504399	0.163837073516729	0.586155048796177	GRK1	0.379799329383057	1
0.302006580038544	0.426559451891455	0.311707700715164	0.47955320895408	TPRG1	0.379956735399811	1
0.337653359653694	0.371890879628498	0.333478002260795	0.479569112991235	DSG1	0.380647838633556	1
0.331280126894918	0.517650080750953	0.311603409227921	0.367232944101854	GJD4	0.381941640243911	1
0.334936192059914	0.0814120155611179	0.970330341628371	0.148514316327151	FCER1A	0.383798216394138	1
0.579219194086788	0.234648684138304	0.508494826142347	0.214026692876213	APOA5	0.384097349310913	1
0.357982260320917	0.261041279253309	0.282844415678995	0.634932765215158	PRSS57	0.384200180117095	1
0.506548529005825	0.269336708681914	0.375213484491	0.386046848627269	KRT16	0.384286392701502	1
0.211261864509908	0.385131286391591	0.333839104591343	0.608892615261152	IL17REL	0.384781217688498	1
0.225679967466628	0.27427703333922	0.594371338133999	0.450310181229084	ARR3	0.386159630042233	1
0.495064279267335	0.328183384528382	0.474125971687974	0.249450949424929	PANX3	0.386706146227155	1
0.117177376501441	0.427229721300461	0.617218044224434	0.389682834507051	KRTAP19-1	0.387826994133347	1
0.257345862324682	0.625523483124171	0.16944238147299	0.499230935551489	UTF1	0.387885665618333	1
0.363258957718976	0.183950733376071	0.63780794019158	0.369125477837943	RCVRN	0.388535777281143	1
0.412910755290793	0.387774162623362	0.296585293977975	0.457722694500345	FLT3	0.388748226598119	1
0.225512272642718	0.336718536949653	0.407266067490231	0.585682490040154	KCNT1	0.388794841780689	1
0.248952740471665	0.509576887192491	0.276069319982185	0.5228920774648	CD6	0.389372756277785	1
0.235415181749502	0.286108591640128	0.77501360756688	0.260964070167618	CLDN24	0.389375362781032	1
